Entity,Year,Male life expectancy at birth (HMD (2018) and others),Male life expectancy at 15 (HMD (2018) and others),Male life expectancy at 45 (HMD (2018) and others),Female life expectancy at birth (HMD (2018) and others),Female life expectancy at 15 (HMD (2018) and others),Female life expectancy at 45 (HMD (2018) and others),Female minus male life expectancy at birth (HMD (2018) and others),Female minus male life expectancy at 15 (HMD (2018) and others),Female minus male life expectancy at 45 (HMD (2018) and others),Female-to-male life expectancy ratio at birth (HMD (2018) and others),Female-to-male life expectancy ratio at 15 (HMD (2018) and others),Female-to-male life expectancy ratio at 45 (HMD (2018) and others)
United States,1961,67.06999969482422,69.6300048828125,72.26000213623047,73.62999725341797,75.77999877929688,77.40000152587891,6.55999755859375,6.149997711181641,5.14000129699707,1.097808241844177,1.088323950767517,1.071132063865662
United States,1962,66.88999938964844,69.44000244140625,72.08000183105469,73.5,75.63999938964844,77.29000091552734,6.610000610351563,6.200000762939453,5.210000991821289,1.098819017410278,1.089285731315613,1.072280764579773
United States,1963,66.63999938964844,69.16999816894531,71.84999847412109,73.41999816894531,75.55000305175781,77.22000122070313,6.779998779296875,6.380001068115234,5.370000839233398,1.101740717887878,1.092236518859863,1.074739098548889
United States,1964,66.83999633789063,69.33000183105469,72.09999847412109,73.73999786376953,75.84999847412109,77.52999877929688,6.900001525878906,6.519996643066406,5.429998397827148,1.10323166847229,1.094042897224426,1.07531201839447
United States,1965,66.79000091552734,69.25,72.02000427246094,73.83999633789063,75.91999816894531,77.59999847412109,7.049995422363281,6.669998168945313,5.579998016357422,1.105554699897766,1.096317648887634,1.077478408813477
United States,1966,66.69000244140625,69.08000183105469,71.93000030517578,73.90000152587891,75.91999816894531,77.6199951171875,7.209999084472656,6.839996337890625,5.689998626708984,1.108112096786499,1.099015593528748,1.079104661941528
United States,1967,66.94999694824219,69.22999572753906,72.12999725341797,74.29000091552734,76.20999908447266,77.88999938964844,7.340003967285156,6.979999542236328,5.760000228881836,1.109634160995483,1.100823283195496,1.079855799674988
United States,1968,66.61000061035156,68.84999847412109,71.86000061035156,74.20999908447266,76.08999633789063,77.81999969482422,7.599998474121094,7.240001678466797,5.959999084472656,1.114096999168396,1.105156183242798,1.082939028739929
United States,1969,66.87999725341797,69.04000091552734,72.12999725341797,74.58999633789063,76.43000030517578,78.16999816894531,7.709999084472656,7.389999389648438,6.039999008178711,1.115281105041504,1.107039332389832,1.083737730979919
United States,1970,67.15000152587891,69.22999572753906,72.27000427246094,74.86000061035156,76.6300048828125,78.34999847412109,7.709999084472656,7.400001525878906,6.079998016357422,1.114817500114441,1.106890082359314,1.084128975868225
United States,1971,67.40000152587891,69.3800048828125,72.40000152587891,75.05999755859375,76.75,78.44999694824219,7.659996032714844,7.369998931884766,6.05000114440918,1.113649845123291,1.106226563453674,1.083563566207886
United States,1972,67.41999816894531,69.36000061035156,72.33999633789063,75.22000122070313,76.86000061035156,78.52999877929688,7.800003051757813,7.5,6.189998626708984,1.115692734718323,1.108131527900696,1.085568189620972
United States,1973,67.63999938964844,69.52999877929688,72.52999877929688,75.47000122070313,77.05999755859375,78.69999694824219,7.830001831054688,7.530002593994141,6.170000076293945,1.115759968757629,1.108298659324646,1.085068225860596
United States,1974,68.26999664306641,70.05999755859375,72.94000244140625,76.01999664306641,77.54000091552734,79.09999847412109,7.75,7.479999542236328,6.159997940063477,1.113519906997681,1.106765627861023,1.084452986717224
United States,1975,68.73999786376953,70.44999694824219,73.27999877929688,76.55000305175781,78.02000427246094,79.52000427246094,7.810005187988281,7.569999694824219,6.239999771118164,1.113616585731506,1.107452034950256,1.085152864456177
United States,1976,69.08000183105469,70.72000122070313,73.41999816894531,76.76999664306641,78.18000030517578,79.6199951171875,7.689994812011719,7.459999084472656,6.19999885559082,1.1113201379776,1.105486392974854,1.084445595741272
United States,1977,69.40000152587891,70.97000122070313,73.69000244140625,77.16000366210938,78.49000549316406,79.91999816894531,7.760002136230469,7.520000457763672,6.229997634887695,1.111815571784973,1.105960249900818,1.084543347358704
United States,1978,69.56999969482422,71.09999847412109,73.80000305175781,77.25,78.55999755859375,79.95999908447266,7.680000305175781,7.460002899169922,6.159999847412109,1.110392451286316,1.104922652244568,1.083468794822693
United States,1979,69.95999908447266,71.41999816894531,74.13999938964844,77.70999908447266,78.95999908447266,80.31999969482422,7.75,7.540000915527344,6.180000305175781,1.110777616500855,1.105572700500488,1.083355784416199
United States,1980,69.94000244140625,71.34999847412109,74.05999755859375,77.51999664306641,78.72999572753906,80.06999969482422,7.579994201660156,7.380001068115234,6.010000228881836,1.108378529548645,1.103433847427368,1.081150412559509
United States,1981,70.37000274658203,71.70999908447266,74.31999969482422,77.84999847412109,79,80.30000305175781,7.479995727539063,7.290000915527344,5.979999542236328,1.106295228004456,1.101659417152405,1.08046281337738
United States,1982,70.83000183105469,72.1300048828125,74.62000274658203,78.19999694824219,79.31999969482422,80.55999755859375,7.3699951171875,7.189998626708984,5.940000534057617,1.104051828384399,1.09968113899231,1.079603314399719
United States,1983,70.91999816894531,72.18000030517578,74.56999969482422,78.12000274658203,79.19999694824219,80.41000366210938,7.200004577636719,7.019996643066406,5.840000152587891,1.101522922515869,1.097256779670715,1.078315734863281
United States,1984,71.08000183105469,72.29000091552734,74.70999908447266,78.19999694824219,79.25,80.47000122070313,7.1199951171875,6.959999084472656,5.760002136230469,1.100168704986572,1.09627890586853,1.07709813117981
United States,1985,71.05999755859375,72.27000427246094,74.72000122070313,78.22000122070313,79.23999786376953,80.44000244140625,7.160003662109375,6.969997406005859,5.719999313354492,1.100759983062744,1.096443891525269,1.076552510261536
United States,1986,71.12000274658203,72.30000305175781,74.91999816894531,78.30000305175781,79.29000091552734,80.52000427246094,7.180000305175781,6.990001678466797,5.600000381469727,1.100956082344055,1.096680521965027,1.074746370315552
United States,1987,71.23000335693359,72.38999938964844,74.98999786376953,78.23999786376953,79.20999908447266,80.44999694824219,7.009994506835938,6.819999694824219,5.460000991821289,1.098413467407227,1.094211935997009,1.07280969619751
United States,1988,71.30000305175781,72.44000244140625,75.12000274658203,78.37000274658203,79.34999847412109,80.58999633789063,7.069999694824219,6.909999847412109,5.469999313354492,1.099158525466919,1.095389246940613,1.072816848754883
United States,1989,71.58999633789063,72.72000122070313,75.43000030517578,78.62999725341797,79.61000061035156,80.84999847412109,7.040000915527344,6.889999389648438,5.419998168945313,1.098337769508362,1.094746947288513,1.071854710578919
United States,1990,71.83000183105469,72.90000152587891,75.63999938964844,78.91000366210938,79.80999755859375,81.02999877929688,7.080001831054688,6.909996032714844,5.389999389648438,1.098566055297852,1.094787359237671,1.071258544921875
United States,1991,72.01999664306641,73.05999755859375,75.81999969482422,79.04000091552734,79.91999816894531,81.13999938964844,7.020004272460938,6.859996795654297,5.319999694824219,1.09747302532196,1.093895435333252,1.070166230201721
United States,1992,72.27999877929688,73.27000427246094,76.01000213623047,79.22000122070313,80.05999755859375,81.27999877929688,6.94000244140625,6.789997100830078,5.269998550415039,1.096015572547913,1.092670917510986,1.069332957267761
United States,1993,72.11000061035156,73.08999633789063,75.90000152587891,78.94999694824219,79.79000091552734,81.04000091552734,6.839996337890625,6.700000762939453,5.14000129699707,1.094855070114136,1.091667771339417,1.067720651626587
United States,1994,72.30999755859375,73.25,76.06999969482422,79.06999969482422,79.87999725341797,81.1300048828125,6.760002136230469,6.629997253417969,5.060001373291016,1.093486428260803,1.090511918067932,1.06651771068573
United States,1995,72.5,73.38999938964844,76.16999816894531,79.08000183105469,79.84999847412109,81.1199951171875,6.580001831054688,6.459999084472656,4.94999885559082,1.090758681297302,1.088022828102112,1.064986228942871
United States,1996,72.97000122070313,73.83000183105469,76.34999847412109,79.19999694824219,79.94999694824219,81.16999816894531,6.229995727539063,6.1199951171875,4.819997787475586,1.08537745475769,1.082893013954163,1.063130259513855
United States,1997,73.44000244140625,74.27999877929688,76.58999633789063,79.34999847412109,80.08000183105469,81.25999450683594,5.909996032714844,5.800003051757813,4.669998168945313,1.080473780632019,1.078082919120789,1.06097400188446
United States,1998,73.70999908447266,74.54000091552734,76.75,79.41000366210938,80.12999725341797,81.29000091552734,5.700004577636719,5.589996337890625,4.540000915527344,1.077330112457275,1.074993252754211,1.059153079986572
United States,1999,73.81999969482422,74.63999938964844,76.80999755859375,79.31999969482422,80.02999877929688,81.19000244140625,5.5,5.389999389648438,4.379999160766602,1.074505567550659,1.072213292121887,1.057023763656616
United States,2000,74.01999664306641,74.83000183105469,77,79.37999725341797,80.06999969482422,81.22999572753906,5.360000610351563,5.239997863769531,4.229999542236328,1.072412848472595,1.070025324821472,1.054935097694397
United States,2001,74.13999938964844,74.93000030517578,77.16000366210938,79.44999694824219,80.12999725341797,81.30999755859375,5.30999755859375,5.199996948242188,4.150001525878906,1.071621179580689,1.069398045539856,1.053784370422363
United States,2002,74.20999908447266,75.00999450683594,77.25,79.5,80.18000030517578,81.36000061035156,5.290000915527344,5.170001983642578,4.110000610351563,1.071284174919128,1.068924188613892,1.053203940391541
United States,2003,74.38999938964844,75.19000244140625,77.41999816894531,79.61000061035156,80.27999877929688,81.47000122070313,5.220001220703125,5.090000152587891,4.050003051757813,1.070170760154724,1.067695140838623,1.052312135696411
United States,2004,74.83000183105469,75.61000061035156,77.80000305175781,79.97000122070313,80.65000152587891,81.80999755859375,5.139999389648438,5.040000915527344,4.010002136230469,1.068688988685608,1.066657900810242,1.051542401313782
United States,2005,74.81999969482422,75.59999847412109,77.83999633789063,79.97000122070313,80.63999938964844,81.80000305175781,5.150001525878906,5.040000915527344,3.959999084472656,1.068831920623779,1.066666722297669,1.050873517990112
United States,2006,75.11000061035156,75.8699951171875,78.13999938964844,80.23000335693359,80.88999938964844,82.05999755859375,5.120002746582031,5.020000457763672,3.920001983642578,1.068166732788086,1.066165804862976,1.050166368484497
United States,2007,75.38999938964844,76.15000152587891,78.3699951171875,80.45999908447266,81.12000274658203,82.27000427246094,5.069999694824219,4.970001220703125,3.900001525878906,1.06725025177002,1.065265893936157,1.049763917922974
United States,2008,75.51999664306641,76.25999450683594,78.40000152587891,80.48000335693359,81.12000274658203,82.22999572753906,4.960006713867188,4.860004425048828,3.829998016357422,1.065678000450134,1.063729405403137,1.04885196685791
United States,2009,75.90000152587891,76.6199951171875,78.69999694824219,80.80999755859375,81.44000244140625,82.55999755859375,4.909996032714844,4.820003509521484,3.860000610351563,1.064690351486206,1.062907934188843,1.049046993255615
United States,2010,76.09999847412109,76.80000305175781,78.81999969482422,80.94000244140625,81.54000091552734,82.6300048828125,4.840003967285156,4.740001678466797,3.810001373291016,1.063600540161133,1.061718821525574,1.048338055610657
United States,2011,76.18000030517578,76.8699951171875,78.91000366210938,80.94999694824219,81.55000305175781,82.65000152587891,4.769996643066406,4.680004119873047,3.740001678466797,1.062614798545837,1.060882091522217,1.047395825386047
United States,2012,76.29000091552734,76.97000122070313,78.99000549316406,81.04000091552734,81.63999938964844,82.72999572753906,4.75,4.669998168945313,3.739997863769531,1.062262415885925,1.060672998428345,1.047347784042358
United States,2013,76.29000091552734,76.97000122070313,78.99000549316406,81.05000305175781,81.63999938964844,82.74000549316406,4.760002136230469,4.669998168945313,3.75,1.062393546104431,1.060672998428345,1.047474384307861
United States,2014,76.33000183105469,76.99000549316406,79.04000091552734,81.11000061035156,81.69000244140625,82.80999755859375,4.779998779296875,4.700000762939453,3.770000457763672,1.062622785568237,1.061046838760376,1.047697424888611
