Entity,Year,Mean income or expenditure per day,Median income or expenditure per day,$1 - total number of people below poverty line,$1.90 - total number of people below poverty line,$3.20 - total number of people below poverty line,$5.50 - total number of people below poverty line,$10 - total number of people below poverty line,$20 - total number of people below poverty line,$30 - total number of people below poverty line,$40 - total number of people below poverty line,$1 a day - share of population below poverty line,$1.90 a day - share of population below poverty line,$3.20 a day - share of population below poverty line,$5.50 a day - share of population below poverty line,$10 a day - share of population below poverty line,$20 a day - share of population below poverty line,$30 a day - share of population below poverty line,$40 a day - share of population below poverty line,$1 a day - poverty gap index,$1.90 a day - poverty gap index,$3.20 a day - poverty gap index,$5.50 a day - poverty gap index,$10 a day - poverty gap index,$20 a day - poverty gap index,$30 a day - poverty gap index,$40 a day - poverty gap index,40% of median - total number of people below poverty line,50% of median - total number of people below poverty line,60% of median - total number of people below poverty line,40% of median - share of population below poverty line,50% of median - share of population below poverty line,60% of median - share of population below poverty line,P10,P90,Gini coefficient,$1 a day - total shortfall,$1.90 a day - total shortfall,$3.20 a day - total shortfall,$5.50 a day - total shortfall,$10 a day - total shortfall,$20 a day - total shortfall,$30 a day - total shortfall,$40 a day - total shortfall,$1 - total number of people above poverty line,$1.90 - total number of people above poverty line,$3.20 - total number of people above poverty line,$5.50 - total number of people above poverty line,$10 - total number of people above poverty line,$20 - total number of people above poverty line,$30 - total number of people above poverty line,$40 - total number of people above poverty line,$1 - share of population above poverty line,$1.90 - share of population above poverty line,$3.20 - share of population above poverty line,$5.50 - share of population above poverty line,$10 - share of population above poverty line,$20 - share of population above poverty line,$30 - share of population above poverty line,$40 - share of population above poverty line,$1-$1.90 - total number of people between poverty lines,$1.90-$3.20 - total number of people between poverty lines,$3.20-$5.50 - total number of people between poverty lines,$5.50-$10 - total number of people between poverty lines,$10-$20 - total number of people between poverty lines,$20-$30 - total number of people between poverty lines,$30-$40 - total number of people between poverty lines,$1-$1.90 - share of population between poverty lines,$1.90-$3.20 - share of population between poverty lines,$3.20-$5.50 - share of population between poverty lines,$5.50-$10 - share of population between poverty lines,$10-$20 - share of population between poverty lines,$20-$30 - share of population between poverty lines,$30-$40 - share of population between poverty lines,$1.90-$10 - total number of people between poverty lines,$10-$30 - total number of people between poverty lines,$1.90-$10 - share of population between poverty lines,$10-$30 - share of population between poverty lines,Share of the poorest quintile in total income or expenditure,Share of the 2nd quintile in total income or expenditure,Share of the 3rd quintile in total income or expenditure,Share of the 4th quintile in total income or expenditure,Share of the richest quintile in total income or expenditure,Share of the richest decile in total income or expenditure,$21.70 - total number of people below poverty line,$21.70 a day - share of population below poverty line,$21.70 a day - poverty gap index,$21.70 a day - total shortfall,$21.70 - total number of people above poverty line,$21.70 - share of population above poverty line
Peru,2008,10.544672329166662,7.366909927731761,590335.0,2590584.0,5583804.0,10733151.0,18407088.0,25470806.0,27216894.0,27856516.0,2.06683035545234,9.06993458702531,19.54954589041703,37.57800868860459,64.44534977945861,89.17624570444079,95.28950435175894,97.52889586766568,0.56937097319032,2.80963551560054,7.4982948228246995,16.31186960571345,32.33985833963744,55.958571909075225,68.21575035997373,75.31349435963408,5002861.0,6649267.0,8332475.0,17.51559692698324,23.279853737080668,29.17296271960072,2.02,20.82,0.4748733791288847,162625.56504344314,1524744.5183020795,6853398.517829031,25624767.068369202,92370141.49912515,319661338.71371794,584520047.7112305,860451280.6126232,27971986.0,25971737.0,22978517.0,17829170.0,10155233.0,3091515.0,1345427.0,705805.0,97.93316866650999,90.93006482211302,80.45045428906145,62.42199294658162,35.55464907771326,10.823752733540108,4.710496041270595,2.4711052018496678,2000249.0,2993220.0,5149347.0,7673937.0,7063718.0,1746088.0,639622.0,7.003103844396959,10.479610533051568,18.028461342479833,26.86734386886836,24.73089634417315,6.113256692269512,2.239390839420928,15816504.0,8809806.0,55.3754151924333,30.844154572300326,3.7948877464415602,8.59613653813361,14.026896598528168,21.79931322807729,51.7827658888191,35.40088303180448,25944302.0,90.8340121627819,58.6281473240454,363378644.0805146,2618019.0,9.165988296259258
Peru,2009,11.002665093915068,7.640158238282565,456511.0,2030874.0,4981678.0,10232259.0,18140842.0,25354456.0,27325666.0,28003217.0,1.58551115902401,7.053443811158449,17.30190191682763,35.53772910058726,63.005086543895594,88.05874027634513,94.90496333928043,97.25817012848597,0.42584755555278003,2.17482386960298,6.260374009168499,14.7064284990055,30.69937187312977,54.436774553809045,66.99944439986353,74.3144892252613,4685917.0,6406621.0,8160666.0,16.2746922809642,22.250881383722778,28.342867315323,2.27,21.88,0.4700658072240197,122612.85156404974,1189760.4444748564,5768090.851198321,23289048.183800366,88391666.86547042,313475940.9069598,578727727.1377523,855884817.712032,28336152.0,26761789.0,23810985.0,18560404.0,10651821.0,3438207.0,1466997.0,789446.0,98.41448844103097,92.94655725314468,82.69809916505466,64.46226943301492,36.994914294659026,11.941260869131835,5.095037579538926,2.741830444790744,1574363.0,2950804.0,5250581.0,7908583.0,7213614.0,1971210.0,677551.0,5.467931187886302,10.248458088090011,18.235829732039722,27.46735513835591,25.053653425527187,6.846223289592908,2.353207134748182,16109968.0,9184824.0,55.95164273273714,31.899876795384834,4.03756071438869,8.73116986334534,13.9397780678556,21.69558400515122,51.595907349261346,35.194772800572736,25864253.0,89.82932024955464,57.142254348080215,357025254.9334891,2928410.0,10.170681329476192
Peru,2010,11.51351273641801,8.23690917835211,263017.0,1597893.0,4323740.0,9147283.0,17380204.0,25362961.0,27511915.0,28224553.0,0.90609044756848,5.50472267628078,14.89523049560095,31.51227572880464,59.874590127811835,87.37508885399954,94.77820729717992,97.23323867908374,0.24571841608735,1.56413756566968,5.01149259515207,12.627219604312078,27.90132945569671,52.2665311459341,65.4708042873345,73.16018465154846,4530029.0,6263611.0,7938084.0,15.60589428754146,21.57806385242683,27.34660174872072,2.55,22.3,0.4553792556791382,71326.35552290449,862662.4099125307,4655104.107982203,20159638.94800337,80991086.30145383,303435228.1628417,570139666.8586122,849468171.5224242,28764663.0,27429787.0,24703940.0,19880397.0,11647476.0,3664719.0,1515765.0,803127.0,99.093909675179,94.4952782998848,85.10476896534618,68.48772275290344,40.12541133152908,12.624911808315373,5.221791751872695,2.766762621056867,1334876.0,2725847.0,4823543.0,8232921.0,7982757.0,2148954.0,712638.0,4.598631375294202,9.39050933453862,16.617046212442744,28.362311421374358,27.500499523213705,7.4031200564426785,2.455029130815828,15782311.0,10131711.0,54.36986745153106,34.90361716936808,4.31931126281276,9.18288967939249,14.37708963665954,21.77467153322324,50.34603788791195,34.22024890307299,25969551.0,89.46478353937817,55.1053068046165,347108689.05309194,3058129.0,10.53521673106497
Peru,2011,11.899860554513596,8.764751450278673,235388.0,1526102.0,3904913.0,8620790.0,16722126.0,25441865.0,27681897.0,28439238.0,0.8043517341021199,5.21489017464196,13.343601233080099,29.45837023030367,57.14169768231542,86.93818952947208,94.59267409266744,97.18060761819793,0.22924162804023002,1.4256972235342,4.60358480233129,11.68409456768588,26.10907836553233,50.6344479305465,64.25830337737742,72.21222250506659,4556206.0,6344643.0,8141313.0,15.56915435473024,21.680477785249643,27.819935016944857,2.68,22.74,0.4466015186455083,67085.98984840496,792718.9731502273,4311064.037793625,18805985.672894966,76406426.75395449,296356476.6912326,564142550.1428499,845296461.6104541,29028926.0,27738212.0,25359401.0,20643524.0,12542188.0,3822449.0,1582417.0,825076.0,99.19564832444048,94.78510926311138,86.65640000992335,70.54162964489788,42.858301752776434,13.06180968397209,5.407326479616095,2.8193929302426155,1290714.0,2378811.0,4715877.0,8101336.0,8719739.0,2240032.0,757341.0,4.410539061329099,8.12870925318803,16.11477036502547,27.68332789212144,29.796492068804348,7.654483204355995,2.587933549373479,15196024.0,10959771.0,51.92680750767346,37.45097641035202,4.39859223051103,9.37397424717871,14.78210410454058,21.98862052301482,49.456708894753746,33.47848298922,25972724.0,88.75220549559567,53.54994572088957,340061226.4982179,3291590.0,11.247794839817534
Peru,2012,12.551766974917044,9.287475990555606,280529.0,1416282.0,3636983.0,7936029.0,15909158.0,25096933.0,27631285.0,28459805.0,0.9507270789833201,4.79984993267856,12.32591960278573,26.89560257184115,53.91693784218214,85.05477283997209,93.64381937022256,96.45171453516343,0.23799690701313,1.3843500592843399,4.30170267602112,10.69083161656393,24.311417309452878,48.589876054403106,62.48147351082627,70.68212836276595,4577222.0,6340093.0,8090546.0,15.51243796673161,21.486893509369352,27.41926927556268,2.78,24.12,0.444404086702713,70225.24755885954,776106.8032300208,4061742.0001213835,17349866.78894218,71735188.51523912,286746253.77266026,553088315.3323541,834241087.3412715,29226261.0,28090508.0,25869807.0,21570761.0,13597632.0,4409857.0,1875505.0,1046985.0,99.0492730656232,95.20014884709586,87.6740811182782,73.10439732685256,46.08306088191904,14.945227861112645,6.356181068831954,3.5482849879637874,1135753.0,2220701.0,4299046.0,7973129.0,9187775.0,2534352.0,828520.0,3.8491242185273284,7.526067728817671,14.569683791425634,27.021336444933524,31.1378330208064,8.589046792280692,2.8078960808681663,14492876.0,11722127.0,49.11708790950358,39.726881528040416,4.37973721472437,9.50123474493597,14.81816592222625,21.97772223034897,49.323139887764114,33.25385907277983,25742827.0,87.24373836158661,51.53428069297448,329972630.01127756,3763963.0,12.756260508174558
Peru,2013,12.671720880814382,9.373975030945925,216067.0,1296098.0,3418489.0,7811308.0,15872282.0,25177038.0,27862466.0,28818269.0,0.7256900820114001,4.35312383102076,11.48146207054797,26.23534371299221,53.309226884288755,84.56052204129195,93.57989808873836,96.79009221340912,0.17001692393548998,1.17879404407736,3.85273698289786,10.10008486141434,23.71416152366539,47.934688017024754,61.91683477537251,70.28279636014429,4444970.0,6226771.0,8053077.0,14.92904011528936,20.91346094295505,27.04735990016645,2.97,24.6,0.4388289662627358,50620.81513018344,666850.5499396113,3670762.7836954603,16539588.189440938,70606511.3207352,285441345.98665255,553053291.5298764,837039597.947115,29557919.0,28477888.0,26355497.0,21962678.0,13901704.0,4596948.0,1911520.0,955717.0,99.27430945927092,95.64687778116104,88.51853762542913,73.76465482317349,46.69077227348733,15.439477938896054,6.4201010909321985,3.20990612409101,1080031.0,2122391.0,4392819.0,8060974.0,9304756.0,2685428.0,955803.0,3.6274316781098777,7.12834015573192,14.753882802255633,27.073882549686157,31.25129433459128,9.019376847963857,3.210194966841188,14576184.0,11990184.0,48.956103053267995,40.270671204449606,4.53143245670013,9.59934126133338,14.877244904688819,22.07800567145207,48.91397570582356,32.68775890210462,25873513.0,86.8997272034592,50.89649712916008,328839975.6750655,3900473.0,13.100271492033347
Peru,2014,12.755406349624955,9.516793364737625,176702.0,1119452.0,3218866.0,7611112.0,15832381.0,25449397.0,28167856.0,29131360.0,0.58723904331797,3.72030110217111,10.69732794594479,25.294177642728783,52.61610162064326,84.57654429548602,93.61085961998525,96.81289268601154,0.15813389737581002,0.99652077662842,3.49123278705432,9.51402926133186,22.91014315222649,47.28279145500363,61.50459551760024,69.98699486978055,4326807.0,6175188.0,7992148.0,14.37937383536079,20.52214043959018,26.56048418629328,3.07,24.6,0.4313922532041939,47583.077978479465,569727.9366150831,3361679.7856339607,15745437.38307985,68937473.00237477,284551356.81589615,555208847.6502371,842373884.3175151,29913670.0,28970920.0,26871506.0,22479260.0,14257991.0,4640975.0,1922516.0,959012.0,99.41276232809616,96.27970036395695,89.30267129964362,74.7058228459256,47.383897414096445,15.423455050672022,6.389140021266602,3.187105829067185,942750.0,2099414.0,4392246.0,8221269.0,9617016.0,2718459.0,963504.0,3.1330619641392268,6.97702906431333,14.59684845371802,27.321925431829158,31.96044236342442,9.03431502940542,3.2020341921994184,14712929.0,12335475.0,48.89580051847216,40.994757999341985,4.68971671877863,9.7969242873581,15.036499537847302,22.20920589731265,48.26765355870291,32.140935929922,26169968.0,86.97123450384822,50.30224465495965,328454076.14029616,3920404.0,13.028765480200777
Peru,2015,12.85873849383214,9.491924051392438,179402.0,1107406.0,3179140.0,7436351.0,16120311.0,25661506.0,28490400.0,29419409.0,0.58876690569673,3.63432526262603,10.43342018210954,24.404893256392228,52.904234344456036,84.21688027600493,93.50085172736152,96.5497055095324,0.15283698434131,0.98225046069207,3.44643340660754,9.2153902008401,22.607033854363088,47.2785779687298,61.46277907640367,69.91579025141841,4242361.0,5933051.0,7821395.0,13.92273729162691,19.471308035483705,25.66854247811005,3.13,24.78,0.4335640012823588,46570.55859411143,568668.0509871787,3360491.9300358156,15443986.227612594,68885302.81404617,288122641.9152632,561844889.8355273,852154318.6918861,30291337.0,29363333.0,27291599.0,23034388.0,14350428.0,4809233.0,1980339.0,1051330.0,99.41123187068092,96.36567396675217,89.56658058079917,75.59510781802831,47.09576620376683,15.783119011324272,6.499149889341378,3.4502937391836803,928004.0,2071734.0,4257211.0,8683960.0,9541195.0,2828894.0,929009.0,3.0455579039287493,6.799093385952997,13.971472762770867,28.49934161426147,31.31264719244256,9.283969121982896,3.048856150157697,15012905.0,12370089.0,49.26990908183001,40.596617382905485,4.72663954265943,9.884243979865879,14.838499400300769,21.845987838964128,48.70462923820859,32.61077392041422,26420475.0,86.70769297980313,50.26928090439434,332388043.97973996,4050264.0,13.292306432082269
Peru,2016,13.294418445164036,9.78792634141928,157802.0,1088869.0,3119640.0,7586310.0,15812214.0,25695961.0,28715799.0,29804423.0,0.51025708371268,3.52088263712041,10.08742201349842,24.53049647712969,51.129133032998766,83.08844110254134,92.85315054402878,96.37323936178925,0.13089371719610998,0.91958777069267,3.26845061672819,9.06434131082011,22.04706002519551,46.11362973568838,60.3281911317568,68.97169012357095,4407682.0,6356518.0,8230174.0,14.25233279757818,20.553936525203888,26.612444012295573,3.18,26.0,0.4363925620759807,40480.23810180717,540344.8855304237,3234567.0859890627,15417828.013209047,68182817.20333573,285222354.65931386,559713543.2266775,853208388.6969599,30768234.0,29837167.0,27806396.0,23339726.0,15113822.0,5230075.0,2210237.0,1121613.0,99.48974385207337,96.47911875935216,89.91257722134192,75.46950407740584,48.87086725243417,16.911559567479,7.146848694090637,3.626759666191943,931067.0,2030771.0,4466670.0,8225904.0,9883747.0,3019838.0,1088624.0,3.010625092721227,6.566541538010238,14.443073143936067,26.598636824971685,31.959307684955164,9.764710873388365,3.5200890278986936,14723345.0,12903585.0,47.60825039587836,41.72401751103001,4.64334739098781,9.692103751360989,14.806758453744592,22.05326187546711,48.804528528439,32.5576770599815,26407113.0,85.3879670236187,49.10553475401927,329544779.22564507,4518923.0,14.612034338962806
Peru,2017,13.126957384092693,9.721312311177543,162638.0,1072306.0,3098363.0,7591361.0,16205520.0,26293632.0,29289999.0,30370979.0,0.5172252342911999,3.41017725341099,9.85349524054087,24.14224788852322,51.53722631183085,83.61971001776575,93.1488391495402,96.5866000531698,0.12733946097725,0.9015387300791501,3.19236258375674,8.94549985170667,22.21835153626463,46.33802686614662,60.65141998195701,69.26866450258777,4428347.0,6301401.0,8311733.0,14.08314852990744,20.03988323490057,26.43319519382577,3.22,25.4,0.4329279002664619,40041.000854674814,538616.8143850927,3212211.3152019037,15470673.462283611,69864048.89934143,291413354.3698295,572142415.4061693,871241839.1800224,31281661.0,30371993.0,28345936.0,23852938.0,15238779.0,5150667.0,2154300.0,1073320.0,99.48277428604784,96.58982380240056,90.14650318647587,75.85775087560387,48.46277221826443,16.380288840275945,6.851162431701849,3.413400947497669,909668.0,2026057.0,4492998.0,8614159.0,10088112.0,2996367.0,1080980.0,2.89295048364729,6.443320615924685,14.288752310871997,27.394978657339443,32.08248337798849,9.529126408574093,3.43776148420418,15133214.0,13084479.0,48.12704905841986,41.611612837709345,4.73265607663125,9.73106399105522,14.885066469184949,22.227315031787143,48.423898431341044,32.299619931065656,27084379.0,86.13446547163157,49.35751070909641,336786674.44525886,4359920.0,13.865534098883872
Peru,2018,13.483193816183912,10.046290212477938,109913.0,859797.0,2704159.0,7142322.0,15930177.0,26345102.0,29606546.0,30805935.0,0.34359286407709,2.6877673122373,8.45333233685928,22.32724669145242,49.7985077185988,82.35607062602098,92.55150409915287,96.30085150860481,0.08367401274783039,0.6886179852373899,2.60273614680187,7.8618523388938,20.66023980198089,44.94446424332427,59.43296504099437,68.26737621734178,4234679.0,6178823.0,8170668.0,13.237813299207172,19.31530238143458,25.54190580890549,3.48,26.28,0.4238764789835111,26766.701674037242,418539.28105697414,2664307.722403966,13832218.282285897,66090588.59891142,287548075.3925449,570365060.5296315,873529275.4684975,31879352.0,31129468.0,29285106.0,24846943.0,16059088.0,5644163.0,2382719.0,1183330.0,99.656406610155,97.31223271306796,91.54666729604448,77.67275365657824,50.201491031444455,17.643928361592554,7.4484956125125095,3.699147198286675,749884.0,1844362.0,4438163.0,8787855.0,10414925.0,3261444.0,1199389.0,2.3441738970870385,5.765565417023493,13.87391363946624,27.471262625133775,32.557562669851905,10.195432749080043,3.7493484142258353,15070380.0,13676369.0,47.1107404063615,42.752996380554066,4.98262618298756,9.980114795369541,14.9610032671076,22.18871381173299,47.88754194280256,31.62443077469504,27208003.0,85.05354125810078,47.98818982676245,333118201.90877795,4781262.0,14.94645781952164
Peru,2019,13.676863676872175,10.315919046906878,106496.0,729913.0,2446141.0,6693456.0,15716996.0,26708396.0,30098287.0,31287975.0,0.32757487082491,2.2451632297398096,7.52416612307739,20.5886209418495,48.34442487248565,82.15323449875396,92.5803122076654,96.23971339844692,0.08725548474527968,0.55175189980142,2.24835156040507,7.099115407753009,19.57810132623699,43.96357051982099,58.785660803753636,67.78271596108029,4003777.0,6055030.0,8163122.0,12.315349304869107,18.62486752632614,25.109215769575847,3.67,26.26,0.4156278463518366,28367.161211029947,340816.4742665155,2339038.3349500713,12693753.693355279,63649311.91987772,285855197.7537921,573344697.5115966,881458964.6037977,32403966.0,31780549.0,30064321.0,25817006.0,16793466.0,5802066.0,2412175.0,1222487.0,99.67242544876784,97.75483658152874,92.47583439447892,79.41137840489625,51.65557475006046,17.846765758050438,7.419688468284455,3.760287995907287,623417.0,1716228.0,4247315.0,9023540.0,10991400.0,3389891.0,1189688.0,1.9175888672391062,5.279002187049818,13.064455989582676,27.755803654835788,33.80880899201002,10.427077289765982,3.6594004723771687,14987083.0,14381291.0,46.09926164274584,44.235887335179754,5.19011130161518,10.194415829003471,15.156265073250271,22.254585442673218,47.20462235345559,31.1480463351261,27648370.0,85.044531620029,47.07489995485013,332102603.9115026,4862092.0,14.955468796475424
Peru,2020,10.796310721910352,7.835965986192532,326204.0,1461515.0,4644112.0,10847755.0,20595106.0,29289555.0,31493962.0,32205522.0,0.9893408642069499,4.43261508946134,14.085084425866079,32.90005256577495,62.462702478891764,88.8320155442219,95.51773995983278,97.6758243316621,0.39439089977511,1.3854605831498101,4.500150824215019,12.33838813210407,28.81541860096885,53.806717807420924,66.81967772984852,74.2919142056258,4437644.0,6502066.0,8622371.0,13.45888930810083,19.72005515555231,26.15070734238128,2.68,21.02,0.4379413696975235,130037.96011186362,867942.6667470288,4748104.958489303,22375068.835897967,95009754.45366804,354821362.6623481,660950437.1634586,979816621.6932424,32645642.0,31510331.0,28327734.0,22124091.0,12376740.0,3682291.0,1477884.0,766324.0,99.01065897250643,95.56738497444152,85.9149166231093,67.09994642095563,37.53729772970552,11.167985559558904,4.482260410897224,2.3241768143645944,1135311.0,3182597.0,6203643.0,9747351.0,8694449.0,2204407.0,711560.0,3.4432739980648948,9.652468351332224,18.81497020215368,29.562648691250104,26.369312170146614,6.685725148661679,2.15808359653263,19133591.0,10898856.0,58.03008738943042,33.05503748094102,4.79800042925811,9.584055493166769,14.56139663285696,21.94653016796821,49.11001727675076,32.89828664144237,29893896.0,90.66491582332525,56.62619936849037,405154260.5560661,3077950.0,9.335085454420721
Philippines,1985,3.930374656028576,2.8206839762754035,1846939.0,15084990.0,31106618.0,44791648.0,51493438.0,53669051.0,54044068.0,54170494.0,3.4028759765624903,27.7931965413642,57.312093541854495,82.52594713149463,94.87359661226624,98.88203436580136,99.57298066328444,99.80591426443844,0.31645833340444,7.272429395734551,22.02045306295727,42.98782556410558,64.32879132965638,80.94880184243652,87.06557664896896,90.22582814805165,3661955.0,8020641.0,11991788.0,6.74693359374999,14.7775537109375,22.094155331984368,1.24,7.28,0.4103743554912078,171760.40604692706,7499626.518884883,38245711.97090454,128326009.36727011,349149892.8286652,878712778.6393166,1417667087.8334606,1958832900.611134,52428897.0,39190846.0,23169218.0,9484188.0,2782398.0,606785.0,231768.0,105342.0,96.59712473152878,72.20680304214937,42.687906271954986,17.474052357295797,5.126402843431099,1.117965276481416,0.4270187565604701,0.19408637022191605,13238051.0,16021628.0,13685030.0,6701790.0,2175613.0,375017.0,126426.0,24.390321689379412,29.51889677019438,25.213853914659186,12.347649513864695,4.008437566949683,0.690946519920946,0.23293238633855404,36408448.0,2550630.0,67.08040007090204,4.6993840510182,6.43454346683723,10.1111706954864,14.42891444109788,20.944671414024384,48.08069998255408,32.73485267807705,53772276.0,99.07222104248729,82.36147517647103,970041628.5089781,503560.0,0.9277793528597147
Philippines,1988,4.123748989198589,2.926064358151371,1649340.0,14596019.0,32369060.0,46896960.0,55379697.0,58232048.0,58616885.0,58698521.0,2.8052391258488503,24.82527343382889,55.0541038084858,79.76351933613357,94.1911694388484,99.042519218929,99.69705918601235,99.83590816610598,0.45288101509829,6.11969369358493,20.40117011560057,40.85886332445775,62.44377436194639,79.95715986785251,86.45606015842122,89.78351684611968,3252114.0,6971695.0,12033001.0,5.53127732263346,11.85763214808264,20.46602814027201,1.39,7.91,0.4074626741496264,266271.3882982295,6836340.307298013,38383576.84945809,132126325.55664466,367138165.1166864,940216226.8946457,1524955191.1674945,2111528713.273636,57145659.0,44198980.0,26425939.0,11898039.0,3415302.0,562951.0,178114.0,96478.0,97.19476141159556,75.17472702057533,44.94589582355466,20.236481337468856,5.808830781679237,0.9574810946080635,0.3029407314047238,0.16409218750050494,12946679.0,17773041.0,14527900.0,8482737.0,2852351.0,384837.0,81636.0,22.02003439102023,30.228831197020682,24.709414486085798,14.427650555789617,4.851349687071174,0.6545403632033397,0.13884854390421877,40783678.0,3237188.0,69.36589600501952,5.505889747163948,6.4923275061839405,10.131456225841951,14.28380865553066,21.29728618072148,47.79512143172193,31.969000169357,58351174.0,99.24513098216656,81.45985149360246,1039306719.5021117,443825.0,0.7548686241154626
Philippines,1991,4.419196991230031,3.000501421836908,1834023.0,16700280.0,33888221.0,49539467.0,58759459.0,62342618.0,63024408.0,63262023.0,2.89028320312499,26.318393498221422,53.40530410290615,78.07049896276929,92.60051706607337,98.24730835803162,99.32175785893074,99.69622210600309,0.1746597336332,6.72038281255074,20.579461282038743,40.25329958444568,61.34156782863991,78.83984191288748,85.52393926720504,89.02692952313298,5319001.0,10461280.0,15079490.0,8.3823486328125,16.486196289062498,23.764149960098592,1.26,8.56,0.4382355142336644,110829.95845851974,8102368.483273948,41787689.31416297,140484545.88693744,389241599.81292623,1000553043.6032526,1628070953.566066,2259673868.8402224,61620762.0,46754505.0,29566564.0,13915318.0,4695326.0,1112167.0,430377.0,192762.0,97.10971678495169,73.68160651714444,46.5946957349237,21.929501455248804,7.399482954673946,1.7526920940635131,0.678241995461808,0.3037785093748249,14866257.0,17187941.0,15651246.0,9219992.0,3583159.0,681790.0,237615.0,23.428110267807227,27.08691078222076,24.66519427967489,14.53001850057486,5.646790860610433,1.0744500986017052,0.37446348608698304,42059179.0,4264949.0,66.28212356785194,6.7212407928573725,5.88444787269351,9.30615156288392,13.67087429717104,20.67344074347393,50.465085523777574,34.69503942814596,62527412.0,98.53853001429759,80.37211364638023,1106698956.5395772,927373.0,1.4614705573425235
Philippines,1994,4.480540225662173,3.108862002824081,1621129.0,16861890.0,35140523.0,52492411.0,62952997.0,67016179.0,67782957.0,68049001.0,2.3776904296874997,24.73112421786423,51.54016815612288,76.98996779737872,92.33237914406506,98.29179723925104,99.4164213245546,99.80662456012564,0.12418676756607999,6.21472815168619,19.5337047344267,39.02246459306522,60.40144160905594,78.34111793909278,85.21648671420212,88.8222810585936,5998077.0,10890258.0,16280554.0,8.7973046875,15.97260545575652,23.87848606722876,1.29,8.74,0.4288838747018618,84671.58874660694,8050783.0377976345,42618384.457837366,146332155.6928128,411822138.85250354,1068272739.5346246,1743039647.1966183,2422391306.489875,66559717.0,51318956.0,33040323.0,15688435.0,5227849.0,1164667.0,397889.0,131845.0,97.62231023064749,75.26887536713757,48.459831372582265,23.010032759053768,7.667621196721437,1.7082026233584722,0.5835788543896918,0.19337542394237817,15240761.0,18278633.0,17351888.0,10460586.0,4063182.0,766778.0,266044.0,22.353434863509907,26.809043994555303,25.449798613528497,15.34241156233233,5.9594185733629645,1.1246237689687804,0.3902034304473136,46091107.0,4829960.0,67.60125492620082,7.084042180489547,5.94636990958057,9.500278435051541,13.96766142937638,21.04394128052291,49.541748945468555,33.591640702717115,67224397.0,98.5971881293777,79.91652543857522,1182384460.0908196,956449.0,1.4028118688935012
Philippines,1997,5.618285558028963,3.6633868959262688,1184762.0,12722405.0,31413294.0,50371423.0,64454361.0,71200920.0,72268341.0,72612292.0,1.62227556374668,17.42058309833881,43.01371465387291,68.97277339068916,88.25631251569685,97.49426728273343,98.95586873067693,99.42683529635448,0.24501071474721,4.0100791568451,14.95555365951694,32.78239561902302,54.26836992044626,74.29132497278823,82.31447205557215,86.54483693504764,5649476.0,11547252.0,17628047.0,7.73573659902424,15.81146538736684,24.13779869586308,1.57,10.9,0.4596220753309074,178933.4786240701,5564332.507995553,34950951.34995805,131676994.22806501,396326675.71873504,1085112152.9674752,1803449474.5918114,2528178205.711278,71846117.0,60308474.0,41617585.0,22659456.0,8576518.0,1829959.0,762538.0,418587.0,98.3777245786676,82.57941685187713,56.986285212314094,31.027226168262334,11.743687214828675,2.5057332255305322,1.0441309353540713,0.5731644007735414,11537643.0,18690889.0,18958129.0,14082938.0,6746559.0,1067421.0,343951.0,15.798307726790473,25.593131639563037,25.959059044051763,19.283538953433656,9.237953989298143,1.461602290176461,0.47096653458052995,51731956.0,7813980.0,70.83572941735804,10.699556214980078,5.433394728749411,8.88096528373904,13.161858995186,20.43838416362072,52.08539682870484,36.27033928164285,71451825.0,97.8378269449892,76.12264520880807,1206368901.0347528,1579054.0,2.162173072023411
Philippines,2000,5.322134465636859,3.623302859093048,654053.0,11168086.0,33381583.0,55367710.0,69879639.0,76274872.0,77414046.0,77674612.0,0.8386179871697701,14.319572549662741,42.801425005183205,70.99174546386377,89.59874936262764,97.798633118985,99.25926629173996,99.59336107532513,0.10875381708669998,2.96120761848319,13.57159779645975,32.52896032422477,54.91060976230079,74.99068861321551,82.88593681003577,87.02287660368404,4149606.0,9508610.0,16002153.0,5.32056972435688,12.19181459282762,20.517749289623215,1.7,10.18,0.4279947242005686,84819.01275048354,4388045.915138504,33871128.23818318,139534492.29882687,428257493.3303191,1169731112.7169142,1939325952.7216997,2714826818.2062044,77337704.0,66823671.0,44610174.0,22624047.0,8112118.0,1716885.0,577711.0,317145.0,99.16138188808851,85.68042774058802,57.19857548535546,29.00825403894927,10.401250480868125,2.2013672547471907,0.7407334085318785,0.40663912726058987,10514033.0,22213497.0,21986127.0,14511929.0,6395233.0,1139174.0,260566.0,13.480954147500485,28.481852255232564,28.19032144640619,18.607003558081146,8.199883226120935,1.4606338462153123,0.3340942812712887,58711553.0,7534407.0,75.2791768129649,9.660516929112319,6.2247527590402,9.70311703893734,13.71657896131981,20.55130753182216,49.80424370887992,34.06207848858749,76593265.0,98.20687217743415,76.79552492170566,1299703688.288701,1398492.0,1.7931279583815505
