Entity,Year,Oil production (Etemad & Luciana)
Kazakhstan,2003,626.1146489
Kazakhstan,2004,734.5337034
Kazakhstan,2005,788.3656718
Kazakhstan,2006,818.2527496
Kazakhstan,2007,852.3208968
Kazakhstan,2008,843.6492539
Kazakhstan,2009,908.8711485
Kazakhstan,2010,948.4470654
Kazakhstan,2011,965.9350981
Kazakhstan,2012,946.7884396
Kazakhstan,2013,977.6797782
Kazakhstan,2014,1013.681093
Kenya,1980,0.589576395
Kenya,1981,0.589576395
Kenya,1982,0.589576395
Kenya,1983,0.589576395
Kenya,1984,0.589576395
Kenya,1985,0.589576395
Kenya,1986,0.088265482
Kenya,1987,0.047584711
Kenya,1988,0.049011486
Kenya,1989,0.016920843
Kenya,1990,0.059075555
Kenya,1991,0.077228612
Kenya,1992,0.063220277
Kenya,1993,0.090140335
Kenya,1994,0.037385039
Kenya,1995,0.017386608
Kenya,1996,0.003502084
Kenya,1997,0.030457517
Kenya,1998,0.006473549
Kenya,1999,0.009038206
Kenya,2000,0.032302891
Kenya,2001,0.054146696
Kenya,2002,0.097616164
Kenya,2003,0.047118945
Kenya,2004,0.155205986
Kenya,2005,0.094856946
Kenya,2006,0.187243567
Kenya,2007,0.080270826
Kenya,2008,0.095381669
Kenya,2009,0.09870688
Kenya,2010,0.034248493
Kenya,2011,0.034248493
Kenya,2012,0.034248493
Kenya,2013,0.034248493
Kenya,2014,0.034248493
Kuwait,1946,9.304000092
Kuwait,1947,25.58600025
Kuwait,1948,74.43200073
Kuwait,1949,143.9561414
Kuwait,1950,199.919702
Kuwait,1951,325.8377132
Kuwait,1952,434.7991843
Kuwait,1953,500.2528249
Kuwait,1954,557.2514555
Kuwait,1955,640.8827863
Kuwait,1956,645.5464164
Kuwait,1957,680.8434667
Kuwait,1958,834.4408782
Kuwait,1959,837.9763982
Kuwait,1960,986.4566097
Kuwait,1961,1010.6819
Kuwait,1962,1141.368211
Kuwait,1963,1223.371342
Kuwait,1964,1346.672603
Kuwait,1965,1377.654924
Kuwait,1966,1450.121454
Kuwait,1967,1459.309154
Kuwait,1968,1528.903075
Kuwait,1969,1620.349766
Kuwait,1970,1751.896697
Kuwait,1971,1870.755298
Kuwait,1972,1928.254019
Kuwait,1973,1772.621357
Kuwait,1974,1495.722685
Kuwait,1975,1223.848172
Kuwait,1976,1256.574992
Kuwait,1977,1147.101801
Kuwait,1978,1249.038752
Kuwait,1979,1457.390204
Kuwait,1980,1037.654455
Kuwait,1981,704.5437917
Kuwait,1982,514.1106162
Kuwait,1983,664.4525968
Kuwait,1984,726.9476947
Kuwait,1985,640.2799646
Kuwait,1986,874.1587534
Kuwait,1987,981.175866
Kuwait,1988,931.0748078
Kuwait,1989,1107.000613
Kuwait,1990,727.6019535
Kuwait,1991,112.8432711
Kuwait,1992,639.1989174
Kuwait,1993,1117.889558
Kuwait,1994,1246.62087
Kuwait,1995,1272.61445
Kuwait,1996,1269.805596
Kuwait,1997,1250.98752
Kuwait,1998,1300.873336
Kuwait,1999,1189.881105
Kuwait,2000,1297.500629
Kuwait,2001,1253.200731
Kuwait,2002,1196.787473
Kuwait,2003,1337.344343
Kuwait,2004,1483.00988
Kuwait,2005,1575.336276
Kuwait,2006,1575.060956
Kuwait,2007,1534.918273
Kuwait,2008,1608.3027
Kuwait,2009,1477.44481
Kuwait,2010,1450.530706
Kuwait,2011,1587.032198
Kuwait,2012,1648.920038
Kuwait,2013,1657.795905
Kuwait,2014,1639.26059
Kyrgyzstan,1992,1.334800958
Kyrgyzstan,1993,1.179152789
Kyrgyzstan,1994,0.966905287
Kyrgyzstan,1995,1.179152789
Kyrgyzstan,1996,1.167361261
Kyrgyzstan,1997,1.075811839
Kyrgyzstan,1998,1.022537716
Kyrgyzstan,1999,0.979781636
Kyrgyzstan,2000,1.196757541
Kyrgyzstan,2001,1.185390508
Kyrgyzstan,2002,0.889977359
Kyrgyzstan,2003,0.800750868
Kyrgyzstan,2004,0.804571323
Kyrgyzstan,2005,1.154644099
Kyrgyzstan,2006,1.166842434
Kyrgyzstan,2007,0.557874872
Kyrgyzstan,2008,0.556017706
Kyrgyzstan,2009,0.589476167
Kyrgyzstan,2010,0.496659155
Kyrgyzstan,2011,0.496659155
Kyrgyzstan,2012,0.496659155
Kyrgyzstan,2013,0.496659155
Kyrgyzstan,2014,0.496659155
Latvia,2004,0.117915279
Latvia,2005,0.176872918
Latvia,2006,0.176872918
Latvia,2007,0.294788197
Latvia,2008,0.530618755
Latvia,2009,0.707491674
Latvia,2010,0.648534034
Latvia,2011,0.589576395
Latvia,2012,0.589576395
Latvia,2013,0.589576395
Latvia,2014,0.589576395
Lebanon,1986,0.34033887
Lebanon,1987,0.032214454
Lebanon,1988,0.164592042
Lebanon,1989,0.168229728
Lebanon,1990,0.191742035
Lebanon,1991,0.171837936
Lebanon,1992,0.170971259
Lebanon,1993,0.17607699
Libya,1961,10.1878801
Libya,1962,102.123031
Libya,1963,259.0233625
Libya,1964,481.5866747
Libya,1965,680.2619667
Libya,1966,844.8613583
Libya,1967,970.8375196
Libya,1968,1460.018584
Libya,1969,1743.116047
Libya,1970,1858.636838
Libya,1971,1546.487635
Libya,1972,1259.377822
Libya,1973,1219.777672
Libya,1974,853.2233284
Libya,1975,831.9287982
Libya,1976,1086.846771
Libya,1977,1157.219901
Libya,1978,1114.816921
Libya,1979,1173.094852
Libya,1980,1077.156073
Libya,1981,692.7522638
Libya,1982,701.5959097
Libya,1983,669.169208
Libya,1984,662.6838676
Libya,1985,639.6903882
Libya,1986,625.9101425
Libya,1987,588.9931268
Libya,1988,708.4841312
Libya,1989,697.4263724
Libya,1990,829.6501103
Libya,1991,896.696561
Libya,1992,866.9480278
Libya,1993,825.1383003
Libya,1994,835.1327522
Libya,1995,842.0321756
Libya,1996,853.3017869
Libya,1997,886.7501596
Libya,1998,853.7988823
Libya,1999,811.8459526
Libya,2000,866.2913104
Libya,2001,841.8216614
Libya,2002,815.4921525
Libya,2003,875.4547367
Libya,2004,932.8847955
Libya,2005,1014.833438
Libya,2006,1066.883689
Libya,2007,1087.593456
Libya,2008,1105.126639
Libya,2009,1055.406211
Libya,2010,1054.816911
Libya,2011,295.6524987
Libya,2012,874.3678703
Libya,2013,579.9171642
Libya,2014,304.3265411
Lithuania,1992,0.269784262
Lithuania,1993,2.134331402
Lithuania,1994,3.042674066
Lithuania,1995,3.290083904
Lithuania,1996,3.808386409
Lithuania,1997,4.204121876
Lithuania,1998,5.594242787
Lithuania,1999,4.897858733
Lithuania,2000,5.630761149
Lithuania,2001,7.948439018
Lithuania,2002,7.922385638
Lithuania,2003,7.2883316
Lithuania,2004,6.727561908
Lithuania,2005,5.797316481
Lithuania,2006,4.937531328
Lithuania,2007,4.492106362
Lithuania,2008,5.920567426
Lithuania,2009,5.573713737
Lithuania,2010,5.725240766
Lithuania,2011,5.371494929
Lithuania,2012,5.371494929
Lithuania,2013,5.371494929
Lithuania,2014,5.371494929
Macedonia,1992,0.233596063
Macedonia,1993,0.147111102
Macedonia,1994,0.032821718
Macedonia,1995,0.006839086
Macedonia,1996,0.014503579
Macedonia,1997,0.101672449
Macedonia,1998,0.060101418
Macedonia,1999,0.086231443
Macedonia,2000,0.086001509
Macedonia,2001,0.11178958
Macedonia,2002,0.076591869
Macedonia,2003,0.047201486
Macedonia,2004,0.046069499
Macedonia,2005,0.026454293
Macedonia,2006,0.025870612
Macedonia,2007,0.039047645
Macedonia,2008,0.057377575
Macedonia,2009,0.085901281
Macedonia,2010,0.018200223
Macedonia,2011,0.024095987
Macedonia,2012,0.024095987
Macedonia,2013,0.024095987
Macedonia,2014,0.024095987
Madagascar,1986,0.101548638
Madagascar,1987,0.052336697
Madagascar,1988,0.066863859
Madagascar,1989,0.043115722
Madagascar,1990,0.052124449
Madagascar,1991,0.063002134
Madagascar,1992,0.020470092
Madagascar,1993,0.020617487
Madagascar,1994,0.020057389
Madagascar,1995,0.018500907
Madagascar,1996,0.01867778
Madagascar,1997,0.01828866
Madagascar,1998,0.016920843
Madagascar,1999,0.016920843
Madagascar,2000,0.040763312
Madagascar,2001,0.049612854
Madagascar,2002,0.052631485
Madagascar,2003,0.053409726
Madagascar,2004,0.054347152
Madagascar,2005,0.049860476
Malawi,2000,0.117915279
Malawi,2001,0.117915279
Malawi,2002,0.117915279
Malawi,2003,0.117915279
Malawi,2004,0.117915279
Malawi,2005,0.117915279
Malawi,2006,0.117915279
Malawi,2007,0.117915279
Malawi,2008,0.117915279
Malawi,2009,0.117915279
Malawi,2010,0.117915279
Malawi,2011,0.117915279
Malawi,2012,0.117915279
Malawi,2013,0.117915279
Malawi,2014,0.117915279
Malaysia,1912,0.069780001
Malaysia,1913,0.232600002
Malaysia,1914,0.534980005
Malaysia,1915,0.651280006
Malaysia,1916,1.05833001
Malaysia,1917,0.907140009
Malaysia,1918,0.848990008
Malaysia,1919,1.00018001
Malaysia,1920,1.709610017
Malaysia,1921,2.360890023
Malaysia,1922,4.768300047
Malaysia,1923,6.594210065
Malaysia,1924,7.001260069
Malaysia,1925,7.12919007
Malaysia,1926,8.292190082
Malaysia,1927,8.280560081
Malaysia,1928,8.734130086
Malaysia,1929,8.838800087
Malaysia,1930,8.12937008
Malaysia,1931,6.152270061
Malaysia,1932,3.965830039
Malaysia,1933,3.791380037
Malaysia,1934,3.279660032
Malaysia,1935,3.00054003
Malaysia,1936,2.628380026
Malaysia,1937,2.477190024
Malaysia,1938,2.360890023
Malaysia,1939,1.953840019
Malaysia,1940,1.756130017
Malaysia,1941,1.256040012
Malaysia,1947,0.290750003
Malaysia,1948,0.546610005
Malaysia,1949,0.674540007
Malaysia,1950,0.674540007
Malaysia,1951,0.604760006
Malaysia,1952,0.593130006
Malaysia,1953,0.581500006
Malaysia,1954,0.825730008
Malaysia,1955,0.779210008
Malaysia,1956,0.837360008
Malaysia,1957,0.779210008
Malaysia,1958,0.674540007
Malaysia,1959,0.651280006
Malaysia,1960,0.697800007
Malaysia,1961,0.697800007
Malaysia,1962,0.674540007
Malaysia,1963,0.604760006
Malaysia,1964,0.569870006
Malaysia,1965,0.569870006
Malaysia,1966,0.558240005
Malaysia,1967,0.534980005
Malaysia,1968,2.349260023
Malaysia,1969,5.198610051
Malaysia,1970,9.990170098
Malaysia,1971,38.09988037
Malaysia,1972,51.54416051
Malaysia,1973,50.4742005
Malaysia,1974,45.00810044
Malaysia,1975,54.46329054
Malaysia,1976,93.34238092
Malaysia,1977,101.564791
Malaysia,1978,120.0216012
Malaysia,1979,156.5979515
Malaysia,1980,167.4396961
Malaysia,1981,156.2377446
Malaysia,1982,180.9999532
Malaysia,1983,215.7849605
Malaysia,1984,265.898954
Malaysia,1985,265.898954
Malaysia,1986,302.525232
Malaysia,1987,299.6256186
Malaysia,1988,324.6580713
Malaysia,1989,352.0365016
Malaysia,1990,371.1795224
Malaysia,1991,387.1577207
Malaysia,1992,392.9655729
Malaysia,1993,389.3482092
Malaysia,1994,398.7443649
Malaysia,1995,423.0526114
Malaysia,1996,430.4059261
Malaysia,1997,451.251903
Malaysia,1998,485.2997511
Malaysia,1999,467.6363607
Malaysia,2000,454.5820014
Malaysia,2001,442.8542009
Malaysia,2002,468.6645348
Malaysia,2003,496.2357329
Malaysia,2004,508.1028622
Malaysia,2005,443.8180639
Malaysia,2006,432.0511862
Malaysia,2007,415.4132873
Malaysia,2008,430.7631741
Malaysia,2009,409.0922442
Malaysia,2010,436.7290033
Malaysia,2011,398.8038944
Malaysia,2012,410.4714933
Malaysia,2013,394.7398559
Malaysia,2014,411.0783915
Malta,2005,0.023583056
Malta,2006,0.023583056
Malta,2007,0.011791528
Malta,2008,0.011791528
Malta,2009,0.011791528
Martinique,1986,0.017203839
Martinique,1987,0.015635566
Martinique,1988,0.014945762
Martinique,1989,0.02882439
Martinique,1990,0.009887196
Martinique,1991,0.010936642
Martinique,1992,0.010706707
Martinique,1993,0.079693041
Martinique,1994,0.054341256
Martinique,1995,0.047472691
Martinique,1996,0.04649989
Martinique,1997,0.046193311
Martinique,1998,0.045102594
Martinique,1999,0.045102594
Martinique,2000,0.044265396
Martinique,2001,0.041223182
Martinique,2002,0.037632661
Martinique,2003,0.04861647
Martinique,2004,0.053026501
Martinique,2005,0.046281747
Martinique,2006,0.057218389
Martinique,2007,0.047631877
Martinique,2008,0.051971159
Martinique,2009,0.146940125
Martinique,2010,0.146940125
Martinique,2011,0.146940125
Martinique,2012,0.146940125
Martinique,2013,0.146940125
Martinique,2014,0.146940125
Mauritania,1987,0.196552978
Mauritania,1988,0.094603428
Mauritania,1989,0.064918257
Mauritania,1990,0.06914552
Mauritania,1991,0.064971319
Mauritania,1992,0.027509635
Mauritania,1993,0.059340864
Mauritania,1994,0.035622206
Mauritania,1995,0.05718891
Mauritania,1996,0.056198422
Mauritania,1997,0.056328129
Mauritania,1998,0.058061483
Mauritania,1999,0.058061483
Mauritania,2000,0.054630149
Mauritania,2006,18.05234575
Mauritania,2007,8.838799602
Mauritania,2008,7.566228433
Mauritania,2009,6.629916265
Mauritania,2010,4.853528484
Mauritania,2011,4.561929895
Mauritania,2012,3.877691114
Mauritania,2013,3.97988239
Mauritania,2014,3.539232993
Mexico,1901,0.02326
Mexico,1902,0.058150001
Mexico,1903,0.116300001
Mexico,1904,0.220970002
Mexico,1905,0.418680004
Mexico,1906,0.837360008
Mexico,1907,1.791020018
Mexico,1908,6.512800064
Mexico,1909,4.652000046
Mexico,1910,6.04760006
Mexico,1911,21.79462021
Mexico,1912,25.67904025
Mexico,1913,40.2049104
Mexico,1914,32.85475032
Mexico,1915,51.0324405
Mexico,1916,62.98808062
Mexico,1917,95.97076094
Mexico,1918,110.5547811
Mexico,1919,150.7713215
Mexico,1920,283.8883028
Mexico,1921,337.0141433
Mexico,1922,317.6385631
Mexico,1923,264.0475226
Mexico,1924,248.4982124
Mexico,1925,204.990382
Mexico,1926,160.0055416
Mexico,1927,113.1366411
Mexico,1928,83.54992082
Mexico,1929,74.44363073
Mexico,1930,65.84906065
Mexico,1931,55.04479054
Mexico,1932,54.64937054
Mexico,1933,56.63810056
Mexico,1934,63.59284063
Mexico,1935,67.53541066
Mexico,1936,68.36114067
Mexico,1937,78.04893077
Mexico,1938,64.08130063
Mexico,1939,71.3849407
Mexico,1940,73.28063072
Mexico,1941,71.6408007
Mexico,1942,57.94066057
Mexico,1943,58.51053058
Mexico,1944,63.58121063
Mexico,1945,72.46653071
Mexico,1946,81.94498081
Mexico,1947,93.65639092
Mexico,1948,97.36636096
Mexico,1949,90.92334089
Mexico,1950,118.1026512
Mexico,1951,126.0692012
Mexico,1952,127.6974013
Mexico,1953,118.1608012
Mexico,1954,136.4199013
Mexico,1955,145.7820514
Mexico,1956,147.8521915
Mexico,1957,143.9561414
Mexico,1958,152.5274515
Mexico,1959,157.1910815
Mexico,1960,161.5290716
Mexico,1961,174.1359917
Mexico,1962,182.3584018
Mexico,1963,187.3127818
Mexico,1964,188.4874119
Mexico,1965,192.3602019
Mexico,1966,197.5937019
Mexico,1967,217.5042621
Mexico,1968,231.9836123
Mexico,1969,244.9045424
Mexico,1970,250.1380425
Mexico,1971,249.0680825
Mexico,1972,257.7905825
Mexico,1973,270.4556527
Mexico,1974,344.1665934
Mexico,1975,429.0190742
Mexico,1976,480.7493147
Mexico,1977,573.1147756
Mexico,1978,736.5046472
Mexico,1979,877.7742586
Mexico,1980,1255.208144
Mexico,1981,1505.778112
Mexico,1982,1770.497913
Mexico,1983,1741.60867
Mexico,1984,1797.935419
Mexico,1985,1784.811796
Mexico,1986,1652.309855
Mexico,1987,1708.45528
Mexico,1988,1703.253842
Mexico,1989,1717.631836
Mexico,1990,1763.839367
Mexico,1991,1856.589987
Mexico,1992,1847.642982
Mexico,1993,1851.263335
Mexico,1994,1862.256423
Mexico,1995,1813.071732
Mexico,1996,1941.751432
Mexico,1997,2017.49095
Mexico,1998,2064.441006
Mexico,1999,1977.607381
Mexico,2000,2039.984558
Mexico,2001,2104.805517
Mexico,2002,2118.553896
Mexico,2003,2244.916784
Mexico,2004,2268.650559
Mexico,2005,2230.996414
Mexico,2006,2188.447429
Mexico,2007,2063.688176
Mexico,2008,1877.30789
Mexico,2009,1769.195639
Mexico,2010,1756.111919
Mexico,2011,1745.152655
Mexico,2012,1733.777067
Mexico,2013,1718.65912
Mexico,2014,1657.848754
Moldova,2008,0.005872181
Moldova,2009,0.014527162
Moldova,2010,0.010205567
Moldova,2011,0.010205567
Moldova,2012,0.010205567
Moldova,2013,0.010205567
Moldova,2014,0.010205567
Mongolia,1955,0.232600002
Mongolia,1956,0.232600002
Mongolia,1957,0.267490003
Mongolia,1958,0.407050004
Mongolia,1959,0.407050004
Mongolia,1960,0.337270003
Mongolia,1961,0.302380003
Mongolia,1962,0.267490003
Mongolia,1963,0.220970002
Mongolia,1964,0.209340002
Mongolia,1965,0.162820002
Mongolia,1966,0.139560001
Mongolia,1967,0.116300001
Mongolia,1968,0.093040001
Mongolia,1969,0.058150001
Mongolia,1975,0.01163
Mongolia,1998,0.072517897
Mongolia,1999,0.11614655
Mongolia,2000,0.105534175
Mongolia,2001,0.119094432
Mongolia,2002,0.224628606
Mongolia,2003,0.295377774
Mongolia,2004,0.347260496
Mongolia,2005,0.324267017
Mongolia,2006,0.608442839
Mongolia,2007,1.373123423
Mongolia,2008,1.891361074
Mongolia,2009,3.02039987
Mongolia,2010,3.523308535
Mongolia,2011,4.117188837
Mongolia,2012,5.857152589
Mongolia,2013,8.28443271
Mongolia,2014,12.29083425
Morocco,1933,0.01163
Morocco,1934,0.01163
Morocco,1937,0.03489
Morocco,1938,0.03489
Morocco,1939,0.058150001
Morocco,1940,0.058150001
Morocco,1941,0.069780001
Morocco,1942,0.058150001
Morocco,1943,0.058150001
Morocco,1944,0.04652
Morocco,1945,0.03489
Morocco,1946,0.03489
Morocco,1947,0.03489
Morocco,1948,0.151190001
Morocco,1949,0.197710002
Morocco,1950,0.453570004
Morocco,1951,0.883880009
Morocco,1952,1.174630012
Morocco,1953,1.197890012
Morocco,1954,1.372340014
Morocco,1955,1.186260012
Morocco,1956,1.128110011
Morocco,1957,0.872250009
Morocco,1958,0.860620008
Morocco,1959,1.104850011
Morocco,1960,1.069960011
Morocco,1961,0.930400009
Morocco,1962,1.477010015
Morocco,1963,1.744500017
Morocco,1964,1.395600014
Morocco,1965,1.197890012
Morocco,1966,1.197890012
Morocco,1967,1.151370011
Morocco,1968,1.03507001
Morocco,1969,0.686170007
Morocco,1970,0.511720005
Morocco,1971,0.267490003
Morocco,1972,0.325640003
Morocco,1973,0.488460005
Morocco,1974,0.279120003
Morocco,1975,0.232600002
Morocco,1976,0.104670001
Morocco,1977,0.255860003
Morocco,1978,0.279120003
Morocco,1979,0.220970002
Morocco,1980,1.179152789
Morocco,1981,1.179152789
Morocco,1982,1.179152789
Morocco,1983,1.179152789
Morocco,1984,1.179152789
Morocco,1985,1.179152789
Morocco,1986,0.727543167
Morocco,1987,0.035881619
Morocco,1988,0.09276395
Morocco,1989,0.007416871
Morocco,1990,0.432855197
Morocco,1991,0.490132544
Morocco,1992,0.499913617
Morocco,1993,0.810579106
Morocco,1994,0.862957073
Morocco,1995,0.694473827
Morocco,1996,2.31737129
Morocco,1997,2.822154807
Morocco,1998,2.639321272
Morocco,1999,2.248485184
Morocco,2000,2.37224906
Morocco,2001,2.378887691
Morocco,2002,2.643884593
Morocco,2003,2.195034188
Morocco,2004,2.031945565
Morocco,2005,2.540920971
Morocco,2006,2.389364463
Morocco,2007,2.321716468
Morocco,2008,2.784197879
Morocco,2009,2.806283411
Morocco,2010,2.981434766
Morocco,2011,2.981434766
Morocco,2012,2.981434766
Morocco,2013,2.981434766
Morocco,2014,2.981434766
Mozambique,2009,0.011791528
Mozambique,2010,0.011791528
Mozambique,2011,0.011791528
Mozambique,2012,0.011791528
Mozambique,2013,0.011791528
Mozambique,2014,0.011791528
Netherlands,1946,0.732690007
Netherlands,1947,2.477190024
Netherlands,1948,5.768480057
Netherlands,1949,7.222230071
Netherlands,1950,8.199150081
Netherlands,1951,8.303820082
Netherlands,1952,8.315450082
Netherlands,1953,9.536600094
Netherlands,1954,10.92057011
Netherlands,1955,11.90912012
Netherlands,1956,12.75811013
Netherlands,1957,17.71249017
Netherlands,1958,18.85223019
Netherlands,1959,20.6199902
Netherlands,1960,22.30634022
Netherlands,1961,23.79498023
Netherlands,1962,25.08591025
Netherlands,1963,25.76045025
Netherlands,1964,26.40010026
Netherlands,1965,27.85385027
Netherlands,1966,27.51658027
Netherlands,1967,26.34195026
Netherlands,1968,24.96961025
Netherlands,1969,23.49260023
Netherlands,1970,22.31797022
Netherlands,1971,19.9338202
Netherlands,1972,18.57311018
Netherlands,1973,17.35196017
Netherlands,1974,16.99143017
Netherlands,1975,16.50297016
Netherlands,1976,15.94473016
Netherlands,1977,16.07266016
Netherlands,1978,16.16570016
Netherlands,1979,12.60692012
Netherlands,1980,18.12770541
Netherlands,1981,19.67298514
Netherlands,1982,30.99285192
Netherlands,1983,39.22274881
Netherlands,1984,48.57972121
Netherlands,1985,59.42548603
Netherlands,1986,72.77374912
Netherlands,1987,69.75416876
Netherlands,1988,64.08800355
Netherlands,1989,58.5901565
Netherlands,1990,63.50709393
Netherlands,1991,62.59573853
Netherlands,1992,50.93970119
Netherlands,1993,53.19278506
Netherlands,1994,43.64710105
Netherlands,1995,42.29305632
Netherlands,1996,45.12090644
Netherlands,1997,44.14454434
Netherlands,1998,45.02262405
Netherlands,1999,41.56505918
Netherlands,2000,42.55887863
Netherlands,2001,37.23711447
Netherlands,2002,33.97099095
Netherlands,2003,30.16993887
Netherlands,2004,28.64998145
Netherlands,2005,28.00805656
Netherlands,2006,22.43288657
Netherlands,2007,24.2448435
Netherlands,2008,18.55816692
Netherlands,2009,22.30436482
Netherlands,2010,20.54203843
Netherlands,2011,24.16140075
Netherlands,2012,25.31853876
Netherlands,2013,23.48694894
Netherlands,2014,23.74862063
Netherlands Antilles,1980,2.358305579
Netherlands Antilles,1981,2.358305579
Netherlands Antilles,1982,2.358305579
Netherlands Antilles,1983,2.358305579
Netherlands Antilles,1984,2.358305579
Netherlands Antilles,1985,2.358305579
Netherlands Antilles,1986,0.028511914
Netherlands Antilles,1987,0.402049831
Netherlands Antilles,1988,0.264425013
Netherlands Antilles,1989,0.099019355
Netherlands Antilles,1990,0.311325815
Netherlands Antilles,1991,0.713039588
Netherlands Antilles,1992,0.987157236
Netherlands Antilles,1993,0.896032309
Netherlands Antilles,1994,0.885366872
Netherlands Antilles,1995,0.831438319
Netherlands Antilles,1996,0.822394217
Netherlands Antilles,1997,0.85969082
Netherlands Antilles,1998,0.893349736
Netherlands Antilles,1999,0.026542729
Netherlands Antilles,2000,0.446527474
Netherlands Antilles,2001,1.278885532
Netherlands Antilles,2002,0.593809553
Netherlands Antilles,2003,0.155459504
Netherlands Antilles,2004,0.017197943
Netherlands Antilles,2005,0.344766588
Netherlands Antilles,2006,0.43484207
Netherlands Antilles,2007,0.313118127
Netherlands Antilles,2008,0.389715893
Netherlands Antilles,2009,0.242651957
Netherlands Antilles,2010,0.881929642
Netherlands Antilles,2011,0.881929642
Netherlands Antilles,2012,0.881929642
Netherlands Antilles,2013,0.881929642
Netherlands Antilles,2014,0.881929642
New Zealand,1931,0.01163
New Zealand,1932,0.01163
New Zealand,1933,0.01163
New Zealand,1934,0.01163
New Zealand,1935,0.01163
New Zealand,1936,0.01163
New Zealand,1937,0.01163
New Zealand,1938,0.01163
New Zealand,1949,0.01163
New Zealand,1950,0.01163
New Zealand,1951,0.01163
New Zealand,1952,0.01163
New Zealand,1953,0.01163
New Zealand,1954,0.01163
New Zealand,1955,0.01163
New Zealand,1956,0.01163
New Zealand,1957,0.01163
New Zealand,1958,0.01163
New Zealand,1959,0.01163
New Zealand,1960,0.01163
New Zealand,1961,0.01163
New Zealand,1962,0.01163
New Zealand,1963,0.01163
New Zealand,1964,0.01163
New Zealand,1965,0.01163
New Zealand,1966,0.01163
New Zealand,1970,0.674540007
New Zealand,1971,1.163000011
New Zealand,1972,1.616570016
New Zealand,1973,1.872430018
New Zealand,1974,1.895690019
New Zealand,1975,1.581680016
New Zealand,1976,5.547510055
New Zealand,1977,7.838620077
New Zealand,1978,6.570950065
New Zealand,1979,4.337990043
New Zealand,1980,5.306187552
New Zealand,1981,7.074916736
New Zealand,1982,10.02279871
New Zealand,1983,10.6123751
New Zealand,1984,11.79152789
New Zealand,1985,14.03191819
New Zealand,1986,25.25575477
New Zealand,1987,26.01597226
New Zealand,1988,30.97847215
New Zealand,1989,33.43644562
New Zealand,1990,34.63639866
New Zealand,1991,34.25760172
New Zealand,1992,33.95163516
New Zealand,1993,35.66058719
New Zealand,1994,33.8133677
New Zealand,1995,28.27664399
New Zealand,1996,27.62341692
New Zealand,1997,40.19928778
New Zealand,1998,33.64286221
New Zealand,1999,30.72142274
New Zealand,2000,28.11089638
New Zealand,2001,25.90709519
New Zealand,2002,24.16711964
New Zealand,2003,18.75749091
New Zealand,2004,16.47259939
New Zealand,2005,16.37474739
New Zealand,2006,15.13384237
New Zealand,2007,28.06221505
New Zealand,2008,38.48216421
New Zealand,2009,35.97997252
New Zealand,2010,35.81196683
New Zealand,2011,30.76054703
New Zealand,2012,28.50697969
New Zealand,2013,24.62704819
New Zealand,2014,29.30974102
Nicaragua,1986,0.095039715
Nicaragua,1987,0.097297792
Nicaragua,1988,0.094644699
Nicaragua,1989,0.097669226
Nicaragua,1990,0.099791701
Nicaragua,1991,0.075642651
Nicaragua,1992,0.07632656
Nicaragua,1993,0.048398326
Nicaragua,1994,0.046134353
Nicaragua,1995,0.045214614
Nicaragua,1996,0.007623223
Nicaragua,1997,0.083407373
Nicaragua,1998,0.284046115
Nicaragua,1999,0.263257652
Nicaragua,2000,0.227800527
Nicaragua,2001,0.289222596
Nicaragua,2002,0.2322931
Nicaragua,2003,0.223791408
Nicaragua,2004,0.257090683
Nicaragua,2005,0.216374537
Nicaragua,2006,0.242934953
Nicaragua,2007,0.222488444
Nicaragua,2008,0.33829304
Nicaragua,2009,0.360372675
Nicaragua,2010,0.208415256
Nicaragua,2011,0.090499977
Nicaragua,2012,0.090499977
Nicaragua,2013,0.090499977
Nicaragua,2014,0.090499977
Niger,2011,3.957431321
Niger,2012,11.79152789
Niger,2013,11.79152789
Niger,2014,11.79152789
Nigeria,1957,0.01163
Nigeria,1958,2.977280029
Nigeria,1959,6.198790061
Nigeria,1960,9.734310096
Nigeria,1961,25.98142026
Nigeria,1962,38.07662037
Nigeria,1963,43.17056042
Nigeria,1964,69.00079068
Nigeria,1965,156.1443815
Nigeria,1966,239.5547424
Nigeria,1967,192.4881319
Nigeria,1968,81.5728208
Nigeria,1969,309.067253
Nigeria,1970,630.3808962
Nigeria,1971,888.2645187
Nigeria,1972,1057.37635
Nigeria,1973,1183.526962
Nigeria,1974,1297.652153
Nigeria,1975,1028.55721
Nigeria,1976,1203.460782
Nigeria,1977,1197.529482
Nigeria,1978,1102.058811
Nigeria,1979,1331.635013
Nigeria,1980,1214.527373
Nigeria,1981,847.8108556
Nigeria,1982,766.4493131
Nigeria,1983,734.6121878
Nigeria,1984,821.2799178
Nigeria,1985,884.364592
Nigeria,1986,866.6225934
Nigeria,1987,792.6288869
Nigeria,1988,857.2362424
Nigeria,1989,1015.036482
Nigeria,1990,1071.176748
Nigeria,1991,1119.116308
Nigeria,1992,1150.033269
Nigeria,1993,1159.659684
Nigeria,1994,1141.656214
Nigeria,1995,1178.01917
Nigeria,1996,1183.132855
Nigeria,1997,1261.569119
Nigeria,1998,1273.50945
Nigeria,1999,1259.515
Nigeria,2000,1278.870858
Nigeria,2001,1333.277522
Nigeria,2002,1251.861107
Nigeria,2003,1343.404074
Nigeria,2004,1374.713057
