Entity,Year,Coal production per capita,Oil production per capita,Gas production per capita
Kazakhstan,2007,30072.89814,49321.00785,9129.036705
Kazakhstan,2008,33815.19929,51406.16293,10499.12568
Kazakhstan,2009,30309.24784,54969.32488,10685.32304
Kazakhstan,2010,32793.20786,56514.32539,11236.94699
Kazakhstan,2011,34022.55229,55933.42165,10890.30715
Kazakhstan,2012,36275.03064,54489.0709,10619.00048
Kazakhstan,2013,35630.94527,55630.3596,11221.38625
Kazakhstan,2014,33329.79978,53940.46892,11216.78357
Kazakhstan,2015,30615.1137,53147.34696,11343.15707
Kazakhstan,2016,28789.34996,51798.42604,11720.17248
Kenya,1980,,36.23927453,
Kenya,1981,,34.88271578,
Kenya,1982,,33.57605543,
Kenya,1983,,32.32432348,
Kenya,1984,,31.13235567,
Kenya,1985,,30.00201743,
Kenya,1986,,4.331277388,
Kenya,1987,,2.253136725,
Kenya,1988,,2.240889558,
Kenya,1989,,0.747617486,
Kenya,1990,,2.524325919,
Kenya,1991,,3.19395765,
Kenya,1992,,2.532462587,
Kenya,1993,,3.500036344,
Kenya,1994,,1.408179698,
Kenya,1995,,0.635790173,
Kenya,1996,,0.124417973,
Kenya,1997,,1.05192364,
Kenya,1998,,0.217453538,
Kenya,1999,,0.295362377,
Kenya,2000,,1.027103177,
Kenya,2001,,1.675254124,
Kenya,2002,,2.939005767,
Kenya,2003,,1.3805382,
Kenya,2004,,4.424983359,
Kenya,2005,,2.631385601,
Kenya,2006,,5.053527861,
Kenya,2007,,2.107625316,
Kenya,2008,,2.436411961,
Kenya,2009,,2.453124725,
Kenya,2010,,0.828255553,
Kenya,2011,,0.806096519,
Kenya,2012,,0.784676704,
Kenya,2013,,0.764017408,
Kenya,2014,,0.744140165,
Kuwait,1950,,1305845.365,
Kuwait,1951,,2063151.946,
Kuwait,1952,,2672463.885,
Kuwait,1953,,2979539.863,
Kuwait,1954,,3200920.527,
Kuwait,1955,,3523502.3,
Kuwait,1956,,3362658.765,
Kuwait,1957,,3320134.917,
Kuwait,1958,,3760250.182,
Kuwait,1959,,3445130.833,
Kuwait,1960,,3658719.409,42032.4343
Kuwait,1961,,3354003.173,39206.83549
Kuwait,1962,,3373874.391,47169.66781
Kuwait,1963,,3220321.992,48155.13129
Kuwait,1964,,3166890.315,47466.6753
Kuwait,1965,,2922796.848,45624.35435
Kuwait,1966,,2782137.862,39375.03197
Kuwait,1967,,2538730.888,56325.9659
Kuwait,1968,,2438633.19,63336.92087
Kuwait,1969,,2371134.218,64944.75435
Kuwait,1970,,2364086.251,28546.77563
Kuwait,1971,,2359694.783,27494.77621
Kuwait,1972,,2277395.813,30456.14109
Kuwait,1973,,1968805.422,32092.2049
Kuwait,1974,,1565443.476,31798.15388
Kuwait,1975,,1206752.894,32804.19342
Kuwait,1976,,1173569.979,37136.25209
Kuwait,1977,,1012994.718,38115.55937
Kuwait,1978,,1030552.929,40254.01576
Kuwait,1979,,1159880.208,50343.33757
Kuwait,1980,,735889.9322,31051.34524
Kuwait,1981,,472488.1514,33979.47735
Kuwait,1982,,328314.1036,25456.02039
Kuwait,1983,,404719.1891,26723.4876
Kuwait,1984,,426526.0948,27659.15403
Kuwait,1985,,371101.2276,25279.7882
Kuwait,1986,,376213.4971,32664.74956
Kuwait,1987,,311969.5524,25752.52341
Kuwait,1988,,359621.8253,35114.42774
Kuwait,1989,,379419.2164,40731.27789
Kuwait,1990,,259212.6007,20887.98661
Kuwait,1991,,52657.8424,2570.9094
Kuwait,1992,,327356.8749,14306.36395
Kuwait,1993,,632055.0235,31922.77241
Kuwait,1994,,722411.8953,37554.41328
Kuwait,1995,,757369.7977,60292.70152
Kuwait,1996,,749270.2233,59670.2661
Kuwait,1997,,712685.0133,56566.3721
Kuwait,1998,,696673.2467,54098.2371
Kuwait,1999,,609448.1535,46209.41757
Kuwait,2000,,623143.4511,48998.48396
Kuwait,2001,,587718.4876,47140.71363
Kuwait,2002,,535953.342,42525.49989
Kuwait,2003,,619735.3919,48254.63622
Kuwait,2004,,649314.1576,51672.75908
Kuwait,2005,,666057.7925,56550.46971
Kuwait,2006,,653918.1584,54640.88038
Kuwait,2007,,603342.0629,47079.15204
Kuwait,2008,,596612.6309,50118.34833
Kuwait,2009,,498971.1369,42659.79611
Kuwait,2010,,478293.7386,40962.61211
Kuwait,2011,,513147.624,44389.73586
Kuwait,2012,,527049.2584,47825.89508
Kuwait,2013,,489090.5025,47446.09456
Kuwait,2014,,461594.4239,41588.44112
Kuwait,2015,,437987.8445,44968.43661
Kuwait,2016,,438311.8441,44225.44611
Kyrgyzstan,1992,1762.241955,299.6731746,239.9311556
Kyrgyzstan,1993,1347.262707,262.9783375,95.38709343
Kyrgyzstan,1994,676.5652331,213.9738588,83.23750968
Kyrgyzstan,1995,372.1647722,258.2414196,82.65856673
Kyrgyzstan,1996,353.444725,252.1626486,56.34058446
Kyrgyzstan,1997,430.0891973,228.621887,41.45148968
Kyrgyzstan,1998,354.7631956,213.6173401,31.69358417
Kyrgyzstan,1999,353.3195311,201.5543377,22.29199863
Kyrgyzstan,2000,356.8222924,243.2079101,28.62897224
Kyrgyzstan,2001,394.130954,238.8652917,34.93797573
Kyrgyzstan,2002,379.0658226,178.3276248,21.71329939
Kyrgyzstan,2003,335.0510176,159.758159,58.37378082
Kyrgyzstan,2004,360.1689101,159.7027912,62.37839954
Kyrgyzstan,2005,281.0210282,227.4990442,64.05290678
Kyrgyzstan,2006,257.368761,227.5997437,54.95649839
Kyrgyzstan,2007,291.778896,107.4961408,38.42047432
Kyrgyzstan,2008,356.6545909,105.6607073,61.77778018
Kyrgyzstan,2009,435.0984878,110.3726528,31.24649466
Kyrgyzstan,2010,424.1790392,91.59503642,24.98113231
Kyrgyzstan,2011,573.8635223,90.19341605,19.67897819
Kyrgyzstan,2012,839.3337719,88.78254674,61.98766595
Kyrgyzstan,2013,861.2003342,87.38140961,61.00939687
Kyrgyzstan,2014,750.2025307,86.00804892,53.07204974
Laos,1980,0.18215616,,
Laos,1981,0.198416851,,
Laos,1982,0.387748946,,
Laos,1983,0.566835541,,
Laos,1984,0.735464804,,
Laos,1985,1.78806518,,
Laos,1986,3.476081847,,
Laos,1987,1.688585598,,
Laos,1988,1.640228391,,
Laos,1989,1.593415149,,
Laos,1990,1.548490163,,
Laos,1991,1.505500479,,
Laos,1992,1.46460914,,
Laos,1993,1.426303836,,
Laos,1994,1.391070336,,
Laos,1995,35.80327532,,
Laos,1996,73.19524649,,
Laos,1997,134.9983894,,
Laos,1998,191.542866,,
Laos,1999,351.1661003,,
Laos,2000,337.0095331,,
Laos,2001,296.4481512,,
Laos,2002,393.9189611,,
Laos,2003,342.3654562,,
Laos,2004,476.7496615,,
Laos,2005,480.722142,,
Laos,2006,503.6579825,,
Laos,2007,660.947199,,
Laos,2008,580.3822968,,
Laos,2009,623.8942501,,
Laos,2010,656.3588842,,
Laos,2011,657.6255867,,
Laos,2012,668.0750738,,
Laos,2013,664.2133654,,
Laos,2014,660.2264112,,
Latvia,2004,,51.74321271,
Latvia,2005,,78.54096501,
Latvia,2006,,79.48547988,
Latvia,2007,,134.0849595,
Latvia,2008,,244.3129964,
Latvia,2009,,329.7854407,
Latvia,2010,,306.0786021,
Latvia,2011,,281.7578816,
Latvia,2012,,285.3193057,
Latvia,2013,,288.8970097,
Latvia,2014,,292.4304768,
Lebanon,1986,,127.1211341,
Lebanon,1987,,12.05552709,
Lebanon,1988,,61.67764639,
Lebanon,1989,,62.8519068,
Lebanon,1990,,70.93633001,
Lebanon,1991,,62.43062974,
Lebanon,1992,,60.58810069,
Lebanon,1993,,60.69832884,
Libya,1961,,6800.665723,
Libya,1962,,65851.28639,
Libya,1963,,161167.27,
Libya,1964,,288751.3227,
Libya,1965,,389041.5165,
Libya,1966,,462117.5782,
Libya,1967,,509813.782,
Libya,1968,,735343.8922,
Libya,1969,,840524.0599,
Libya,1970,,869690.5692,1442.353175
Libya,1971,,682117.3604,3325.920294
Libya,1972,,533756.3411,12735.84161
Libya,1973,,500616.9536,19510.80097
Libya,1974,,337342.9603,16813.12892
Libya,1975,,314507.0867,18341.01913
Libya,1976,,394712.2744,18158.73439
Libya,1977,,404323.7705,18449.23729
Libya,1978,,373397.5697,17992.55914
Libya,1979,,379591.0463,22933.42265
Libya,1980,,318928.8378,16808.49868
Libya,1981,,205362.4262,9848.628091
Libya,1982,,185098.1467,10074.67704
Libya,1983,,174801.4793,10742.99061
Libya,1984,,149750.4231,12850.77728
Libya,1985,,145281.1895,14050.45871
Libya,1986,,146139.0315,14673.64243
Libya,1987,,133841.6086,12734.49687
Libya,1988,,136991.1392,13640.47353
Libya,1989,,147453.9916,16441.90668
Libya,1990,,176264.2882,14627.08104
Libya,1991,,173754.8642,15063.769
Libya,1992,,174285.0611,15235.762
Libya,1993,,161714.1509,13999.17439
Libya,1994,,161694.3658,13776.33134
Libya,1995,,159552.4839,13409.47438
Libya,1996,,158394.5995,13343.86177
Libya,1997,,159294.8409,13438.45516
Libya,1998,,155781.6095,12813.02942
Libya,1999,,147694.2657,10319.81757
Libya,2000,,150916.0484,11491.56486
Libya,2001,,143330.8991,11889.58281
Libya,2002,,135822.7491,11172.34417
Libya,2003,,144505.6221,10250.8889
Libya,2004,,156009.6294,14788.35828
Libya,2005,,164607.0866,20418.34464
Libya,2006,,168579.1109,23482.71553
Libya,2007,,166304.7256,26788.2852
Libya,2008,,164428.2845,27494.32603
Libya,2009,,147104.6468,27188.99836
Libya,2010,,146756.1116,28527.82365
Libya,2011,,42284.69935,13274.92883
Libya,2012,,133630.3604,18698.80215
Libya,2013,,87374.33118,19625.6599
Libya,2014,,43847.88097,19063.98148
Libya,2015,,37833.67289,19809.80381
Libya,2016,,37040.45418,16781.37738
Lithuania,1992,,73.1499314,
Lithuania,1993,,581.459182,
Lithuania,1994,,833.8071625,
Lithuania,1995,,907.2084293,
Lithuania,1996,,1056.785763,
Lithuania,1997,,1174.367211,
Lithuania,1998,,1573.567793,
Lithuania,1999,,1387.818561,
Lithuania,2000,,1607.945877,
Lithuania,2001,,2288.231264,
Lithuania,2002,,2299.840754,
Lithuania,2003,,2134.616349,
Lithuania,2004,,1989.744785,
Lithuania,2005,,1733.516637,
Lithuania,2006,,1494.559031,
Lithuania,2007,,1377.908274,
Lithuania,2008,,1841.758756,
Lithuania,2009,,1758.950703,
Lithuania,2010,,1832.779073,
Lithuania,2011,,1744.059244,
Lithuania,2012,,1768.54128,
Lithuania,2013,,1792.090881,
Lithuania,2014,,1813.563207,
Macedonia,1992,8161.172624,117.4641117,
Macedonia,1993,8108.712407,74.14769449,
Macedonia,1994,8051.327045,16.56237993,
Macedonia,1995,8501.236888,3.44842007,
Macedonia,1996,8353.195603,7.290271197,
Macedonia,1997,8741.335733,50.84641921,
Macedonia,1998,9542.804041,29.87063388,
Macedonia,1999,8555.38945,42.59617594,
Macedonia,2000,6587.548155,42.26494298,
Macedonia,2001,7076.762765,54.72257766,
Macedonia,2002,6966.720212,37.38143507,
Macedonia,2003,6769.878048,22.9866993,
Macedonia,2004,6632.542416,22.39593894,
Macedonia,2005,6289.452742,12.8401944,
Macedonia,2006,6059.8068,12.53940562,
Macedonia,2007,5934.494945,18.9050782,
Macedonia,2008,6950.091275,27.75379007,
Macedonia,2009,6758.663037,41.51639438,
Macedonia,2010,6114.883715,8.78924046,
Macedonia,2011,7459.437773,11.62718812,
Macedonia,2012,6781.998721,11.61792129,
Macedonia,2013,6522.176256,11.60838959,
Macedonia,2014,6241.810161,11.59857761,
Madagascar,1950,3.987213099,,
Madagascar,1951,9.7651705,,
Madagascar,1952,7.649931756,,
Madagascar,1953,9.360225538,,
Madagascar,1954,1.831789479,,
Madagascar,1957,1.71262451,,
Madagascar,1963,2.967745769,,
Madagascar,1965,2.82221958,,
Madagascar,1967,2.680815065,,
Madagascar,1986,,9.809453329,
Madagascar,1987,,4.915280443,
Madagascar,1988,,6.104953209,
Madagascar,1989,,3.826162973,
Madagascar,1990,,4.494016579,
Madagascar,1991,,5.27531515,
Madagascar,1992,,1.664054376,
Madagascar,1993,,1.626567162,
Madagascar,1994,,1.535018788,
Madagascar,1995,,1.372939356,
Madagascar,1996,,1.343465379,
Madagascar,1997,,1.274661702,
Madagascar,1998,,1.142621501,
Madagascar,1999,,1.107202339,
Madagascar,2000,,2.585388061,
Madagascar,2001,,3.051046152,
Madagascar,2002,,3.139344927,
Madagascar,2003,,3.09099428,
Madagascar,2004,,3.052696802,
Madagascar,2005,,2.719159431,
Malawi,1999,39.00888318,,
Malawi,2000,47.15321762,10.36511043,
Malawi,2001,28.11622999,10.08179379,
Malawi,2002,33.8709522,9.815058727,
Malawi,2003,36.50185735,9.558099269,
Malawi,2004,26.87191045,9.302218801,
Malawi,2005,23.51021453,9.042783157,
Malawi,2006,27.90117953,8.780473491,
Malawi,2007,29.53226786,8.519293627,
Malawi,2008,24.95664047,8.262444509,
Malawi,2009,25.00099371,8.013487487,
Malawi,2010,24.25511754,7.774414217,
Malawi,2011,23.54035477,7.545313624,
Malawi,2012,22.85337639,7.32515654,
Malawi,2013,22.31326579,7.113122602,
Malawi,2014,21.78905283,6.90821947,
Malaysia,1900,80.24283244,,
Malaysia,1901,64.04632911,,
Malaysia,1902,65.96119488,,
Malaysia,1903,64.34234692,,
Malaysia,1904,42.89947345,,
Malaysia,1905,48.22867338,,
Malaysia,1906,43.81930065,,
Malaysia,1907,100.5437885,,
Malaysia,1908,100.8357024,,
Malaysia,1909,181.8089348,,
Malaysia,1910,247.6349834,,
Malaysia,1912,,23.06776893,
Malaysia,1913,,75.42153113,
Malaysia,1914,5.178753181,170.1590347,
Malaysia,1915,30.46211444,203.0807627,
Malaysia,1916,253.8618184,323.5493763,
Malaysia,1917,378.140549,271.8429754,
Malaysia,1918,404.1800864,249.4095206,
Malaysia,1919,447.7198431,287.9873337,
Malaysia,1920,569.5255346,482.2595252,
Malaysia,1921,672.7913278,652.5400837,
Malaysia,1922,620.8117964,1289.42673,
Malaysia,1923,685.0590169,1744.961647,
Malaysia,1924,786.071196,1812.389353,
Malaysia,1925,841.1061112,1805.315287,
Malaysia,1926,921.3563737,2053.538901,
Malaysia,1927,887.4636715,2005.949632,
Malaysia,1928,1091.638485,2069.208739,
Malaysia,1929,1267.551449,2047.914756,
Malaysia,1930,1060.746668,1842.141419,
Malaysia,1931,737.7950439,1363.232896,
Malaysia,1932,498.6450962,861.387932,
Malaysia,1933,384.7779472,807.1918324,
Malaysia,1934,555.4156115,684.2603864,
Malaysia,1935,637.6284317,613.6073681,
Malaysia,1936,833.1766555,526.4129834,
Malaysia,1937,1018.622877,485.8187927,
Malaysia,1938,759.8475205,453.4069566,
Malaysia,1939,685.9447124,367.4703816,
Malaysia,1940,1189.538841,323.1744603,
Malaysia,1941,1023.121724,226.1505243,
Malaysia,1942,362.501613,,
Malaysia,1943,718.6637726,,
Malaysia,1944,597.504593,,
Malaysia,1945,328.0935725,,
Malaysia,1946,323.0330696,,
Malaysia,1947,323.6138987,50.25060543,
Malaysia,1948,523.7624166,92.30158815,
Malaysia,1949,527.8688386,111.2918672,
Malaysia,1950,562.2831142,110.4008823,
Malaysia,1951,504.959914,96.43009743,
Malaysia,1952,403.8893803,91.95695714,
Malaysia,1953,356.7795776,87.57476136,
Malaysia,1954,272.6621917,120.7674087,
Malaysia,1955,241.6955871,110.6876578,
Malaysia,1956,207.835109,115.5531107,
Malaysia,1957,169.1744561,104.4671757,
Malaysia,1958,72.08862366,87.83907937,
Malaysia,1959,79.23829521,82.32550149,
Malaysia,1960,6.986178799,85.54504588,
Malaysia,1961,,82.88927037,
Malaysia,1962,,77.5974189,
Malaysia,1963,,67.38960834,
Malaysia,1964,,61.58118484,
Malaysia,1965,,58.32341924,
Malaysia,1966,,56.75411127,
Malaysia,1967,,55.30681017,
Malaysia,1968,,216.4127969,
Malaysia,1969,,474.0248763,
Malaysia,1970,,925.6952485,
Malaysia,1971,,3465.623561,74.91627452
Malaysia,1972,,4575.524691,102.4800137
Malaysia,1973,,4361.502148,100.1069292
Malaysia,1974,,3791.127674,203.7920195
Malaysia,1975,,4477.000272,239.7775535
Malaysia,1976,,7462.013228,278.4343247
Malaysia,1977,,7949.525859,248.3676106
Malaysia,1978,,9145.291638,1802.596217
Malaysia,1979,,11640.638,2180.808146
Malaysia,1980,,11144.39377,1892.238982
Malaysia,1981,,10181.66524,1556.005304
Malaysia,1982,,11672.53742,1911.994451
Malaysia,1983,,14435.51481,4502.532861
Malaysia,1984,,16356.78966,6671.797783
Malaysia,1985,,15850.54094,7179.029834
Malaysia,1986,9.544648638,17314.43129,9386.603854
Malaysia,1987,37.65290024,16609.70285,9854.293237
Malaysia,1988,37.38181197,17569.95388,9872.898616
Malaysia,1989,44.24858498,18552.15793,10375.8925
Malaysia,1990,44.00989621,19051.97388,9985.065129
Malaysia,1991,69.42636442,19313.03014,11542.47179
Malaysia,1992,66.07725705,19124.14368,11659.53022
Malaysia,1993,44.3901212,18240.87797,12374.53185
Malaysia,1994,47.94937628,18104.51247,12416.76521
Malaysia,1995,40.35879975,18908.81197,13711.59474
Malaysia,1996,84.79939635,18694.56038,16980.87947
Malaysia,1997,78.38545192,18064.98447,18850.94011
Malaysia,1998,110.4564419,17893.58285,18447.30794
Malaysia,1999,84.87854894,16638.46769,18307.67629
Malaysia,2000,128.4244495,16804.04716,21049.32163
Malaysia,2001,178.6484711,15963.91238,20325.95723
Malaysia,2002,113.1138169,16424.75724,20531.3228
Malaysia,2003,54.96354774,16670.72443,21061.81641
Malaysia,2004,119.8745307,16759.35871,23564.8078
Malaysia,2005,182.653844,15693.43444,26066.3562
Malaysia,2006,209.350536,14538.98431,25105.96337
Malaysia,2007,235.0114808,14783.03293,24191.05672
Malaysia,2008,274.6329372,14595.4405,24617.73711
Malaysia,2009,459.8494312,13567.54222,23159.35676
Malaysia,2010,506.2599296,13482.11278,20928.83107
Malaysia,2011,604.6305953,11928.62861,22730.82538
Malaysia,2012,623.0435085,11874.37976,22083.46074
Malaysia,2013,615.7871262,11170.03533,23700.27181
Malaysia,2014,609.1152625,11417.94751,23671.00824
Malaysia,2015,,12211.99443,24268.23039
Malaysia,2016,,12176.0062,24783.13443
Malta,2005,,57.97396672,
Malta,2006,,57.7219572,
Malta,2007,,28.73711506,
Malta,2008,,28.61132464,
Malta,2009,,28.47885616,
Martinique,1986,,50.04855081,
Martinique,1987,,44.96040694,
Martinique,1988,,42.49383594,
Martinique,1989,,81.11777453,
Martinique,1990,,27.58327126,
Martinique,1991,,30.30380161,
Martinique,1992,,29.51498119,
Martinique,1993,,218.7104043,
Martinique,1994,,148.3728403,
Martinique,1995,,128.7457856,
Martinique,1996,,125.0272641,
Martinique,1997,,122.967707,
Martinique,1998,,118.7963905,
Martinique,1999,,117.5933953,
Martinique,2000,,114.379686,
Martinique,2001,,105.7077849,
Martinique,2002,,95.8830554,
Martinique,2003,,123.2331664,
Martinique,2004,,133.8971906,
Martinique,2005,,116.5649079,
Martinique,2006,,143.9220983,
Martinique,2007,,119.8054138,
Martinique,2008,,130.8744469,
Martinique,2009,,370.8698675,
Martinique,2010,,372.0850953,
Martinique,2011,,373.6947145,
Martinique,2012,,375.6483853,
Martinique,2013,,377.6895643,
Martinique,2014,,379.4902041,
Mauritania,1987,,105.0536019,
Mauritania,1988,,49.19569922,
Mauritania,1989,,32.85287015,
Mauritania,1990,,34.05948358,
Mauritania,1991,,31.15828538,
Mauritania,1992,,12.84629538,
Mauritania,1993,,26.97568269,
Mauritania,1994,,15.75225911,
Mauritania,1995,,24.57544772,
Mauritania,1996,,23.44291968,
Mauritania,1997,,22.79016612,
Mauritania,1998,,22.77614905,
Mauritania,1999,,22.08666188,
Mauritania,2000,,20.16349587,
Mauritania,2006,,5605.181853,
Mauritania,2007,,2668.183955,
Mauritania,2008,,2220.436506,
Mauritania,2009,,1890.864716,
Mauritania,2010,,1344.637946,
Mauritania,2011,,1227.093163,
Mauritania,2012,,1012.388813,
Mauritania,2013,,1008.543066,
Mauritania,2014,,870.8914036,
Mexico,1900,225.552429,,
Mexico,1901,291.1619357,1.691021447,
Mexico,1902,311.4529756,4.182249784,
Mexico,1903,333.3344212,8.274635432,
Mexico,1904,358.3827755,15.55250577,
Mexico,1905,341.5649171,29.14989932,
Mexico,1906,358.7131314,57.67339404,
Mexico,1907,374.2829779,122.0373411,
Mexico,1908,424.3142359,438.986254,
Mexico,1909,504.6410363,310.1953755,
Mexico,1910,523.9156883,403.1733373,
Mexico,1911,542.8781641,1453.943977,
Mexico,1912,381.0444542,1714.221646,
Mexico,1913,232.9729081,2685.698758,
Mexico,1914,303.0672303,2196.17315,
Mexico,1915,174.9634332,3413.541171,
Mexico,1916,116.7203626,4216.069653,
Mexico,1917,167.8005706,6428.048288,
Mexico,1918,304.2693324,7409.837875,
Mexico,1919,270.5563914,10112.094,
Mexico,1920,278.9303323,19052.90623,
Mexico,1921,286.8288306,22625.99149,
Mexico,1922,35.73129004,20995.34425,
Mexico,1923,477.3602304,17182.76323,
Mexico,1924,456.9255601,15920.18787,
Mexico,1925,529.791473,12929.88407,
Mexico,1926,472.5076285,9936.380898,
Mexico,1927,366.4017457,6917.133841,
Mexico,1928,357.9344827,5029.189239,
Mexico,1929,363.0553159,4411.474414,
Mexico,1930,437.938878,3834.006443,
Mexico,1931,306.5952792,3149.015477,
Mexico,1932,225.7761537,3071.915151,
Mexico,1933,207.6069619,3126.585733,
Mexico,1934,246.4359508,3447.700766,
Mexico,1935,388.4194634,3595.943276,
Mexico,1936,399.3160539,3590.396044,
Mexico,1937,372.7073402,4029.371749,554.6605834
Mexico,1938,322.4183073,3252.032511,547.960986
Mexico,1939,254.2881802,3560.878969,541.2963012
Mexico,1940,232.5867715,3593.420817,534.7502908
Mexico,1941,237.4444759,3418.792684,522.9758249
Mexico,1942,246.7389972,2690.909371,511.4598802
Mexico,1943,276.9065969,2644.543755,500.183045
Mexico,1944,231.1365069,2796.745431,489.1504179
Mexico,1945,224.1863413,3054.566292,471.0057887
Mexico,1946,232.8593466,3356.612494,459.9163171
Mexico,1947,240.632952,3728.062691,545.5928318
Mexico,1948,237.6603929,3766.29897,556.0493258
Mexico,1949,234.884209,3417.785246,550.3185077
Mexico,1950,189.2422025,4216.060474,378.5960027
Mexico,1951,225.563759,4371.920613,523.6915595
Mexico,1952,257.6530206,4297.892532,558.697846
Mexico,1953,271.7141356,3857.151267,541.8720473
Mexico,1954,241.7057535,4317.112671,525.3142195
Mexico,1955,239.2444717,4471.131898,654.0729147
Mexico,1956,268.2800654,4394.087928,616.6723758
Mexico,1957,258.6072533,4145.400013,790.0493436
Mexico,1958,238.5683433,4255.71156,1225.434658
Mexico,1959,249.2289083,4249.591292,1474.081224
Mexico,1960,269.6656247,4231.377317,1479.681177
Mexico,1961,268.2491659,4420.354235,1539.200823
Mexico,1962,270.6888933,4486.107013,1534.200533
Mexico,1963,287.0310542,4466.221215,1676.654828
Mexico,1964,287.2461862,4356.652803,1865.132338
Mexico,1965,261.304998,4705.344454,1922.006114
Mexico,1966,265.4238792,4673.517085,1899.101545
Mexico,1967,292.6569823,5017.804829,2000.27379
Mexico,1968,309.6905558,5209.323067,2081.833434
Mexico,1969,283.3511798,5296.799205,2306.743761
Mexico,1970,329.7916521,5404.62428,2262.669679
Mexico,1971,384.3467736,5219.188041,2169.339813
Mexico,1972,341.9827045,5261.265659,2188.313938
Mexico,1973,432.597339,5250.377327,2304.5087
Mexico,1974,508.1941528,6380.298697,2342.896152
Mexico,1975,495.8768978,7671.770632,2309.66291
Mexico,1976,524.4272597,8315.034061,2205.929578
Mexico,1977,597.1131816,9826.162582,2274.875715
Mexico,1978,594.6506722,11744.96618,2774.981135
Mexico,1979,631.5764209,13854.36529,3287.774172
Mexico,1980,296.9869848,17972.60168,3879.412709
Mexico,1981,285.7685629,20968.30219,4080.366393
Mexico,1982,336.0661327,24190.36961,4264.027078
Mexico,1983,417.5933901,23061.16059,4201.32978
Mexico,1984,445.4623147,22761.2308,4046.762508
Mexico,1985,447.6540159,21926.89935,3851.402524
Mexico,1986,475.2318141,20167.89207,3356.226896
Mexico,1987,565.8005895,20663.80805,3344.576441
Mexico,1988,495.4127595,20217.05695,3323.627724
Mexico,1989,521.9771575,19879.21676,3128.533629
Mexico,1990,517.6068119,19779.21765,3325.576814
Mexico,1991,460.7815536,20411.55727,3305.708709
Mexico,1992,419.4885248,20035.9383,3137.378788
Mexico,1993,445.2126483,19675.49815,3293.704405
Mexico,1994,453.5859544,19415.79052,3442.581277
Mexico,1995,462.725151,18575.89552,3338.038652
Mexico,1996,515.1369372,19733.44535,3576.807078
Mexico,1997,548.3289347,20277.95287,3718.666392
Mexico,1998,566.6980153,20415.65498,3964.585496
Mexico,1999,513.9857498,19189.06356,3921.850629
Mexico,2000,564.6896859,19473.54998,3943.164173
Mexico,2001,580.0356266,19844.70558,3905.563363
Mexico,2002,540.4235971,19817.39797,3985.549429
Mexico,2003,466.5361587,20719.0282,4123.899527
Mexico,2004,474.2045075,20656.89405,4242.258222
Mexico,2005,509.0712046,19994.93103,5039.778679
Mexico,2006,535.7177628,19283.80829,5447.979083
Mexico,2007,574.5129988,17910.544,5011.864382
Mexico,2008,516.3192825,16053.79625,4915.756209
Mexico,2009,468.8729273,14767.33342,5371.300817
Mexico,2010,561.6253965,14433.59464,5135.611762
Mexico,2011,679.5088068,14113.27801,5119.750109
Mexico,2012,645.4313618,13846.59094,4954.413637
Mexico,2013,674.7847825,13462.69894,4970.38633
Mexico,2014,606.4999482,12835.49712,4808.27385
Mexico,2015,634.7790318,11780.03938,4494.647354
Mexico,2016,409.4241264,11065.56623,3871.84602
Moldova,1992,293.2827789,,
Moldova,1993,202.1756358,,
Moldova,1994,125.7272901,,
Moldova,1995,36.39774058,,
Moldova,1996,33.96032795,,
Moldova,1997,43.43125922,,
Moldova,1998,7.292439442,,
Moldova,2008,,1.428254091,
Moldova,2009,,3.546635775,
Moldova,2010,,2.498620265,
Moldova,2011,,2.502979128,
Moldova,2012,,2.50523099,
Moldova,2013,,2.506300891,
Moldova,2014,,2.507547902,
Mongolia,1950,929.7155046,,
Mongolia,1951,931.0149697,,
Mongolia,1952,934.3920222,,
Mongolia,1953,936.7896848,,
Mongolia,1954,944.8504182,,
Mongolia,1955,951.9538559,272.014017,
Mongolia,1956,1121.240845,266.69541,
Mongolia,1957,1234.216411,300.4580646,
Mongolia,1958,1396.573985,447.3617734,
Mongolia,1959,1739.141868,436.9922779,
Mongolia,1960,1737.589605,352.9756548,
Mongolia,1961,2081.795336,307.8668052,
Mongolia,1962,2381.78774,264.4948632,
Mongolia,1963,2311.210135,211.9854238,
Mongolia,1964,1765.767109,194.8229637,
Mongolia,1965,2624.020326,147.0657325,
Mongolia,1966,2999.275602,122.4252417,
Mongolia,1967,3129.715329,99.13134434,
Mongolia,1968,3628.53645,77.0770381,
Mongolia,1969,3895.931231,46.81158077,
Mongolia,1970,4564.103773,,
Mongolia,1971,4673.325319,,
Mongolia,1972,4887.648415,,
Mongolia,1973,4928.865335,,
Mongolia,1974,5140.16211,,
Mongolia,1975,5579.826075,7.859961572,
Mongolia,1976,5895.014066,,
Mongolia,1977,6690.41271,,
Mongolia,1978,7449.857697,,
Mongolia,1979,7974.148969,,
Mongolia,1980,8460.631757,,
Mongolia,1981,7363.038463,,
Mongolia,1982,8981.540782,,
Mongolia,1983,8855.668253,,
Mongolia,1984,8692.492579,,
Mongolia,1985,10057.47924,,
Mongolia,1986,10557.83585,,
Mongolia,1987,11436.66611,,
Mongolia,1988,12283.00269,,
Mongolia,1989,11271.52612,,
Mongolia,1990,9801.678071,,
Mongolia,1991,11624.61619,,
Mongolia,1992,9614.751723,,
Mongolia,1993,8296.910034,,
