Entity,Year,Imported deforestation (hectares),Exported deforestation (hectares),Net deforestation in trade (hectares),embodied_deforestation,deforestation_domestic_consumption,share_deforestation_exported,share_deforestation_domestic_consumption,imported_deforestation_per_capita,exported_deforestation_per_capita,domestic_consumption_deforestation_per_capita,net_traded_deforestation_per_capita,domestic_and_imported_deforestation
Indonesia,2012,20803.53247375507,425539.37267799414,404735.84020423907,850992.3401805141,425452.96750252,50.00507673050593,49.99492326949407,8.373260216764232e-05,0.0017127629187045953,0.0017124151445853525,0.0016290303165369532,446256.4999762751
Indonesia,2013,19346.969631657295,410700.47365824087,391353.50402658357,807782.3330006609,397081.85934242,50.8429631201039,49.157036879896104,7.683314567352698e-05,0.001631025939542298,0.0015769419668313009,0.001554192793868771,416428.8289740773
Iran,2005,18084.059648379687,4.770893815656166,-18079.28875456403,335.99059710705615,331.2197032914,1.4199486106856805,98.58005138931432,0.0002592250745159211,6.838814563309776e-08,4.747852746357616e-06,-0.000259156686370288,18415.279351671088
Iran,2006,26818.715552802194,9.217510941988508,-26809.498041860206,297.6115615611185,288.39405061913,3.0971615798923087,96.9028384201077,0.0003801107724867436,1.306429160511446e-07,4.087506918278364e-06,-0.0003799801295706925,27107.109603421322
Iran,2007,25225.042106873054,0.6605128687196782,-25224.381594004335,211.71674139871968,211.05622853,0.3119795177065164,99.68802048229348,0.0003536088665873199,9.25918005943252e-09,2.9586215729785804e-06,-0.0003535996074072605,25436.098335403054
Iran,2008,25392.69962848235,0.3187202427577063,-25392.380908239593,221.2596415827577,220.94092134,0.14404806971473622,99.85595193028526,0.00035208468585408345,4.419243254498777e-09,3.0634755666172126e-06,-0.0003520802666108289,25613.64054982235
Iran,2009,28707.590430617955,0.12047780235505456,-28707.469952815598,203.67067329235505,203.55019549,0.059153240084848686,99.94084675991515,0.000393659107721878,1.6520781947899152e-09,2.7912265408296194e-06,-0.0003936574556436832,28911.140626107954
Iran,2010,33882.60734195356,0.3920113671038905,-33882.215330586456,208.4591731671039,208.0671618,0.18805186701457774,99.81194813298542,0.00045934421514788663,5.314471579299791e-09,2.8207524341472014e-06,-0.0004593389006763073,34090.67450375356
Iran,2011,40407.85899911583,0.1305935628572854,-40407.728405552974,227.8734837628573,227.7428902,0.057309679345224365,99.94269032065478,0.0005414062973017462,1.7497630181186494e-09,3.0514221236685203e-06,-0.0005414045475387281,40635.60188931583
Iran,2012,31546.37801451329,0.04409487697972736,-31546.333919636312,283.41370487697975,283.36961,0.015558484371412966,99.98444151562859,0.0004176115702212509,5.837288453763219e-10,3.751252449033625e-06,-0.0004176109864924055,31829.747624513293
Iran,2013,25532.63896105187,0.10162898750536442,-25532.537332064367,223.50496648750536,223.4033375,0.045470572355735914,99.95452942764427,0.0003338385366628994,1.3287961547209071e-09,2.920992357678931e-06,-0.0003338372078667447,25756.04229855187
Iraq,2005,1648.4822180249157,0.096961986284402,-1648.3852560386313,11.150442471879401,11.053480485595,0.8695797187325348,99.13042028126746,6.123178879819165e-05,3.601589268419954e-09,4.105742695785974e-07,-6.122818720892323e-05,1659.5356985105107
Iraq,2006,2019.4439069507528,0.01545124557230082,-2019.4284557051806,9.1805735875663,9.165122341994,0.16830370591688518,99.83169629408312,7.357344458433229e-05,5.62927920879511e-10,3.3390856681703585e-07,-7.357288165641142e-05,2028.6090292927468
Iraq,2007,1290.9775826533769,0.05197298004415174,-1290.9256096733327,9.12221157540215,9.070238595358,0.569741006493379,99.43025899350663,4.6253361852079e-05,1.8620966659794252e-09,3.2497003315388195e-07,-4.625149975541302e-05,1300.0478212487349
Iraq,2008,1850.0481487633674,0.06504770099521728,-1849.9831010623723,8.682815434885217,8.61776773389,0.7491544820113659,99.25084551798864,6.51746688072771e-05,2.291541640076703e-09,3.035921839600507e-07,-6.517237726563702e-05,1858.6659164972575
Iraq,2009,2519.334424810975,0.04787004530351524,-2519.2865547656716,10.983371776482315,10.9355017311788,0.4358410721015105,99.56415892789849,8.69545585479921e-05,1.6522295000005261e-09,3.77437674082035e-07,-8.69529063184921e-05,2530.269926542154
Iraq,2010,2998.219616798271,0.047240891874333,-2998.1723759063966,12.792432595334134,12.7451917034598,0.36928779199949413,99.6307122080005,0.00010080759924679816,1.5883562596440387e-09,4.2852503878218684e-07,-0.00010080601089053852,3010.964808501731
Iraq,2011,3433.578647111873,0.06402463650939261,-3433.514622475364,12.202596387959993,12.1385717514506,0.524680440734434,99.47531955926556,0.00011175194945848245,2.0837961435115574e-09,3.950714971993686e-07,-0.00011174986566233893,3445.7172188633235
Iraq,2012,3944.166198838827,0.09911064580202478,-3944.067088193025,11.988039374107725,11.8889287283057,0.8267460817328324,99.17325391826716,0.0001236803448993047,3.107891056821097e-09,3.728105590563092e-07,-0.0001236772370082479,3956.055127567133
Iraq,2013,3053.059182548648,0.1394396486849505,-3052.9197428999632,8.98321145905741,8.84377181037246,1.5522249400503552,98.44777505994965,9.20788727131118e-05,4.205436218142489e-09,2.667241249320644e-07,-9.207466727689367e-05,3061.9029543590204
Ireland,2005,3986.1043727301844,0.0,-3986.1043727301844,0.0,0.0,,,0.0009625946323907714,0.0,0.0,-0.0009625946323907714,3986.1043727301844
Ireland,2006,2869.8112971105716,0.0,-2869.8112971105716,0.0,0.0,,,0.0006782820366604991,0.0,0.0,-0.0006782820366604991,2869.8112971105716
Ireland,2007,2604.2952966184175,0.0,-2604.2952966184175,0.0,0.0,,,0.00060214920153027,0.0,0.0,-0.00060214920153027,2604.2952966184175
Ireland,2008,2351.8112222731575,0.0,-2351.8112222731575,0.0,0.0,,,0.0005325659470727258,0.0,0.0,-0.0005325659470727258,2351.8112222731575
Ireland,2009,3112.9520876426736,0.0,-3112.9520876426736,0.0,0.0,,,0.000692536615715834,0.0,0.0,-0.000692536615715834,3112.9520876426736
Ireland,2010,2582.092755624208,0.0,-2582.092755624208,0.0,0.0,,,0.0005669944566588073,0.0,0.0,-0.0005669944566588073,2582.092755624208
Ireland,2011,2317.719287560612,0.0,-2317.719287560612,0.0,0.0,,,0.0005048397489785694,0.0,0.0,-0.0005048397489785694,2317.719287560612
Ireland,2012,2855.634416390359,0.0,-2855.634416390359,0.0,0.0,,,0.0006197123299458245,0.0,0.0,-0.0006197123299458245,2855.634416390359
Ireland,2013,2188.5106964790853,0.0,-2188.5106964790853,0.0,0.0,,,0.00047421683564010514,0.0,0.0,-0.00047421683564010514,2188.5106964790853
Israel,2005,9874.512217284013,0.6792222590278101,-9873.832995024984,47.71409044812781,47.0348681891,1.423525530191598,98.5764744698084,0.001512408059011183,1.0403159121271406e-07,7.203992677148109e-06,-0.00151230402741997,9921.547085473112
Israel,2006,10736.020332144855,0.8166402900776859,-10735.203691854778,72.80044840336768,71.98380811329,1.1217517309136642,98.87824826908633,0.0016069481113822565,1.2223324204126417e-07,1.0774406243569824e-05,-0.0016068258781402154,10808.004140258145
Israel,2007,9987.610586009938,2.9215268738598184,-9984.689059136079,82.88549026270982,79.96396338885,3.524774800269491,96.4752251997305,0.001458684180810565,4.266871438381508e-07,1.1678686050657223e-05,-0.0014582574936667268,10067.574549398787
Israel,2008,9989.091025444397,2.9013933830207606,-9986.189632061376,76.66781347022076,73.7664200872,3.7843695440039085,96.21563045599609,0.001422744769326933,4.13245033901262e-07,1.0506540391283293e-05,-0.0014223315242930317,10062.857445531597
Israel,2009,10421.687937902372,6.287262749903206,-10415.400675152468,82.25281375159321,75.96555100169,7.643826956353118,92.35617304364688,0.0014494698105566581,8.744454450491247e-07,1.0565445201904034e-05,-0.001448595365111609,10497.653488904061
Israel,2010,9282.520997291054,9.38593807032182,-9273.135059220733,72.68025281259182,63.29431474227,12.914014064485633,87.08598593551436,0.001263615708860748,1.2776937204358592e-06,8.616160460423359e-06,-0.0012623380151403122,9345.815312033325
Israel,2011,10066.540754986849,49.11776618508139,-10017.422988801767,263.8796236855214,214.76185750044,18.61370177017438,81.38629822982561,0.0013445359630007811,6.560406863240469e-06,2.8684634366293573e-05,-0.0013379755561375407,10281.302612487289
Israel,2012,9770.133805151714,45.99311928630186,-9724.140685865412,265.19427865830187,219.201159372,17.343179317063314,82.65682068293668,0.0012830116618715317,6.0398055530271655e-06,2.8785444434931057e-05,-0.0012769718563185046,9989.334964523714
Israel,2013,5785.6700720236395,53.16090149360522,-5732.509170530035,274.58593906260523,221.425037569,19.36038738002699,80.63961261997301,0.0007479857882383503,6.872773302340688e-06,2.8626378483387203e-05,-0.0007411130149360096,6007.095109592639
Italy,2005,45018.11021268423,756.1099076558703,-44262.00030502836,7282.741549655871,6526.631642,10.382215303131257,89.61778469686874,0.0007724320140815057,1.29735232349457e-05,0.0001119855809268887,-0.00075945849084656,51544.74185468423
Italy,2006,45730.57403248004,728.0961491127428,-45002.4778833673,7096.027690112743,6367.931541,10.260615951756167,89.73938404824383,0.0007811450392443169,1.243694633197381e-05,0.00010877357738756128,-0.000768708092912343,52098.50557348004
Italy,2007,40820.52103643983,774.4748361662778,-40046.04620027355,7771.434191166278,6996.959355,9.96566164127873,90.03433835872127,0.0006948410335064994,1.3182999185781266e-05,0.00011910123502076667,-0.0006816580343207182,47817.48039143983
Italy,2008,35206.44520784906,1047.070221853195,-34159.37498599586,10084.792954853196,9037.722733,10.38266453798939,89.6173354620106,0.0005975093379017864,1.777044604482528e-05,0.00015338452077322563,-0.0005797388918569611,44244.16794084906
Italy,2009,46770.17826319743,1108.1495734536893,-45662.02868974374,12319.881246153689,11211.7316727,8.994807265692254,91.00519273430776,0.0007912932403342711,1.8748512392205346e-05,0.00018968855399959395,-0.0007725447279420658,57981.90993589743
Italy,2010,42982.10574082276,1114.5198365330962,-41867.58590428966,10866.022711533096,9751.502875,10.256925336168818,89.74307466383118,0.0007245192708103288,1.878668076751953e-05,0.00016437425832279814,-0.0007057325900428094,52733.608615822755
Italy,2011,38614.41387501616,1148.1247052952913,-37466.28916972087,9790.637476295291,8642.512771,11.726761491017168,88.27323850898283,0.0006480124498651791,1.926739339970953e-05,0.00014503537181358975,-0.0006287450564654696,47256.92664601616
Italy,2012,38541.74862201703,1086.621148307555,-37455.12747370948,8183.324594307555,7096.703446,13.278480350925163,86.72151964907484,0.0006436605257605677,1.814694881857671e-05,0.00011851740085839778,-0.000625513576941991,45638.45206801703
Italy,2013,35308.85482446055,913.9384213763278,-34394.91640308422,5862.219809376328,4948.281388,15.590313074145207,84.4096869258548,0.0005868475214729095,1.5190028111362173e-05,8.224244831884589e-05,-0.0005716574933615474,40257.13621246055
Jamaica,2005,1124.9646883958326,4.600439010118691,-1120.364249385714,439.5898730101187,434.989434,1.0465297980176163,98.95347020198238,0.00041057105415906296,1.6789923394593765e-06,0.0001587552678832117,-0.00040889206181960364,1559.9541223958327
Jamaica,2006,809.0351320795564,0.39215731005197085,-808.6429747695045,336.92051991005195,336.5283626,0.11639460551606223,99.88360539448394,0.00029376729559896746,1.4239553741901628e-07,0.00012219621009440813,-0.00029362490006154844,1145.5634946795565
Jamaica,2007,748.1672158360363,2.225191173437196,-745.9420246625991,240.0336590734372,237.8084679,0.927032976136238,99.07296702386377,0.0002702916242182212,8.03898545316906e-07,8.591346383670521e-05,-0.0002694877256729043,985.9756837360363
Jamaica,2008,822.5308629943088,1.390970970203,-821.1398920241058,129.744667870203,128.3536969,1.0720833411007935,98.9279166588992,0.0002956617048865236,4.999895651340762e-07,4.6137202336448596e-05,-0.0002951617153213896,950.8845598943088
Jamaica,2009,616.3154794387575,3.6083697783474804,-612.70710966041,124.05252717834748,120.4441574,2.9087434657093363,97.09125653429066,0.00022042756775348982,1.2905471310255653e-06,4.3077309513590845e-05,-0.0002191370206224642,736.7596368387575
Jamaica,2010,1037.232483484217,2.6744276195071848,-1034.5580558647098,105.13895901950718,102.4645314,2.5437075318683524,97.45629246813165,0.0003691218802434936,9.517536012481084e-07,3.6464246049822066e-05,-0.0003681701266422455,1139.697014884217
Jamaica,2011,1053.664810222505,2.1593932425223983,-1051.5054169799826,128.6162630165224,126.456869774,1.6789426094933242,98.32105739050667,0.000372846712746817,7.641165047849959e-07,4.4747653847841474e-05,-0.000372082596242032,1180.121679996505
Jamaica,2012,1152.0594243626845,15.036300969284696,-1137.0231233933998,159.0409083252847,144.004607356,9.45436059666555,90.54563940333445,0.00040536925558152165,5.290746294611082e-06,5.0670164446164674e-05,-0.00040007850928691055,1296.0640317186844
Jamaica,2013,923.8362094222754,16.904679750561883,-906.9315296717135,215.03666697556187,198.131987225,7.861301046152764,92.13869895384722,0.00032313263708369196,5.912794596209123e-06,6.930114978139209e-05,-0.00031721984248748287,1121.9681966472754
Japan,2005,64667.68015369126,4.286630637691815,-64663.39352305357,6019.379952817691,6015.09332218,0.07121382387043418,99.92878617612956,0.0005039327973574432,3.3404225470222825e-08,4.68735355436934e-05,-0.0005038993931319731,70682.77347587126
Japan,2006,64499.30537419593,11.797596099680959,-64487.507778096246,8570.96120559968,8559.1636095,0.13764612645747618,99.86235387354252,0.0005022410734385268,9.186513396884482e-08,6.664821417892433e-05,-0.000502149208304558,73058.46898369593
Japan,2007,56445.003928947786,16.238593838214,-56428.76533510957,9891.105554078214,9874.86696024,0.1641736987784813,99.83582630122152,0.00043928124215097817,1.2637628090194096e-07,7.685080206266441e-05,-0.0004391548658700762,66319.87088918779
Japan,2008,49869.47931814752,25.27077846868633,-49844.20853967883,10882.731533188686,10857.46075472,0.23220988583260482,99.7677901141674,0.00038797158308488097,1.966000861115018e-07,8.446822174375092e-05,-0.0003877749829987695,60726.94007286752
Japan,2009,51383.37900672236,46.04169749024186,-51337.33730923212,11244.976030880242,11198.93433339,0.409442379990896,99.59055762000911,0.0003996995761092323,3.5814785492778855e-07,8.711395382046595e-05,-0.0003993414282543045,62582.31334011236
Japan,2010,62806.774465052025,69.20472392985539,-62737.56974112217,12401.912842609856,12332.70811868,0.5580165318698689,99.44198346813013,0.0004886089718928601,5.383821936009662e-07,9.59430234373201e-05,-0.00048807058969925916,75139.48258373202
Japan,2011,65908.87026970935,78.3003003020749,-65830.56996940728,12742.920967222075,12664.62066692,0.6144611624248673,99.38553883757514,0.0005129134878069818,6.093456003710138e-07,9.855812626495148e-05,-0.0005123041422066108,78573.49093662936
Japan,2012,62941.235176041446,78.64619089996086,-62862.58898514148,12921.859403469962,12843.21321257,0.6086290559611077,99.3913709440389,0.0004901049272413369,6.123948086024485e-07,0.00010000633224763285,-0.0004894925324327344,75784.44838861145
Japan,2013,77276.91225898867,82.23903781561785,-77194.67322117306,12673.868636535617,12591.62959872,0.6488866199744499,99.35111338002555,0.0006022484862056258,6.409202255063192e-07,9.81313777040697e-05,-0.0006016075659801195,89868.54185770867
Jordan,2005,3795.6671054123217,0.06975850704606312,-3795.5973469052756,0.6268095345230972,0.557051027477034,11.129139428157918,88.87086057184209,0.0006582842707964484,1.2098249574412612e-08,9.660961281252759e-08,-0.000658272172546874,3796.2241564397987
Jordan,2006,4040.7715133522215,0.08727406527852555,-4040.684239286943,0.6791158801389195,0.591841814860394,12.85113009883863,87.14886990116138,0.0006743610669813453,1.4565097676656467e-08,9.87719984746986e-08,-0.0006743465018836688,4041.363355167082
Jordan,2007,2776.9535469405037,0.09801197783598026,-2776.8555349626677,0.7183462757960902,0.62033429796011,13.644113032723782,86.35588696727622,0.00044395740158920924,1.5669380948997643e-08,9.917414835493365e-08,-0.0004439417322082602,2777.573881238464
Jordan,2008,3861.8224393248233,0.12691081529436254,-3861.695528509529,0.7052585296598626,0.5783477143655,17.994935184345813,82.0050648156542,0.0005890516228378315,1.9357964504936323e-08,8.821655191664126e-08,-0.0005890322648733266,3862.400787039189
Jordan,2009,3737.6593184757635,0.0656809300973617,-3737.5936375456663,0.2482107400743617,0.182529809977,26.461759905185524,73.53824009481448,0.0005422398547041584,9.528642114806572e-09,2.6480459883505005e-08,-0.0005422303260620436,3737.8418482857405
Jordan,2010,3337.2770286053883,0.06846918410500913,-3337.208559421283,0.24818928292204012,0.179720098817031,27.587486171397778,72.41251382860221,0.000459553432746542,9.428419733545736e-09,2.4748016912287386e-08,-0.0004595440043268085,3337.4567487042054
Jordan,2011,3201.9716371879845,0.026960403332573074,-3201.944676784652,0.09158242274528908,0.064622019412716,29.438403707178512,70.56159629282149,0.0004178483149142613,3.51825699237545e-09,8.432992224026622e-09,-0.00041784479665726897,3202.036259207397
Jordan,2012,4411.706135535276,0.00547522085055531,-4411.7006603144255,0.03918040655891931,0.033705185708364,13.974384983273971,86.02561501672604,0.0005453283233047313,6.767887330723497e-10,4.166277590650679e-09,-0.0005453276465159983,4411.739840720985
Jordan,2013,4781.045366235652,0.004773776615683345,-4781.040592459037,0.03919319711340435,0.034419420497721,12.180115344687408,87.81988465531259,0.0005612214304772452,5.603681905955329e-10,4.040312301645851e-09,-0.0005612208701090547,4781.07978565615
Kazakhstan,2005,1035.6471883989514,0.0,-1035.6471883989514,0.0,0.0,,,6.723671936628912e-05,0.0,0.0,-6.723671936628912e-05,1035.6471883989514
Kazakhstan,2006,1507.6683007163717,0.0,-1507.6683007163717,0.0,0.0,,,9.694992609583768e-05,0.0,0.0,-9.694992609583768e-05,1507.6683007163717
Kazakhstan,2007,1828.354754866818,0.0,-1828.354754866818,0.0,0.0,,,0.00011644088363691364,0.0,0.0,-0.00011644088363691364,1828.354754866818
Kazakhstan,2008,1747.3159507584662,0.0,-1747.3159507584662,0.0,0.0,,,0.00011015735410152983,0.0,0.0,-0.00011015735410152983,1747.3159507584662
Kazakhstan,2009,864.3524864668508,0.0,-864.3524864668508,0.0,0.0,,,5.3877235334217465e-05,0.0,0.0,-5.3877235334217465e-05,864.3524864668508
Kazakhstan,2010,376.07255736932086,0.0,-376.07255736932086,0.0,0.0,,,2.3140078597669262e-05,0.0,0.0,-2.3140078597669262e-05,376.07255736932086
Kazakhstan,2011,1018.5030316858841,0.0,-1018.5030316858841,0.0,0.0,,,6.176114436273629e-05,0.0,0.0,-6.176114436273629e-05,1018.5030316858841
Kazakhstan,2012,1298.0190770769252,0.0,-1298.0190770769252,0.0,0.0,,,7.748442437183173e-05,0.0,0.0,-7.748442437183173e-05,1298.0190770769252
Kazakhstan,2013,1315.3760809252265,0.0,-1315.3760809252265,0.0,0.0,,,7.725690596295233e-05,0.0,0.0,-7.725690596295233e-05,1315.3760809252265
Kenya,2005,3733.556335799849,1660.8314036836255,-2072.7249321162235,17254.293103067626,15593.461699384,9.625612557771767,90.37438744222823,0.0001019401047317365,4.5346932523784994e-05,0.0004257600463995632,-5.65931722079515e-05,19327.01803518385
Kenya,2006,5289.824215701463,1630.4639898104815,-3659.3602258909814,17698.26264527648,16067.798655466,9.212565224562528,90.78743477543748,0.0001405037110069713,4.330696671386973e-05,0.00042677889599899066,-9.719674429310158e-05,21357.622871167463
Kenya,2007,7786.323188070435,1163.9077715410767,-6622.4154165293585,16764.372734581077,15600.46496304,6.94274572612073,93.05725427387927,0.00020116579310883157,3.0070474126519836e-05,0.00040305030132382577,-0.00017109531898231174,23386.788151110435
Kenya,2008,6960.025017692635,1326.7030891459472,-5633.321928546688,17968.065360261946,16641.362271116,7.383672435208717,92.61632756479128,0.0001749101582652954,3.334095016953024e-05,0.00041820874223753515,-0.00014156920809576517,23601.387288808633
Kenya,2009,8514.666376708148,1244.8489925608665,-7269.817384147282,18207.302996230865,16962.45400367,6.83708615613507,93.16291384386493,0.0002081723724196408,3.043491742606392e-05,0.00041470964753972906,-0.00017773745499357688,25477.120380378146
Kenya,2010,8823.526587218807,1463.5562555786382,-7359.970331640168,20066.218945632638,18602.662690054,7.293632445374955,92.70636755462505,0.00020992901875327273,3.48208763907268e-05,0.0004425938638160881,-0.00017510814236254595,27426.189277272806
Kenya,2011,7557.03090836322,885.8812827066431,-6671.149625656577,19379.90719034364,18494.025907637,4.571132740759708,95.42886725924029,0.00017502040178709574,2.0516959625425982e-05,0.00042832057778584,-0.00015450344216166975,26051.05681600022
Kenya,2012,8883.127581251665,277.0642807659169,-8606.063300485748,20227.992908450917,19950.928627685,1.3697072271078565,98.63029277289215,0.00020032761836708533,6.248207851654532e-06,0.0004499228430120876,-0.0001940794105154308,28834.056208936665
Kenya,2013,8065.293417026216,624.8903067925858,-7440.40311023363,19209.721161337588,18584.830854545,3.2529899916000353,96.74701000839997,0.00017718131408229825,1.3727818690522535e-05,0.0004082783579645211,-0.0001634534953917757,26650.124271571218
Kiribati,2005,25.687200503625437,0.0,-25.687200503625437,0.0,0.0,,,0.00027920870112636343,0.0,0.0,-0.00027920870112636343,25.687200503625437
Kiribati,2006,14.300212897732907,0.0,-14.300212897732907,0.0,0.0,,,0.0001521299244439671,0.0,0.0,-0.0001521299244439671,14.300212897732907
Kiribati,2007,283.54882129744834,0.0,-283.54882129744834,0.0,0.0,,,0.0029231837247159624,0.0,0.0,-0.0029231837247159624,283.54882129744834
Kiribati,2008,242.54594673845182,0.0,-242.54594673845182,0.0,0.0,,,0.0024499590579641598,0.0,0.0,-0.0024499590579641598,242.54594673845182
Kiribati,2009,15.493023727170117,0.0,-15.493023727170117,0.0,0.0,,,0.0001533962745264368,0.0,0.0,-0.0001533962745264368,15.493023727170117
Kiribati,2010,11.76166522256976,0.0,-11.76166522256976,0.0,0.0,,,0.00011419092449096855,0.0,0.0,-0.00011419092449096855,11.76166522256976
Kiribati,2011,38.19665022466304,0.0,-38.19665022466304,0.0,0.0,,,0.000363777621187267,0.0,0.0,-0.000363777621187267,38.19665022466304
Kiribati,2012,84.99450240063754,0.0,-84.99450240063754,0.0,0.0,,,0.0008018349283079013,0.0,0.0,-0.0008018349283079013,84.99450240063754
Kiribati,2013,86.50937946491732,0.0,-86.50937946491732,0.0,0.0,,,0.0008010127728233085,0.0,0.0,-0.0008010127728233085,86.50937946491732
Kuwait,2005,2423.525479832358,0.0,-2423.525479832358,0.0,0.0,,,0.0010676323699702018,0.0,0.0,-0.0010676323699702018,2423.525479832358
Kuwait,2006,2458.4083281649923,0.0,-2458.4083281649923,0.0,0.0,,,0.0010355553193618333,0.0,0.0,-0.0010355553193618333,2458.4083281649923
Kuwait,2007,2165.2064023231524,0.0,-2165.2064023231524,0.0,0.0,,,0.0008646990424613228,0.0,0.0,-0.0008646990424613228,2165.2064023231524
Kuwait,2008,2226.5769273361093,0.0,-2226.5769273361093,0.0,0.0,,,0.0008383196262560653,0.0,0.0,-0.0008383196262560653,2226.5769273361093
Kuwait,2009,2136.0937626441137,0.0,-2136.0937626441137,0.0,0.0,,,0.0007572115429436773,0.0,0.0,-0.0007572115429436773,2136.0937626441137
Kuwait,2010,1933.6250472832933,0.0,-1933.6250472832933,0.0,0.0,,,0.0006462650559101915,0.0,0.0,-0.0006462650559101915,1933.6250472832933
Kuwait,2011,2488.790845517229,0.0,-2488.790845517229,0.0,0.0,,,0.0007856031709334688,0.0,0.0,-0.0007856031709334688,2488.790845517229
Kuwait,2012,2544.315307503133,0.0,-2544.315307503133,0.0,0.0,,,0.0007597238899680899,0.0,0.0,-0.0007597238899680899,2544.315307503133
Kuwait,2013,2620.600627473326,0.0,-2620.600627473326,0.0,0.0,,,0.0007432219590111531,0.0,0.0,-0.0007432219590111531,2620.600627473326
Kyrgyzstan,2005,64.98106716055105,0.0,-64.98106716055105,0.0,0.0,,,1.28041511646406e-05,0.0,0.0,-1.28041511646406e-05,64.98106716055105
Kyrgyzstan,2006,109.17904858770355,0.0,-109.17904858770355,0.0,0.0,,,2.130738653155807e-05,0.0,0.0,-2.130738653155807e-05,109.17904858770355
Kyrgyzstan,2007,112.52766786436527,0.0,-112.52766786436527,0.0,0.0,,,2.1706726054082808e-05,0.0,0.0,-2.1706726054082808e-05,112.52766786436527
Kyrgyzstan,2008,121.77614952689478,0.0,-121.77614952689478,0.0,0.0,,,2.3173387160208332e-05,0.0,0.0,-2.3173387160208332e-05,121.77614952689478
Kyrgyzstan,2009,88.05771791823477,0.0,-88.05771791823477,0.0,0.0,,,1.6505664089641007e-05,0.0,0.0,-1.6505664089641007e-05,88.05771791823477
Kyrgyzstan,2010,121.56298727879884,0.0,-121.56298727879884,0.0,0.0,,,2.2420322257248036e-05,0.0,0.0,-2.2420322257248036e-05,121.56298727879884
Kyrgyzstan,2011,132.07105498221364,0.0,-132.07105498221364,0.0,0.0,,,2.3934587709716137e-05,0.0,0.0,-2.3934587709716137e-05,132.07105498221364
Kyrgyzstan,2012,127.2184418001923,0.0,-127.2184418001923,0.0,0.0,,,2.262868050519251e-05,0.0,0.0,-2.262868050519251e-05,127.2184418001923
Kyrgyzstan,2013,150.49723139701496,0.0,-150.49723139701496,0.0,0.0,,,2.626020439661751e-05,0.0,0.0,-2.626020439661751e-05,150.49723139701496
Laos,2005,62.26367399432638,4290.4960316522265,4228.2323576579,32193.091321822227,27902.59529017,13.327381296694224,86.67261870330579,1.0824699929472598e-05,0.000745913774626604,0.004850937985078234,0.0007350890746971315,27964.858964164327
Laos,2006,68.22703393875418,6423.297847846792,6355.070813908038,36228.53703740679,29805.23918956,17.72993991232544,82.27006008767455,1.1670720824282274e-05,0.0010987509147873404,0.005098398766602805,0.001087080193963058,29873.466223498755
Laos,2007,76.92797609187255,3142.2313685010085,3065.303392409136,41776.95631945101,38634.72495095,7.521446379371613,92.47855362062839,1.2939945515874272e-05,0.0005285502722457542,0.006498692170050463,0.0005156103267298799,38711.652927041876
Laos,2008,92.89369397498376,4736.181511604227,4643.287817629243,49546.291806814224,44810.11029521,9.55910389837257,90.44089610162743,1.536194707706032e-05,0.0007832282969413308,0.007410304331934844,0.0007678663498642704,44903.00398918498
Laos,2009,136.59118057870364,6684.5777680814135,6547.98658750271,53897.55045406141,47212.97268598,12.402377680927987,87.59762231907202,2.2213560022557105e-05,0.001087099978546335,0.007678154608225728,0.0010648864185237778,47349.5638665587
Laos,2010,180.5656481913611,7518.918051922643,7338.352403731282,55666.749554992646,48147.83150307,13.50701830451727,86.49298169548273,2.8895126930926724e-05,0.0012032194034121689,0.007704885822222756,0.001174324276481242,48328.397151261364
Laos,2011,412.49952807793306,5136.57261646002,4724.073088382087,54341.23545277002,49204.66283631,9.452439889638514,90.54756011036147,6.498102206646708e-05,0.0008091639282388185,0.007751207126072779,0.0007441829061723515,49617.162364387936
Laos,2012,548.9698970164973,3769.355676673047,3220.38577965655,51050.24735138305,47280.89167471,7.38361883092997,92.61638116907002,8.517764111970477e-05,0.0005848496007250655,0.007336057668690458,0.0004996719596053607,47829.8615717265
Laos,2013,461.3954985727396,5165.041747321338,4703.646248748599,47811.70996729134,42646.66821997,10.802880195782196,89.1971198042178,7.053898464649742e-05,0.0007896409948511448,0.006519900354681241,0.0007191020102046475,43108.06371854274
Latvia,2005,595.6968524880066,0.0,-595.6968524880066,0.0,0.0,,,0.00026451902863588214,0.0,0.0,-0.00026451902863588214,595.6968524880066
Latvia,2006,576.6807428550169,0.0,-576.6807428550169,0.0,0.0,,,0.0002591823563393334,0.0,0.0,-0.0002591823563393334,576.6807428550169
Latvia,2007,474.2233896819088,0.0,-474.2233896819088,0.0,0.0,,,0.00021575222460505406,0.0,0.0,-0.00021575222460505406,474.2233896819088
Latvia,2008,414.6201133098353,0.0,-414.6201133098353,0.0,0.0,,,0.0001909811668861517,0.0,0.0,-0.0001909811668861517,414.6201133098353
Latvia,2009,332.14774246661716,0.0,-332.14774246661716,0.0,0.0,,,0.0001548474323853693,0.0,0.0,-0.0001548474323853693,332.14774246661716
Latvia,2010,362.17742541797327,0.0,-362.17742541797327,0.0,0.0,,,0.00017091903040017615,0.0,0.0,-0.00017091903040017615,362.17742541797327
Latvia,2011,394.48539305986463,0.0,-394.48539305986463,0.0,0.0,,,0.00018838843985666888,0.0,0.0,-0.00018838843985666888,394.48539305986463
Latvia,2012,663.3958601963304,0.0,-663.3958601963304,0.0,0.0,,,0.00032063598849508477,0.0,0.0,-0.00032063598849508477,663.3958601963304
