Entity,Year,Number of people working in agriculture (GGDC 2017),Number of people working in mining (GGDC 2017),Number of people working in manufacturing (GGDC 2017),Number of people working in utilities (GGDC 2017),Number of people working in construction (GGDC 2017),"Number of people working in trade, restaurants and hotels (GGDC 2017)","Number of people working in transport, storage and communication (GGDC 2017)","Number of people working in finance, insurance, real estate and business services (GGDC 2017)",Number of people working in government services (GGDC 2017),"Number of people working in community, social and personal services (GGDC 2017)",Total number of people in all 10 sectors (GGDC 2017)
Mexico,1967,5094.48610251428,127.11275749383,1949.93934116426,46.39120383339,458.29032242405,1296.34951537703,335.05687468757,170.48250241907,1184.61217516941,724.94178058063,11387.66257566350
Mexico,1968,5135.18948881062,133.52828720396,2044.17839678502,48.78851466432,496.56572759089,1357.84145057624,357.08006642915,179.44153874453,1232.41141511792,754.19326629469,11739.21815221730
Mexico,1969,5170.79710866426,140.13574847578,2141.04114649598,51.25193157175,537.43195330781,1420.64871146271,380.15635404997,194.31559671487,1281.57101957455,784.27724815342,12101.62681847110
Mexico,1970,5218.18443090694,147.41178322171,2247.78882520419,53.95463961056,582.90280293551,1489.53344353437,405.62327278653,204.65283846997,1336.46264965889,817.86903193415,12504.38371826280
Mexico,1971,5444.06975373719,146.32498262983,2372.41571837171,58.13979309825,578.47143132994,1582.26081217061,441.21859762316,215.80301088213,1452.32771664878,888.77445544015,13179.80627193170
Mexico,1972,5454.25607273218,153.48921083677,2549.33803044560,63.37168327786,666.74994642423,1704.84797706409,482.82236802881,250.53271448936,1592.03387414758,974.26980378973,13891.71168123620
Mexico,1973,5660.53684653765,161.08998338099,2712.46080108038,66.66478620461,756.19757485826,1790.79525688143,511.92585824286,237.80025736951,1702.64140279189,1041.95779521997,14642.07056256750
Mexico,1974,5537.10959728886,175.39572147536,2976.24937867078,73.07293758578,834.29243591577,1951.57455091199,563.49880582418,259.52468753858,1899.69441783168,1162.54744184529,15432.95997488830
Mexico,1975,5777.76412793167,172.54567111010,3081.29250097835,79.87837265243,912.52130438241,2094.23901423915,606.00639409933,274.80676046692,2098.34591598153,1284.11530498426,16381.51536682610
Mexico,1976,5651.51672873894,181.56665126582,3287.61116039798,87.61958303850,975.71966521940,2233.92400819083,662.45552561665,293.57171874899,2297.51148991015,1405.99776476358,17077.49429589080
Mexico,1977,6096.60437938477,179.93634725853,3317.19821777843,92.67518062342,938.32293416998,2316.87951558545,679.61799123840,303.99370072948,2405.64333508581,1472.17072332523,17803.04232517950
Mexico,1978,6103.62819654749,185.82674921346,3538.51338620221,94.41025290879,1076.14857930579,2421.62833310451,735.50184570736,323.73414718268,2593.59217114595,1587.18892652073,18660.17258783900
Mexico,1979,5927.67873810278,196.06672185496,3906.57556847596,101.37295893710,1231.88074967660,2683.31313624353,813.56916673001,350.35938176832,2844.51997937531,1740.74808782934,19796.08448899390
Mexico,1980,6069.51830177015,208.57340770141,4188.28686230201,110.66067290989,1383.84760179086,2853.60987896772,942.70466757699,377.32397072952,3049.68722607437,1866.30336427884,21050.51595410180
Mexico,1981,6022.03936328285,212.01218395564,4319.29378787822,115.19917295777,1569.57574697193,3026.65311313840,984.43873951377,401.41354376546,3172.62230342402,1941.53539020068,21764.78334508870
Mexico,1982,5975.89318310016,227.39906486210,4416.55470629258,124.46430210540,1579.58267052353,3236.07185474041,1085.04593831988,456.55476875564,3350.98054264634,2050.68447901919,22503.23151036520
Mexico,1983,6320.90099312649,228.32151876312,4222.63716016796,130.00124752542,1304.16377559530,3300.17452646661,1058.80007648431,477.74256773386,3448.26357414352,2110.21833790745,22601.22377791400
Mexico,1984,6435.16096192667,235.67525723343,4433.63387107639,137.89157103953,1410.95782225548,3491.92725251074,1090.53670365400,514.32561587378,3601.97017474052,2204.28147440007,23556.36070471060
Mexico,1985,6683.99275946448,244.86247852847,4741.94899905653,149.68188223952,1489.17740498358,3673.27429928337,1136.54846619408,527.95901382358,3764.60238600831,2303.80677667833,24715.85446626020
Mexico,1986,6740.37880880094,248.65354202092,4901.74346287159,160.16556791207,1499.97622602198,3871.99093039903,1190.38505539312,549.63639706827,3934.22360096812,2407.60910808660,25504.76269954260
Mexico,1987,6907.64503451845,259.33865846526,5125.55029879075,168.74775722054,1530.57176286002,4093.76138043103,1239.02300617442,567.55850936946,4037.95557297286,2471.08949606886,26401.24147687170
Mexico,1988,7171.99068383872,264.99550556602,5305.33293885575,177.86874316300,1566.47411407577,4347.30007425829,1232.78945972730,587.46936778952,4140.62003384872,2533.91660407072,27328.75752519380
Mexico,1989,7096.24010667663,259.69167036937,5622.41032992908,186.50806109468,1783.33035844601,4664.78199786485,1249.01658237030,600.01381058928,4271.03831008023,2613.72808952841,28346.75931694880
Mexico,1990,6852.67756891820,266.24061974237,5858.41386134362,199.64934738979,2056.23891451328,5023.09791973959,1336.67976410158,616.41611536929,4429.42360604604,2710.65442616582,29349.49214332960
Mexico,1991,6767.81457483822,258.59952441361,5930.69264578058,197.60849206548,2162.67071509701,5447.71237647091,1394.67226547043,704.48023790282,4597.56899456760,2813.55360271177,30275.37342931840
Mexico,1992,6699.35810323373,217.69466276774,6131.06781142770,194.73585199928,2231.13127710516,5868.73126131857,1425.43600916461,798.33803385917,4734.51396912031,2897.35920236265,31198.36618235890
Mexico,1993,6807.24104181434,191.14931877647,6091.15195342447,192.12189841186,2337.07938535674,6138.89815477935,1467.43491160107,905.49916632061,4871.90312857988,2981.43662785159,31983.91558691640
Mexico,1994,6835.21740467829,180.24423300259,5989.64914408041,184.45401309950,2513.64128916345,6490.17100176945,1566.29273909243,1018.76529471630,5032.37000974680,3079.63682281475,32890.44195216400
Mexico,1995,6828.30171528436,180.85294965907,5852.61498362451,187.27155990424,2235.72235911267,6850.48419013254,1569.03552639115,1141.93352815814,5137.61133222601,3144.04088121287,33127.86902570560
Mexico,1996,6859.16930064173,177.51925436013,6247.05620886224,183.19623953094,2529.58515922165,6993.31322311066,1686.81769637486,1284.95434139711,5156.44512183084,3188.46179727330,34306.51834260350
Mexico,1997,6447.54656110652,175.00749070032,6671.61989037600,177.83442625175,2825.35124234714,7272.08555352717,1745.88295380907,1458.26218671698,5186.32526340052,3229.39060390442,35189.30617213990
Mexico,1998,6544.65039568875,174.32084348406,6993.53959210262,176.60069563331,3004.64006887062,7631.62188474273,1837.43455516177,1614.31964954557,5237.21992900711,3340.59330979313,36554.94092402970
Mexico,1999,6562.92112244447,172.64809594980,7311.40688900465,184.72292820070,3100.72850554320,8114.93631392369,1935.69145552429,1803.40492835775,5302.80332102048,3480.12883677493,37969.39239674400
Mexico,2000,6400.14654099505,173.14795660510,7695.08095320321,181.69019901314,3200.79441559344,8552.01833008698,2040.45097531073,2003.92374731835,5345.90524247889,3632.37637886968,39225.53473947460
Mexico,2001,6656.56167188804,174.65475695523,7522.67431365882,192.71209963116,3114.90545574709,9019.21228085496,2130.12882333068,2083.53054245368,5498.12443485511,3710.87578655171,40103.38016592650
Mexico,2002,6807.80294663743,178.17432929375,7262.75762258695,206.74188802048,3252.38335749270,9302.55356613708,2154.66097939984,2173.68230196308,5667.41878973512,3951.89875219922,40958.07453346560
Mexico,2003,7036.63180236492,181.03245536957,7158.74239054373,218.02770063593,3383.33687533162,9534.27443831524,2168.54700469492,2200.03192203683,5756.39497119535,4018.89922767863,41655.91878816670
Mexico,2004,7116.70410898783,221.91075174334,7452.09905977473,240.29001386246,3320.14032636991,10119.23753667220,2171.04218233443,2372.55028096507,6026.80686706101,3991.67665109953,43032.45777887050
Mexico,2005,6679.82780534943,256.81656975082,7253.20428761275,190.04662804846,4102.74575310388,10014.45068889770,2193.97405302130,2968.21722529044,6082.57272579641,3959.97747303855,43701.83320990970
Mexico,2006,6649.02802208857,217.79637775767,7429.63811980499,190.25086945421,4452.77725082241,10305.63029298230,2378.02310843045,3166.05607829510,6319.50442114817,4159.97266897294,45268.67720975680
Mexico,2007,6365.09926395846,246.72971739885,7483.06157048069,225.07402913424,4624.69765850803,10666.28700338990,2308.63340645566,3388.75475947196,6474.72518488177,4297.05346570232,46080.11605938190
Mexico,2008,7037.41234074506,301.60986416022,7802.64902983147,251.20733268781,5201.33334382208,11414.10346558960,2423.80891333768,3657.13871196640,7065.09999569166,4540.00963119039,49694.37262902240
Mexico,2009,7077.51785737860,226.37121206704,7506.45513102489,187.50571419110,4887.69345788226,10873.24168200990,2400.73560106641,3653.39036564733,7564.04649411588,4678.64224732330,49055.59976270670
Mexico,2010,7117.96731782185,191.39097147236,7757.72513068584,158.53120398113,4865.53018062332,10983.95893208810,2331.52198859320,3751.43654650248,7605.93723567041,4820.18142547283,49584.18093291150
Mexico,2011,7141.49260654378,189.87480968468,7900.69210963316,157.27535083517,4941.10354788585,11297.65917447340,2345.74659842118,4038.69390104817,7696.56019345756,4966.83155581416,50675.92984779720
Mexico,2012,7386.93062681831,219.48807556893,8153.96916274825,181.80433806131,4910.81131384449,11673.94921475790,2410.87364489610,4263.47413914255,7919.06255408424,5158.64855854332,52279.01162846540
Morocco,1960,1683.60507461196,40.37779464811,240.69359605255,8.11073551227,64.69491856716,231.22675183909,71.98610282216,12.44530638907,294.33603282455,,2647.47631326692
Morocco,1961,1390.67502460017,43.10589691976,249.99094426736,7.73845818823,75.42522005996,224.19890689001,73.31430299855,12.55229296512,299.95582689674,,2376.95687378590
Morocco,1962,1723.67161544046,41.30176253675,261.31623553513,9.02399439805,86.32941975908,241.99912307023,76.55210510022,12.97982750794,313.48502961654,,2766.65911296441
Morocco,1963,1730.51950772319,40.99809622154,276.77401858465,9.00115360794,95.33712098573,252.27487275555,79.30217871832,13.31601662559,325.12993687806,,2822.65290210056
Morocco,1964,1737.33758515605,49.75742896199,274.96657604575,8.58800669009,76.90360338037,237.21466811728,79.18173161299,13.16714538935,325.11275331501,,2802.22949866887
Morocco,1965,1744.67474457803,50.32351021717,273.17093681319,12.29073440830,96.92847326507,233.67511782793,83.71214200293,13.78581724915,344.32106004270,,2852.88253640448
Morocco,1966,1753.07597783725,50.89603167625,292.26294871500,11.72659793646,97.73408284165,230.18838221633,83.58499688097,13.63169370649,344.51055538010,,2877.61126719048
Morocco,1967,1761.98866558897,51.47506660824,290.35435740735,11.18835495057,118.25566577667,248.34926114464,88.09460292019,14.22814286852,363.96494945985,,2947.89906672500
Morocco,1968,1771.95587809038,52.06068911576,309.06238922898,10.67481695700,119.23853379908,255.28024517884,92.59031742443,14.80955177497,383.57734663131,,3009.24976820075
Morocco,1969,1781.33713951168,52.65297414445,327.51369707464,10.18485001315,120.22957081317,261.94909694367,97.07217218860,15.37618217202,403.37074971734,,3069.68643257873
Morocco,1970,1789.04757451659,53.25199749262,345.71083613734,9.71737222364,141.43365216698,278.68371507284,101.54019894307,15.92829183319,423.36915927012,,3158.68279765638
Morocco,1971,1795.09600000000,55.51500000000,347.73300000000,10.72000000000,170.03400000000,284.69300000000,100.17900000000,16.78900000000,441.59800000000,,3222.35700000000
Morocco,1972,1814.82080382154,63.30078086955,388.54207168500,11.24083807009,168.22089132669,301.03391639814,101.36422225525,18.18413510928,452.71651043457,,3319.42416997011
Morocco,1973,1833.62032278823,69.94812222055,425.86726712375,12.21043004001,152.86638822844,329.57270286302,101.13308799905,21.32427109669,463.92424257693,,3410.46683493666
Morocco,1974,1851.51138372642,77.07393030824,450.71304201381,12.89784105730,173.85877752233,364.03919997966,102.80990007976,29.14557739140,465.78049483701,,3527.83014691594
Morocco,1975,1869.54376448180,54.90143942771,485.03677634288,13.29635725790,319.52967295523,398.14893642600,109.12864927823,29.09942318606,508.09808438167,,3786.78310373747
Morocco,1976,1887.71040099398,56.01333374918,522.35860619510,14.45302662806,391.99185059118,441.13311419323,114.65604276034,36.15397887112,564.65559163695,,4029.12594561913
Morocco,1977,1904.98673632720,63.63973080254,565.06161291446,15.32335433961,436.22112450123,477.97765568249,123.09853698734,37.42224546804,615.37602230643,,4239.10701932935
Morocco,1978,1922.90393170772,65.91372138810,601.72395295069,15.59471862493,356.33745614585,488.86560921441,129.66083433592,38.72492558804,644.26186181809,,4263.98701177373
Morocco,1979,1941.44367645106,68.76904662767,618.04715806742,24.95958078751,353.38215593748,508.99276348807,127.06249964797,39.43687380250,686.59664340044,,4368.69039821013
Morocco,1980,1961.58267517867,63.91882748404,654.83386767804,20.64994094852,327.81704675729,563.71841364389,130.77156726884,42.71187361323,736.47496517412,,4502.47917774664
Morocco,1981,1961.56229625965,63.70636402208,671.94892173360,20.46277251204,362.51932523548,559.79009248800,129.94703921009,41.64617957044,772.78572844206,,4584.36871947344
Morocco,1982,1961.92000000000,59.16000000000,715.70000000000,21.32000000000,377.24000000000,624.12000000000,130.46000000000,39.82000000000,828.54000000000,,4758.28000000000
Morocco,1983,2011.35722603223,60.54688616478,736.01377006540,22.01641445208,352.45481707502,613.46034941526,138.99972756126,41.91109104770,871.24757122904,,4848.00785304277
Morocco,1984,2059.39000971767,63.44545701113,757.76530442654,22.17773403180,321.07539202091,643.92845139988,142.60824286591,49.28840010469,903.69972673796,,4963.37871831649
Morocco,1985,2105.39297911377,62.12138881268,800.51142372352,22.91172701161,355.23319016756,682.35558156272,148.02452275116,53.01035060735,933.07664902429,,5162.63781277466
Morocco,1986,2148.70028550846,59.47147212101,799.70251243975,22.46906227264,366.22773482751,720.41075902738,147.63975695436,56.53825629395,976.82907186530,,5297.98891131037
Morocco,1987,2189.67279684657,57.88668891377,813.36450855546,24.29462128142,358.68443488892,723.32599534130,155.13388383236,60.92951024857,1012.28778116056,,5395.58022106894
Morocco,1988,2228.15869942480,63.70631809452,858.79791668827,25.65992678746,421.98044221800,775.71731449327,160.47259568615,66.11935201548,1039.85305937286,,5640.46562478080
Morocco,1989,2264.55398365709,53.04717270083,834.31337943849,26.81984498689,465.13799313860,823.29343182996,162.16543229408,66.22617685875,1063.02058941628,,5758.57800432095
Morocco,1990,2298.16149988535,55.87820503926,917.17365652551,28.86042111859,486.11595620429,864.88758138526,171.36436507400,75.70875022148,1073.75677315849,,5971.90720861222
Morocco,1991,2353.45311013646,48.76270813029,933.78038764315,29.76961370741,482.74342900910,912.91332027089,177.81565993354,82.04376255293,1119.99729584967,,6141.27928723344
Morocco,1992,2407.64597037755,50.16308789388,946.49791368603,31.16493198453,479.69584901443,913.48324581518,205.16774271587,86.92862460840,1141.44337242892,,6262.19073852477
Morocco,1993,2461.23673660748,47.87261869539,925.26161318335,30.23405302610,497.63343096831,889.91850967612,211.19706296505,85.10112218730,1169.08494545340,,6317.54009276251
Morocco,1994,2514.76000000000,51.10000000000,947.76000000000,32.12000000000,505.60000000000,965.76000000000,221.24000000000,82.12000000000,1193.34000000000,,6513.80000000000
Morocco,1995,2564.02434694658,48.42983883064,975.66550946865,35.35504115154,500.49917195257,928.37885932943,217.42568367148,92.75363211064,1207.46603610966,,6569.99811957120
Morocco,1996,2612.98093201124,46.36374792224,997.01401242102,38.06112716060,527.42555576965,1008.39910236044,215.74824525358,83.43523030993,1244.95159245567,,6774.37954566436
Morocco,1997,2662.21990238105,50.08657678547,1023.34089919872,38.44901235203,561.94631845555,998.72612261457,213.25943259054,86.56515959269,1271.36026342179,,6905.95368739240
Morocco,1998,2710.43808205071,45.33599310596,1036.89385375268,38.36497609009,582.37273253018,1081.80908412689,223.87889253421,92.76056067907,1298.73396084365,,7110.58813571345
Morocco,1999,2758.21194354323,43.70739743424,1056.98252758368,35.96946412148,584.72512812537,1129.86235870753,252.73339888044,96.36868210661,1339.44783228989,,7298.00873279247
Morocco,2000,2806.15814910467,41.63427174722,1080.73480003171,36.24599067488,630.69242993788,1163.16311294517,294.48448758758,101.63032622786,1368.39328500999,,7523.13685326695
Morocco,2001,2856.96529191512,40.47286761139,1104.51961255519,37.63086563507,682.13500644791,1207.64418523880,334.21439736319,106.54943944023,1457.79483806718,,7827.92650427407
Morocco,2002,2907.99653736573,37.67603440946,1138.88143003643,36.46540593638,685.74672966780,1255.04687777730,332.13806088887,112.57748561091,1464.58329122334,,7971.11185291623
Morocco,2003,2959.23425756097,35.86445694377,1160.37497065631,38.14385131473,736.85540740854,1292.55511044676,340.01085998843,121.66250742860,1523.76153064377,,8208.46295239189
Morocco,2004,3010.66000000000,38.88000000000,1161.86000000000,38.12000000000,792.38000000000,1376.38000000000,366.72000000000,129.60000000000,1600.50000000000,,8515.10000000000
Morocco,2005,3041.60107131735,39.10706913935,1196.45864762972,38.98516624385,836.45162191231,1451.86233312878,380.08092450093,143.59216606709,1649.93420852142,,8778.07320846079
Morocco,2006,2981.59414512613,37.20982415122,1225.24213719797,39.54310288574,904.85893237487,1540.56032294541,395.92500508180,156.87952887548,1694.71485301482,,8976.52785165345
Morocco,2007,2970.34284646528,38.01348116537,1269.37665725115,39.70051703435,1005.64034091177,1596.45453942053,418.38910580286,177.41951391300,1777.23937382906,,9292.57637579337
Morocco,2008,2887.83332295235,33.50883749655,1285.39310079215,39.90370327838,1095.54716800399,1674.37919842800,427.66888942580,182.61595161784,1880.01147431102,,9506.86164630608
Morocco,2009,2854.07942696979,23.90102885635,1277.83739749321,39.21173561318,1127.04315969127,1736.82416202969,424.63334882530,187.80728521594,1986.90821557750,,9658.24576027222
Morocco,2010,2822.20074743071,31.01453694947,1304.33012923058,39.87611984688,1151.25214076168,1766.15500735295,433.19523476319,193.49662788921,2055.33732161362,,9796.85786583828
Morocco,2011,2794.07250077857,30.77235922494,1333.27769544214,40.13073816184,1193.63885881891,1848.09746988678,472.69814403938,206.63427239393,2188.53000950807,,10107.85204825450
Morocco,2012,2768.75707879165,28.13516269076,1342.84525821019,40.71857427481,1213.58712743316,1909.81801613392,530.37344043073,219.87645701754,2304.08612178322,,10358.19723676600
Netherlands,1949,637.15015409053,61.45845702407,1033.89462349062,31.20593306077,356.35895108255,623.33838599696,292.50569182112,168.51288714857,708.19994387066,375.14673666213,4287.77176424799
Netherlands,1950,628.55453649740,,,,,,,,,,628.55453649740
Netherlands,1951,618.88446670513,,,,,,,,,,618.88446670513
Netherlands,1952,610.28884911201,,,,,,,,,,610.28884911201
Netherlands,1953,599.54432712060,,,,,,,,,,599.54432712060
Netherlands,1954,586.65090073091,,,,,,,,,,586.65090073091
Netherlands,1955,571.60856994294,,,,,,,,,,571.60856994294
Netherlands,1956,554.41733475668,,,,,,,,,,554.41733475668
Netherlands,1957,534.00274297301,,,,,,,,,,534.00274297301
Netherlands,1958,513.58815118933,,,,,,,,,,513.58815118933
Netherlands,1959,502.84362919792,65.61127050529,1235.22099024538,35.15178195287,425.16071373973,726.29962651953,321.91177629956,248.57342764167,891.27114687963,314.02638753734,4766.07075051891
Netherlands,1960,479.20568081682,62.20290555454,1264.91909063419,35.14348884681,436.27572285510,747.41907410664,322.92311318829,263.56510889210,903.79031679600,316.21736693298,4831.66186862346
Netherlands,1961,475.98232421940,60.67288806013,1297.91697995508,34.91385467566,451.25226514314,767.02671628813,327.29414496062,275.14776131325,912.33765448075,322.26924410584,4924.81383320199
Netherlands,1962,453.41882803744,59.43981947821,1311.11613568344,36.73342188867,472.66561050294,791.17392708295,327.77052384781,281.91766126215,917.87323861443,331.07622893686,4983.18539533491
Netherlands,1963,439.45094944861,56.84639332739,1332.01479892000,37.44448816149,499.61404412202,809.51905360773,326.83403703584,289.42470526228,917.62664125145,339.44445711672,5048.21956825353
Netherlands,1964,422.25971426236,55.85590908150,1343.01409536030,39.40429649111,514.02064737403,825.71145327333,326.48813513862,299.32826193763,926.85572140370,349.71787635984,5102.65611068242
Netherlands,1965,397.54731368212,49.15857527021,1339.71430642821,40.34690578699,519.61648079506,843.51331684637,328.67202226625,314.15695140938,948.51422156752,358.34710645580,5139.58720050791
Netherlands,1966,386.80279169071,40.21889487058,1305.61648746329,40.34514264655,506.29926359997,862.29417192243,326.50957017892,328.30621608255,964.63992147256,367.43880741052,5128.47126733806
Netherlands,1967,358.86703451305,32.58710998651,1302.31669853120,40.57994664440,528.18936640997,890.69332257642,325.16893122119,346.54877586588,982.90164411651,378.84140332780,5186.69423319292
Netherlands,1968,334.15463393281,25.04244115810,1323.21536176776,38.40548765415,524.74530156564,997.88597702799,315.07215325280,423.57775190238,989.14642817535,311.10784783903,5282.35338427601
Netherlands,1969,320.18675534398,20.71286569543,1323.21536176776,38.45307244755,538.36819394523,1000.20250028558,318.60667571068,444.50243949627,1002.64208621314,329.04223273492,5335.93218364053
Netherlands,1970,314.26562057705,18.82849878947,1308.19856266536,38.56825045357,527.98758589842,1002.60672055249,323.97184240520,465.85751379218,1052.78656925318,330.62013210437,5383.69129649129
Netherlands,1971,311.50693157300,15.67175040766,1271.41281216285,39.38028467761,505.10242385047,990.91618869591,319.09969821173,440.91055355188,1092.59376433933,328.39090473536,5314.98531220581
Netherlands,1972,307.09061873203,12.10501044519,1261.78358502313,40.40134158253,505.02903202961,989.88364143801,321.84729774625,448.48448904679,1123.15791921200,327.41500920259,5337.19794445813
Netherlands,1973,304.86435717266,6.94563496951,1264.30021474447,40.13588368416,483.68302781826,980.30508450006,328.07853048045,477.89954327347,1161.41233116958,327.89211778007,5375.51672559269
Netherlands,1974,302.06521519538,7.27310411001,1233.02277212328,40.40158491305,467.30635360681,979.32951335207,330.07190276058,457.03146950375,1197.79044976181,327.96315205654,5342.25551738326
Netherlands,1975,300.76028201987,7.81920095076,1192.99449159668,40.24377823710,470.29210757257,987.56560695311,326.87909458659,444.11711106454,1245.49791239241,340.53502403508,5356.70460940869
Netherlands,1976,296.32215760487,7.82819886768,1174.70435134770,40.19670654384,474.93620074508,997.11196599482,327.05663933676,436.34320970183,1276.86407488843,342.81820806727,5374.18171309828
Netherlands,1977,292.73835720977,7.94148083082,1159.62342216247,40.49967130166,486.65101593134,1015.39130275304,328.45360672589,456.72278969471,1307.93019639702,348.97415905481,5444.92600206153
Netherlands,1978,288.44094170755,7.95485922155,1154.28474353722,41.46810717004,501.25963908314,1043.15404490256,335.67437198801,469.89690136221,1345.08857675719,362.75343111925,5549.97561684873
Netherlands,1979,288.31971296462,8.38071128776,1147.41216129469,42.41101050781,491.12386476740,1053.93291977407,345.31250393743,517.45130083437,1382.97478090749,370.49450749235,5647.81347376800
Netherlands,1980,284.88928518023,8.80016075058,1125.85181443068,43.68771311332,438.80113208668,1039.62075849127,347.49967637375,502.51897870648,1427.13541854143,386.10482569578,5604.90976337019
Netherlands,1981,285.60449209551,9.22373360308,1093.15995656594,42.93592824543,389.67526521396,1009.06443596290,347.16433838762,474.14516465058,1451.27402441322,399.23304653246,5501.48038567071
Netherlands,1982,288.61154640566,9.23566407747,1053.00521573325,42.68275410242,358.75565972022,1000.85407350087,344.34467678504,495.12435839405,1462.94884668030,407.02896736031,5462.59176275959
Netherlands,1983,291.39456013685,9.72889640642,1038.60659269923,42.05112197681,358.25243616956,1016.83550323653,346.43364570211,577.02870780562,1470.78827881965,424.62371141292,5575.74345436570
Netherlands,1984,292.19559525502,9.98634797349,1047.48753110054,42.39498348403,363.32452840661,1030.11561503562,358.29815992794,644.69304203898,1488.89773895489,439.10554699995,5716.49908917707
Netherlands,1985,290.88800282585,10.63471960507,1066.49665545720,41.94082009649,377.56521333640,1065.91745861129,371.44531866878,710.20912974425,1513.66633005464,452.37060130644,5901.13424970642
Netherlands,1986,290.26744285639,10.79430658811,1074.61248553981,43.09436865807,386.63740402853,1099.57956988569,376.53953209453,719.72639846756,1547.37650361406,481.34989112135,6029.97790285409
Netherlands,1987,291.25474708379,10.70938182307,1075.19736220733,43.25313891369,398.40097303101,1128.28162769240,378.29604595408,762.42123475273,1556.17004958061,488.23517407787,6132.21973511659
Netherlands,1988,292.24205131119,10.75694979016,1089.93108080171,43.76245674074,410.05470088861,1186.68656894372,388.94841301049,799.04931169264,1576.71510701488,495.03563286760,6293.18227306175
Netherlands,1989,287.30553017418,10.66834157554,1119.50441053283,43.03833975515,411.98014397836,1249.89701797939,388.46154727980,854.35416859678,1601.59880195741,511.35773271388,6478.16603454330
Netherlands,1990,289.28013862899,10.75719351733,1136.82475602215,42.37351565595,416.06343066536,1294.72348939018,397.11170297780,876.98666019553,1615.19134434098,521.28808275166,6600.60031414590
Netherlands,1991,295.20396399340,10.56330776914,1120.93217012815,42.77869548330,411.59168329888,1343.14443053585,411.01473139698,892.82658478126,1633.01119614992,530.49240555199,6691.55916908885
Netherlands,1992,292.24205131119,10.56342641681,1084.98479775463,41.90834829929,412.17214179938,1372.23032670742,409.30456144736,915.45805381488,1648.89364379869,527.65320823575,6715.41055958540
Netherlands,1993,284.34361749197,10.58050177428,1047.85648694202,41.13802078295,411.42589682453,1389.98098058640,404.39520661385,959.50809913778,1660.31008841675,542.75319068344,6752.29208925395
Netherlands,1994,279.48443277386,10.13681001440,1047.34876713669,39.71821725548,419.47935509444,1439.84440098683,407.24953401783,1031.58619437202,1656.39195317335,560.69389801061,6891.93356283550
Netherlands,1995,283.07800000000,10.50300000000,1029.78000000000,38.05400000000,426.30100000000,1459.80100000000,411.47100000000,1123.44300000000,1666.59800000000,580.75300000000,7029.78200000000
Netherlands,1996,286.71800000000,10.88300000000,1012.50600000000,36.45900000000,433.23400000000,1480.03400000000,415.73700000000,1230.64600000000,1675.65000000000,603.78200000000,7185.64900000000
Netherlands,1997,291.30200000000,10.40300000000,1025.94600000000,35.44000000000,450.90200000000,1516.70300000000,425.54300000000,1322.99300000000,1713.16400000000,614.90200000000,7407.29800000000
Netherlands,1998,279.19100000000,10.44800000000,1032.08500000000,35.28400000000,461.71900000000,1550.81600000000,441.12700000000,1405.90000000000,1751.47500000000,627.69600000000,7595.74100000000
Netherlands,1999,280.13800000000,10.04300000000,1035.14500000000,34.34800000000,476.15600000000,1618.45900000000,460.23900000000,1470.74600000000,1796.72500000000,614.03800000000,7796.03700000000
Netherlands,2000,279.91200000000,9.75000000000,1038.93200000000,33.16100000000,492.92000000000,1669.03300000000,484.01100000000,1513.66200000000,1832.04400000000,618.07400000000,7971.49900000000
Netherlands,2001,283.03500000000,9.37200000000,1031.58700000000,32.27500000000,504.07000000000,1702.04300000000,497.75400000000,1543.18000000000,1906.27900000000,623.69400000000,8133.28900000000
Netherlands,2002,282.99700000000,9.82200000000,1007.72200000000,32.73800000000,502.01200000000,1706.02200000000,491.45600000000,1519.65900000000,1990.73600000000,622.84000000000,8166.00400000000
Netherlands,2003,278.37800000000,9.45500000000,975.00100000000,31.98000000000,482.38900000000,1693.59300000000,483.26900000000,1482.07000000000,2066.68200000000,622.42300000000,8125.24000000000
Netherlands,2004,271.01000000000,9.23500000000,947.77400000000,31.01400000000,473.76100000000,1677.10500000000,477.37100000000,1470.88000000000,2073.59300000000,621.36300000000,8053.10600000000
Netherlands,2005,265.96800000000,7.86700000000,928.50500000000,30.75700000000,474.33800000000,1668.18300000000,471.41600000000,1530.59100000000,2085.52500000000,627.74900000000,8090.89900000000
Netherlands,2006,261.59500000000,7.63800000000,925.38300000000,30.00600000000,483.12300000000,1691.96500000000,468.75500000000,1627.41700000000,2102.46300000000,630.85500000000,8229.20000000000
Netherlands,2007,258.83400000000,7.65500000000,929.57500000000,30.52600000000,488.89400000000,1749.69200000000,477.17000000000,1719.59000000000,2135.94800000000,640.80600000000,8438.69000000000
Netherlands,2008,253.76086789513,7.82435479791,942.27564306411,31.21504309422,505.39355784553,1756.38987829476,477.77966527930,1753.96499283871,2177.24359996826,658.13176910588,8563.97937218383
Netherlands,2009,255.74665788566,7.57765685293,923.92851535138,28.66180123880,501.71626798371,1730.58785668198,462.41504537244,1719.17523394124,2218.68887046765,666.97161038401,8515.46951615978
Netherlands,2010,254.07856786127,7.47228081124,898.19234082613,28.76577114562,489.98642741112,1755.38020826539,452.49602204617,1655.25844629591,2305.48323522985,673.61584503645,8520.72914492916
Netherlands,2011,252.39444125149,7.28388354514,920.52809989440,32.53477586885,481.29621648983,1833.03720975036,458.42311958485,1676.71161312463,2321.27081809177,668.72329822552,8652.20347582685
