Entity,Year,affected_all_disasters,affected_drought,affected_earthquake,affected_temperature,affected_flood,affected_fog,affected_glacial_lake,affected_landslide,affected_mass_movement,affected_storm,affected_volcanic,affected_wildfire,affected_rate_per_100k_all_disasters,affected_rate_per_100k_drought,affected_rate_per_100k_earthquake,affected_rate_per_100k_temperature,affected_rate_per_100k_flood,affected_rate_per_100k_fog,affected_rate_per_100k_landslide,affected_rate_per_100k_mass_movement,affected_rate_per_100k_storm,affected_rate_per_100k_volcanic,affected_rate_per_100k_wildfire,deaths_all_disasters,deaths_drought,deaths_earthquake,deaths_temperature,deaths_flood,deaths_fog,deaths_glacial_lake,deaths_landslide,deaths_mass_movement,deaths_storm,deaths_volcanic,deaths_wildfire,deaths_rate_per_100k_all_disasters,deaths_rate_per_100k_drought,deaths_rate_per_100k_earthquake,deaths_rate_per_100k_temperature,deaths_rate_per_100k_flood,deaths_rate_per_100k_fog,deaths_rate_per_100k_landslide,deaths_rate_per_100k_mass_movement,deaths_rate_per_100k_storm,deaths_rate_per_100k_volcanic,deaths_rate_per_100k_wildfire,homeless_all_disasters,homeless_drought,homeless_earthquake,homeless_temperature,homeless_flood,homeless_fog,homeless_glacial_lake,homeless_landslide,homeless_mass_movement,homeless_storm,homeless_volcanic,homeless_wildfire,homeless_rate_per_100k_all_disasters,homeless_rate_per_100k_drought,homeless_rate_per_100k_earthquake,homeless_rate_per_100k_temperature,homeless_rate_per_100k_flood,homeless_rate_per_100k_fog,homeless_rate_per_100k_landslide,homeless_rate_per_100k_mass_movement,homeless_rate_per_100k_storm,homeless_rate_per_100k_volcanic,homeless_rate_per_100k_wildfire,injured_all_disasters,injured_drought,injured_earthquake,injured_temperature,injured_flood,injured_fog,injured_glacial_lake,injured_landslide,injured_mass_movement,injured_storm,injured_volcanic,injured_wildfire,injured_rate_per_100k_all_disasters,injured_rate_per_100k_drought,injured_rate_per_100k_earthquake,injured_rate_per_100k_temperature,injured_rate_per_100k_flood,injured_rate_per_100k_fog,injured_rate_per_100k_landslide,injured_rate_per_100k_mass_movement,injured_rate_per_100k_storm,injured_rate_per_100k_volcanic,injured_rate_per_100k_wildfire,insured_damages_all_disasters,insured_damages_drought,insured_damages_earthquake,insured_damages_temperature,insured_damages_flood,insured_damages_fog,insured_damages_glacial_lake,insured_damages_landslide,insured_damages_mass_movement,insured_damages_storm,insured_damages_volcanic,insured_damages_wildfire,reconstruction_costs_all_disasters,reconstruction_costs_drought,reconstruction_costs_earthquake,reconstruction_costs_temperature,reconstruction_costs_flood,reconstruction_costs_fog,reconstruction_costs_glacial_lake,reconstruction_costs_landslide,reconstruction_costs_mass_movement,reconstruction_costs_storm,reconstruction_costs_volcanic,reconstruction_costs_wildfire,total_affected_all_disasters,total_affected_drought,total_affected_earthquake,total_affected_temperature,total_affected_flood,total_affected_fog,total_affected_glacial_lake,total_affected_landslide,total_affected_mass_movement,total_affected_storm,total_affected_volcanic,total_affected_wildfire,total_affected_rate_per_100k_all_disasters,total_affected_rate_per_100k_drought,total_affected_rate_per_100k_earthquake,total_affected_rate_per_100k_temperature,total_affected_rate_per_100k_flood,total_affected_rate_per_100k_fog,total_affected_rate_per_100k_landslide,total_affected_rate_per_100k_mass_movement,total_affected_rate_per_100k_storm,total_affected_rate_per_100k_volcanic,total_affected_rate_per_100k_wildfire,total_damages_all_disasters,total_damages_drought,total_damages_earthquake,total_damages_temperature,total_damages_flood,total_damages_fog,total_damages_glacial_lake,total_damages_landslide,total_damages_mass_movement,total_damages_storm,total_damages_volcanic,total_damages_wildfire,total_damages_pct_gdp_all_disasters,total_damages_pct_gdp_drought,total_damages_pct_gdp_earthquake,total_damages_pct_gdp_temperature,total_damages_pct_gdp_flood,total_damages_pct_gdp_landslide,total_damages_pct_gdp_mass_movement,total_damages_pct_gdp_storm,total_damages_pct_gdp_volcanic,total_damages_pct_gdp_wildfire,deaths_rate_per_100k_glacial_lake,injured_rate_per_100k_glacial_lake,total_affected_rate_per_100k_glacial_lake,total_damages_pct_gdp_glacial_lake
Honduras,1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,146.70687086959032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.70687086959032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,1940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,1950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,1960,114000.0,100000.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,4821.589116247746,4262.574595055414,0.0,0.0,255.75447570332483,0.0,0.0,0.0,303.2600454890068,0.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,0.0,13.120229007633588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.120229007633588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0758150113722517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0758150113722517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114002.0,100000.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,8002.0,0.0,0.0,4821.664931259118,4262.574595055414,0.0,0.0,255.75447570332483,0.0,0.0,0.0,303.3358605003791,0.0,0.0,19500.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,19000.0,0.0,0.0,2.9426105843813883,0.0,0.0,0.0,0.0982994200334218,0.0,0.0,2.8443111643479666,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,1970,955000.0,300000.0,0.0,0.0,55000.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,31606.47793185465,10409.43789035392,0.0,0.0,1582.7870176367205,0.0,0.0,0.0,19614.25302386401,0.0,0.0,10821.0,0.0,0.0,0.0,21.0,0.0,0.0,2800.0,0.0,8000.0,0.0,0.0,356.4744514993305,0.0,0.0,0.0,0.6432300876217855,0.0,94.30784776018862,0.0,261.5233736515201,0.0,0.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500.0,0.0,0.0,216.88837478311163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.88837478311163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962500.0,300000.0,0.0,0.0,55000.0,0.0,0.0,0.0,0.0,607500.0,0.0,0.0,31823.366306637763,10409.43789035392,0.0,0.0,1582.7870176367205,0.0,0.0,0.0,19831.141398647123,0.0,0.0,561000.0,7000.0,0.0,0.0,13000.0,0.0,0.0,0.0,0.0,541000.0,0.0,0.0,53.46993583838622,0.8717310629969529,0.0,0.0,0.36678797251542383,0.0,0.0,52.231416802873845,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,1980,65700.0,0.0,500.0,0.0,45200.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,1529.4293817929172,0.0,12.784454103809768,0.0,1005.2667635367168,0.0,0.0,0.0,511.37816415239075,0.0,0.0,159.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,10.0,130.0,0.0,0.0,3.937885705190866,0.0,0.0,0.0,0.4062433183664742,0.0,0.0,0.20768431983385255,3.323958066990539,0.0,0.0,925.0,0.0,0.0,0.0,925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.77763523626256,0.0,0.0,0.0,19.77763523626256,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.25657472738935216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25657472738935216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66637.0,0.0,500.0,0.0,46125.0,0.0,0.0,0.0,0.0,20012.0,0.0,0.0,1549.463591756569,0.0,12.784454103809768,0.0,1025.0443987729793,0.0,0.0,0.0,511.6347388797801,0.0,0.0,101000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101000.0,0.0,0.0,2.367278015464132,0.0,0.0,0.0,0.0,0.0,0.0,2.367278015464132,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,1990,2824447.0,0.0,0.0,0.0,724447.0,0.0,0.0,0.0,0.0,2100000.0,0.0,0.0,45668.8457930479,0.0,0.0,0.0,11906.787915234385,0.0,0.0,0.0,33762.05787781351,0.0,0.0,15243.0,0.0,0.0,0.0,624.0,0.0,0.0,0.0,0.0,14619.0,0.0,0.0,246.43365068124788,0.0,0.0,0.0,11.37464965698684,0.0,0.0,0.0,235.05900102426105,0.0,0.0,24500.0,0.0,0.0,0.0,24500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.31640017378055,0.0,0.0,0.0,447.31640017378055,0.0,0.0,0.0,0.0,0.0,0.0,12023.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12022.0,0.0,0.0,193.32703379845134,0.0,0.0,0.0,0.01563232765358762,0.0,0.0,0.0,193.31140147079776,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2860970.0,0.0,0.0,0.0,748948.0,0.0,0.0,0.0,0.0,2112022.0,0.0,0.0,46309.489227020116,0.0,0.0,0.0,12354.11994773582,0.0,0.0,0.0,33955.3692792843,0.0,0.0,4055900.0,10000.0,0.0,0.0,250800.0,0.0,0.0,0.0,0.0,3795100.0,0.0,0.0,64.87646750023258,0.21541136103153014,0.0,0.0,5.043897876375584,0.0,0.0,59.61715826282548,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,2000,1031040.0,460625.0,50000.0,0.0,335995.0,0.0,0.0,0.0,0.0,184420.0,0.0,0.0,13913.162930036031,6528.613152585009,613.4216660532451,0.0,4224.692378708243,0.0,0.0,0.0,2546.4357326895356,0.0,0.0,188.0,0.0,7.0,0.0,106.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,2.4957123266193797,0.0,0.0858790332474543,0.0,1.3754575868557644,0.0,0.0,0.0,1.034375706516161,0.0,0.0,28079.0,0.0,1865.0,0.0,944.0,0.0,0.0,0.0,0.0,25270.0,0.0,0.0,410.9456983853496,0.0,23.88269944935331,0.0,12.803520263010505,0.0,0.0,0.0,374.2594786729858,0.0,0.0,166.0,0.0,154.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.057081577816473,0.0,1.8990101971277538,0.0,0.15807138068871915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059285.0,460625.0,52019.0,0.0,336951.0,0.0,0.0,0.0,0.0,209690.0,0.0,0.0,14326.165709999195,6528.613152585009,639.203375699726,0.0,4237.653970351942,0.0,0.0,0.0,2920.695211362521,0.0,0.0,355079.0,0.0,100000.0,0.0,128000.0,0.0,0.0,0.0,0.0,127079.0,0.0,0.0,3.5766813331708587,0.0,0.6855186005203525,0.0,1.5888292290374704,0.0,0.0,1.3023335036130352,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,2010,1676870.0,1056710.0,0.0,0.0,603216.0,0.0,0.0,0.0,0.0,16944.0,0.0,0.0,18368.572428163006,11584.82695607189,0.0,0.0,6580.37514882128,0.0,0.0,0.0,203.37032326983544,0.0,0.0,215.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,2.5259610181746965,0.0,0.0,0.0,2.2188395034551593,0.0,0.0,0.0,0.3071215147195373,0.0,0.0,8048.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,7998.0,0.0,0.0,96.69476131219099,0.0,0.0,0.0,0.5302789267154523,0.0,0.0,0.0,96.16448238547554,0.0,0.0,14.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.16832992665624624,0.0,0.0,0.0,0.12023566189731874,0.0,0.0,0.0,0.048094264758927495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1684932.0,1056710.0,0.0,0.0,603276.0,0.0,0.0,0.0,0.0,24946.0,0.0,0.0,18465.435519401854,11584.82695607189,0.0,0.0,6581.025663409892,0.0,0.0,0.0,299.5828999200699,0.0,0.0,91400.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,0.0,90000.0,0.0,0.0,0.5752916060807863,0.0,0.0,0.0,0.007086277399090616,0.0,0.0,0.5682053286816957,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,2605.48976693894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2605.48976693894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,14.84615670118398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.84615670118398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11000.0,0.0,0.0,872.0780430568714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.0780430568714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,116.5568409832502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5568409832502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,1.7572906772930361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7572906772930361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,4.095940959409594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.095940959409594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,4.095940959409594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.095940959409594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1960,37670.0,0.0,0.0,0.0,17696.0,0.0,0.0,100.0,0.0,19874.0,0.0,0.0,1155.9136157108123,0.0,0.0,0.0,528.4698680709322,0.0,2.7005130974885225,0.0,624.7432345423916,0.0,0.0,491.0,0.0,0.0,0.0,80.0,0.0,0.0,86.0,0.0,325.0,0.0,0.0,14.722288522923886,0.0,0.0,0.0,2.3255004390287075,0.0,2.398963417262478,0.0,9.9978246666327,0.0,0.0,4043.0,0.0,0.0,0.0,2672.0,0.0,0.0,0.0,0.0,1371.0,0.0,0.0,118.37858335014165,0.0,0.0,0.0,75.35250987027636,0.0,0.0,0.0,43.02607347986529,0.0,0.0,597.0,0.0,0.0,0.0,68.0,0.0,0.0,7.0,0.0,522.0,0.0,0.0,17.910333545517236,0.0,0.0,0.0,1.9176536943034406,0.0,0.1890359168241966,0.0,15.8036439343896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42310.0,0.0,0.0,0.0,20436.0,0.0,0.0,107.0,0.0,21767.0,0.0,0.0,1292.2025326064716,0.0,0.0,0.0,605.7400316355121,0.0,2.889549014312719,0.0,683.5729519566466,0.0,0.0,8000.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3213051392909248,0.0,0.0,0.0,0.3213051392909248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
