Entity,Year,Energy imports (World Bank (2014))
Europe & Central Asia,2003,7.055922174
Europe & Central Asia,2004,6.162211715
Europe & Central Asia,2005,6.200478942
Europe & Central Asia,2006,6.883473437
Europe & Central Asia,2007,5.83554111
Europe & Central Asia,2008,4.947467703
Europe & Central Asia,2009,3.321909723
Europe & Central Asia,2010,4.27881596
Europe & Central Asia,2011,3.52791188
Europe & Central Asia,2012,3.169766292
Europe & Central Asia,2013,1.243934704
Europe & Central Asia,2014,0.592608639
Finland,1960,45.61990107
Finland,1961,45.28047077
Finland,1962,47.59164104
Finland,1963,51.93705277
Finland,1964,55.78941553
Finland,1965,58.69348497
Finland,1966,61.10373938
Finland,1967,62.36489305
Finland,1968,66.36720814
Finland,1969,70.33871791
Finland,1970,71.99352703
Finland,1971,72.57189375
Finland,1972,74.90186232
Finland,1973,76.78100205
Finland,1974,75.75437816
Finland,1975,77.82251863
Finland,1976,80.26259314
Finland,1977,76.37451391
Finland,1978,75.9088133
Finland,1979,72.80100456
Finland,1980,71.8989248
Finland,1981,62.15732965
Finland,1982,56.47789554
Finland,1983,56.54897825
Finland,1984,56.07655799
Finland,1985,59.83571402
Finland,1986,58.01600012
Finland,1987,63.63583239
Finland,1988,59.46845599
Finland,1989,59.21476585
Finland,1990,57.43277271
Finland,1991,61.20694227
Finland,1992,55.32174651
Finland,1993,58.49549694
Finland,1994,57.22561886
Finland,1995,54.49686471
Finland,1996,56.23699881
Finland,1997,53.38331231
Finland,1998,58.27799168
Finland,1999,52.54761585
Finland,2000,53.92288585
Finland,2001,53.78197221
Finland,2002,53.96340265
Finland,2003,56.80848692
Finland,2004,57.41220937
Finland,2005,51.45998697
Finland,2006,51.3241122
Finland,2007,56.16714915
Finland,2008,53.35357321
Finland,2009,50.27907423
Finland,2010,52.23543393
Finland,2011,51.15491807
Finland,2012,49.01078211
Finland,2013,45.30505616
Finland,2014,46.19727551
France,1960,42.82320186
France,1961,46.52076175
France,1962,49.88809294
France,1963,55.82784346
France,1964,55.38959715
France,1965,56.24364949
France,1966,57.04355181
France,1967,61.14579237
France,1968,65.93056921
France,1969,68.35267328
France,1970,67.33521125
France,1971,69.97681991
France,1972,72.01160767
France,1973,75.47788021
France,1974,75.73489134
France,1975,73.58811308
France,1976,76.65612789
France,1977,74.24801311
France,1978,75.19299575
France,1979,75.07825238
France,1980,72.57127721
France,1981,65.84710601
France,1982,65.22688035
France,1983,61.07499725
France,1984,56.21885146
France,1985,54.2154644
France,1986,51.7617752
France,1987,51.092655
France,1988,50.54887084
France,1989,50.29522307
France,1990,50.05898729
France,1991,49.94910291
France,1992,48.35533368
France,1993,46.56741698
France,1994,45.61438581
France,1995,46.06458863
France,1996,47.38343845
France,1997,46.98181336
France,1998,49.80776523
France,1999,49.03473187
France,2000,48.13281961
France,2001,49.32858783
France,2002,48.65845485
France,2003,48.94658936
France,2004,49.24383012
France,2005,49.38184501
France,2006,48.89812334
France,2007,49.0390754
France,2008,48.51809179
France,2009,49.24531093
France,2010,48.16346592
France,2011,46.06021463
France,2012,46.79923107
France,2013,46.35287502
France,2014,43.48527185
Gabon,1971,-502.8532514
Gabon,1972,-569.3203757
Gabon,1973,-499.0932301
Gabon,1974,-609.5970933
Gabon,1975,-819.7882873
Gabon,1976,-851.7125468
Gabon,1977,-771.6974075
Gabon,1978,-624.3369609
Gabon,1979,-699.2240983
Gabon,1980,-587.0535376
Gabon,1981,-441.269168
Gabon,1982,-441.2264719
Gabon,1983,-427.1110115
Gabon,1984,-471.5918077
Gabon,1985,-593.6415224
Gabon,1986,-569.627573
Gabon,1987,-566.721707
Gabon,1988,-542.2287175
Gabon,1989,-778.9561646
Gabon,1990,-1138.375155
Gabon,1991,-1205.963769
Gabon,1992,-1116.357083
Gabon,1993,-1119.493901
Gabon,1994,-1411.42646
Gabon,1995,-1373.825545
Gabon,1996,-1325.976839
Gabon,1997,-1324.815816
Gabon,1998,-1174.334148
Gabon,1999,-1077.297428
Gabon,2000,-929.5684364
Gabon,2001,-813.914144
Gabon,2002,-657.9006029
Gabon,2003,-603.5096615
Gabon,2004,-518.4997285
Gabon,2005,-440.4559931
Gabon,2006,-348.4640186
Gabon,2007,-317.8892856
Gabon,2008,-281.4314137
Gabon,2009,-258.7818408
Gabon,2010,-235.3371328
Gabon,2011,-292.208227
Gabon,2012,-332.6096152
Gabon,2013,-205.1648092
Gabon,2014,-213.4005195
Georgia,1990,83.76078201
Georgia,1991,84.05208229
Georgia,1992,83.06243459
Georgia,1993,76.84859661
Georgia,1994,78.69211764
Georgia,1995,67.94388527
Georgia,1996,57.02959144
Georgia,1997,56.19179768
Georgia,1998,54.71747651
Georgia,1999,52.34674918
Georgia,2000,53.84132532
Georgia,2001,50.80496948
Georgia,2002,47.80617774
Georgia,2003,49.15306614
Georgia,2004,53.71594502
Georgia,2005,65.50540533
Georgia,2006,69.40493721
Georgia,2007,67.88669166
Georgia,2008,64.16858514
Georgia,2009,61.72294633
Georgia,2010,57.97265023
Georgia,2011,68.43693105
Georgia,2012,70.33715276
Georgia,2013,63.36345097
Georgia,2014,68.75204873
Germany,1960,11.8978309
Germany,1961,13.58234755
Germany,1962,19.12600832
Germany,1963,23.80630934
Germany,1964,25.32552327
Germany,1965,30.20690542
Germany,1966,34.63771361
Germany,1967,40.01018796
Germany,1968,42.76594743
Germany,1969,46.00983514
Germany,1970,42.11674209
Germany,1971,42.56409009
Germany,1972,45.62641881
Germany,1973,48.71153583
Germany,1974,47.27185444
Germany,1975,45.08599869
Germany,1976,48.49520239
Germany,1977,48.85995788
Germany,1978,50.06169821
Germany,1979,50.23208805
Germany,1980,48.02980287
Germany,1981,44.24968632
Germany,1982,42.1162319
Germany,1983,43.10359394
Germany,1984,42.89986758
Germany,1985,41.39994421
Germany,1986,43.90763362
Germany,1987,44.4739263
Germany,1988,44.072169
Germany,1989,43.60711721
Germany,1990,46.99361958
Germany,1991,51.11785366
Germany,1992,51.69083385
Germany,1993,54.57236631
Germany,1994,56.41397323
Germany,1995,56.93509713
Germany,1996,58.85052786
Germany,1997,58.3931547
Germany,1998,60.36084305
Germany,1999,59.08026928
Germany,2000,59.82339486
Germany,2001,61.17646194
Germany,2002,60.3408053
Germany,2003,59.97774301
Germany,2004,59.73851082
Germany,2005,59.46621258
Germany,2006,60.01125618
Germany,2007,58.46423005
Germany,2008,60.00315352
Germany,2009,59.31754646
Germany,2010,60.66440971
Germany,2011,60.56451022
Germany,2012,60.6954586
Germany,2013,62.09378398
Germany,2014,60.87591028
Ghana,1971,21.99756577
Ghana,1972,21.97583946
Ghana,1973,21.97232759
Ghana,1974,21.79440117
Ghana,1975,22.85736926
Ghana,1976,20.36840047
Ghana,1977,22.50647379
Ghana,1978,21.98447919
Ghana,1979,17.96231884
Ghana,1980,17.85570487
Ghana,1981,19.77817313
Ghana,1982,21.04095641
Ghana,1983,10.37878121
Ghana,1984,15.05964302
Ghana,1985,18.37872378
Ghana,1986,16.18491809
Ghana,1987,19.50204542
Ghana,1988,14.76299534
Ghana,1989,17.56721556
Ghana,1990,16.99900568
Ghana,1991,15.29810619
Ghana,1992,14.73437419
Ghana,1993,16.30149915
Ghana,1994,17.07277229
Ghana,1995,18.83246045
Ghana,1996,19.16919512
Ghana,1997,20.78385769
Ghana,1998,26.79743856
Ghana,1999,26.56107772
Ghana,2000,28.96180688
Ghana,2001,32.35863296
Ghana,2002,36.5676565
Ghana,2003,37.01525621
Ghana,2004,36.77232908
Ghana,2005,37.57713628
Ghana,2006,42.45421777
Ghana,2007,45.53118536
Ghana,2008,42.0529438
Ghana,2009,44.88279699
Ghana,2010,45.90799648
Ghana,2011,5.306821486
Ghana,2012,2.875440431
Ghana,2013,-7.49334999
Ghana,2014,-8.192103873
Gibraltar,1971,100
Gibraltar,1972,100
Gibraltar,1973,100
Gibraltar,1974,100
Gibraltar,1975,100
Gibraltar,1976,100
Gibraltar,1977,100
Gibraltar,1978,100
Gibraltar,1979,100
Gibraltar,1980,100
Gibraltar,1981,100
Gibraltar,1982,100
Gibraltar,1983,100
Gibraltar,1984,100
Gibraltar,1985,100
Gibraltar,1986,100
Gibraltar,1987,100
Gibraltar,1988,100
Gibraltar,1989,100
Gibraltar,1990,100
Gibraltar,1991,100
Gibraltar,1992,100
Gibraltar,1993,100
Gibraltar,1994,100
Gibraltar,1995,100
Gibraltar,1996,100
Gibraltar,1997,100
Gibraltar,1998,100
Gibraltar,1999,100
Gibraltar,2000,100
Gibraltar,2001,100
Gibraltar,2002,100
Gibraltar,2003,100
Gibraltar,2004,100
Gibraltar,2005,100
Gibraltar,2006,100
Gibraltar,2007,100
Gibraltar,2008,100
Gibraltar,2009,100
Gibraltar,2010,100
Gibraltar,2011,100
Gibraltar,2012,100
Gibraltar,2013,100
Gibraltar,2014,100
Greece,1960,86.61520115
Greece,1961,87.39548764
Greece,1962,86.98258162
Greece,1963,84.12544411
Greece,1964,85.90700357
Greece,1965,84.33815673
Greece,1966,83.78173211
Greece,1967,84.84018177
Greece,1968,84.78480942
Greece,1969,83.67454769
Greece,1970,78.00220166
Greece,1971,76.00785537
Greece,1972,78.5107907
Greece,1973,80.23584309
Greece,1974,78.27279812
Greece,1975,75.07589027
Greece,1976,72.86273804
Greece,1977,73.56568735
Greece,1978,75.77994796
Greece,1979,75.3323582
Greece,1980,75.33132159
Greece,1981,69.84218925
Greece,1982,63.37900354
Greece,1983,62.22712748
Greece,1984,60.72180478
Greece,1985,60.50384054
Greece,1986,56.69349849
Greece,1987,55.07391431
Greece,1988,56.79897715
Greece,1989,58.05633769
Greece,1990,57.09855528
Greece,1991,58.20248672
Greece,1992,59.56617355
Greece,1993,58.95034906
Greece,1994,59.29578871
Greece,1995,58.99897894
Greece,1996,61.031293
Greece,1997,60.71296902
Greece,1998,61.62497216
Greece,1999,62.93212059
Greece,2000,63.1324062
Greece,2001,64.4166894
Greece,2002,63.88291338
Greece,2003,66.00878638
Greece,2004,65.31408153
Greece,2005,65.89463962
Greece,2006,66.68933019
Greece,2007,66.34261878
Greece,2008,67.58740178
Greece,2009,65.77147977
Greece,2010,65.82322604
Greece,2011,64.02047022
Greece,2012,60.75162373
Greece,2013,60.11986928
Greece,2014,61.97067022
Guatemala,1971,29.28304183
Guatemala,1972,29.68360641
Guatemala,1973,30.70026809
Guatemala,1974,30.7022146
Guatemala,1975,26.63739444
Guatemala,1976,26.94083325
Guatemala,1977,30.03110779
Guatemala,1978,31.26697805
Guatemala,1979,32.41034951
Guatemala,1980,31.8867923
Guatemala,1981,27.65228575
Guatemala,1982,20.47971971
Guatemala,1983,17.38590533
Guatemala,1984,23.81036668
Guatemala,1985,26.15491329
Guatemala,1986,16.45159962
Guatemala,1987,20.26731322
Guatemala,1988,21.82379604
Guatemala,1989,21.60015554
Guatemala,1990,23.33487414
Guatemala,1991,24.44783971
Guatemala,1992,24.89446617
Guatemala,1993,24.382056
Guatemala,1994,28.19438897
Guatemala,1995,27.75508831
Guatemala,1996,22.9295891
Guatemala,1997,19.2487239
Guatemala,1998,19.53006683
Guatemala,1999,21.15083525
Guatemala,2000,25.1426415
Guatemala,2001,26.74806477
Guatemala,2002,25.03744578
Guatemala,2003,23.90146885
Guatemala,2004,28.10311281
Guatemala,2005,30.77214502
Guatemala,2006,31.93862981
Guatemala,2007,33.43921177
Guatemala,2008,30.80781817
Guatemala,2009,31.02643776
Guatemala,2010,26.37322505
Guatemala,2011,25.62754926
Guatemala,2012,25.59391955
Guatemala,2013,27.81992391
Guatemala,2014,32.84420958
Haiti,1971,8.400492962
Haiti,1972,7.683795538
Haiti,1973,7.691867291
Haiti,1974,8.201053248
Haiti,1975,8.092305503
Haiti,1976,10.68568089
Haiti,1977,10.63679404
Haiti,1978,11.0929426
Haiti,1979,10.896808
Haiti,1980,9.896349923
Haiti,1981,9.517007117
Haiti,1982,11.65203498
Haiti,1983,12.95462274
Haiti,1984,13.37846283
Haiti,1985,13.25604035
Haiti,1986,16.49250688
Haiti,1987,17.64753807
Haiti,1988,18.53231601
Haiti,1989,19.49130663
Haiti,1990,19.73422144
Haiti,1991,18.64182732
Haiti,1992,16.76031403
Haiti,1993,14.37212363
Haiti,1994,4.393400397
Haiti,1995,17.76939259
Haiti,1996,17.86149782
Haiti,1997,22.45263478
Haiti,1998,20.65677739
Haiti,1999,22.03207181
Haiti,2000,23.30767712
Haiti,2001,24.88890945
Haiti,2002,24.96273559
Haiti,2003,24.55436447
Haiti,2004,27.713821
Haiti,2005,19.49572623
Haiti,2006,19.38001494
Haiti,2007,20.99534068
Haiti,2008,20.72859995
Haiti,2009,19.29315989
Haiti,2010,17.77460884
Haiti,2011,17.96016537
Haiti,2012,18.04963098
Haiti,2013,18.69779908
Haiti,2014,22.01586996
High income,1960,16.74183022
High income,1961,17.66510538
High income,1962,19.02912863
High income,1963,21.15892715
High income,1964,21.97776469
High income,1965,23.72046796
High income,1966,24.5521892
High income,1967,24.73742788
High income,1968,26.72356972
High income,1969,29.38658233
High income,1970,29.53654849
High income,1971,15.83138652
High income,1972,15.55746216
High income,1973,16.49046336
High income,1974,15.24449334
High income,1975,15.32883008
High income,1976,16.99922011
High income,1977,16.13368531
High income,1978,18.09154186
High income,1979,14.68298256
High income,1980,12.02702068
High income,1981,10.58072442
High income,1982,13.08905026
High income,1983,15.31650167
High income,1984,14.30040109
High income,1985,15.78592967
High income,1986,13.7511068
High income,1987,15.35113827
High income,1988,15.79346559
High income,1989,16.38653079
High income,1990,14.94275152
High income,1991,13.93292668
High income,1992,12.88171508
High income,1993,13.58968529
High income,1994,12.9327429
High income,1995,13.12841008
High income,1996,13.80550858
High income,1997,13.89014073
High income,1998,13.79223208
High income,1999,16.44618642
High income,2000,16.28915593
High income,2001,15.7579392
High income,2002,17.62722427
High income,2003,17.33183102
High income,2004,17.45176658
High income,2005,17.13328253
High income,2006,16.78858511
High income,2007,17.62627145
High income,2008,15.45377275
High income,2009,14.47173969
High income,2010,15.02045805
High income,2011,11.69978733
High income,2012,9.66808639
High income,2013,8.022726203
High income,2014,4.969539225
Honduras,1971,27.1354939
Honduras,1972,26.87795699
Honduras,1973,28.21538286
Honduras,1974,27.25258267
Honduras,1975,27.7835717
Honduras,1976,29.10745721
Honduras,1977,30.96520723
Honduras,1978,30.3844517
Honduras,1979,30.69038756
Honduras,1980,29.71811845
Honduras,1981,28.30983787
Honduras,1982,32.05324299
Honduras,1983,29.62522778
Honduras,1984,30.41526658
Honduras,1985,26.64892727
Honduras,1986,28.03091176
Honduras,1987,27.87792788
Honduras,1988,29.50312216
Honduras,1989,30.94090038
Honduras,1990,28.80938823
Honduras,1991,29.10312368
Honduras,1992,32.29645004
Honduras,1993,33.3957092
Honduras,1994,37.1329567
Honduras,1995,41.18169057
Honduras,1996,40.12926676
Honduras,1997,38.54028404
Honduras,1998,42.982573
Honduras,1999,49.48675475
Honduras,2000,49.06578677
Honduras,2001,53.63375639
Honduras,2002,54.61616138
Honduras,2003,55.51380857
Honduras,2004,57.30567073
Honduras,2005,54.97685509
Honduras,2006,50.4679101
Honduras,2007,54.80576727
Honduras,2008,55.32465265
Honduras,2009,50.7136525
Honduras,2010,51.18361826
Honduras,2011,52.22326719
Honduras,2012,51.61074851
Honduras,2013,51.53659124
Honduras,2014,52.99643629
Hong Kong,1971,98.96650435
Hong Kong,1972,98.95844459
Hong Kong,1973,98.96976662
Hong Kong,1974,99.02459354
Hong Kong,1975,99.05507263
Hong Kong,1976,99.11625763
Hong Kong,1977,99.25020291
Hong Kong,1978,99.29101085
Hong Kong,1979,99.17598042
Hong Kong,1980,99.16373303
Hong Kong,1981,99.24485442
Hong Kong,1982,99.29195724
Hong Kong,1983,99.34563234
Hong Kong,1984,99.35369971
Hong Kong,1985,99.36201454
Hong Kong,1986,99.44625409
Hong Kong,1987,99.48827585
Hong Kong,1988,99.53275351
Hong Kong,1989,99.54063803
Hong Kong,1990,99.4964845
Hong Kong,1991,99.514616
Hong Kong,1992,99.58922075
Hong Kong,1993,99.57250468
Hong Kong,1994,99.57658689
Hong Kong,1995,99.55928784
Hong Kong,1996,99.53956275
Hong Kong,1997,99.51725043
Hong Kong,1998,99.6271496
Hong Kong,1999,99.69292115
Hong Kong,2000,99.63381224
Hong Kong,2001,99.64614257
Hong Kong,2002,99.61706043
Hong Kong,2003,99.628473
Hong Kong,2004,99.60124869
Hong Kong,2005,99.59525362
Hong Kong,2006,99.51559341
Hong Kong,2007,99.5460419
Hong Kong,2008,99.53288187
Hong Kong,2009,99.55656786
Hong Kong,2010,99.30006161
Hong Kong,2011,99.22622241
Hong Kong,2012,99.32034657
Hong Kong,2013,99.23166234
Hong Kong,2014,98.68032373
Hungary,1965,28.14286656
Hungary,1966,29.73080985
Hungary,1967,32.75149146
Hungary,1968,30.72410172
Hungary,1969,33.32372092
Hungary,1970,34.18597999
Hungary,1971,37.7655682
Hungary,1972,39.72766838
Hungary,1973,40.31059956
Hungary,1974,42.21111612
Hungary,1975,45.27625943
Hungary,1976,44.95293398
Hungary,1977,45.66711326
Hungary,1978,46.27027625
Hungary,1979,48.09934381
Hungary,1980,48.88157783
Hungary,1981,48.81325911
Hungary,1982,47.03133756
Hungary,1983,45.70235477
Hungary,1984,45.73941107
Hungary,1985,44.85591705
Hungary,1986,45.7399116
Hungary,1987,45.3316956
Hungary,1988,46.04107666
Hungary,1989,46.73552832
Hungary,1990,48.97203156
Hungary,1991,47.31799677
Hungary,1992,44.61836605
Hungary,1993,46.7048489
Hungary,1994,46.63304066
Hungary,1995,46.26983087
Hungary,1996,48.57375559
Hungary,1997,48.76140272
Hungary,1998,51.48222864
Hungary,1999,53.25458959
Hungary,2000,53.52502151
Hungary,2001,55.84826994
Hungary,2002,56.25746424
Hungary,2003,60.16618773
Hungary,2004,60.73495783
Hungary,2005,62.36068995
Hungary,2006,62.17671338
Hungary,2007,61.74633199
Hungary,2008,60.34142845
Hungary,2009,55.68995729
Hungary,2010,57.00256941
Hungary,2011,56.76651965
Hungary,2012,54.90329055
Hungary,2013,54.57649213
Hungary,2014,55.60738232
Iceland,1960,72.12772797
Iceland,1961,69.75669076
Iceland,1962,69.21735667
Iceland,1963,69.71001925
Iceland,1964,68.16741661
Iceland,1965,69.59110063
Iceland,1966,68.76122108
Iceland,1967,66.24065802
Iceland,1968,65.51628627
Iceland,1969,57.04397738
Iceland,1970,54.34614762
Iceland,1971,53.12851508
Iceland,1972,50.17865809
Iceland,1973,51.61380578
Iceland,1974,51.9391215
Iceland,1975,47.66496911
Iceland,1976,45.07619164
Iceland,1977,45.55322999
Iceland,1978,44.44524521
Iceland,1979,42.55067564
Iceland,1980,39.59799922
Iceland,1981,33.82147341
Iceland,1982,29.80683352
Iceland,1983,28.45763973
Iceland,1984,30.65319084
Iceland,1985,29.26640696
Iceland,1986,31.01073197
Iceland,1987,31.87341924
Iceland,1988,30.31765714
Iceland,1989,30.16139987
Iceland,1990,28.63991379
Iceland,1991,27.83861791
Iceland,1992,29.76385459
Iceland,1993,30.04561022
Iceland,1994,29.98211422
Iceland,1995,29.28912567
Iceland,1996,30.73641907
Iceland,1997,29.75083677
Iceland,1998,28.0253167
Iceland,1999,24.46796246
Iceland,2000,22.62222591
Iceland,2001,22.89112189
Iceland,2002,23.08594362
Iceland,2003,22.87375541
Iceland,2004,24.08938598
Iceland,2005,23.65894792
Iceland,2006,19.71343426
Iceland,2007,16.15127411
Iceland,2008,13.16704987
Iceland,2009,12.17033576
Iceland,2010,11.51977304
Iceland,2011,10.25493532
Iceland,2012,10.33069661
Iceland,2013,10.43891972
Iceland,2014,10.96335223
India,1971,9.762031651
India,1972,9.232099671
India,1973,9.831581034
India,1974,9.081814991
India,1975,7.295552195
India,1976,8.573584314
India,1977,8.777171119
India,1978,7.484055027
India,1979,9.902650728
India,1980,9.463231669
India,1981,7.809565662
India,1982,6.552875036
India,1983,4.815674412
India,1984,4.00055812
India,1985,6.315665435
India,1986,5.300916205
India,1987,5.947143571
India,1988,6.184235008
India,1989,7.615272913
India,1990,8.259887793
India,1991,8.797442832
India,1992,11.04552069
India,1993,11.98499323
India,1994,12.19736885
India,1995,13.05507749
India,1996,14.2569889
India,1997,14.93412171
India,1998,17.23037626
India,1999,20.06241322
India,2000,20.44553977
India,2001,20.08046084
India,2002,20.3527755
India,2003,19.663346
India,2004,21.38063836
India,2005,22.05265263
India,2006,23.46924171
India,2007,24.96960723
India,2008,25.79397946
India,2009,27.4526763
India,2010,28.34760875
India,2011,29.38204199
India,2012,31.49652228
India,2013,32.47555404
India,2014,34.30552375
Indonesia,1971,-104.6540244
Indonesia,1972,-123.881084
Indonesia,1973,-148.6887241
Indonesia,1974,-145.2715585
Indonesia,1975,-129.2743623
Indonesia,1976,-145.7405297
Indonesia,1977,-147.2497195
Indonesia,1978,-134.2319964
Indonesia,1979,-126.8499032
Indonesia,1980,-124.4738258
Indonesia,1981,-117.2702418
Indonesia,1982,-90.03183429
Indonesia,1983,-91.37061388
Indonesia,1984,-110.6680161
Indonesia,1985,-94.40298866
Indonesia,1986,-87.73988526
Indonesia,1987,-82.51116078
Indonesia,1988,-81.17271788
Indonesia,1989,-83.1607697
Indonesia,1990,-70.86072012
Indonesia,1991,-76.99152577
Indonesia,1992,-73.71249021
Indonesia,1993,-63.97097233
Indonesia,1994,-74.90676112
Indonesia,1995,-63.95149765
Indonesia,1996,-64.2504477
Indonesia,1997,-62.42802804
Indonesia,1998,-67.12564814
Indonesia,1999,-65.67315899
Indonesia,2000,-52.56666114
Indonesia,2001,-51.8184045
Indonesia,2002,-50.28629313
Indonesia,2003,-53.98829091
Indonesia,2004,-50.17429111
Indonesia,2005,-55.91462482
Indonesia,2006,-70.83174955
Indonesia,2007,-74.09463246
Indonesia,2008,-73.63386436
Indonesia,2009,-74.39975665
Indonesia,2010,-79.04613071
Indonesia,2011,-106.7081555
Indonesia,2012,-107.2110734
Indonesia,2013,-112.2837508
Indonesia,2014,-103.0913295
Iran,1971,-1337.566586
Iran,1972,-1538.466136
Iran,1973,-1400.646508
Iran,1974,-1198.356324
Iran,1975,-969.6191336
Iran,1976,-933.9698149
Iran,1977,-785.9692027
Iran,1978,-743.0744308
Iran,1979,-361.6178062
Iran,1980,-112.1915973
Iran,1981,-85.32990041
Iran,1982,-158.5602324
Iran,1983,-210.5600543
Iran,1984,-140.4688399
Iran,1985,-127.7424467
Iran,1986,-87.84067471
Iran,1987,-132.9362139
Iran,1988,-149.9285629
Iran,1989,-149.874268
Iran,1990,-170.9288123
Iran,1991,-160.8275914
Iran,1992,-165.6361798
Iran,1993,-161.5833218
Iran,1994,-139.2134921
Iran,1995,-134.8093876
Iran,1996,-140.9506772
Iran,1997,-117.8036095
Iran,1998,-116.7732053
Iran,1999,-93.57252293
Iran,2000,-106.1818585
Iran,2001,-86.06906905
Iran,2002,-83.96348466
Iran,2003,-97.06318809
Iran,2004,-88.10528997
Iran,2005,-79.910871
Iran,2006,-78.82855755
Iran,2007,-76.6853419
Iran,2008,-65.05759037
Iran,2009,-63.61753491
Iran,2010,-67.53083568
Iran,2011,-65.92590874
Iran,2012,-37.20267307
Iran,2013,-34.83097738
Iran,2014,-33.39527219
Iraq,1971,-2041.078485
Iraq,1972,-1640.063316
Iraq,1973,-2110.819671
Iraq,1974,-1879.077639
Iraq,1975,-1790.702136
Iraq,1976,-1537.492381
Iraq,1977,-1428.761614
Iraq,1978,-1375.638809
Iraq,1979,-1572.768721
Iraq,1980,-1293.477356
Iraq,1981,-375.243354
Iraq,1982,-410.1908754
Iraq,1983,-312.6891584
Iraq,1984,-380.1953092
Iraq,1985,-395.1066075
Iraq,1986,-446.8984012
Iraq,1987,-590.6780106
Iraq,1988,-646.0965527
Iraq,1989,-598.4422757
Iraq,1990,-450.5167719
Iraq,1991,-22.11388703
Iraq,1992,-21.61003556
Iraq,1993,-18.04161199
Iraq,1994,-18.44511628
Iraq,1995,-19.63880387
Iraq,1996,-23.36426004
Iraq,1997,-99.24774455
Iraq,1998,-293.802394
Iraq,1999,-496.4361663
Iraq,2000,-419.6401098
Iraq,2001,-359.7599737
Iraq,2002,-316.685107
Iraq,2003,-216.8078208
Iraq,2004,-300.6384926
Iraq,2005,-270.1629512
Iraq,2006,-310.0093646
Iraq,2007,-317.8138491
Iraq,2008,-329.7175571
Iraq,2009,-275.0569536
Iraq,2010,-232.1812771
Iraq,2011,-244.6488256
Iraq,2012,-240.1610991
Iraq,2013,-218.5695967
Iraq,2014,-229.390491
Ireland,1960,62.95183912
Ireland,1961,65.72257496
Ireland,1962,66.42593719
Ireland,1963,67.55918117
Ireland,1964,68.55390508
Ireland,1965,74.34455947
Ireland,1966,73.23580237
Ireland,1967,73.47701098
Ireland,1968,68.81789598
Ireland,1969,71.9604516
Ireland,1970,76.33035853
Ireland,1971,78.81268867
Ireland,1972,79.42222016
Ireland,1973,83.78136232
Ireland,1974,81.61370531
Ireland,1975,75.03205202
Ireland,1976,79.38253806
Ireland,1977,81.58720477
Ireland,1978,84.5080089
Ireland,1979,82.84813558
Ireland,1980,77.00735342
Ireland,1981,69.89145418
Ireland,1982,63.08174557
Ireland,1983,60.88666992
Ireland,1984,56.20940442
Ireland,1985,67.02034623
Ireland,1986,70.25748143
Ireland,1987,67.41831689
Ireland,1988,68.56459303
Ireland,1989,59.66287906
Ireland,1990,65.01930006
Ireland,1991,67.1133861
Ireland,1992,68.79476202
Ireland,1993,65.70391659
Ireland,1994,66.29656867
Ireland,1995,61.50827209
Ireland,1996,68.8399332
Ireland,1997,76.15101188
Ireland,1998,80.61126417
Ireland,1999,81.51841801
Ireland,2000,84.36053756
Ireland,2001,87.63821756
Ireland,2002,89.27336349
Ireland,2003,86.94247192
Ireland,2004,87.04701905
Ireland,2005,88.70219823
Ireland,2006,88.7682772
Ireland,2007,90.67819744
Ireland,2008,89.52857174
Ireland,2009,89.86179316
Ireland,2010,87.24518693
Ireland,2011,87.18399147
Ireland,2012,90.42999776
Ireland,2013,82.71123564
Ireland,2014,84.25580305
Israel,1971,-3.468223401
Israel,1972,-12.88998052
Israel,1973,20.79594154
Israel,1974,27.01827852
Israel,1975,6.355606226
Israel,1976,98.63909647
Israel,1977,98.79262477
Israel,1978,98.90930666
Israel,1979,98.87039917
Israel,1980,98.03822063
Israel,1981,97.93853266
Israel,1982,99.00084571
Israel,1983,99.07544082
Israel,1984,99.264329
Israel,1985,96.27388624
Israel,1986,96.2258155
Israel,1987,96.36029339
Israel,1988,96.51565494
Israel,1989,96.52660268
Israel,1990,96.30119881
Israel,1991,96.19160746
Israel,1992,96.53607321
Israel,1993,96.37860706
Israel,1994,96.50858121
Israel,1995,96.46788516
Israel,1996,96.50705404
Israel,1997,96.52687762
Israel,1998,96.51564393
Israel,1999,96.41869521
Israel,2000,96.4790468
Israel,2001,96.48646935
Israel,2002,96.23412585
Israel,2003,96.25639922
Israel,2004,91.06709313
Israel,2005,88.74592966
Israel,2006,87.017112
Israel,2007,85.52670713
Israel,2008,82.90800562
Israel,2009,84.80142904
Israel,2010,83.36523198
Israel,2011,79.6693164
Israel,2012,86.59501602
Israel,2013,71.83296449
Israel,2014,67.04873828
Italy,1960,65.31670162
Italy,1961,68.62996599
Italy,1962,72.57889866
Italy,1963,74.40747074
Italy,1964,74.87700284
Italy,1965,76.62542372
Italy,1966,77.78895991
Italy,1967,79.29651297
Italy,1968,80.56229872
Italy,1969,81.14693754
Italy,1970,81.78305685
Italy,1971,81.46970386
Italy,1972,81.95908706
Italy,1973,82.88762603
Italy,1974,82.59886135
Italy,1975,82.03147271
Italy,1976,82.7663496
Italy,1977,83.05379768
Italy,1978,83.40551472
Italy,1979,84.39997526
Italy,1980,84.79396884
Italy,1981,83.73066888
Italy,1982,81.90729019
Italy,1983,82.77317122
Italy,1984,82.24245502
