Entity,Year,Cropland (HYDE (2017)),Grazing (HYDE (2017)),Total Irrigated Area (HYDE (2017)),Irrigated Non-rice Crops (HYDE (2017)),Irrigated Rice (HYDE (2017)),Pastureland (HYDE (2017)),Rangeland (HYDE (2017)),Total Rainfed Area (HYDE (2017)),Rainfed Non-rice Crops (HYDE (2017)),Total Rice Area (HYDE (2017)),Built-up Area (HYDE (2017)),Total population (HYDE (2017)),Urban population (HYDE (2017)),Rural Population (HYDE (2017)),Agricultural area (crops & grazing) (HYDE (2017)),Cropland per capita (HYDE (2017)),Grazing land per capita (HYDE (2017)),Agricultural land per capita (HYDE (2017))
India,2004,169663400,10484340,60061060,45198700,14862210,7046659,3437655,109603100,97696350,26769120,2027964,1122178000,319004100,803178370,180147740,0.151191166,0.009342849,0.160534015
India,2005,169446400,10452310,60703140,45086240,15617100,7025205,3427106,108743100,96473150,27887690,2064047,1139256200,326865790,812389120,179898710,0.148734236,0.009174679,0.157908915
India,2006,169524100,10444340,61231950,45393970,15837960,7020441,3423884,108291900,96147920,27982290,2100780,1156324700,334818400,821509820,179968440,0.146605966,0.009032359,0.155638325
India,2007,169287800,10418340,61759850,45802190,15957490,7003945,3414391,107528000,95440780,28044810,2137681,1173395300,342860960,830536320,179706140,0.144271756,0.008878798,0.153150554
India,2008,169323800,10362350,62272780,45201260,17071640,6966771,3395551,107050800,95039960,29082890,2175066,1190466800,350993790,839472510,179686150,0.142233114,0.008704443,0.150937557
India,2009,169626400,10344300,62631540,46917320,15714120,6955039,3389273,106995300,95939250,26770270,2212619,1207537400,359216860,848322620,179970700,0.140472999,0.008566443,0.149039442
India,2010,169235900,10339300,62665110,46597780,16067290,6952124,3387181,106571200,95266570,27371820,2250877,1224610400,367530270,857080320,179575200,0.138195707,0.00844293,0.146638637
India,2011,169377500,10301320,62679060,46197370,16481710,6927027,3374295,106699100,95102920,28077860,2310998,1240957800,379537280,861422020,179678820,0.136489331,0.008301104,0.144790435
India,2012,169003500,10300330,63239040,47094660,16144270,6925505,3374845,105765200,94406320,27502980,2372223,1257300100,391731740,865577090,179303830,0.134417789,0.00819242,0.142610209
India,2013,169047000,10279430,63403830,47381050,16022900,6922571,3356840,105643100,94369940,27296260,2434119,1273650300,404113060,869541250,179326430,0.132726385,0.008070842,0.140797227
India,2014,168840900,10262340,63559210,47662560,15896490,6913948,3348370,105281600,94097220,27080960,2496823,1289999600,416681700,873315710,179103240,0.130884459,0.007955305,0.138839764
India,2015,168764600,10243770,63770870,47672260,16098600,6903545,3340202,104994100,93667490,27425170,2560400,1306344300,429437570,876907070,179008370,0.129188454,0.007841554,0.137030008
India,2016,168590000,10231450,64052880,48106430,15946520,6896909,3334577,104537700,93317960,27166120,2625021,1322696200,442380350,880311680,178821450,0.127459352,0.007735299,0.13519465
Latin America and the Caribbean (excl. Brazil),-10000,0,0,0,0,0,0,0,0,0,0,0,1610796.8,0,1610796.8,0,0,0,0
Latin America and the Caribbean (excl. Brazil),-9000,0,0,0,0,0,0,0,0,0,0,0,1939615,0,1939615,0,0,0,0
Latin America and the Caribbean (excl. Brazil),-8000,0,0,0,0,0,0,0,0,0,0,0,2342480,0,2342480,0,0,0,0
Latin America and the Caribbean (excl. Brazil),-7000,0,0,0,0,0,0,0,0,0,0,0,2836815.5,0,2836815.5,0,0,0,0
Latin America and the Caribbean (excl. Brazil),-6000,27757.26,0,0,0,0,0,0,27757.26,27757.26,0,0,3444433.8,0,3444433.8,27757.26,0.008058584,0,0.008058584
Latin America and the Caribbean (excl. Brazil),-5000,318058.01,0,0,0,0,0,0,318058.01,318058.01,0,0,4192374.6,0,4192374.6,318058.01,0.075865837,0,0.075865837
Latin America and the Caribbean (excl. Brazil),-4000,1091133.2,0,0,0,0,0,0,1091133.2,1091133.2,0,0,5114659,0,5114659,1091133.2,0.213334496,0,0.213334496
Latin America and the Caribbean (excl. Brazil),-3000,3764848.9,0,0,0,0,0,0,3764848.9,3764848.9,0,0,6253729.1,0,6253729.1,3764848.9,0.602016627,0,0.602016627
Latin America and the Caribbean (excl. Brazil),-2000,5414913.7,0,0,0,0,0,0,5414913.7,5414913.7,0,0,7663243.9,0.01,7663243.9,5414913.7,0.706608555,0,0.706608555
Latin America and the Caribbean (excl. Brazil),-1000,6227657.5,0,34890.03,34890.03,0,0,0,6192771.5,6192771.5,0,0,9457455.9,0.04,9457455.9,6227657.5,0.658491836,0,0.658491836
Latin America and the Caribbean (excl. Brazil),0,7124872.6,0,114679.44,114679.44,0,0,0,7010194.6,7010194.6,0,0,11726363,0.15,11726363,7124872.6,0.607594409,0,0.607594409
Latin America and the Caribbean (excl. Brazil),100,7557522.6,0,123404.97,123404.97,0,0,0,7434114.6,7434114.6,0,0,12433227.8,0.45,12433225.8,7557522.6,0.6078488,0,0.6078488
Latin America and the Caribbean (excl. Brazil),200,8014401.5,0,131164.9,131164.9,0,0,0,7883236.5,7883236.5,0,0,13183969.4,1.44,13183968.2,8014401.5,0.607889874,0,0.607889874
Latin America and the Caribbean (excl. Brazil),300,8498467.5,0,139450.13,139450.13,0,0,0,8359019.5,8359019.5,0,0,13984084.7,4.58,13984078.2,8498467.5,0.607724258,0,0.607724258
Latin America and the Caribbean (excl. Brazil),400,9011528.5,0,148273.29,148273.29,0,0,0,8863249.5,8863249.5,0,0,14836782.6,14.56,14836767.5,9011528.5,0.607377539,0,0.607377539
Latin America and the Caribbean (excl. Brazil),500,9555250.4,0,157667.23,157667.23,0,0,0,9397583.4,9397583.4,0,2,15747336.6,46.42,15747287.8,9555250.4,0.606785175,0,0.606785175
Latin America and the Caribbean (excl. Brazil),600,10131503.7,0,167671.54,167671.54,0,0,0,9963840.7,9963840.7,0,6,16720348.8,148.03,16720201.9,10131503.7,0.605938538,0,0.605938538
Latin America and the Caribbean (excl. Brazil),700,10742338,0,180280.4,180280.4,0,0,0,10562060,10562060,0,18,17762481,472.27,17762009,10742338,0.604776889,0,0.604776889
Latin America and the Caribbean (excl. Brazil),800,11389708,0,193268.632,193268.632,0,0,0,11196442,11196442,0,60,18880914,1507.6,18879404,11389708,0.603239229,0,0.603239229
Latin America and the Caribbean (excl. Brazil),900,12864135,0,220746.457,220746.457,0,0,0,12643386,12643386,0,202,21568466,5151.45,21563312,12864135,0.596432542,0,0.596432542
Latin America and the Caribbean (excl. Brazil),1000,14336070,0,246848.524,246848.524,0,0,0,14089205,14089205,0,685,24287435,17364.33,24270071,14336070,0.590266943,0,0.590266943
Latin America and the Caribbean (excl. Brazil),1100,15871529,0,273054.522,273054.522,0,0,0,15598464,15598464,0,2289,27261208,57833.47,27203371,15871529,0.58220197,0,0.58220197
Latin America and the Caribbean (excl. Brazil),1200,17407428,0,299169.472,299169.472,0,0,0,17108348,17108348,0,8620,30286115,251787.63,30034322,17407428,0.574765961,0,0.574765961
Latin America and the Caribbean (excl. Brazil),1300,18946806,0,326087.494,326087.494,0,0,0,18620716,18620716,0,29523,33393621,892682.64,32501264,18946806,0.567378003,0,0.567378003
Latin America and the Caribbean (excl. Brazil),1400,20483108,0,352595.007,352595.007,0,0,0,20130502,20130502,0,35607,36617850,1070117.4,35547665,20483108,0.55937495,0,0.55937495
Latin America and the Caribbean (excl. Brazil),1500,25231490,59999.99,381974.772,381974.772,0,13585.39,46414.61,24849483,24849483,0,43139,40027859,1286428.1,38741469,25291489.99,0.630348228,0.001498956,0.631847184
Latin America and the Caribbean (excl. Brazil),1600,8992269,15729540.5,103476.552,100311.188,3165.362,507622.05,15221849.2,8888741.7,8887726.7,4180.9086,12349,8325596,397864.97,7927884.2,24721809.5,1.080075108,1.889299036,2.969374145
Latin America and the Caribbean (excl. Brazil),1700,9127356.5,28473371.2,134336.03,121627.511,12708.51807,1770151.5,26703216.7,8992972,8987378,18303.43972,16187,10989914,478927.92,10511160,37600727.7,0.830521194,2.590863878,3.421385072
Latin America and the Caribbean (excl. Brazil),1710,9692048.1,29855922.3,155210.48,141432.976,13777.50345,1999828,27856091.5,9536795.5,9530884,19688.80822,18549,11491018,549390.97,10941844,39547970.4,0.843445559,2.598196461,3.44164202
Latin America and the Caribbean (excl. Brazil),1720,10281277.9,31234549.6,176162.46,161315.961,14846.48884,2224827.9,29009742.5,10105112.8,10098870.1,21089.15968,21284,12005750,630399.45,11375536,41515827.5,0.856362818,2.601632518,3.457995336
Latin America and the Caribbean (excl. Brazil),1730,10896628,32618209.7,197072.938,181157.474,15915.48422,2456822,30161332.2,10699550,10692953.9,22510.73196,24445,12536394,723733,11812791,43514837.7,0.869199548,2.601881346,3.471080895
Latin America and the Caribbean (excl. Brazil),1740,11540178.8,34009412,217986.65,201002.181,16984.4696,2712464.5,31296698.9,11322160.3,11315181.4,23963.6284,28101,13085779,831525.6,12254350,45549590.8,0.881887032,2.59895968,3.480846712
Latin America and the Caribbean (excl. Brazil),1750,12214022.1,35411048.9,238900.55,220819.895,18080.62273,2965817,32444957.1,11975096.4,11967673.7,25503.2031,32316,13657256,956330.9,12700903,47625071,0.894324753,2.592837749,3.487162502
Latin America and the Caribbean (excl. Brazil),1760,12920840,36831826.5,259814.439,240622.119,19192.35272,3244121.3,33587628.6,12661003,12653007,27186.7545,37177,14255311,1114655.4,13140683,49752666.5,0.906387802,2.58372662,3.490114421
Latin America and the Caribbean (excl. Brazil),1770,13663615,38269584.9,280725.959,260392.523,20333.44289,3524429.4,34745188.4,13382885,13374082,29135.475,42602,14885361,1293737.8,13591629,51933199.9,0.917922985,2.570954436,3.488877421
Latin America and the Caribbean (excl. Brazil),1780,14453069,39739591.1,301641.58,280077.897,21563.7112,3842217.1,35897394,14151440,14141312,31692.2,48615,15567811,1503279.1,14064552,54192660.1,0.928394429,2.552676873,3.481071302
Latin America and the Caribbean (excl. Brazil),1790,15284587,41244273,322553.65,299597.074,22956.5924,4128970.6,37115384,14962048,14949651,35353.977,55097,16294028,1747798.3,14546203,56528860,0.938048406,2.531250898,3.469299304
Latin America and the Caribbean (excl. Brazil),1800,16162823,42786669,343469.121,318826.145,24642.9699,4423841,38362780.9,15819389,15802750,41289.009,61844,17073246,2034109.5,15039158,58949492,0.946675459,2.506065279,3.452740738
Latin America and the Caribbean (excl. Brazil),1810,15776879,44968670,528735.95,501757.14,26978.8838,4656184.6,40312381,15248143,15223101,52023.925,70063,17945183,2377056.1,15568239,60745549,0.879170694,2.505890857,3.385061551
Latin America and the Caribbean (excl. Brazil),1820,15709625,49093939,714002.67,685227.12,28775.627,5083684.6,44010661.1,14995632,14967984,56424.51,79125,19169127,2827728.9,16341375,64803564,0.81952741,2.561094149,3.380621559
Latin America and the Caribbean (excl. Brazil),1830,17259435,54665786,899221.55,868529.89,30691.755,6158716.1,48505707,16360235,16329165,61760.71,90637,21418262,3560841.5,17857397,71925221,0.805827989,2.552297941,3.35812593
Latin America and the Caribbean (excl. Brazil),1840,18647009,59027838,1084456.64,1051647.52,32809.097,7032703.8,51996848,17562550,17529157,66208.2,103134,23528136,4428378.4,19100349,77674847,0.792540854,2.508819143,3.301359997
Latin America and the Caribbean (excl. Brazil),1850,20183153,64458391,1269274.12,1234024.4,35249.268,8175676,56283675,18913846,18877728,71365.26,119779,26116468,5561563,20555807,84641544,0.772813269,2.468112878,3.240926147
Latin America and the Caribbean (excl. Brazil),1860,21599105,72436941,1455056.22,1416723.35,38333.141,9449204,62987653,20144050,20102305,80073.78,142864,29006861,6944160,22062815,94036046,0.744620557,2.49723474,3.241855298
Latin America and the Caribbean (excl. Brazil),1870,22648384,77152655,1640348.14,1598390.14,41957.668,9818837,67334640,21008205,20962634,87524.74,172588,31549025,8513060,23035849,99801039,0.717879047,2.445484607,3.163363654
Latin America and the Caribbean (excl. Brazil),1880,24492397,83880011,1825589.29,1778858.62,46729.935,11148465,72732404,22666880,22615371,98240.47,218771,35155905,10741562,24414206,108372408,0.696679463,2.385943727,3.082623189
Latin America and the Caribbean (excl. Brazil),1890,28112454,105192131,2010870.85,1951180.18,59690.546,15572245,89619350,26101593,26031351,129932.76,286863,41965967,14328621,27638092,133304585,0.669886959,2.506605674,3.176492633
Latin America and the Caribbean (excl. Brazil),1900,31083453,124464201,2189656.87,2115072.97,74584.579,18514775,105948802,28893768,28805366,162983.31,374929,48243079,18564289,29679675,155547654,0.644309062,2.579939,3.224248063
Latin America and the Caribbean (excl. Brazil),1910,38355091,147860001,2705774.9,2570974.07,134800,22670021,125190499,35649311,35539154,244965.27,498547,56540523,24449940,32091303,186215092,0.678364631,2.615115552,3.293480182
Latin America and the Caribbean (excl. Brazil),1920,45001310,168601906,3216261.4,3138523.1,77738.01,27510475,141097677,41785192,41658926,204053.63,596975,64520563,28556550,35964420,213603216,0.69747237,2.61314995,3.310622321
Latin America and the Caribbean (excl. Brazil),1930,56848194,194412635,3726675.8,3585153.5,141521.53,33780076,160635498,53121478,52877599,385386.9,716489,76037369,34469216,41568382,251260829,0.747634942,2.556803813,3.304438756
Latin America and the Caribbean (excl. Brazil),1940,61083713,224749061,4237052.4,3991765.3,245286.92,41245300,183504725,56846616,56551417,540465.1,849363,89979254,41386376,48593383,285832774,0.678864408,2.497787557,3.176651965
Latin America and the Caribbean (excl. Brazil),1950,63384931,262701102,4747010.6,4388587.7,358422.03,50622622,212078622,58637928,58113942,882407,1041723,113231934,52938359,60294785,326086033,0.559779638,2.320026628,2.879806266
Latin America and the Caribbean (excl. Brazil),1960,74598750,335105900,5261075.4,4669136.3,591939.1,68513851,266596076,69337790,68595547,1334185.1,1342054,146911540,74693416,72221986,409704650,0.507780056,2.28100461,2.788784666
Latin America and the Caribbean (excl. Brazil),1970,84240930,326409060,6336727.3,5575859,760867.5,75579450,250831412,77904300,77013930,1651305,1765643,190274824,109627090,80651476,410649990,0.442732928,1.715461106,2.158194034
Latin America and the Caribbean (excl. Brazil),1980,89574980,336836940,8256695,7310023.9,946673.7,84530690,252306563,81318210,80314860,1950036.9,2297656,240574224,153253642,87326350,426411920,0.372338227,1.400137282,1.772475508
Latin America and the Caribbean (excl. Brazil),1990,92584170,350169180,9477186.3,8535360.3,941824.84,94545820,255625276,83106850,81817730,2230916.9,2879791,293196678,200042438,93165000,442753350,0.315774962,1.194314964,1.510089927
Latin America and the Caribbean (excl. Brazil),2000,96738850,357308080,10757454,9575431,1182023.88,95634220,261674930,85981840,84439190,2724721.11,3580491,346661006,250643810,96028966,454046930,0.279058932,1.030713215,1.309772147
Latin America and the Caribbean (excl. Brazil),2001,96711960,354322250,10768611,9609206.7,1159401.73,93741590,260581910,85943430,84424910,2677918.2,3642105,351483634,255424238,96071210,451034210,0.275153523,1.008076097,1.28322962
Latin America and the Caribbean (excl. Brazil),2002,96276200,354430320,10919418,9798673.6,1120752.74,93630820,260802874,85356800,83869260,2608241.2,3711518,356307142,260245892,96072694,450706520,0.270205642,0.994732573,1.264938214
Latin America and the Caribbean (excl. Brazil),2003,98068780,353799450,11077759,9910167,1167603,93441680,260357971,86991490,85441740,2717356.2,3775381,361127370,265108594,96032628,451868230,0.271562856,0.979708212,1.251271068
Latin America and the Caribbean (excl. Brazil),2004,98971540,356251960,11242636,10010245.8,1232389.8,94154570,262099479,87729370,86125270,2836509.1,3839927,365951250,270012576,95951340,455223500,0.270450067,0.973495677,1.243945744
Latin America and the Caribbean (excl. Brazil),2005,98497690,358128480,11308036,10059279.9,1248759.37,94639130,263489751,87190310,85646300,2792823.09,3904769,370775122,274958492,95828500,456626170,0.265653449,0.965891342,1.231544791
Latin America and the Caribbean (excl. Brazil),2006,99350900,359115270,11484456,10255939.8,1228517.51,94580290,264535599,87866890,86367520,2727921,3970224,375597866,279944488,95664452,458466170,0.264514016,0.956116375,1.220630391
Latin America and the Caribbean (excl. Brazil),2007,101620230,360908820,11535340,10357017.2,1178326.17,94957040,265952653,90084980,88574070,2689891.69,4035248,380420456,284973072,95459238,462529050,0.267126093,0.94871034,1.215836432
Latin America and the Caribbean (excl. Brazil),2008,101211160,362558230,11670876,10356288.9,1314575.52,95366460,267190880,89540290,88007420,2847840.8,4108616,385242824,290041906,95212110,463769390,0.262720429,0.941116115,1.203836544
Latin America and the Caribbean (excl. Brazil),2009,100965800,363334970,11746928,10337467.5,1409468.5,95615400,267718950,89218980,87451020,3177591.7,4175093,390063224,295152846,94923922,464300770,0.258844705,0.931477124,1.190321828
Latin America and the Caribbean (excl. Brazil),2010,106582170,363803380,11829073,10478202.8,1350870.86,95759520,268043280,94753030,92995480,3108528.3,4246512,394887496,300305144,94594558,470385550,0.269905153,0.921283615,1.191188768
Latin America and the Caribbean (excl. Brazil),2011,107265850,363309510,11992837,10558832.1,1434013.84,95149470,268160761,95273190,93545930,3161234.3,4308652,399187814,304941002,94261950,470575360,0.268710232,0.910121745,1.178831977
Latin America and the Caribbean (excl. Brazil),2012,108917460,364690040,12078806,10570179.5,1508627.03,96276810,268412693,96838770,95019930,3327464.1,4371067,403490668,309608772,93896700,473607500,0.26993799,0.903837607,1.173775598
Latin America and the Caribbean (excl. Brazil),2013,111502310,364767570,12180807,10617948,1562859.09,95963150,268803201,99321600,97426430,3457954.27,4434080,407791904,314310226,93497880,476269880,0.273429435,0.894494389,1.167923824
Latin America and the Caribbean (excl. Brazil),2014,114068490,364867710,12262461,10684940,1577518.74,96223360,268642684,101806090,99847380,3536223.79,4497202,412094984,319043676,93067416,478936200,0.276801452,0.885397115,1.162198567
Latin America and the Caribbean (excl. Brazil),2015,115428970,365219120,12357660,10743585,1614075.24,96556250,268661578,103071430,101078630,3606834.69,4569125,416397052,323810672,92603516,480648090,0.277208903,0.877093433,1.154302336
Latin America and the Caribbean (excl. Brazil),2016,117881860,365619970,12451149,10771996.1,1679149.74,96815860,268800219,105430820,103357660,3752297.69,4633705,420699080,328608576,92107314,483501830,0.280204701,0.86907718,1.149281881
Middle East,-10000,0,0,0,0,0,0,0,0,0,0,20,167755.4,518.05,167237.4,0,0,0,0
Middle East,-9000,0,0,0,0,0,0,0,0,0,0,32,226216.4,813.62,225402.8,0,0,0,0
Middle East,-8000,9975.359,0,0,0,0,0,0,9975.359,9975.359,0,51,310380.4,1295.27,309085.4,9975.359,0.03213914,0,0.03213914
Middle East,-7000,44694.51,378000.9,897.3684,897.3684,0,9684.856,368316,43797.14,43797.14,0,83,432801.1,2088.5,430712.5,422695.41,0.103268014,0.873382484,0.976650498
Middle East,-6000,269907.9,805999.9,2880.151,2880.151,0,21460.08,784539.8,267027.7,267027.7,0,165,740049.2,4292.18,735757,1075907.8,0.364716157,1.089116643,1.453832799
Middle East,-5000,1388013,1472054,15988.55,15988.55,0,31016.02,1441040,1372025,1372025,0,320,1219978,8457.34,1211523,2860067,1.13773609,1.206623398,2.344359488
Middle East,-4000,7473570,2554801,125133.9,125133.9,0,47657.89,2507139,7348443,7348443,0,648,2096650,17532.6,2079118,10028371,3.56452913,1.218515727,4.783044857
Middle East,-3000,8604520,3759279,148733.7,148733.7,0,76214.74,3683096,8455779,8455779,0,975,3131627,27304.8,3104322,12363799,2.747619688,1.200423614,3.948043301
Middle East,-2000,7266216,5237130,136485.7,136446.8,38.92429,132086.7,5105055,7129734,7129734,38.92429,1504,4591896,42319.36,4549576,12503346,1.58239995,1.140515813,2.722915763
Middle East,-1000,7921065,6991206,151428.6,151350.1,78.53273,207794.7,6783669,7769639,7769639,78.53273,2166,6455099,60919.57,6394176,14912271,1.227102017,1.083051708,2.310153725
Middle East,0,9085225,12133730,130779,130630.2,148.8557,463606.2,11670110,8954442,8954442,148.8557,3431,9980121,96963.34,9883153,21218955,0.910332149,1.215789869,2.126122018
Middle East,100,10211980,13698390,138706.4,138473.1,233.3099,512316.7,13186460,10073270,10073270,233.3099,4089,11404349,114526,11289839,23910370,0.895446114,1.201154928,2.096601042
Middle East,200,11686630,15776060,148291.9,147926.9,365.0043,552743.3,15223570,11538340,11538340,365.0043,4945,13204068,136377.5,13067696,27462690,0.885077993,1.194787849,2.079865841
Middle East,300,13586580,18551020,157090.1,156529.7,560.3072,524579,18026470,13429500,13429500,560.3072,6078,15464190,163545.8,15300641,32137600,0.878583359,1.19961149,2.078194849
Middle East,400,12084940,18492270,148319.7,147460,859.662,582129.7,17910150,11936620,11936620,859.662,5962,14873245,161489.8,14711760,30577210,0.812528806,1.243324507,2.055853312
Middle East,500,10858050,20070700,138135.1,136838.7,1296.338,587322.4,19483510,10719920,10719920,1296.338,5891,14590841,160793,14430048,30928750,0.744168893,1.375568413,2.119737306
Middle East,600,9885655,25220410,129197,127242.2,1954.774,564503.8,24655880,9756453,9756453,1954.774,5885,14622221,162053.2,14460158,35106065,0.676070687,1.72480022,2.400870907
Middle East,700,9275130,24209550,158014.5,154516.3,3498.23,488110.1,23720860,9117118,9117118,3498.23,6196,14298066,172784.9,14125289,33484680,0.648698223,1.693204522,2.341902744
Middle East,800,8800447,23371130,185467.9,179371.5,6096.447,436203,22934880,8614978,8614978,6096.447,6596,14105693,186054,13919640,32171577,0.623893275,1.656857979,2.280751254
Middle East,900,9787046,24763420,178492.5,169728.6,8763.862,465893.9,24297520,9608559,9608559,8763.862,7019,14612195,199698.4,14412502,34550466,0.669786161,1.694709111,2.364495273
Middle East,1000,8050481,22326870,153016.3,140441.8,12574.58,426032.3,21900960,7897465,7897465,12574.58,7065,12990823,197511.6,12793322,30377351,0.619705233,1.718664784,2.338370017
Middle East,1100,7973557,21908750,139823.4,124637.7,15185.63,456793.2,21452020,7833736,7833736,15185.63,7697,12907569,210736.9,12696820,29882307,0.617742737,1.697356799,2.315099536
Middle East,1200,7789865,22884300,121553.1,102205,19348.26,481534.9,22402810,7668310,7668310,19348.26,8748,13049537,229555.2,12819987,30674165,0.5969457,1.753648424,2.350594125
Middle East,1300,6088563,20352720,89184.61,70348.73,18835.91,360030,19992660,5999377,5999377,18835.91,9857,11441739,229476.4,11212274,26441283,0.532136155,1.778813518,2.310949673
Middle East,1400,5703078,19821270,85825.82,57578.44,28247.38,339286,19482000,5617248,5617248,28247.38,10354,10825905,248489.8,10577429,25524348,0.526799191,1.830911134,2.357710325
Middle East,1500,5905772,21549840,86083.69,53410.02,32673.67,359405.8,21190500,5819689,5809167,43195.01,12162,11490204,290068.8,11200155,27455612,0.513983216,1.875496727,2.389479943
Middle East,1600,7009974,25623490,103225.8,63516.25,39709.56,472341.2,25151120,6906751,6867555,78906.45,15702,13603915,381686.7,13222247,32633464,0.515290929,1.883537937,2.398828867
Middle East,1700,6580301,24677540,78416.3,42607.88,35808.47,456132.9,24221600,6501896,6422261,115441.8,15501,12752818,390237.5,12362601,31257841,0.515987996,1.935065646,2.451053642
Middle East,1710,6727283,25525790,99374.08,58381.23,40992.81,470556.6,25055410,6627898,6549934,118957.7,17378,12997014,440778.7,12556234,32253073,0.517602197,1.963973417,2.481575614
Middle East,1720,6802893,26358480,106126.8,61884.61,44242.23,478844.3,25879470,6696760,6620871,120124.2,19320,13176106,492943.9,12683179,33161373,0.516305273,2.00047571,2.516780982
Middle East,1730,6879654,27316040,112879.6,65387.99,47491.67,487253.9,26828590,6766772,6693006,121259.2,21457,13359384,551325.8,12808031,34195694,0.514967906,2.044708049,2.559675955
Middle East,1740,6957621,28428710,119632.4,68891.33,50741.11,495581.7,27932910,6837995,6766378,122358.2,23796,13547146,616676.4,12930502,35386331,0.51358574,2.09850178,2.61208752
Middle East,1750,7036818,29737010,126385.2,72394.73,53990.53,510003.6,29226760,6910443,6841025,123416.9,26333,13739451,689839.8,13049598,36773828,0.512161512,2.164352127,2.676513639
Middle East,1760,7117219,31291620,133138,75898.02,57239.97,527195.7,30764170,6984089,6916910,124430.2,29041,13936682,771765.4,13164929,38408839,0.510682457,2.245270431,2.755952887
Middle East,1770,7198853,33138430,139890.8,79401.37,60489.41,550715.7,32587650,7058970,6994070,125392.1,31858,14139045,863521,13275506,40337283,0.509147046,2.343753061,2.852900107
Middle East,1780,7281767,35366220,146643.5,82904.77,63738.84,576332,34789800,7135121,7072565,126296.5,34672,14346764,966307,13380425,42647987,0.507554665,2.465100841,2.972655506
Middle East,1790,7365903,38061780,153396.4,86408.12,66988.28,602108.6,37460200,7212508,7152365,127136.8,37313,14560013,1081474,13478556,45427683,0.50589948,2.614130908,3.120030387
Middle East,1800,7451354,41349140,160149.1,89911.44,70237.71,615193.4,40733630,7291202,7233530,127905,39579,14779364,1210544,13568802,48800494,0.504172845,2.797761798,3.301934643
Middle East,1810,10118860,45401080,255957.3,165233.3,90723.78,636528.6,44764500,9862891,9824838,128768,41476,15045111,1362045,13683081,55519940,0.672567986,3.017663346,3.690231332
Middle East,1820,10219860,50378520,317072.5,205853.3,111219.1,654370.2,49724210,9902798,9884468,129549.4,42863,15325942,1534569,13791381,60598380,0.666834052,3.287140197,3.953974248
Middle East,1830,10604030,57839530,378194.3,246470.2,131724.1,719235.3,57120060,10225840,10222940,134620.9,44748,15992759,1774862,14217884,68443560,0.663051947,3.616607366,4.279659313
Middle East,1840,10968960,66864000,439319,299940,139379.1,777114.9,66085950,10529630,10529630,139379.1,46449,16657232,2046890,14610347,77832960,0.65851037,4.014112309,4.672622678
Middle East,1850,11332270,78078450,500438,356635.4,143803.2,856511.8,77221920,10831830,10831830,143803.2,48221,17333548,2358518,14975049,89410720,0.653776711,4.504470175,5.158246886
Middle East,1860,11693420,80205510,561559.7,413690.6,147870,916011.5,79289470,11131860,11131860,147870,50368,18022638,2715572,15307038,91898930,0.648818447,4.450264717,5.099083164
Middle East,1870,12128540,82419810,622677.9,470716,151962.4,980080.6,81439910,11505870,11505870,151962.4,53393,18808938,3147563,15661280,94548350,0.644828538,4.381949156,5.026777695
Middle East,1880,13511830,87611020,683796.8,512419.6,171377.7,1204301,86406600,12828030,12828030,171377.7,60397,20855482,3895227,16960244,101122850,0.647879056,4.200862871,4.848741928
Middle East,1890,14872780,93026630,744914.6,555239.2,189675.1,1436097,91590760,14127860,14127860,189675.1,68666,22872818,4760626,18112308,107899410,0.6502382,4.067125878,4.717364078
Middle East,1900,15713770,97492600,806026,604169.3,201856.4,1612895,95879540,14907690,14907690,201856.4,78744,24454494,5657207,18797288,113206370,0.642571872,3.986694634,4.629266506
Middle East,1910,16543080,102028800,1815362,1602358,213001.4,1755657,100273100,14727470,14727470,213001.4,91696,26033430,6686650,19346606,118571880,0.635455259,3.919145499,4.554600758
Middle East,1920,17418780,106877000,2824690,2601965,222722.6,1908562,104968600,14593940,14593940,222722.6,102371,28000536,7381243,20619242,124295780,0.622087377,3.816962647,4.439050024
Middle East,1930,18215360,113117500,3834019,3603562,230458.2,2064154,111052800,14381480,14381480,230458.2,114757,30039662,8114516,21924968,131332860,0.606376996,3.765604953,4.371981948
Middle East,1940,21252080,122210500,4838900,4598321,240579.1,2286502,119924000,16413200,16413200,240579.1,136497,34519128,9721611,24797412,143462580,0.615660975,3.540370429,4.156031404
Middle East,1950,23609490,130684400,5841654,5557583,284071.6,2493931,128191400,17767910,17767910,284071.6,159424,38682212,11281396,27400920,154293890,0.610344879,3.378410728,3.988755607
Middle East,1960,29858710,166243400,5495721,5189521,306200,3427267,162817600,24363750,24363750,306200,254529,50251412,17277448,32974298,196102110,0.594186488,3.308233408,3.902419896
Middle East,1970,30546190,165144800,6054225,5599568,454656,3638220,161507400,24492330,24492330,454656,441054,67081264,29928680,37152948,195690990,0.455360978,2.46186178,2.917222758
Middle East,1980,29397570,165971400,6441254,5923548,517710,4082970,161888200,22956760,22956760,517710,743918,93439856,50193492,43248924,195368970,0.31461489,1.776237754,2.090852644
Middle East,1990,33963070,201515400,10329980,9726491,603486.9,3989643,197525400,23633110,23633110,603486.9,1194403,132402140,79773600,52631244,235478470,0.25651451,1.521995037,1.778509547
Middle East,2000,33715230,217990100,11856830,11222510,634331.1,4071930,213917400,21858400,21858400,634331.1,1629350,169152740,108789920,60368536,251705330,0.199318261,1.288717522,1.488035784
