Entity,Year,Government spending (%GDP) (World Bank),"Government spending, employee compensation (World Bank)",Government spending on interests (World Bank)
Lebanon,2000,30.51076095,24.17967225,50.18201514
Lebanon,2001,29.00928327,22.81660944,53.00511757
Lebanon,2002,28.35203658,22.17376432,53.33748687
Lebanon,2003,30.47226588,20.72268777,53.56903712
Lebanon,2004,27.10826211,23.32574298,45.80019852
Lebanon,2005,27.10851069,23.00083531,39.18323184
Lebanon,2006,32.04172807,20.0774722,41.16979888
Lebanon,2007,31.8925587,19.43558302,39.7298013
Lebanon,2008,30.85546479,19.11651645,36.96731109
Lebanon,2009,28.99820301,21.24727697,37.65361555
Lebanon,2010,26.13839442,21.234802,39.34821363
Lebanon,2011,26.29702577,21.94028348,35.59074545
Lebanon,2012,27.30268811,22.23576847,30.68802825
Lebanon,2013,28.21319414,21.21513807,30.28976288
Lebanon,2014,27.28832153,22.02693082,33.56432606
Lesotho,1990,33.34669979,38.62851305,18.74855008
Lesotho,1991,37.88756692,44.19868423,13.2660271
Lesotho,1992,34.52525547,43.8492785,8.217123753
Lesotho,1994,39.21298023,43.72681442,4.698944164
Lesotho,1995,37.33632863,44.58483755,5.088533608
Lesotho,1996,34.38141391,50.11193102,5.497056629
Lesotho,2001,42.42888434,38.46064411,7.878928807
Lesotho,2002,43.07030114,36.29259458,7.368526965
Lesotho,2003,41.41902407,38.72308452,7.126017612
Lesotho,2004,41.81023277,37.21381649,4.711498462
Lesotho,2005,41.93761744,37.221173,6.168284773
Lesotho,2006,48.08843336,35.79514546,6.626494021
Lesotho,2007,46.05348984,36.95809515,5.643669572
Lesotho,2008,50.98355049,35.35885776,1.723899015
Lithuania,1991,,7.523302264,
Lithuania,1993,,12.30901365,0.018081548
Lithuania,1994,,15.46674105,0.466614257
Lithuania,1995,9.503957611,16.5882376,1.046723837
Lithuania,1996,7.715658444,22.29907532,3.075068298
Lithuania,1997,14.23709128,15.33166882,1.472560611
Lithuania,1998,11.89038345,20.93008466,2.66769918
Lithuania,1999,11.09862866,18.64417913,3.737293285
Lithuania,2000,10.90796674,16.99550732,4.469637686
Lithuania,2001,7.436273486,24.34272262,5.419828897
Lithuania,2002,9.627559412,18.57026107,3.857318972
Lithuania,2003,9.244965933,18.59888174,3.786872151
Lithuania,2004,9.119595536,19.31680458,2.786136186
Lithuania,2005,9.02041948,18.82537649,2.415869556
Lithuania,2006,8.995654534,19.16796808,2.217931713
Lithuania,2007,9.161387876,17.23223898,2.030203771
Lithuania,2008,10.07333259,16.92176332,1.727288396
Lithuania,2009,12.19908938,15.98021017,2.729695854
Lithuania,2010,11.54279169,14.50671909,4.562589914
Lithuania,2011,11.54557829,13.66238997,4.580555087
Lithuania,2012,9.895050007,15.54198693,5.922195237
Lithuania,2013,9.676932819,15.89726206,5.506447659
Lithuania,2014,9.558907273,16.23333328,5.256699528
Low income,2010,16.78979952,,
Lower middle income,1990,16.05685118,,
Lower middle income,1991,15.7691673,,
Lower middle income,1992,16.32827863,,
Lower middle income,1993,16.19067336,,
Lower middle income,1994,15.62866871,,
Lower middle income,1995,15.31360984,,
Lower middle income,1996,14.9722755,,
Lower middle income,1997,16.01258019,,
Lower middle income,1998,15.68331422,,
Lower middle income,1999,17.06030651,,
Lower middle income,2002,17.53474509,,
Lower middle income,2003,16.93553423,,
Lower middle income,2004,16.75205948,,
Lower middle income,2005,17.09317141,,
Lower middle income,2006,17.18475127,,
Lower middle income,2007,16.94591322,,
Lower middle income,2008,18.39113453,,
Lower middle income,2009,18.35062813,,
Lower middle income,2010,17.20895111,,
Lower middle income,2011,16.66933783,,
Lower middle income,2012,17.49982796,,
Luxembourg,1972,22.00481144,20.22016824,3.453110396
Luxembourg,1973,21.06638149,21.46300098,3.168794073
Luxembourg,1974,20.64851053,21.99977589,2.681806297
Luxembourg,1975,28.45531854,20.01697097,2.097963483
Luxembourg,1976,28.95768778,19.72911513,1.999150361
Luxembourg,1977,31.57967568,19.61199688,2.073809789
Luxembourg,1978,30.47092811,19.90114904,2.274839473
Luxembourg,1979,31.33685697,19.74414129,2.198196158
Luxembourg,1980,31.87467692,20.14420373,2.077829103
Luxembourg,1981,33.58374424,17.28717349,2.048962618
Luxembourg,1982,34.14399091,20.78382267,0.977780146
Luxembourg,1983,33.98005954,18.38855293,1.029359874
Luxembourg,1984,32.06832773,18.9040841,1.304772537
Luxembourg,1985,30.63669196,19.8235659,1.556433642
Luxembourg,1986,29.42505262,20.33933352,1.522538798
Luxembourg,1987,30.63171478,20.70736512,1.616145373
Luxembourg,1988,29.50604959,19.78060035,1.200894821
Luxembourg,1989,26.85055135,20.38724784,0.993335735
Luxembourg,1990,28.86365197,20.97613967,0.630067895
Luxembourg,1991,28.91032756,19.32239947,0.4376812
Luxembourg,1992,31.43001759,21.81711728,0.279941206
Luxembourg,1993,30.91964913,19.67998203,0.481711254
Luxembourg,1994,31.07044175,19.09617733,0.448013305
Luxembourg,1995,30.66673547,19.59901987,0.389109006
Luxembourg,1996,30.93184474,18.01745456,0.476969411
Luxembourg,1997,32.26148785,19.80293315,0.594528633
Luxembourg,1999,33.20756457,17.31552793,0.632711683
Luxembourg,2000,32.05635227,17.08185696,0.51147328
Luxembourg,2001,34.00776548,17.02013739,0.753547474
Luxembourg,2002,35.21048807,16.77896142,0.644071184
Luxembourg,2003,36.94729338,16.42475951,0.404764871
Luxembourg,2004,38.0537365,16.13179845,0.310946608
Luxembourg,2005,37.67655232,16.25317399,0.280781313
Luxembourg,2006,35.26615553,16.32047286,0.330412444
Luxembourg,2007,33.75409429,16.43206962,0.462718798
Luxembourg,2008,35.70547496,15.97970389,0.661180604
Luxembourg,2009,40.576152,15.87173132,0.817591568
Luxembourg,2010,39.74681896,16.12696567,0.926033251
Luxembourg,2011,39.77411167,18.21494016,1.123282611
Luxembourg,2012,41.50569308,17.88837933,1.097393942
Luxembourg,2013,40.81487348,17.69772436,1.022049619
Luxembourg,2014,39.92539062,17.93835228,0.94662118
Macao,1996,13.48945044,56.04274501,0.055593226
Macao,1997,14.55637945,56.77724177,0.002452062
Macao,1998,16.50554373,56.72629035,0.013869779
Macao,1999,20.68337988,46.45866138,
Macao,2000,16.67612376,53.54798043,
Macao,2001,15.4082812,53.65276608,
Macao,2002,15.03011053,52.56865553,
Macao,2003,14.67094531,49.99943888,
Macao,2004,11.9173712,49.70516214,
Macao,2005,11.62559034,49.23637009,
Macao,2006,10.92801974,45.32168265,
Macao,2007,10.12831576,45.46045994,
Macao,2008,13.75658651,34.00411547,
Macao,2009,17.14344816,28.58181756,
Macao,2010,14.76612957,27.53523199,
Macao,2011,12.04411161,30.23339308,
Macao,2012,10.94535263,31.74088289,
Macedonia,2005,28.89446685,26.30966493,2.939440373
Macedonia,2006,29.56142176,24.16314181,3.17231402
Macedonia,2007,29.29559725,24.34251167,2.671589993
Macedonia,2008,30.55123045,16.43103965,2.087508087
Macedonia,2009,31.33938865,17.46883177,1.881637679
Macedonia,2010,30.08602869,17.20670391,2.412495725
Macedonia,2011,28.9817013,17.20595559,2.580112838
Macedonia,2012,29.3726417,16.56952357,3.075508998
Madagascar,2000,10.61996529,40.74060784,13.36251749
Madagascar,2001,10.29317349,46.14883781,10.25782929
Madagascar,2002,9.446821684,48.62579281,12.85412262
Madagascar,2003,11.22272099,48.03434303,14.87454062
Madagascar,2004,12.59987248,38.93057535,23.3045651
Madagascar,2005,11.04337564,40.94375168,23.9167489
Madagascar,2006,11.59715778,43.04582604,20.78225336
Madagascar,2007,11.23638063,45.99973094,10.06845629
Madagascar,2008,11.75865206,40.13439124,6.732254586
Madagascar,2009,9.203210595,52.17916087,8.347137825
Madagascar,2010,9.024830174,57.38549683,8.984010611
Madagascar,2011,9.701313711,54.55789663,7.370430398
Malaysia,1996,18.68908411,34.33572332,14.32939688
Malaysia,1997,16.99036534,27.55963073,13.41952463
Malaysia,1998,16.81271271,29.36519603,14.54820352
Malaysia,1999,18.58388249,25.82745912,14.20724944
Malaysia,2000,16.51218712,27.79458144,15.38668062
Malaysia,2001,18.74538926,26.39187684,14.57658324
Malaysia,2002,17.6745509,29.88587205,14.2755902
Malaysia,2003,17.62618532,29.42706569,14.28745614
Malaysia,2004,18.88686613,26.55892241,12.19550333
Malaysia,2005,17.68669814,26.61403564,12.06977252
Malaysia,2006,17.71911144,26.97212441,11.81657948
Malaysia,2007,18.11882114,27.03167481,10.70976901
Malaysia,2008,19.56801267,27.22011606,8.493640475
Malaysia,2009,21.67131406,27.69080717,9.205725871
Malaysia,2010,18.23190646,31.15780177,10.43051715
Malaysia,2011,19.73494433,27.87083866,9.846051242
Malaysia,2012,20.9798497,29.45324807,9.587911683
Maldives,1990,16.59120783,26.1443662,3.667840376
Maldives,1991,17.1641791,28.43524762,4.99883748
Maldives,1992,17.97137069,26.53853262,3.973387544
Maldives,1993,17.38613525,26.27808531,5.047215891
Maldives,1994,16.7745533,26.72351496,8.108108108
Maldives,1995,18.6984945,26.44345746,8.7119918
Maldives,1996,18.02301453,26.09378271,8.478124346
Maldives,1997,19.75996557,22.83417936,7.368866328
Maldives,1998,20.41707335,22.39771939,6.287079128
Maldives,1999,22.28437752,23.68812682,6.386282756
Maldives,2000,25.52783865,24.88938643,5.671944133
Maldives,2001,18.21400342,25.65689358,5.909505935
Maldives,2002,18.09236595,25.31051484,6.471034417
Maldives,2003,17.56346801,24.04825852,5.763737903
Maldives,2004,18.11787233,25.77741114,4.971127291
Maldives,2005,32.39468716,20.98292163,3.33598949
Maldives,2006,29.70841066,19.34983416,3.545062235
Maldives,2007,29.35327173,18.42197527,3.571591896
Maldives,2008,27.53186174,34.68887341,3.75174188
Maldives,2009,31.60911557,33.59764515,7.049709637
Maldives,2010,28.33970966,29.5024976,8.018414589
Maldives,2011,25.37341115,63.08684276,7.997140994
Mali,2000,9.518510574,36.51348651,7.992007992
Mali,2001,11.01372734,30.66436478,5.218553746
Mali,2002,11.68874976,29.50183893,5.800334811
Mali,2003,12.93894075,30.0275082,5.311874964
Mali,2004,13.66089447,30.9773648,4.473987781
Mali,2005,12.83345752,32.59677945,4.414320464
Mali,2006,13.33510416,33.17294855,3.164128219
Mali,2007,13.04828609,31.46839419,2.74833137
Mali,2008,12.04020639,35.38095455,2.67683915
Mali,2009,12.91061438,34.40370445,2.496870251
Mali,2010,12.78093773,34.29663183,2.829538327
Mali,2011,12.24227126,36.85848357,4.076520459
Mali,2012,11.98908752,40.29911107,3.530665975
Mali,2013,13.24681263,35.42008896,4.447871869
Malta,1972,33.68386002,35.32823622,5.351964144
Malta,1973,32.11936314,39.00830484,4.787493894
Malta,1974,38.88326319,32.48181657,3.618946248
Malta,1975,34.99516886,40.04068221,3.035518698
Malta,1976,31.43756131,41.09977324,3.004535147
Malta,1977,30.85383061,38.62102809,2.576370997
Malta,1978,28.64301809,39.66442187,2.374158201
Malta,1980,24.67743056,42.80754434,2.008069813
Malta,1981,28.01194444,41.05419451,1.55159614
Malta,1982,30.07196604,35.96732026,1.333333333
Malta,1983,29.61800447,38.4970866,1.406469761
Malta,1984,29.7221803,37.66724069,1.516757186
Malta,1985,29.06257473,39.03287186,1.581261072
Malta,1986,28.11905613,39.3618363,1.620633119
Malta,1987,28.17088974,40.57494867,1.449105309
Malta,1988,27.65030233,39.10690122,1.748308525
Malta,1989,27.46718869,37.49506903,2.495069034
Malta,1990,64.53343892,34.69478753,2.456860035
Malta,1991,66.25845641,33.38474315,3.614505477
Malta,1992,67.59946407,37.32704065,3.829239515
Malta,1993,69.97141782,40.01478577,4.22680081
Malta,1994,70.52677407,39.89215972,5.20256485
Malta,1995,91.08901212,37.77825768,4.739774543
Malta,1996,96.40341876,37.09137649,4.902306553
Malta,1997,96.14057832,35.21178992,6.128594421
Malta,1998,94.76425082,35.71377638,7.413719338
Malta,1999,95.00766887,34.11701158,9.855845515
Malta,2000,91.13795975,32.98023135,10.61077784
Malta,2001,97.42145245,35.25730221,9.264509819
Malta,2002,95.51322016,35.01506193,9.799811164
Malta,2003,105.0747424,32.11452225,8.297442468
Malta,2004,102.7517458,33.12902774,9.010627227
Malta,2005,100.3518354,32.40109864,9.354792078
Malta,2006,100.1935379,31.27505647,9.129604091
Malta,2007,97.99586052,31.01039679,8.723975354
Malta,2008,44.40837015,32.46560447,7.900947034
Malta,2009,44.06239816,32.45697692,7.814415894
Malta,2010,43.85239385,31.41664786,7.514808005
Malta,2011,41.51347151,31.52762379,7.802983398
Malta,2012,43.03795637,30.77471179,7.227170369
Malta,2013,43.4155812,30.7855761,6.94617995
Malta,2014,,31.15173424,6.873243127
Mauritius,1973,,38.76971609,11.07255521
Mauritius,1974,,34.07518235,5.816345614
Mauritius,1975,,32.15130024,4.714226116
Mauritius,1976,22.11584656,36.87182923,4.920072748
Mauritius,1977,23.78650837,38.31833218,5.6388953
Mauritius,1978,24.58193055,38.31563956,7.560849301
Mauritius,1979,24.72335855,39.45065373,9.458034585
Mauritius,1980,24.21584638,36.03952906,15.31514492
Mauritius,1981,25.54163308,33.74451022,17.62077525
Mauritius,1982,25.83941932,35.70865106,21.10833552
Mauritius,1983,25.72909399,38.15198933,21.75521591
Mauritius,1984,24.11456854,36.9672744,22.53982861
Mauritius,1985,22.80226675,35.14926942,23.37327867
Mauritius,1986,20.35610537,35.62453439,23.21827663
Mauritius,1987,18.69488912,36.1071405,20.25157786
Mauritius,1988,19.64969433,39.67631365,15.53588466
Mauritius,1989,19.35099315,44.5877604,13.60522124
Mauritius,1990,18.96551724,44.75668449,17.87834225
Mauritius,1991,18.69248121,41.35690957,18.71104358
Mauritius,1992,18.99245728,40.33933518,15.42222782
Mauritius,1993,17.54047964,40.38547204,11.7037389
Mauritius,1994,18.78318437,45.19015287,11.03761403
Mauritius,1995,18.8502895,45.03122711,12.47951547
Mauritius,1996,18.78083247,42.01402167,13.11126765
Mauritius,1997,19.81952732,39.86026391,13.16563476
Mauritius,1998,19.4999067,39.44022965,13.87123231
Mauritius,1999,21.94369137,37.76353517,12.58643953
Mauritius,2000,20.44638052,38.24354544,12.25045741
Mauritius,2001,20.37213599,37.09483303,12.79038669
Mauritius,2002,20.28571722,38.25343305,12.19332061
Mauritius,2003,20.37423211,37.31887126,13.92147455
Mauritius,2004,20.74892617,38.19703852,13.93651621
Mauritius,2005,20.81777731,39.02330933,12.10146843
Mauritius,2006,20.42844962,36.26652111,11.78649322
Mauritius,2007,19.14999303,35.41206533,14.60141764
Mauritius,2008,18.68826463,33.82684839,15.54786999
Mauritius,2009,21.65122506,35.71845694,13.19318013
Mauritius,2010,22.66514022,35.23337458,10.96887798
Mauritius,2011,20.88226098,36.42901619,9.454871612
Mauritius,2012,20.75297579,35.95215346,9.261511218
Mauritius,2013,22.23873664,37.79974633,7.795524447
Mauritius,2014,22.80892942,37.03923165,11.49036208
Mexico,1990,16.82479604,18.87176435,47.83378111
Mexico,1991,13.71525321,27.20352133,33.21913073
Mexico,1992,13.3454567,31.38346395,25.26484708
Mexico,1993,10.80223974,22.08877962,17.93574709
Mexico,1994,10.92381598,22.69348874,14.65406832
Mexico,1995,12.47802702,18.8824292,19.248828
Mexico,1996,12.0833778,18.55821244,19.80889067
Mexico,1997,12.72284889,15.34146185,14.60510308
Mexico,1998,11.70604441,17.75809209,15.44417582
Mexico,1999,12.39172494,17.91648761,16.88223341
Mexico,2000,13.13000289,17.09087225,13.33246148
Moldova,1997,38.41344542,7.7073541,11.06472426
Moldova,1998,34.47143944,7.664173449,14.07624633
Moldova,1999,29.00034866,8.888142613,24.593513
Moldova,2000,28.92547332,10.34594385,22.0277532
Moldova,2001,22.27930081,14.88514548,18.78195312
Moldova,2003,22.21665599,20.48728814,9.444263364
Moldova,2004,27.2585564,14.98957785,8.849669011
Moldova,2005,29.31833211,13.99958329,4.262200038
Moldova,2006,31.86638747,15.62026701,3.005272901
Moldova,2007,32.40976799,15.21332379,3.521517174
Moldova,2008,32.77939218,14.2751863,3.498615778
Moldova,2009,38.04099775,15.08998134,3.628834049
Moldova,2010,34.97758115,13.75607506,2.177872875
Moldova,2011,32.81678887,12.95764537,2.451136389
Moldova,2012,33.30119945,13.42198503,2.268140186
Mongolia,1992,16.670151,7.790958641,0.662605536
Mongolia,1993,14.62551812,8.105348509,6.090272981
Mongolia,1994,14.23358812,10.87759943,3.134940335
Mongolia,1995,11.67247366,12.18290133,2.364513881
Mongolia,1996,13.32540022,12.83289777,3.999349203
Mongolia,1997,16.32787226,10.3343465,11.90268304
Mongolia,1998,18.35728458,11.65987751,6.391988984
Mongolia,1999,18.91244314,12.57077145,8.464681559
Mongolia,2000,22.38914253,12.6791142,6.637670266
Mongolia,2001,22.05128353,11.55747132,5.359254807
Mongolia,2002,21.69714372,14.2119723,5.957678041
Mongolia,2003,24.60041063,29.53913967,3.922440343
Mongolia,2006,23.34789376,24.24583867,1.922867661
Mongolia,2007,23.20669249,23.98915662,1.614875414
Mongolia,2008,25.46116801,32.64900592,1.188669879
Mongolia,2009,26.45851259,33.23587499,1.69869729
Mongolia,2010,22.90580308,29.20600652,1.875750125
Mongolia,2011,24.03038005,25.32074493,1.178914774
Mongolia,2012,26.60824889,26.96053669,2.835569759
Morocco,1972,17.37417006,52.02169625,6.533530572
Morocco,1973,17.10875332,50.27359781,6.338349293
Morocco,1974,22.66845558,37.78771538,3.748520321
Morocco,1975,22.16637829,41.84115971,4.262173213
Morocco,1976,20.8305789,48.21489289,5.587668593
Morocco,1977,20.45577862,51.04627174,7.486000589
Morocco,1978,20.82351235,50.07400958,9.116238572
Morocco,1979,21.69785471,51.23310058,10.10251077
Morocco,1980,19.82289022,47.8591649,10.36801132
Morocco,1981,23.03007971,45.17438293,13.79961301
Morocco,1982,21.56418018,46.7339745,13.68205753
Morocco,1983,20.92429406,48.7470019,14.67620544
Morocco,1984,20.02553022,47.36198195,16.98271907
Morocco,1985,21.04505621,41.09550208,19.63588258
Morocco,1986,19.27971358,42.7638897,22.58357239
Morocco,1987,19.00240061,45.94336621,20.79946779
Morocco,1988,18.19660827,44.86431585,24.50388041
Morocco,1989,19.64269723,46.41017459,25.40684688
Morocco,1990,17.78185973,48.90466394,22.39278367
Morocco,1991,18.66657916,48.4115035,23.38815727
Morocco,1992,19.57125973,47.78186079,22.74768777
Morocco,1993,22.6882171,41.79468751,22.23969095
Morocco,1994,22.01883849,41.06835948,22.12119532
Morocco,1995,24.2047671,39.43405347,20.54190062
Morocco,1997,23.22169891,40.19605579,19.24418068
Morocco,1998,23.33461534,40.43268512,17.80263411
Morocco,1999,24.14613944,41.07793301,17.15114804
Morocco,2002,27.76348478,43.86538818,9.711166733
Morocco,2003,26.4343402,46.87987606,9.198081976
Morocco,2004,26.69235723,47.14205187,8.6009486
Morocco,2005,28.62721921,47.20356085,7.751664206
Morocco,2006,26.51994962,47.2506621,6.298242327
Morocco,2007,27.7148353,45.74654847,6.72117567
Morocco,2008,29.21759832,42.23316949,4.463751011
Morocco,2009,27.41640517,47.79628744,3.735170561
Morocco,2010,29.5630552,40.59561441,3.968799183
Morocco,2011,32.47581651,39.59931768,3.174457266
Mozambique,2010,22.05023899,42.74741362,3.515168475
Mozambique,2011,23.70814154,43.13394535,3.868901346
Mozambique,2012,24.31683526,42.13101859,3.916968907
Myanmar,2003,3.057609709,,
Myanmar,2004,3.643954039,,
Namibia,1991,29.96964317,50.11631638,0.838280122
Namibia,1992,29.41544857,52.61847973,0.746655605
Namibia,1999,29.63238891,52.34024704,7.418496341
Namibia,2000,28.4849778,51.23239792,6.606089267
Namibia,2001,30.13019797,49.02392294,7.03557198
Namibia,2002,28.83161489,46.07625983,8.057709899
Namibia,2003,29.69675259,46.18788368,7.802594429
Namibia,2004,26.44588984,48.24966423,8.83480795
Namibia,2005,25.63205059,49.75247784,9.802484127
Namibia,2006,24.26550492,47.39592562,9.624072676
Namibia,2007,24.2619304,45.00984158,7.724574179
Namibia,2008,25.70356534,41.94728343,6.161068537
Namibia,2009,27.8245549,43.21963038,5.71652987
Namibia,2010,28.58046481,45.75501694,4.089831455
Namibia,2011,35.01553949,40.21887269,3.582467143
Nepal,2004,14.59633833,,8.35259625
Nepal,2005,15.06272353,,7.003711359
Nepal,2010,15.63520088,27.64771629,5.352093011
Nepal,2011,15.8983412,27.36587751,5.760641242
Nepal,2012,15.9327405,27.10751522,6.230107583
Nepal,2013,15.21643305,26.80336369,5.354184453
Netherlands,1973,35.37979125,,3.13613685
Netherlands,1974,36.31281733,12.70218839,2.913891532
Netherlands,1975,41.27961757,11.98219125,2.680991096
Netherlands,1976,41.51819828,11.76570028,2.975234553
Netherlands,1977,42.89768073,11.43766096,3.052567793
Netherlands,1978,43.93620402,11.32836535,3.192725781
Netherlands,1979,45.29493658,11.19315009,3.331885587
Netherlands,1980,46.13795752,10.82442143,3.83636055
Netherlands,1981,47.39439537,10.28022752,4.581746073
Netherlands,1982,50.10093407,9.803640533,5.575462233
Netherlands,1983,50.8826473,9.414064276,6.518478113
Netherlands,1984,49.90951093,9.11128692,7.476265823
Netherlands,1985,49.1989994,8.993363785,8.359906921
Netherlands,1986,49.38991929,8.843140523,8.768128021
Netherlands,1987,50.65271277,8.75835952,8.597212151
Netherlands,1988,48.51474714,8.961845608,8.768250383
Netherlands,1989,46.8230635,9.129679356,8.509714105
Netherlands,1990,45.97925846,9.151717847,8.634843417
Netherlands,1991,46.32178269,8.485411235,8.881825649
Netherlands,1992,46.80663601,8.540430581,9.021868113
Netherlands,1993,47.08580399,8.537544227,9.330362993
Netherlands,1994,46.085966,9.135212613,9.259436216
Netherlands,1995,48.42242447,7.395675964,9.101930963
Netherlands,1996,41.70322967,8.135421575,9.908363984
Netherlands,1997,40.79394785,8.034550852,9.445735549
Netherlands,1998,39.23352555,8.183079965,9.307852457
Netherlands,1999,38.23733602,8.247858129,8.639982852
Netherlands,2000,37.15721743,8.21986101,7.525512502
Netherlands,2001,37.75257187,8.132136804,6.612396855
Netherlands,2002,38.17282473,8.231928588,5.938600906
Netherlands,2003,39.09756035,8.110713997,5.417070511
Netherlands,2004,38.21131849,8.072765779,5.345547542
Netherlands,2005,37.25011867,8.069277701,5.10726235
Netherlands,2006,38.13370579,7.354385965,4.546010187
Netherlands,2007,37.52364336,7.295600217,4.486257469
Netherlands,2008,38.30994598,7.181975227,4.608291167
Netherlands,2009,42.56695923,7.125629594,4.263356514
Netherlands,2010,42.51574,7.121255009,3.795271367
Netherlands,2011,41.96559807,6.970486529,3.855690507
Netherlands,2012,42.31869726,6.963831151,3.559747276
Netherlands,2013,42.5820111,8.149075584,3.302567581
Netherlands,2014,41.9311375,8.251681318,3.239213118
New Zealand,1972,25.91463415,25.14705882,9.068627451
New Zealand,1973,26.06238452,25.06255213,8.34028357
New Zealand,1974,27.66841428,25.31283518,7.901322846
New Zealand,1975,31.41903758,23.58859698,7.546115148
New Zealand,1976,28.50186193,23.26633166,9.221105528
New Zealand,1977,31.38984785,21.83299389,9.450101833
New Zealand,1978,34.16436347,21.74343735,9.757305597
New Zealand,1979,33.84392365,22.07310109,10.82238721
New Zealand,1980,34.95246398,23.22128519,10.59508255
New Zealand,1981,36.22135843,21.86764567,11.32448461
New Zealand,1982,37.26565797,19.94500162,11.93788418
New Zealand,1983,36.58483833,18.82205143,14.89062962
New Zealand,1984,37.16973004,17.17854613,16.29000064
New Zealand,1985,36.14093264,17.84608327,18.93565776
New Zealand,1986,37.46937226,17.99677642,18.74280451
New Zealand,1987,41.0829539,17.22143444,18.46406448
New Zealand,1988,39.18672294,17.34463688,16.32586232
New Zealand,2001,31.55129281,25.39700519,6.264666846
New Zealand,2002,30.72556331,27.34119456,5.278178045
New Zealand,2003,31.21734163,24.19661428,5.527664648
New Zealand,2004,30.43645922,25.37824957,5.354144453
New Zealand,2005,30.98588771,25.62365453,5.264797394
New Zealand,2006,31.36616911,25.84839953,4.549496147
New Zealand,2007,31.28171095,24.97946893,3.856419381
New Zealand,2008,32.60062442,26.53843665,2.162870454
New Zealand,2009,45.48834956,19.71950361,2.599282915
New Zealand,2010,45.85809008,19.71301278,2.703423328
New Zealand,2011,52.05932818,16.97330172,3.296207552
New Zealand,2012,44.96039446,19.7980864,3.624360159
New Zealand,2013,32.43753494,25.34768717,5.727392048
New Zealand,2014,32.57810189,25.48003648,4.510208155
Nicaragua,1990,65.22711701,21.99729566,0.00783868
Nicaragua,1991,23.73080172,48.19699684,4.950015465
Nicaragua,1992,24.40037929,36.39135901,12.22128243
Nicaragua,1993,25.17354296,30.12716045,15.76959605
Nicaragua,1994,11.31086935,28.32476834,19.71686129
Nicaragua,1995,10.9220556,25.36318919,16.76352691
Nicaragua,1996,10.80335045,21.51404469,12.6369064
Nicaragua,1997,11.29519676,21.26410652,19.18273428
Nicaragua,1998,11.44817818,23.98106645,18.61549338
Nicaragua,1999,12.6829708,23.13142257,10.21093937
Nicaragua,2000,12.69323482,22.92232403,12.6934849
Nicaragua,2001,14.41520645,21.82047305,12.45637844
Nicaragua,2002,12.20112281,37.91094612,14.16718874
Nicaragua,2003,13.15269262,36.26443227,18.14855321
Nicaragua,2004,12.92366792,35.01605961,12.38804971
Nicaragua,2005,13.7175631,34.452102,10.75809786
Nicaragua,2006,15.02777694,34.14035184,9.400172763
Nicaragua,2007,14.62595551,36.01321829,7.85031947
Nicaragua,2008,15.2174344,36.1564784,5.782317939
Nicaragua,2009,15.34569163,38.90901111,6.541939945
Nicaragua,2010,15.02294332,38.0142971,7.097955098
Nicaragua,2011,15.00378748,36.42937747,6.891280609
Nicaragua,2012,15.36478993,36.08939144,6.530256589
Nigeria,2003,11.44847825,30.38265561,36.61704466
Nigeria,2004,9.876985495,32.12489159,33.17432784
Nigeria,2005,9.503014673,31.65750196,28.13682782
Nigeria,2006,7.940229578,35.53446419,16.78109855
Nigeria,2007,8.077967611,44.99881769,12.63301017
Nigeria,2008,9.243776272,41.35087719,16.71929825
Nigeria,2009,9.114340104,41.41559063,10.94300248
Nigeria,2010,5.968701602,41.69687085,12.55587773
Nigeria,2011,5.954324235,45.40158684,13.89672352
Nigeria,2012,5.13845594,44.59187776,18.20935531
Norway,1972,28.32671692,13.07609199,2.93255132
Norway,1973,28.2194754,12.76421656,3.046502114
Norway,1974,28.27056969,12.03867052,3.323689224
Norway,1975,29.00104161,12.29784502,2.766964966
Norway,1976,31.24633513,12.13772846,4.466383812
Norway,1977,31.76523297,11.58410622,5.100368993
Norway,1978,33.36039494,10.84412871,5.702907991
Norway,1979,33.52993864,10.2751114,6.769159148
Norway,1980,32.64305845,9.803072303,7.528682529
Norway,1981,32.62157786,10.04425856,7.085569357
Norway,1982,33.21115439,10.09375861,6.531080346
Norway,1983,33.09544831,9.818164713,6.88098054
Norway,1984,32.00068709,9.571875443,6.923784081
Norway,1985,31.45170181,9.473386664,7.519009526
Norway,1986,33.88083786,9.314404257,9.034424342
Norway,1987,34.86733609,9.174030104,8.548363781
Norway,1988,36.22553773,8.648282398,6.840477536
Norway,1989,36.74797322,8.602621261,6.855753833
Norway,1990,38.09484437,8.442613195,6.534737343
Norway,1991,38.62549314,8.304087818,5.695092979
Norway,1992,39.73149443,8.327400373,5.55975162
Norway,1993,39.01321019,8.373511847,6.094948145
Norway,1994,38.35828198,8.293938698,6.122318526
Norway,1995,38.7301116,10.40670851,5.478541308
Norway,1996,36.68491273,10.6241923,5.189971569
Norway,1997,35.04894316,10.91389974,4.631495268
Norway,1998,36.46431544,11.02958859,4.320169751
Norway,1999,35.61228126,11.02019989,3.666818268
Norway,2000,32.44204137,10.66274998,3.827559491
Norway,2001,33.1641937,10.59547257,4.391749955
Norway,2002,38.17941636,15.31138151,3.556511345
Norway,2003,37.60997226,15.77447401,4.116978803
Norway,2004,35.60548625,16.14889603,3.694346421
Norway,2005,33.52164115,16.13841368,4.219724445
Norway,2006,32.50124587,16.04352198,6.508574952
