Entity,Year,p_avg_all_ages,p_avg_15_64,p_avg_65_74,p_avg_75_84,p_avg_85p,deaths_2020_all_ages,average_deaths_2015_2019_all_ages,deaths_2015_all_ages,deaths_2016_all_ages,deaths_2017_all_ages,deaths_2018_all_ages,deaths_2019_all_ages,deaths_2010_all_ages,deaths_2011_all_ages,deaths_2012_all_ages,deaths_2013_all_ages,deaths_2014_all_ages,deaths_2021_all_ages,time,time_unit,p_avg_0_14,projected_deaths_2020_2022_all_ages,excess_proj_all_ages,cum_excess_proj_all_ages,cum_proj_deaths_all_ages,cum_p_proj_all_ages,p_proj_all_ages,p_proj_0_14,p_proj_15_64,p_proj_65_74,p_proj_75_84,p_proj_85p,cum_excess_per_million_proj_all_ages,excess_per_million_proj_all_ages,deaths_2022_all_ages,deaths_2020_2022_all_ages
Israel,32,-6.16,-8.01,3.84,-9.92,-8.08,991,1056,1071,1097,1030,1015,1067,776,939,945,963,891,1253,5,weekly,21.26,1080.3,-89.3,-132.7,5325.7,-2.49,-8.27,25.75,-7.59,-6.54,-8.41,-10.57,-14.0438141602286,-9.45073552756905,1565,991
Israel,39,-10.27,-22.11,1.39,-11.53,-9.14,944,1052,1049,1077,1091,989,1054,913,887,1018,970,891,1182,6,weekly,-13.7,1076.3,-132.3,-265,6402,-4.14,-12.29,-9.9,-21.75,-9.11,-10.04,-11.53,-28.0452957984972,-14.0014816382686,1458,944
Israel,46,-2.29,-0.82,-0.93,-6.56,1.59,965,987.6,1040,1007,908,1010,973,860,864,904,959,1029,1089,7,weekly,-51.95,1011.9,-46.9,-311.9,7413.9,-4.21,-4.63,-49.98,-0.33,-11.27,-4.91,-1.33,-33.0087839983067,-4.9634881998095,1287,965
Israel,53,0.47,-3.16,5.6,-2.68,2.74,989,984.4,1019,905,991,974,1033,754,847,970,930,938,1011,8,weekly,-19.57,1008.7,-19.7,-331.6,8422.6,-3.94,-1.95,-16.32,-2.66,-4.88,-0.95,-0.31,-35.0936607048365,-2.08487670652979,1195,989
Israel,60,-5.83,5.38,0.22,-12.26,-8.07,905,961,984,896,980,934,1011,839,825,1004,887,911,987,9,weekly,-6.28,985.3,-80.3,-411.9,9407.9,-4.38,-8.15,-2.03,5.89,-10.59,-10.66,-10.78,-43.5919144883056,-8.49825378346915,1103,905
Israel,67,-1.06,-2.44,5.84,-4.39,-0.95,930,940,1023,838,927,909,1003,807,844,951,921,986,1042,10,weekly,-4.27,964.3,-34.3,-446.2,10372.2,-4.3,-3.56,-0.02,-1.93,-5.65,-2.59,-4,-47.2219282463753,-3.63001375806964,1019,930
Israel,74,4.66,-7.89,15.85,3.99,6.04,965,922,955,833,919,907,996,759,845,943,971,906,1063,11,weekly,-5.25,946.3,18.7,-427.5,11318.5,-3.78,1.98,-0.78,-7.43,3.31,6.02,2.7,-45.2428828447455,1.9790454016298,1029,965
Israel,81,3.48,-18.5,5.74,3.18,12.75,893,863,830,789,885,868,943,757,825,952,833,911,998,12,weekly,-6.86,887.3,5.7,-421.8,12205.8,-3.46,0.64,-2.73,-18.06,-6.1,5.32,8.88,-44.6396444068155,0.60323843792994,1017,893
Israel,88,10.57,8.29,23.46,5.82,11.58,983,889,935,810,903,872,925,788,886,878,808,842,922,13,weekly,-41.57,913.3,69.7,-352.1,13119.1,-2.68,7.63,-39.01,8.89,9.14,7.96,8.03,-37.2632024552863,7.37644195152926,1134,983
Israel,95,18.44,-4.44,43.65,22.46,15.23,1029,868.8,883,930,833,846,852,762,816,953,754,787,1010,14,weekly,4.4,893.1,135.9,-216.2,14012.2,-1.54,15.22,9.26,-3.92,26.84,24.98,11.42,-22.8807281193777,14.3824743359086,1061,1029
Israel,102,5.05,0.02,18.09,1.71,5.05,878,835.8,811,830,856,790,892,732,827,833,760,852,928,15,weekly,-15.87,860.1,17.9,-198.3,14872.3,-1.33,2.08,-12.5,0.56,3.58,3.94,1.47,-20.9863477616679,1.89438035770981,891,878
Israel,109,12.54,-0.41,28.37,12.64,11.69,928,824.6,754,832,854,803,880,720,796,789,704,809,876,16,weekly,-2.9,848.9,79.1,-119.2,15721.2,-0.76,9.32,1.7,0.11,13.07,15.09,7.74,-12.6150915440787,8.37125621758916,922,928
Israel,116,5.73,-4.84,3.37,7.73,12.78,901,852.2,822,834,912,799,894,694,698,766,790,790,895,17,weekly,-41.36,876.5,24.5,-94.7,16597.7,-0.57,2.8,-39.47,-4.34,-8.72,10.03,8.88,-10.022224574029,2.59286697004974,925,901
Israel,123,1.86,-4.86,17.28,1.7,-0.06,831,815.8,773,765,758,812,971,725,747,803,871,774,860,18,weekly,-33.81,840.1,-9.1,-103.8,17437.8,-0.6,-1.08,-31.15,-4.29,2.95,3.93,-3.63,-10.9852894486189,-0.963064874589904,937,831
Israel,130,4.87,-13.85,8.83,5.75,12.65,857,817.2,848,746,848,797,847,694,773,732,769,770,907,19,weekly,-35.22,841.5,15.5,-88.3,18279.3,-0.48,1.84,-32.56,-13.34,-4.08,8.08,8.58,-9.34490422266907,1.64038522594984,867,857
Israel,137,5.72,0.75,21.14,4.93,4.08,847,801.2,777,769,794,820,846,688,774,781,714,718,879,20,weekly,-31.75,825.5,21.5,-66.8,19104.8,-0.35,2.6,-29.2,1.31,5.84,7.34,0.29,-7.06953116731929,2.27537305534977,844,847
Israel,144,20.31,11.13,19.12,18.83,26.75,961,798.8,822,780,736,818,838,635,743,720,752,749,839,21,weekly,2.02,823.1,137.9,71.1,19927.9,0.36,16.75,7.25,11.75,4.54,21.52,22.09,7.52460577838925,14.5941369457085,883,961
Israel,151,6.22,1.82,23.31,1.74,3.48,837,788,757,799,792,763,829,674,698,740,737,764,798,22,weekly,11.64,812.3,24.7,95.8,20740.2,0.46,3.04,16.58,2.33,8.03,4.1,-0.46,10.138639009419,2.61403323102974,842,837
Israel,158,4.62,9.23,11.82,-0.99,2.63,810,774.2,725,748,820,820,758,697,753,702,710,751,785,23,weekly,18.96,798.5,11.5,107.3,21538.7,0.5,1.44,24.46,9.84,-2.48,1.36,-1.29,11.3556990157689,1.21706000634988,866,810
Israel,165,4.25,-4.31,12.09,3.82,6.37,785,753,718,765,735,718,829,691,674,691,675,716,807,24,weekly,-25.45,777.3,7.7,115,22316,0.52,0.99,-22.31,-3.76,-2.37,6.37,2.23,12.1706000634988,0.814901047729919,865,785
Israel,172,3.69,-3.06,13.69,3.98,4.01,792,763.8,751,736,740,821,771,731,745,709,744,725,867,25,weekly,-41.44,788.1,3.9,118.9,23104.1,0.51,0.49,-38.64,-2.49,-0.25,6.51,-0.1,12.5833421526087,0.412742089109959,834,792
Israel,179,2.66,10.03,10.65,-3.2,0.88,779,758.8,767,736,797,762,732,638,672,754,697,697,841,26,weekly,-14.63,783.1,-4.1,114.8,23887.2,0.48,-0.52,-10.98,10.7,-3.8,-0.86,-2.95,12.1494338025188,-0.433908350089957,920,779
Israel,186,1.27,-6.53,12.31,-0.36,3.53,780,770.2,770,734,768,788,791,605,668,724,700,735,837,27,weekly,-39.59,794.5,-14.5,100.3,24681.7,0.41,-1.83,-37.35,-5.99,-1.71,1.99,-0.5,10.6148798814689,-1.53455392104985,960,780
Israel,193,10.47,-5.52,19.92,13.18,13.46,838,758.6,743,759,760,812,719,663,662,718,709,742,750,28,weekly,-18.38,782.9,55.1,155.4,25464.6,0.61,7.04,-14.61,-5.02,3.72,15.92,9.14,16.4461847814584,5.83130489998942,924,838
Israel,200,10.41,6.08,31.09,7.29,9,836,757.2,733,739,759,779,776,714,728,724,700,770,903,29,weekly,-46.26,781.5,54.5,209.9,26246.1,0.8,6.97,-44.36,6.7,13.84,9.91,4.72,22.2139908985078,5.76780611704942,940,836
Israel,207,3.42,1.26,13.66,0.46,4.18,817,790,782,773,795,798,802,723,707,693,695,743,890,30,weekly,-27.89,814.3,2.7,212.6,27060.4,0.79,0.33,-25.78,1.82,-0.87,2.83,0.28,22.4997354217377,0.285744523229971,981,817
Israel,214,22.52,8.61,27.72,24.63,26.74,938,765.6,723,806,768,752,779,806,704,703,684,746,948,31,weekly,-9.19,789.9,148.1,360.7,27850.3,1.3,18.75,-5.8,9.24,11.6,27.65,21.85,38.1733516774262,15.6736162556884,894,938
Israel,221,9.47,4.81,17.58,4.07,13.32,858,783.8,864,730,754,774,797,695,718,720,756,713,1021,32,weekly,-21.93,808.1,49.9,410.6,28658.4,1.43,6.17,-18.78,5.39,2.96,6.53,9.09,43.4543337919357,5.28098211450947,916,858
Israel,228,23.14,27.26,17.35,14.45,33.05,944,766.6,742,775,747,780,789,752,744,721,773,711,1045,33,weekly,-34.02,790.9,153.1,563.7,29449.3,1.91,19.36,-30.8,28.04,2.79,17.19,27.84,59.657106572124,16.2027727801884,873,944
Israel,235,17.72,10.95,41.49,20.92,9.39,913,775.6,816,750,730,831,751,729,690,748,751,737,1048,34,weekly,-6.86,799.9,113.1,676.8,30249.2,2.24,14.14,-2.21,11.58,23.4,23.77,5.27,71.6266271563128,11.9695205841888,881,913
Israel,242,15.52,4.06,27.55,13.77,18.42,899,778.2,747,750,754,799,841,762,688,704,735,740,1083,35,weekly,-20.27,802.5,96.5,773.3,31051.7,2.49,12.02,-16.25,4.66,11.01,16.5,14.01,81.8393480791618,10.212720922849,858,899
Israel,249,16.68,5.75,31.45,16.63,18.64,897,768.8,763,754,737,805,785,738,721,721,696,712,992,36,weekly,-50.39,793.1,103.9,877.2,31844.8,2.75,13.1,-48.32,6.36,14.8,19.42,14.05,92.8352206582707,10.9958725791089,852,897
Israel,256,26.34,28.8,41.33,23.65,25.72,963,762.2,761,742,723,787,798,769,687,702,745,722,1034,37,weekly,-59.52,786.5,176.5,1053.7,32631.3,3.23,22.44,-58.04,29.57,22.53,26.63,20.93,111.514445973119,18.6792253148481,837,963
Israel,263,30.02,10.36,42.59,28.56,35.29,1004,772.2,800,768,737,798,758,722,702,799,737,782,955,38,weekly,11.16,796.5,207.5,1261.2,33427.8,3.77,26.05,15.74,10.94,24.63,31.6,30.09,133.474441739867,21.9599957667478,850,1004
Israel,270,31.44,7.43,58.06,31.79,31.88,1026,780.6,749,767,788,782,817,759,692,694,689,757,960,39,weekly,-7.1,804.9,221.1,1482.3,34232.7,4.33,27.47,-2.97,8.06,37.97,34.83,27,156.873743253254,23.3993015133877,895,1026
Israel,277,28.63,-1,47.58,34.68,32.2,1011,786,784,802,763,783,798,715,778,736,739,767,962,40,weekly,-31.14,810.3,200.7,1683,35043,4.8,24.77,-27.58,-0.42,29.51,37.85,27.22,178.114086146682,21.2403428934279,918,1011
Israel,284,39.6,27.26,65.79,37.53,38.79,1114,798,798,792,784,814,802,712,649,710,740,811,921,41,weekly,-21.34,822.3,291.7,1974.7,35865.3,5.51,35.47,-18.5,28,44.67,40.65,33.73,208.985077786009,30.8709916393269,861,1114
Israel,291,31.39,-4.96,48.62,35.73,41.49,1080,822,831,756,865,807,851,748,699,748,772,809,977,42,weekly,-60.01,846.3,233.7,2208.4,36711.6,6.02,27.61,-58.32,-4.45,31.13,38.66,36.32,233.717853741137,24.7327759551275,874,1080
Israel,298,27.93,22.16,28.09,24.16,34.8,1047,818.4,788,791,826,877,810,740,744,771,787,799,885,43,weekly,-8.37,842.7,204.3,2412.7,37554.3,6.42,24.24,-4.1,22.82,12.62,26.92,29.95,255.339189332204,21.6213355910678,875,1047
Israel,305,12.1,13.55,23.75,11.02,8.42,932,831.4,795,808,819,901,834,696,722,748,778,773,908,44,weekly,-20.44,855.7,76.3,2489,38410,6.48,8.92,-17.06,14.14,9.1,13.54,4.55,263.414117896074,8.07492856386919,862,932
Israel,312,8.49,3.79,7.37,5.11,16.15,905,834.2,812,800,774,878,907,733,792,774,784,779,946,45,weekly,-45.97,858.5,46.5,2535.5,39268.5,6.46,5.42,-43.7,4.34,-5.18,7.35,12.03,268.335273573923,4.92115567784951,865,905
Israel,319,-4.5,-6.47,15.62,-10.39,-7.95,814,852.4,863,820,879,843,857,705,785,761,733,819,859,46,weekly,-5.52,876.7,-62.7,2472.8,40145.2,6.16,-7.15,-1.41,-5.97,1.79,-8.54,-11.1,261.699650756694,-6.63562281722934,813,814
Israel,326,11.06,8.11,25.38,8.05,9.05,930,837.4,832,870,827,859,799,768,822,778,740,771,843,47,weekly,-4.42,861.7,68.3,2541.1,41006.9,6.2,7.93,-0.74,8.72,10.28,10.38,5.25,268.927928881363,7.22827812466928,,930
Israel,333,3.49,2.11,24.25,0.01,-1.26,930,898.6,852,982,880,870,909,818,864,777,751,847,895,48,weekly,-13.41,922.9,7.1,2548.2,41929.8,6.08,0.77,-9.94,2.62,9.86,2.01,-4.42,269.679331146153,0.751402264789925,,930
Israel,340,7.02,-4.86,13.63,6.93,11.11,927,866.2,791,937,862,865,876,815,862,786,783,880,969,49,weekly,-35.53,890.5,36.5,2584.7,42820.3,6.04,4.1,-32.79,-4.39,0.52,9.19,7.42,273.542173775003,3.86284262884961,,927
Israel,347,2.77,-3.96,15.58,-1.39,2.92,966,940,946,1001,913,899,941,885,856,806,806,875,1024,50,weekly,5.93,964.3,1.7,2586.4,43784.6,5.91,0.18,9.68,-3.5,2.92,0.5,-0.27,273.722086993333,0.179913218329982,,966
Israel,354,7.86,8.9,33.03,5.69,1.23,1007,933.6,898,962,936,939,933,883,859,820,918,847,1009,51,weekly,-45.35,957.9,49.1,2635.5,44742.5,5.89,5.13,-43.26,9.48,18.3,7.7,-1.85,278.918404063922,5.19631707058948,,1007
Israel,361,4.29,-13.42,16.5,4.34,9.66,1016,974.2,954,1067,919,898,1033,947,869,897,906,876,1104,52,weekly,-47.82,998.5,17.5,2653,45741,5.8,1.75,-46.25,-12.99,4.1,6.27,6.39,280.770451899672,1.85204783574981,,1016
Israel,368,16.71,10.76,32.78,14.4,15.87,1137,974.2,,,,,,,,,,,,53,weekly,-13.91,998.5,138.5,2791.5,46739.5,5.97,13.87,-11.3,11.31,18.65,16.52,12.41,295.42808762832,14.6576357286485,,1137
Israel,375,19.83,10.69,35.49,16.82,21.97,,,,,,,,,,,,,,1,weekly,-46.7,1043.8,168.2,2959.7,47783.3,6.19,16.11,-44.4,11.41,18.27,19.52,17.32,313.228913112499,17.8008254841782,,1212
Israel,382,19.9,6.25,32.9,17.37,24.52,,,,,,,,,,,,,,2,weekly,-42.55,1086.6,177.4,3137.1,48869.9,6.42,16.33,-39.98,6.93,15.61,19.96,20.08,332.003386601757,18.7744734892581,,1264
Israel,389,23.67,5.78,46.4,24.75,23.61,,,,,,,,,,,,,,3,weekly,-51.31,1065.8,212.2,3349.3,49935.7,6.71,19.91,-49.07,6.47,27.49,27.6,19.14,354.460789501535,22.4574028997778,,1278
Israel,396,23.71,21.87,34.61,19.36,24.48,,,,,,,,,,,,,,4,weekly,-11.53,1081.6,216.4,3565.7,51017.3,6.99,20.01,-7.4,22.64,17.18,22.06,20.06,377.362683881892,22.9018943803577,,1298
Israel,403,18.66,16.99,42.76,12.62,15.55,,,,,,,,,,,,,,5,weekly,-24.25,1088.4,164.6,3730.3,52105.7,7.16,15.12,-20.54,17.67,24.32,15.16,11.43,394.78251666843,17.4198327865383,,1253
Israel,410,12.36,11.24,42.17,10.82,2.99,,,,,,,,,,,,,,6,weekly,-3.74,1084.4,97.6,3827.9,53190.1,7.2,9,1.96,11.9,23.17,13.35,-0.6,405.111652026669,10.329135358239,,1182
Israel,417,10.27,6.86,23.23,7.95,8.88,,,,,,,,,,,,,,7,weekly,-15.94,1020,69,3896.9,54210.1,7.19,6.76,-11.33,7.61,6.64,10.52,4.74,412.414012064769,7.30236003809927,,1089
Israel,424,2.7,16.51,16.18,-3.86,-2.46,,,,,,,,,,,,,,8,weekly,-36.05,1016.8,-5.8,3891.1,55226.9,7.05,-0.57,-32.64,17.26,1.27,-1.56,-6.29,411.800190496349,-0.613821568419939,,1011
Israel,431,2.71,13.83,21.48,-1.24,-5.48,,,,,,,,,,,,,,9,weekly,-21.92,993.4,-6.4,3884.7,56220.3,6.91,-0.64,-17.24,14.62,4.61,1.19,-9.14,411.122870144989,-0.677320351359932,,987
Israel,438,10.85,-3.12,22.35,11.55,13.06,,,,,,,,,,,,,,10,weekly,-32.47,972.4,69.6,3954.3,57192.7,6.91,7.16,-28.47,-2.49,5.23,14.38,8.46,418.488728966028,7.36585882103926,,1042
Israel,445,15.29,10.54,16.87,11.54,16.28,,,,,,,,,,,,,,11,weekly,96.07,954.4,108.6,4062.9,58147.1,6.99,11.38,108.65,11.24,0.58,14.47,11.43,429.982008678167,11.4932797121389,,1063
Israel,452,15.64,6.8,29.52,12.59,16.41,,,,,,,,,,,,,,12,weekly,-8.43,895.4,102.6,4165.5,59042.5,7.06,11.46,-2.98,7.54,10.86,15.74,11.16,440.840300560906,10.8582918827389,,998
Israel,459,3.71,-7.46,29.41,2.54,-0.68,,,,,,,,,,,,,,13,weekly,-16.96,921.4,0.6,4166.1,59963.9,6.95,0.07,-12.02,-6.81,10.12,5.28,-4.84,440.903799343846,0.0634987829399936,,922
Israel,466,16.25,7.79,33.3,14.55,14.62,,,,,,,,,,,,,,14,weekly,-4.08,901.2,108.8,4274.9,60865.1,7.02,12.07,1.98,8.53,13.27,17.74,9.64,452.418245316965,11.5144459731188,,1010
Israel,473,11.03,10.17,24.23,4.28,10.1,,,,,,,,,,,,,,15,weekly,20.34,868.2,59.8,4334.7,61733.3,7.02,6.89,26.83,11.01,4.73,7.3,5.14,458.746957349984,6.32871203301937,,928
Israel,480,6.23,13.08,14.3,-2.82,5.09,,,,,,,,,,,,,,16,weekly,30.12,857,19,4353.7,62590.3,6.96,2.22,38.53,13.92,-3.12,0.03,0.18,460.757752143084,2.0107947930998,,876
Israel,487,5.02,9.42,4.69,-1.02,6.75,,,,,,,,,,,,,,17,weekly,16.5,884.6,10.4,4364.1,63474.9,6.88,1.18,22.33,10.15,-10.98,1.83,1.9,461.858397714044,1.10064557095989,,895
Israel,494,5.42,8.54,16.44,0.87,2.89,,,,,,,,,,,,,,18,weekly,-1.73,848.2,11.8,4375.9,64323.1,6.8,1.39,3.59,9.36,-1.8,3.85,-1.93,463.107207111864,1.24880939781988,,860
Israel,501,10.99,9.62,14.08,4.86,13.36,,,,,,,,,,,,,,19,weekly,32.8,849.6,57.4,4433.3,65172.7,6.8,6.76,39.99,10.44,-3.31,7.97,7.98,469.181924013123,6.07471690125939,,907
Israel,508,9.71,0.47,24.26,8.54,8.47,,,,,,,,,,,,,,20,weekly,10.44,833.6,45.4,4478.7,66006.3,6.79,5.45,15.95,1.17,4.16,11.92,3.29,473.986665255582,4.80474124245952,,879
Israel,515,5.03,-4.32,8.8,3.88,7.41,,,,,,,,,,,,,,21,weekly,25.92,831.2,7.8,4486.5,66837.5,6.71,0.94,34.53,-3.58,-8.28,7.01,2.19,474.812149433802,0.825484178219917,,839
Israel,522,1.27,-11.96,8.79,-0.34,7.42,,,,,,,,,,,,,,22,weekly,-37.93,820.4,-22.4,4464.1,67657.9,6.6,-2.73,-34.24,-11.33,-8.49,2.78,2.01,472.441528204043,-2.37062122975976,,798
Israel,529,1.39,-6.03,20.49,-1.25,-1.22,,,,,,,,,,,,,,23,weekly,-9.37,806.6,-21.6,4442.5,68464.5,6.49,-2.68,-3.74,-5.3,0.77,1.85,-6.16,470.155572018203,-2.28595618583977,,785
Israel,536,7.17,20.77,10.15,0.65,3.1,,,,,,,,,,,,,,24,weekly,32.21,785.4,21.6,4464.1,69249.9,6.45,2.75,39.73,21.75,-8.03,3.93,-2.16,472.441528204043,2.28595618583977,,807
Israel,543,13.51,-2.77,6.83,11.3,23.81,,,,,,,,,,,,,,25,weekly,63.2,796.2,70.8,4534.9,70046.1,6.47,8.89,73.84,-2.05,-9.96,14.95,17.4,479.934384590962,7.49285638691925,,867
Israel,550,10.83,15.1,24.13,6.71,6.24,,,,,,,,,,,,,,26,weekly,7.89,791.2,49.8,4584.7,70837.3,6.47,6.29,15.08,15.98,3.41,10.18,0.91,485.204783574981,5.27039898401947,,841
Israel,557,8.67,3.4,8.36,2.72,17.59,,,,,,,,,,,,,,27,weekly,-23.89,802.6,34.4,4619.1,71639.9,6.45,4.29,-20.14,4.16,-8.98,5.99,11.54,488.845380463541,3.64059688855964,,837
Israel,564,-1.13,-16.42,10.31,-3.05,2.09,,,,,,,,,,,,,,28,weekly,4.6,791,-41,4578.1,72430.9,6.32,-5.18,10.97,-15.79,-8.64,0.12,-3.04,484.506296962641,-4.33908350089957,,750
Israel,571,19.26,-9.84,25.49,24.86,28.58,,,,,,,,,,,,,,29,weekly,-18.77,789.6,113.4,4691.5,73220.5,6.41,14.36,-14.86,-9.18,4.38,28.92,21.97,496.5075669383,12.0012699756588,,903
Israel,578,12.66,-1.64,31.47,14.29,13.2,,,,,,,,,,,,,,30,weekly,-33.97,822.4,67.6,4759.1,74042.9,6.43,8.22,-31.34,-0.96,9.96,17.87,7.63,503.66176314954,7.15419621123928,,890
Israel,585,23.82,10.84,21.5,23.82,33.11,,,,,,,,,,,,,,31,weekly,-18.31,798,150,4909.1,74840.9,6.56,18.8,-14.18,11.66,1.87,27.79,26.37,519.536458884538,15.8746957349984,,948
Israel,592,30.26,8.94,35.83,31.35,38.19,,,,,,,,,,,,,,32,weekly,-2.99,816.2,204.8,5113.9,75657.1,6.76,25.09,2.25,9.79,14.18,35.48,31.41,541.210710128056,21.6742512435178,,1021
Israel,599,36.32,8.85,32.8,37.47,53.14,,,,,,,,,,,,,,33,weekly,-30.04,799,246,5359.9,76456.1,7.01,30.79,-25.51,9.68,11.77,41.83,45.27,567.245211133453,26.0345010053974,,1045
Israel,606,35.12,24.51,40.67,31.7,39.99,,,,,,,,,,,,,,34,weekly,34.64,808,240,5599.9,77264.1,7.25,29.7,43.58,25.41,17.64,35.89,33.01,592.644724309451,25.3995131759975,,1048
Israel,613,39.17,22.41,71.88,36.97,34.56,,,,,,,,,,,,,,35,weekly,38.1,810.6,272.4,5872.3,78074.7,7.52,33.6,47.5,23.29,43.47,41.33,27.94,621.473171764208,28.8284474547571,,1083
Israel,620,29.03,19.83,43.85,26.52,28.69,,,,,,,,,,,,,,36,weekly,23.71,801.2,190.8,6063.1,78875.9,7.69,23.81,30.69,20.7,20.53,30.53,22.11,641.665784739126,20.192612974918,,992
Israel,627,35.66,28.05,63.16,33.81,32.6,,,,,,,,,,,,,,37,weekly,-31.83,794.6,239.4,6302.5,79670.5,7.91,30.13,-28.44,29.02,35.43,38.15,25.94,667.001799132183,25.3360143930575,,1034
Israel,634,23.67,27.86,22.75,14.9,28.1,,,,,,,,,,,,,,38,weekly,29.51,804.6,150.4,6452.9,80475.1,8.02,18.69,36.82,28.84,2.94,18.56,21.64,682.918827389142,15.9170282569584,,955
Israel,641,22.98,25.75,39.79,15.31,19.7,,,,,,,,,,,,,,39,weekly,26.88,813,147,6599.9,81288.1,8.12,18.08,34.6,26.68,17.03,18.9,13.85,698.47602920944,15.5572018202984,,960
Israel,648,22.39,15.61,30.28,19,23.39,,,,,,,,,,,,,,40,weekly,42.59,818.4,143.6,6743.5,82106.5,8.21,17.55,52.34,16.45,9.82,22.71,17.24,713.673404593079,15.1973753836385,,962
Israel,655,15.41,10.58,37.19,8.69,12.54,,,,,,,,,,,,,,41,weekly,23.4,830.4,90.6,6834.1,82936.9,8.24,10.91,29.39,11.4,14.9,12.02,7.16,723.261720817018,9.58831622393904,,921
Israel,662,18.86,26.47,40.47,13.44,11.91,,,,,,,,,,,,,,42,weekly,-27.83,854.4,122.6,6956.7,83791.3,8.3,14.35,-23.81,27.43,19.24,16.74,6.5,736.236638797756,12.9749179807387,,977
Israel,669,8.14,-1.15,14.89,4.63,13.92,,,,,,,,,,,,,,43,weekly,-37.93,850.8,34.2,6990.9,84642.1,8.26,4.02,-34.11,-0.4,-2.85,7.72,8.54,739.856069425336,3.61943062757964,,885
Israel,676,9.21,-2.56,21.41,13.41,9.15,,,,,,,,,,,,,,44,weekly,-45.89,863.8,44.2,7035.1,85505.9,8.23,5.12,-42.78,-1.92,3.03,16.88,4.03,744.533813101915,4.67774367657953,,908
Israel,683,13.4,8.34,18.72,9.96,17.84,,,,,,,,,,,,,,45,weekly,-30.19,866.6,79.4,7114.5,86372.5,8.24,9.16,-26.27,9.16,0.89,13.13,12.35,752.936818710975,8.40300560905916,,946
Israel,690,0.77,-0.89,15.28,-4.17,-0.26,,,,,,,,,,,,,,46,weekly,-18.31,884.8,-25.8,7088.7,87257.3,8.12,-2.92,-13.55,-0.21,-2.43,-1.5,-4.74,750.206371044555,-2.73044766641973,,859
Israel,697,0.67,-8.82,8.36,-2.02,3.86,,,,,,,,,,,,,,47,weekly,-9.59,869.8,-26.8,7061.9,88127.1,8.01,-3.08,-4.84,-8.17,-8.33,0.78,-0.9,747.370092073235,-2.83627897131972,,843
Israel,704,-0.4,-16.04,6.63,-2.52,3.53,,,,,,,,,,,,,,48,weekly,27.04,931,-36,7025.9,89058.1,7.89,-3.87,33.81,-15.45,-9.18,0.11,-0.85,743.560165096835,-3.80992697639962,,895
Israel,711,11.87,4.09,20.69,9.94,9.95,,,,,,,,,,,,,,49,weekly,75.38,898.6,70.4,7096.3,89956.7,7.89,7.83,85.5,4.82,2.8,13.02,5.11,751.010688961795,7.45052386495926,,969
Israel,718,8.94,-5.61,14.81,6.4,15.53,,,,,,,,,,,,,,50,weekly,-14.39,972.4,51.6,7147.9,90929.1,7.86,5.31,-10.37,-4.98,-1.31,9.09,10.82,756.471584294634,5.46089533283945,,1024
Israel,725,8.08,1.02,19.98,5.29,9.72,,,,,,,,,,,,,,51,weekly,-31.06,966,43,7190.9,91895.1,7.83,4.45,-27.58,1.71,2.94,7.98,5.34,761.022330405334,4.55074611069954,,1009
Israel,732,13.32,4.53,18.23,11.4,19.11,,,,,,,,,,,,,,52,weekly,-34.35,1006.6,97.4,7288.3,92901.7,7.85,9.68,-31.73,5.19,2.02,14.18,14.41,771.330299502593,10.307969097259,,1104
Israel,739,5.7,-2.26,9.04,1.89,10.75,,,,,,,,,,,,,,1,weekly,-6.92,1051.9,17.1,7305.4,93953.6,7.78,1.63,-1.84,-1.5,-7.71,4.86,5.5,773.140014816383,1.80971531378982,,1069
Israel,746,14.97,4.27,18.49,11.67,20.53,,,,,,,,,,,,,,2,weekly,2.7,1094.7,117.3,7422.7,95048.3,7.81,10.72,8.5,5.08,-0.2,14.78,15.19,785.554026881151,12.4140120647688,,1212
Israel,753,34.8,21.97,27.67,28.11,49.13,,,,,,,,,,,,,,3,weekly,-11.24,1073.9,319.1,7741.8,96122.2,8.05,29.71,-6.09,23,7.68,31.8,42.47,819.324796274738,33.7707693935866,,1393
Israel,760,41.92,22.51,50.96,39.22,49.95,,,,,,,,,,,,,,4,weekly,-14.94,1089.7,399.3,8141.1,97211.9,8.37,36.64,-9.89,23.45,27.33,43.19,43.32,861.583236321304,42.2584400465658,,1489
Israel,767,48.2,14.75,42.1,49.42,66.32,,,,,,,,,,,,,,5,weekly,-22.63,1096.5,468.5,8609.6,98308.4,8.76,42.73,-17.89,15.63,19.86,53.62,58.95,911.165202666949,49.581966345645,,1565
Israel,774,38.59,4.28,43.38,39.9,51.9,,,,,,,,,,,,,,6,weekly,-37.76,1092.5,365.5,8975.1,99400.9,9.03,33.46,-33.1,5.08,20.18,43.93,45.35,949.846544607895,38.6813419409461,,1458
Israel,781,30.32,29.55,42.26,26.37,29.64,,,,,,,,,,,,,,7,weekly,0.12,1028.1,258.9,9234,100429,9.19,25.18,7.02,30.63,19.15,30.16,23.55,977.246269446502,27.3997248386073,,1287
Israel,788,21.39,16.24,21.34,19.78,26.43,,,,,,,,,,,,,,8,weekly,-19,1024.9,170.1,9404.1,101453.9,9.27,16.6,-13.62,17.22,2.46,23.41,20.31,995.24817440999,18.0019049634882,,1195
