Entity,Year,0 to 4 (UN Population Division (2015)),5 to 14 (UN Population Division (2015)),15 to 24 (UN Population Division (2015)),25 to 60 (UN Population Division (2015)),70+ (UN Population Division (2015))
Kenya,2074,10870.264,21500.812,20710.731,68280.295,9142.184
Kenya,2075,10859.131,21530.318,20794.187,69154.685,9463.395
Kenya,2076,10853.018,21566.945,20878.737,69982.26,9798.683
Kenya,2077,10838.946,21595.126,20957.721,70800.945,10144.848
Kenya,2078,10818.796,21613.787,21031.082,71609.943,10501.544
Kenya,2079,10795.24,21622.016,21098.56,72410.071,10866.189
Kenya,2080,10770.476,21619.105,21159.934,73201.626,11236.889
Kenya,2081,10750.964,21623.907,21223.685,73957.488,11606.52
Kenya,2082,10730.59,21617.596,21279.426,74707.906,11979.587
Kenya,2083,10708.93,21600.36,21327.768,75452.287,12355.715
Kenya,2084,10684.685,21572.937,21369.083,76190.793,12734.305
Kenya,2085,10657.27,21536.095,21403.205,76921.991,13116.225
Kenya,2086,10640.522,21509.898,21439.384,77618.951,13484.864
Kenya,2087,10616.403,21476.996,21467.542,78314.382,13852.679
Kenya,2088,10586.608,21437.639,21487.305,79004.156,14221.896
Kenya,2089,10553.802,21391.938,21497.693,79684.203,14594.5
Kenya,2090,10520.28,21339.461,21498.248,80351.559,14971.799
Kenya,2091,10496.19,21301.311,21501.397,80988.147,15327.988
Kenya,2092,10468.426,21258.336,21494.153,81617.83,15684.286
Kenya,2093,10437.653,21209.944,21477.624,82235.744,16044.256
Kenya,2094,10404.169,21155.467,21453.199,82837.63,16411.057
Kenya,2095,10368.707,21094.496,21421.963,83420.332,16786.396
Kenya,2096,10342.855,21048.552,21397.006,83967.471,17140.453
Kenya,2097,10311.935,20997.393,21364.251,84500.513,17500.796
Kenya,2098,10277.125,20940.741,21324.922,85014.83,17870.007
Kenya,2099,10239.981,20878.605,21280.519,85507.176,18248.382
Kenya,2100,10201.585,20810.954,21232.253,85975.754,18635.612
Kiribati,1950,5.509,7.944,7.068,11.792,0.737
Kiribati,1951,5.786,8.008,6.97,12.123,0.74
Kiribati,1952,5.942,8.169,6.944,12.483,0.745
Kiribati,1953,6.094,8.392,6.951,12.821,0.746
Kiribati,1954,6.279,8.66,6.964,13.128,0.747
Kiribati,1955,6.508,8.956,6.978,13.408,0.747
Kiribati,1956,6.713,9.32,6.947,13.697,0.777
Kiribati,1957,6.956,9.719,6.912,13.955,0.806
Kiribati,1958,7.211,10.134,6.899,14.198,0.834
Kiribati,1959,7.456,10.54,6.934,14.447,0.86
Kiribati,1960,7.689,10.923,7.033,14.704,0.885
Kiribati,1961,7.966,11.322,7.103,14.941,0.929
Kiribati,1962,8.159,11.748,7.225,15.208,0.972
Kiribati,1963,8.283,12.183,7.409,15.485,1.012
Kiribati,1964,8.357,12.617,7.65,15.755,1.045
Kiribati,1965,8.403,13.028,7.955,16.001,1.068
Kiribati,1966,8.447,13.44,8.254,16.228,1.092
Kiribati,1967,8.405,13.862,8.606,16.457,1.11
Kiribati,1968,8.301,14.265,9.007,16.691,1.125
Kiribati,1969,8.168,14.613,9.435,16.952,1.135
Kiribati,1970,8.027,14.886,9.877,17.249,1.142
Kiribati,1971,7.859,15.107,10.277,17.615,1.162
Kiribati,1972,7.692,15.268,10.659,18.026,1.178
Kiribati,1973,7.555,15.358,11.03,18.471,1.191
Kiribati,1974,7.483,15.363,11.402,18.932,1.202
Kiribati,1975,7.508,15.283,11.778,19.383,1.217
Kiribati,1976,7.599,15.192,12.081,19.87,1.238
Kiribati,1977,7.853,15.032,12.362,20.315,1.253
Kiribati,1978,8.21,14.837,12.625,20.733,1.259
Kiribati,1979,8.574,14.654,12.862,21.167,1.252
Kiribati,1980,8.882,14.514,13.079,21.633,1.232
Kiribati,1981,9.344,14.459,13.125,21.968,1.241
Kiribati,1982,9.576,14.49,13.237,22.358,1.257
Kiribati,1983,9.667,14.599,13.432,22.78,1.282
Kiribati,1984,9.77,14.803,13.669,23.211,1.315
Kiribati,1985,10.009,15.091,13.907,23.642,1.357
Kiribati,1986,10.192,15.438,14.07,24.433,1.386
Kiribati,1987,10.527,15.926,14.115,25.285,1.409
Kiribati,1988,10.959,16.491,14.066,26.158,1.43
Kiribati,1989,11.349,17.054,13.964,27.05,1.446
Kiribati,1990,11.595,17.577,13.831,27.958,1.174
Kiribati,1991,11.837,18.146,13.608,28.625,1.187
Kiribati,1992,11.914,18.684,13.362,29.306,1.196
Kiribati,1993,11.867,19.196,13.165,29.962,1.215
Kiribati,1994,11.801,19.689,13.094,30.533,1.243
Kiribati,1995,11.802,20.154,13.201,30.993,1.274
Kiribati,1996,11.775,20.577,13.483,31.466,1.282
Kiribati,1997,11.855,20.942,13.906,31.864,1.287
Kiribati,1998,11.983,21.242,14.444,32.25,1.297
Kiribati,1999,12.033,21.511,15.047,32.733,1.312
Kiribati,2000,11.97,21.762,15.682,33.346,1.328
Kiribati,2001,12.008,21.986,16.349,33.828,1.349
Kiribati,2002,11.669,22.29,17.115,34.521,1.393
Kiribati,2003,11.164,22.626,17.938,35.335,1.465
Kiribati,2004,10.818,22.956,18.707,36.143,1.557
Kiribati,2005,10.814,23.267,19.347,36.897,1.652
Kiribati,2006,10.394,23.715,19.973,38.121,1.679
Kiribati,2007,10.926,23.832,20.348,39.129,1.682
Kiribati,2008,12.053,23.658,20.595,40.044,1.683
Kiribati,2009,13.196,23.328,20.872,41.063,1.696
Kiribati,2010,13.951,23.06,21.236,42.264,1.728
Kiribati,2011,15.003,22.838,21.39,43.218,1.776
Kiribati,2012,15.334,22.892,21.66,44.443,1.831
Kiribati,2013,15.138,23.239,21.975,45.824,1.89
Kiribati,2014,14.844,23.831,22.2,47.161,1.944
Kiribati,2015,14.757,24.531,22.284,48.366,2.485
Kiribati,2016,14.49,25.347,22.313,49.691,2.564
Kiribati,2017,14.538,26.191,22.193,50.856,2.627
Kiribati,2018,14.825,26.977,22.008,51.924,2.683
Kiribati,2019,15.132,27.638,21.883,53.026,2.75
Kiribati,2020,15.306,28.174,21.899,54.219,2.836
Kiribati,2021,15.502,28.593,21.966,55.402,2.968
Kiribati,2022,15.586,28.905,22.137,56.68,3.112
Kiribati,2023,15.571,29.147,22.428,57.984,3.265
Kiribati,2024,15.528,29.36,22.847,59.198,3.418
Kiribati,2025,15.507,29.565,23.391,60.252,3.568
Kiribati,2026,15.511,29.742,24.029,61.155,3.753
Kiribati,2027,15.487,29.925,24.8,61.928,3.933
Kiribati,2028,15.453,30.1,25.627,62.636,4.114
Kiribati,2029,15.41,30.247,26.393,63.401,4.309
Kiribati,2030,15.371,30.349,27.025,64.294,4.528
Kiribati,2031,15.342,30.413,27.499,65.296,4.798
Kiribati,2032,15.317,30.458,27.818,66.44,5.074
Kiribati,2033,15.304,30.478,28.033,67.684,5.354
Kiribati,2034,15.314,30.476,28.219,68.953,5.636
Kiribati,2035,15.358,30.452,28.427,70.194,5.919
Kiribati,2036,15.448,30.411,28.613,71.402,6.239
Kiribati,2037,15.569,30.374,28.791,72.599,6.554
Kiribati,2038,15.718,30.342,28.962,73.805,6.848
Kiribati,2039,15.886,30.328,29.11,75.069,7.09
Kiribati,2040,16.069,30.335,29.23,76.407,7.272
Kiribati,2041,16.328,30.362,29.288,77.746,7.442
Kiribati,2042,16.549,30.454,29.326,79.156,7.556
Kiribati,2043,16.741,30.608,29.347,80.602,7.634
Kiribati,2044,16.911,30.815,29.353,82.046,7.703
Kiribati,2045,17.07,31.055,29.353,83.466,7.78
Kiribati,2046,17.256,31.318,29.312,84.805,7.925
Kiribati,2047,17.38,31.646,29.264,86.146,8.066
Kiribati,2048,17.453,32.017,29.226,87.472,8.212
Kiribati,2049,17.497,32.407,29.217,88.763,8.364
Kiribati,2050,17.532,32.781,29.256,90.004,8.528
Kiribati,2051,17.539,33.132,29.319,91.156,8.793
Kiribati,2052,17.54,33.469,29.417,92.277,9.055
Kiribati,2053,17.533,33.773,29.563,93.358,9.328
Kiribati,2054,17.513,34.039,29.761,94.397,9.617
Kiribati,2055,17.471,34.26,30.023,95.385,9.93
Kiribati,2056,17.426,34.429,30.314,96.262,10.351
Kiribati,2057,17.366,34.553,30.655,97.105,10.784
Kiribati,2058,17.293,34.637,31.029,97.946,11.209
Kiribati,2059,17.216,34.68,31.416,98.817,11.604
Kiribati,2060,17.142,34.687,31.797,99.741,11.955
Kiribati,2061,17.086,34.657,32.153,100.649,12.334
Kiribati,2062,17.029,34.601,32.492,101.624,12.662
Kiribati,2063,16.97,34.527,32.805,102.65,12.959
Kiribati,2064,16.922,34.435,33.083,103.688,13.264
Kiribati,2065,16.89,34.325,33.327,104.719,13.597
Kiribati,2066,16.895,34.199,33.512,105.678,14.024
Kiribati,2067,16.905,34.081,33.643,106.645,14.47
Kiribati,2068,16.924,33.968,33.731,107.655,14.893
Kiribati,2069,16.951,33.866,33.783,108.766,15.225
Kiribati,2070,16.994,33.77,33.811,110.001,15.434
Kiribati,2071,17.08,33.684,33.796,111.255,15.614
Kiribati,2072,17.154,33.632,33.75,112.634,15.676
Kiribati,2073,17.219,33.612,33.681,114.055,15.692
Kiribati,2074,17.276,33.621,33.597,115.409,15.765
Kiribati,2075,17.331,33.646,33.509,116.635,15.947
Kiribati,2076,17.413,33.685,33.404,117.636,16.321
Kiribati,2077,17.464,33.763,33.291,118.55,16.772
Kiribati,2078,17.488,33.868,33.181,119.397,17.272
Kiribati,2079,17.493,33.988,33.086,120.219,17.767
Kiribati,2080,17.486,34.108,33.015,121.035,18.236
Kiribati,2081,17.476,34.222,32.954,121.738,18.793
Kiribati,2082,17.438,34.341,32.913,122.446,19.322
Kiribati,2083,17.383,34.453,32.895,123.15,19.829
Kiribati,2084,17.313,34.55,32.905,123.838,20.322
Kiribati,2085,17.234,34.619,32.948,124.501,20.809
Kiribati,2086,17.145,34.663,33.016,125.059,21.377
Kiribati,2087,17.054,34.679,33.106,125.617,21.916
Kiribati,2088,16.958,34.664,33.215,126.173,22.438
Kiribati,2089,16.86,34.615,33.336,126.736,22.94
Kiribati,2090,16.754,34.539,33.464,127.304,23.427
Kiribati,2091,16.662,34.438,33.596,127.799,23.958
Kiribati,2092,16.564,34.312,33.724,128.317,24.466
Kiribati,2093,16.464,34.164,33.845,128.859,24.947
Kiribati,2094,16.368,34.002,33.948,129.438,25.389
Kiribati,2095,16.281,33.823,34.03,130.049,25.801
Kiribati,2096,16.217,33.636,34.083,130.602,26.26
Kiribati,2097,16.159,33.446,34.107,131.208,26.671
Kiribati,2098,16.109,33.26,34.1,131.857,27.041
Kiribati,2099,16.07,33.074,34.064,132.533,27.39
Kiribati,2100,16.048,32.888,34.004,133.221,27.725
Kuwait,1950,23.1,31.9,33.35,61.65,2.25
Kuwait,1951,25.311,34.105,35.967,65.792,2.457
Kuwait,1952,27.861,35.552,38.358,69.218,2.633
Kuwait,1953,30.136,36.48,40.433,72.141,2.767
Kuwait,1954,31.618,37.22,42.126,74.992,2.855
Kuwait,1955,32.151,38.117,43.34,78.281,2.906
Kuwait,1956,32.79,38.631,45.216,81.44,2.911
Kuwait,1957,33.15,40.154,45.754,86.926,2.923
Kuwait,1958,33.898,43.011,45.145,95.387,2.964
Kuwait,1959,36.067,47.224,44.046,107.141,3.038
Kuwait,1960,40.892,52.616,43.104,122.205,3.145
Kuwait,1961,46.144,59.927,54.408,131.038,3.122
Kuwait,1962,53.297,67.699,67.467,143.572,3.126
Kuwait,1963,62.304,76.619,80.406,159.193,3.143
Kuwait,1964,72.383,86.916,91.6,177.271,3.196
Kuwait,1965,82.573,98.654,100.106,197.527,3.313
Kuwait,1966,92.954,114.964,107.283,214.007,4.313
Kuwait,1967,103.739,132.096,114.547,230.068,5.381
Kuwait,1968,114.962,150.502,121.508,245.8,6.398
Kuwait,1969,126.897,169.827,128.309,261.503,7.34
Kuwait,1970,139.279,189.576,135.081,277.994,8.254
Kuwait,1971,149.939,208.032,142.537,298.358,9.034
Kuwait,1972,164.577,223.798,150.35,318.24,9.782
Kuwait,1973,181.146,238.068,158.923,338.246,10.434
Kuwait,1974,196.381,252.535,169.072,359.294,10.985
Kuwait,1975,207.551,268.643,181.162,382.367,11.464
Kuwait,1976,216.439,279.929,199.875,407.484,11.736
Kuwait,1977,219.799,293.825,216.825,438.36,12.13
Kuwait,1978,218.86,310.297,230.073,475.738,12.629
Kuwait,1979,217.228,327.412,239.074,518.516,13.198
Kuwait,1980,218.495,342.183,245.03,564.879,13.755
Kuwait,1981,221.759,353.629,262.955,599.8,14.24
Kuwait,1982,226.921,362.438,277.906,636.933,14.657
Kuwait,1983,233.588,370.534,289.266,677.871,14.946
Kuwait,1984,240.008,379.671,298.12,724.996,15.125
Kuwait,1985,245.312,390.126,305.695,778.979,15.208
Kuwait,1986,257.052,413.894,318.701,818.506,15.048
Kuwait,1987,262.313,439.079,338.856,862.725,14.977
Kuwait,1988,261.047,461.675,361.851,903.149,14.923
Kuwait,1989,253.242,476.337,380.904,929.156,14.804
Kuwait,1990,238.368,479.45,390.996,935.436,10.223
Kuwait,1991,217.183,450.101,391.491,932.861,11.095
Kuwait,1992,199.402,410.927,369.574,913.18,11.866
Kuwait,1993,185.467,369.832,331.72,888.24,12.477
Kuwait,1994,176.731,335.855,288.511,874.44,12.963
Kuwait,1995,174.824,315.652,246.856,883.278,13.367
Kuwait,1996,165.894,314.623,257.972,882.736,13.668
Kuwait,1997,169.113,317.196,273.561,909.115,14.269
Kuwait,1998,180.532,321.732,288.924,956.917,15.135
Kuwait,1999,193.873,325.7,299.842,1014.526,16.196
Kuwait,2000,203.421,328.727,305.108,1071.792,17.413
Kuwait,2001,211.209,333.124,327.779,1096.091,18.446
Kuwait,2002,212.561,337.564,346.639,1122.054,19.686
Kuwait,2003,210.76,344.894,359.052,1156.18,21.115
Kuwait,2004,212.147,356.8,365.287,1205.164,22.77
Kuwait,2005,221.101,373.057,367.869,1272.504,24.813
Kuwait,2006,222.745,387.258,408.877,1340.202,25.844
Kuwait,2007,236.54,397.772,444.297,1428.249,26.958
Kuwait,2008,258.357,406.074,471.32,1536.595,28.007
Kuwait,2009,281.08,413.489,489.741,1663.018,28.765
Kuwait,2010,299.721,421.542,500.756,1802.922,29.089
Kuwait,2011,323.887,435.608,519.811,1924.472,29.096
Kuwait,2012,337.512,453.228,534.369,2058.326,28.984
Kuwait,2013,342.874,474.774,540.727,2198.406,29.041
Kuwait,2014,345.083,498.507,536.313,2335.337,29.595
Kuwait,2015,347.875,521.005,522.207,2461.855,39.173
Kuwait,2016,352.536,551.193,535.371,2526.002,42.044
Kuwait,2017,359.241,577.677,540.439,2577.255,45.32
Kuwait,2018,366.961,601.266,537.544,2622.083,48.788
Kuwait,2019,372.476,622.671,529.806,2669.475,52.134
Kuwait,2020,373.603,642.571,521.075,2724.093,55.276
Kuwait,2021,374.447,662.06,538.964,2754.552,58.589
Kuwait,2022,370.336,678.149,558.247,2792.482,61.757
Kuwait,2023,362.594,692.324,575.134,2837.707,65.478
Kuwait,2024,354.135,705.015,587.748,2886.44,70.647
Kuwait,2025,346.854,715.422,597.025,2935.171,77.729
Kuwait,2026,336.562,723.734,621.243,2970.139,86.684
Kuwait,2027,330.628,726.81,646.032,3002.515,97.32
Kuwait,2028,327.843,725.689,668.069,3036.059,109.029
Kuwait,2029,325.879,721.305,685.005,3074.905,120.895
Kuwait,2030,323.184,714.533,696.629,3120.05,132.476
Kuwait,2031,322.733,707.116,717.794,3152.121,143.478
Kuwait,2032,321.316,696.982,736.08,3188.836,154.169
Kuwait,2033,319.295,685.94,749.368,3229.848,165.349
Kuwait,2034,317.746,675.437,756.557,3273.36,178.087
Kuwait,2035,317.438,665.838,758.048,3317.757,192.977
Kuwait,2036,318.92,657.82,769.616,3347.236,209
Kuwait,2037,320.577,650.577,776.144,3378.813,226.586
Kuwait,2038,322.582,644.872,776.198,3413.14,245.478
Kuwait,2039,324.892,640.699,769.688,3450.633,265.19
Kuwait,2040,327.549,637.587,757.785,3490.66,285.45
Kuwait,2041,331.238,636.493,755.652,3517.283,305.361
Kuwait,2042,334.814,636.014,749.127,3546.364,325.814
Kuwait,2043,338.236,636.797,737.911,3577.903,346.49
Kuwait,2044,341.368,638.937,723.197,3611.28,366.851
Kuwait,2045,344.117,642.046,706.874,3645.258,386.691
Kuwait,2046,347.179,646.764,704.311,3664.084,405.037
Kuwait,2047,349.347,651.563,701.118,3684.441,422.233
Kuwait,2048,350.744,656.928,695.935,3705.213,439.947
Kuwait,2049,351.526,662.828,688.261,3724.4,460.307
Kuwait,2050,351.776,668.779,678.838,3740.297,484.482
Kuwait,2051,351.469,675.422,682.273,3738.72,511.357
Kuwait,2052,350.86,680.852,685.095,3734.894,540.82
Kuwait,2053,349.927,685.579,685.976,3730.626,571.858
Kuwait,2054,348.583,689.729,684.524,3727.794,602.923
Kuwait,2055,346.731,693.107,681.423,3726.908,633.103
Kuwait,2056,344.446,696.424,690.261,3714.057,661.929
Kuwait,2057,342.168,697.809,698.183,3703.593,689.354
Kuwait,2058,339.876,697.953,703.699,3696.299,715.478
Kuwait,2059,337.613,697.299,706.183,3692.798,739.904
Kuwait,2060,335.391,695.892,706.093,3692.82,762.475
Kuwait,2061,333.348,694.495,716.219,3683.382,782.551
Kuwait,2062,331.762,691.555,724.472,3678.434,799.622
Kuwait,2063,330.523,687.812,729.41,3677.66,814.929
Kuwait,2064,329.558,683.816,730.527,3680.663,829.038
Kuwait,2065,328.822,679.688,728.351,3686.577,842.338
Kuwait,2066,328.919,676.17,734.858,3682.631,854.368
Kuwait,2067,329.088,672.059,738.782,3681.867,865.417
Kuwait,2068,329.374,668.136,739.091,3685.274,874.876
Kuwait,2069,329.826,664.789,735.613,3693.684,881.838
Kuwait,2070,330.499,661.952,729.095,3706.825,886.002
Kuwait,2071,331.867,660.087,730.632,3711.561,888.563
Kuwait,2072,333.077,658.35,729.992,3721.221,888.182
Kuwait,2073,334.177,657.264,726.326,3734.541,886.486
Kuwait,2074,335.202,656.955,719.664,3749.447,885.433
Kuwait,2075,336.202,657.217,710.879,3764.315,885.986
Kuwait,2076,337.397,658.331,710.29,3766.792,889.728
Kuwait,2077,338.309,659.371,708.392,3769.396,895.065
Kuwait,2078,338.976,660.778,704.427,3772.465,901.904
Kuwait,2079,339.414,662.643,698.421,3776.194,909.859
Kuwait,2080,339.62,664.74,691.125,3780.194,918.744
Kuwait,2081,339.632,667.246,692.055,3772.459,930.822
Kuwait,2082,339.373,669.146,692.384,3764.875,944.118
Kuwait,2083,338.879,670.856,691.245,3757.773,958.667
Kuwait,2084,338.175,672.517,688.397,3751.156,974.479
Kuwait,2085,337.259,673.994,684.34,3744.664,991.498
Kuwait,2086,336.119,675.595,687.959,3728.18,1010.622
Kuwait,2087,334.942,676.176,690.934,3711.853,1030.957
Kuwait,2088,333.714,676.178,692.337,3696.782,1051.876
Kuwait,2089,332.433,675.845,691.824,3684.246,1072.184
Kuwait,2090,331.093,675.186,689.785,3674.723,1090.983
Kuwait,2091,329.86,674.733,694.497,3659.799,1107.683
Kuwait,2092,328.707,673.252,698.112,3647.516,1123.314
Kuwait,2093,327.633,671.272,699.814,3638.197,1137.803
Kuwait,2094,326.622,669.109,699.312,3631.71,1151.237
Kuwait,2095,325.628,666.798,696.956,3627.483,1163.81
Kuwait,2096,325.113,665.022,700.411,3618.687,1173.508
Kuwait,2097,324.584,662.655,702.502,3612.177,1182.237
Kuwait,2098,324.036,660.15,702.516,3607.918,1190.271
Kuwait,2099,323.536,657.71,700.238,3605.419,1198.02
Kuwait,2100,323.237,655.302,696.062,3604.011,1205.616
Kyrgyzstan,1950,167.117,335.726,359.499,793.901,83.757
Kyrgyzstan,1951,190.629,319.185,364.942,802.605,85.865
Kyrgyzstan,1952,208.638,305.115,371.263,819.065,87.871
Kyrgyzstan,1953,226.013,295.216,376.229,838.162,89.503
Kyrgyzstan,1954,244.172,292.447,378.303,856.332,90.814
Kyrgyzstan,1955,264.372,297.069,376.96,872.209,91.889
Kyrgyzstan,1956,286.542,308.92,372.178,884.226,94.674
Kyrgyzstan,1957,306.793,329.955,365.544,895.091,97.314
Kyrgyzstan,1958,325.503,358.651,357.35,906.782,99.498
Kyrgyzstan,1959,343.431,392.208,347.976,922.336,100.841
Kyrgyzstan,1960,361.667,428.36,337.968,943.314,101.191
Kyrgyzstan,1961,378.286,468.477,327.585,968.126,102.588
Kyrgyzstan,1962,394.31,511.119,316.736,998.209,103.268
Kyrgyzstan,1963,409.002,555.057,308.165,1030.59,103.449
Kyrgyzstan,1964,420.566,599.047,306.081,1061.129,103.421
Kyrgyzstan,1965,427.521,642.079,313.162,1087.346,103.386
Kyrgyzstan,1966,431.439,684.045,328.505,1106.596,104.764
Kyrgyzstan,1967,429.274,724.154,353.373,1123.036,106.001
Kyrgyzstan,1968,423.392,761.007,385.84,1136.98,107.204
Kyrgyzstan,1969,418.402,792.647,422.313,1148.835,108.523
Kyrgyzstan,1970,417.485,817.586,460.154,1159.211,110.063
Kyrgyzstan,1971,413.995,836.98,500.519,1168.949,115.031
Kyrgyzstan,1972,423.299,846.425,539.554,1175.058,119.358
Kyrgyzstan,1973,440.83,848.227,576.593,1181.288,122.833
Kyrgyzstan,1974,458.363,846.551,612.117,1192.218,125.362
Kyrgyzstan,1975,469.804,845.502,646.608,1210.081,127.006
Kyrgyzstan,1976,485.778,840.03,676.487,1230.979,129.687
Kyrgyzstan,1977,490.17,839.065,704.584,1260.976,131.851
Kyrgyzstan,1978,486.733,843.004,729.596,1298.198,133.612
Kyrgyzstan,1979,483.704,850.558,749.228,1339.198,135.105
Kyrgyzstan,1980,487.743,858.843,762.695,1381.778,136.44
Kyrgyzstan,1981,493.505,869.205,777.11,1420.895,139.597
Kyrgyzstan,1982,506.983,880.844,784.968,1460.308,142.661
Kyrgyzstan,1983,526.426,893.421,787.438,1501.04,145.189
Kyrgyzstan,1984,547.034,906.558,787.511,1545.306,146.593
Kyrgyzstan,1985,565.398,920.268,787.524,1593.707,146.601
Kyrgyzstan,1986,589.124,936.679,785.791,1638.741,145.538
Kyrgyzstan,1987,607.213,955.82,785.929,1687.19,143.332
Kyrgyzstan,1988,619.486,977.23,787.92,1735.261,140.428
Kyrgyzstan,1989,626.555,999.86,791.321,1777.961,137.417
Kyrgyzstan,1990,629.202,1021.713,796.183,1812.72,91.449
Kyrgyzstan,1991,633.163,1041.911,804.878,1827.62,89.592
Kyrgyzstan,1992,628.194,1062.676,815.674,1837.304,87.59
Kyrgyzstan,1993,617.566,1084.097,828.562,1845.059,86.678
Kyrgyzstan,1994,605.792,1106.16,843.549,1855.752,88.239
Kyrgyzstan,1995,596.57,1128.197,860.816,1872.81,92.72
Kyrgyzstan,1996,581.267,1148.917,880.012,1905.802,101.333
Kyrgyzstan,1997,571.137,1167.533,900.725,1945.538,112.047
Kyrgyzstan,1998,564.672,1181.445,922.704,1989.722,123.303
Kyrgyzstan,1999,557.663,1188.18,946.045,2035.112,133.004
Kyrgyzstan,2000,545.991,1187.234,970.563,2079.464,140.018
Kyrgyzstan,2001,531.752,1183.858,991.727,2113.938,143.873
Kyrgyzstan,2002,516.232,1171.436,1014.226,2146.902,144.149
Kyrgyzstan,2003,500.724,1151.78,1038.13,2180.864,141.913
Kyrgyzstan,2004,490.089,1127.472,1062.624,2217.765,138.809
Kyrgyzstan,2005,489.625,1100.181,1086.889,2258.406,135.899
Kyrgyzstan,2006,501.179,1081.893,1114.415,2286.539,133.984
Kyrgyzstan,2007,519.392,1063.941,1144.908,2315.173,133.553
Kyrgyzstan,2008,544.385,1048.049,1175.226,2346.064,133.658
Kyrgyzstan,2009,574.782,1035.883,1200.877,2382.817,132.842
Kyrgyzstan,2010,608.992,1028.639,1218.098,2427.994,130.442
Kyrgyzstan,2011,650.048,1019.607,1205.527,2497.768,129.666
Kyrgyzstan,2012,691.795,1020.394,1182.441,2574.974,127.061
Kyrgyzstan,2013,730.903,1031.239,1152.308,2655.93,123.088
Kyrgyzstan,2014,761.636,1052.787,1120.29,2736.831,118.468
Kyrgyzstan,2015,780.368,1084.878,1089.949,2815.619,169.148
Kyrgyzstan,2016,798.531,1125.678,1057.064,2886.429,166.067
Kyrgyzstan,2017,791.265,1181.36,1027.747,2961.238,163.335
Kyrgyzstan,2018,767.066,1246.88,1002.725,3035.09,161.68
Kyrgyzstan,2019,739.679,1313.835,982.924,3101.265,161.872
Kyrgyzstan,2020,718.612,1374.119,969.852,3156.511,164.469
Kyrgyzstan,2021,678.925,1428.955,967.035,3216.475,173.815
Kyrgyzstan,2022,664.261,1466.556,968.457,3260.115,184.805
Kyrgyzstan,2023,666.73,1486.199,977.805,3292.867,196.994
Kyrgyzstan,2024,671.864,1490.799,999.802,3322.192,209.899
Kyrgyzstan,2025,669.445,1486.074,1036.323,3351.108,223.29
Kyrgyzstan,2026,674.072,1470.97,1082.115,3369.458,239.05
