Entity,Year,Age-standardised diabetes prevalence (male),Age-standardised diabetes prevalence (female),Crude diabetes prevalence (male),Crude diabetes prevalence (female)
Bahamas,1994,0.084411053,0.101250222,0.084367297,0.084367297
Bahamas,1995,0.085991036,0.103032304,0.086851849,0.086851849
Bahamas,1996,0.087609375,0.104947555,0.089548982,0.089548982
Bahamas,1997,0.089291382,0.106943689,0.092418879,0.092418879
Bahamas,1998,0.091028077,0.108971912,0.095431058,0.095431058
Bahamas,1999,0.092738846,0.11098784,0.098550752,0.098550752
Bahamas,2000,0.094406534,0.112968083,0.101750906,0.101750906
Bahamas,2001,0.096024845,0.114858409,0.104966022,0.104966022
Bahamas,2002,0.09760698,0.116677092,0.108174281,0.108174281
Bahamas,2003,0.099143605,0.118429774,0.111334404,0.111334404
Bahamas,2004,0.100578053,0.120044863,0.114314631,0.114314631
Bahamas,2005,0.101858977,0.121600754,0.117168153,0.117168153
Bahamas,2006,0.103045752,0.123165777,0.119954799,0.119954799
Bahamas,2007,0.104162819,0.124756591,0.122709874,0.122709874
Bahamas,2008,0.10518359,0.126278782,0.125368446,0.125368446
Bahamas,2009,0.106171344,0.127795753,0.128017929,0.128017929
Bahamas,2010,0.107208339,0.129390085,0.130769358,0.130769358
Bahamas,2011,0.108271788,0.131032773,0.133587392,0.133587392
Bahamas,2012,0.109431648,0.132765818,0.136518812,0.136518812
Bahamas,2013,0.110672671,0.134613305,0.139607524,0.139607524
Bahamas,2014,0.112055637,0.136572693,0.142889055,0.142889055
Bahrain,1980,0.08381459,0.09560745,0.063799445,0.063799445
Bahrain,1981,0.084434742,0.095141859,0.062983451,0.062983451
Bahrain,1982,0.085054622,0.094656105,0.062345125,0.062345125
Bahrain,1983,0.085788403,0.094361019,0.061940192,0.061940192
Bahrain,1984,0.086618984,0.094164663,0.06159663,0.06159663
Bahrain,1985,0.087479201,0.093969226,0.061182281,0.061182281
Bahrain,1986,0.088369855,0.09383254,0.060716751,0.060716751
Bahrain,1987,0.089371583,0.093862316,0.060314426,0.060314426
Bahrain,1988,0.090446294,0.094030185,0.060042021,0.060042021
Bahrain,1989,0.091532562,0.094227035,0.059942855,0.059942855
Bahrain,1990,0.092678227,0.094515949,0.06013418,0.06013418
Bahrain,1991,0.093964411,0.094954315,0.060663843,0.060663843
Bahrain,1992,0.095308465,0.095453111,0.061415586,0.061415586
Bahrain,1993,0.096769518,0.096037874,0.062350971,0.062350971
Bahrain,1994,0.098171494,0.096568626,0.063291274,0.063291274
Bahrain,1995,0.099576641,0.09711385,0.064234347,0.064234347
Bahrain,1996,0.100905421,0.097633682,0.065157628,0.065157628
Bahrain,1997,0.102171504,0.098115944,0.066057542,0.066057542
Bahrain,1998,0.10344027,0.098581986,0.066909061,0.066909061
Bahrain,1999,0.104661324,0.099029251,0.067666287,0.067666287
Bahrain,2000,0.105800525,0.099462664,0.068313469,0.068313469
Bahrain,2001,0.106887998,0.099858745,0.068834601,0.068834601
Bahrain,2002,0.107918476,0.100245042,0.069288401,0.069288401
Bahrain,2003,0.108939212,0.10061395,0.069710732,0.069710732
Bahrain,2004,0.10994232,0.101008836,0.070188963,0.070188963
Bahrain,2005,0.11092074,0.101424621,0.070749396,0.070749396
Bahrain,2006,0.111814929,0.101840244,0.071371779,0.071371779
Bahrain,2007,0.112731369,0.10228128,0.072068625,0.072068625
Bahrain,2008,0.113654026,0.102734876,0.072858841,0.072858841
Bahrain,2009,0.114585725,0.103194985,0.073775916,0.073775916
Bahrain,2010,0.11550878,0.103673668,0.074874479,0.074874479
Bahrain,2011,0.116429852,0.104168149,0.076178565,0.076178565
Bahrain,2012,0.11750588,0.104805381,0.077823158,0.077823158
Bahrain,2013,0.118734398,0.105553842,0.079837934,0.079837934
Bahrain,2014,0.12006818,0.106416642,0.082248035,0.082248035
Bangladesh,1980,0.03836595,0.037698757,0.02832539,0.02832539
Bangladesh,1981,0.039731853,0.03868765,0.028960816,0.028960816
Bangladesh,1982,0.04119038,0.039754732,0.029613113,0.029613113
Bangladesh,1983,0.042726016,0.040891948,0.030293095,0.030293095
Bangladesh,1984,0.044343474,0.042094033,0.03102109,0.03102109
Bangladesh,1985,0.046026018,0.043348074,0.031806555,0.031806555
Bangladesh,1986,0.047768757,0.044648004,0.03265177,0.03265177
Bangladesh,1987,0.049565385,0.046004554,0.033564251,0.033564251
Bangladesh,1988,0.051397052,0.047373038,0.034510483,0.034510483
Bangladesh,1989,0.053255291,0.048764067,0.035496258,0.035496258
Bangladesh,1990,0.055149145,0.050200102,0.036536346,0.036536346
Bangladesh,1991,0.057066264,0.051664534,0.037619205,0.037619205
Bangladesh,1992,0.059004856,0.053166685,0.03875231,0.03875231
Bangladesh,1993,0.060953449,0.054687966,0.039916096,0.039916096
Bangladesh,1994,0.06291665,0.056223798,0.041100779,0.041100779
Bangladesh,1995,0.06490857,0.05779412,0.042317051,0.042317051
Bangladesh,1996,0.066935704,0.059396774,0.043564473,0.043564473
Bangladesh,1997,0.068982566,0.061011519,0.044828327,0.044828327
Bangladesh,1998,0.071038384,0.062636501,0.046103038,0.046103038
Bangladesh,1999,0.073124569,0.064332096,0.04743033,0.04743033
Bangladesh,2000,0.07525321,0.066097287,0.04880759,0.04880759
Bangladesh,2001,0.077403354,0.067914509,0.050224,0.050224
Bangladesh,2002,0.079561313,0.069787197,0.051689517,0.051689517
Bangladesh,2003,0.08170728,0.071695056,0.053198408,0.053198408
Bangladesh,2004,0.083832819,0.073629457,0.054757026,0.054757026
Bangladesh,2005,0.085892502,0.075566145,0.056358676,0.056358676
Bangladesh,2006,0.087926595,0.077514265,0.058016646,0.058016646
Bangladesh,2007,0.089884791,0.079444754,0.059715832,0.059715832
Bangladesh,2008,0.091816377,0.081388917,0.061497717,0.061497717
Bangladesh,2009,0.093632911,0.083279957,0.063328086,0.063328086
Bangladesh,2010,0.095335991,0.085118999,0.065221022,0.065221022
Bangladesh,2011,0.097070902,0.0869969,0.067257881,0.067257881
Bangladesh,2012,0.098881461,0.08894662,0.069467707,0.069467707
Bangladesh,2013,0.100716043,0.090924546,0.071812237,0.071812237
Bangladesh,2014,0.102542749,0.092910122,0.074267267,0.074267267
Barbados,1980,0.049903898,0.072238638,0.077463833,0.077463833
Barbados,1981,0.051225967,0.073409514,0.078183586,0.078183586
Barbados,1982,0.052503879,0.074499926,0.078635021,0.078635021
Barbados,1983,0.053769617,0.075604015,0.078971718,0.078971718
Barbados,1984,0.055082381,0.076772104,0.079346812,0.079346812
Barbados,1985,0.056363685,0.077930354,0.079762064,0.079762064
Barbados,1986,0.057617083,0.079130399,0.080273781,0.080273781
Barbados,1987,0.058806487,0.080285073,0.080802443,0.080802443
Barbados,1988,0.059997815,0.081486485,0.081516632,0.081516632
Barbados,1989,0.061160534,0.082698194,0.082492229,0.082492229
Barbados,1990,0.062269418,0.083890246,0.08376815,0.08376815
Barbados,1991,0.063403098,0.085168788,0.085481409,0.085481409
Barbados,1992,0.064589922,0.08653065,0.08761174,0.08761174
Barbados,1993,0.065867313,0.088036684,0.090133742,0.090133742
Barbados,1994,0.067280943,0.089683014,0.09291542,0.09291542
Barbados,1995,0.068818875,0.091485105,0.095876757,0.095876757
Barbados,1996,0.070449898,0.093406879,0.098956194,0.098956194
Barbados,1997,0.072161028,0.095457747,0.102166905,0.102166905
Barbados,1998,0.073901782,0.09762987,0.10547467,0.10547467
Barbados,1999,0.075708115,0.099885625,0.108798223,0.108798223
Barbados,2000,0.077572528,0.102280873,0.112175604,0.112175604
Barbados,2001,0.079435172,0.104689912,0.115447357,0.115447357
Barbados,2002,0.081317614,0.107136508,0.118642045,0.118642045
Barbados,2003,0.083202807,0.109596996,0.121808516,0.121808516
Barbados,2004,0.08509301,0.112074043,0.125052612,0.125052612
Barbados,2005,0.086986186,0.11457077,0.128447516,0.128447516
Barbados,2006,0.088886876,0.117075878,0.132007844,0.132007844
Barbados,2007,0.09085498,0.119545971,0.135664982,0.135664982
Barbados,2008,0.092826615,0.121986914,0.139406767,0.139406767
Barbados,2009,0.094738751,0.124369247,0.143166945,0.143166945
Barbados,2010,0.096720464,0.126803343,0.147037438,0.147037438
Barbados,2011,0.098674576,0.129246287,0.150960542,0.150960542
Barbados,2012,0.100747445,0.131773411,0.15502564,0.15502564
Barbados,2013,0.102855977,0.134411298,0.159246135,0.159246135
Barbados,2014,0.105051944,0.137144681,0.163594163,0.163594163
Belarus,1980,0.046906214,0.058085601,0.069549507,0.069549507
Belarus,1981,0.047687589,0.058552105,0.070372435,0.070372435
Belarus,1982,0.048494358,0.059070124,0.071262828,0.071262828
Belarus,1983,0.049328298,0.059610914,0.072196237,0.072196237
Belarus,1984,0.050194049,0.060184173,0.073192705,0.073192705
Belarus,1985,0.051088815,0.060774457,0.074238386,0.074238386
Belarus,1986,0.051973924,0.061377204,0.075333064,0.075333064
Belarus,1987,0.052865338,0.061991348,0.076468278,0.076468278
Belarus,1988,0.053775688,0.062643263,0.077650312,0.077650312
Belarus,1989,0.0547298,0.0633333,0.078847527,0.078847527
Belarus,1990,0.055715355,0.064039379,0.08001119,0.08001119
Belarus,1991,0.056680371,0.064760762,0.081132005,0.081132005
Belarus,1992,0.057544823,0.065380727,0.082081567,0.082081567
Belarus,1993,0.058306404,0.065865399,0.0828307,0.0828307
Belarus,1994,0.058977895,0.066205373,0.083384926,0.083384926
Belarus,1995,0.059559555,0.066452957,0.083815961,0.083815961
Belarus,1996,0.060175873,0.066709297,0.084246968,0.084246968
Belarus,1997,0.060907049,0.067047851,0.084760817,0.084760817
Belarus,1998,0.061763435,0.067478644,0.085367435,0.085367435
Belarus,1999,0.062666248,0.067961761,0.086016451,0.086016451
Belarus,2000,0.063651169,0.068510973,0.086722727,0.086722727
Belarus,2001,0.064707257,0.069097358,0.087451474,0.087451474
Belarus,2002,0.065819205,0.069715677,0.088206917,0.088206917
Belarus,2003,0.066986843,0.070402837,0.089059658,0.089059658
Belarus,2004,0.068238215,0.07116304,0.090051274,0.090051274
Belarus,2005,0.069511002,0.071914793,0.091114561,0.091114561
Belarus,2006,0.070742789,0.07258468,0.092177649,0.092177649
Belarus,2007,0.071935472,0.073152802,0.093210137,0.093210137
Belarus,2008,0.073133748,0.073635105,0.09421455,0.09421455
Belarus,2009,0.074264365,0.073979677,0.095105641,0.095105641
Belarus,2010,0.07540713,0.074277307,0.095970437,0.095970437
Belarus,2011,0.076604422,0.07456221,0.096842559,0.096842559
Belarus,2012,0.077786866,0.074857311,0.097754995,0.097754995
Belarus,2013,0.078951209,0.075155125,0.098706118,0.098706118
Belarus,2014,0.080120648,0.075475883,0.099730906,0.099730906
Belgium,1980,0.063751532,0.054339929,0.069849705,0.069849705
Belgium,1981,0.063311026,0.053640091,0.069081556,0.069081556
Belgium,1982,0.062921943,0.052985372,0.068391835,0.068391835
Belgium,1983,0.062574832,0.052362365,0.067763655,0.067763655
Belgium,1984,0.062285288,0.051798262,0.067225649,0.067225649
Belgium,1985,0.062021859,0.051270711,0.066750577,0.066750577
Belgium,1986,0.061817251,0.050756472,0.066311126,0.066311126
Belgium,1987,0.061644211,0.050266185,0.065920022,0.065920022
Belgium,1988,0.061500493,0.049780632,0.065553821,0.065553821
Belgium,1989,0.061396905,0.049324934,0.065240123,0.065240123
Belgium,1990,0.06132093,0.048858018,0.064929854,0.064929854
Belgium,1991,0.061227385,0.048375096,0.06461621,0.06461621
Belgium,1992,0.061080453,0.047842088,0.064256558,0.064256558
Belgium,1993,0.060902023,0.047294464,0.063888047,0.063888047
Belgium,1994,0.060698461,0.046735498,0.063512003,0.063512003
Belgium,1995,0.06048846,0.046191558,0.063155576,0.063155576
Belgium,1996,0.06021245,0.045628668,0.062777752,0.062777752
Belgium,1997,0.059900938,0.04504857,0.062378698,0.062378698
Belgium,1998,0.05956262,0.044441981,0.061941656,0.061941656
Belgium,1999,0.05921414,0.043826994,0.061480112,0.061480112
Belgium,2000,0.058870017,0.043189359,0.060971369,0.060971369
Belgium,2001,0.05854314,0.042533376,0.06041834,0.06041834
Belgium,2002,0.058254964,0.041875061,0.059843026,0.059843026
Belgium,2003,0.057969559,0.041203109,0.05923492,0.05923492
Belgium,2004,0.057722859,0.040530515,0.058616034,0.058616034
Belgium,2005,0.057491613,0.039851565,0.057985125,0.057985125
Belgium,2006,0.057236862,0.039158281,0.057332759,0.057332759
Belgium,2007,0.057001537,0.038465342,0.056679139,0.056679139
Belgium,2008,0.056771239,0.037780932,0.056042045,0.056042045
Belgium,2009,0.056560256,0.037123272,0.055452649,0.055452649
Belgium,2010,0.056481141,0.036555912,0.054995553,0.054995553
Belgium,2011,0.056535871,0.036046348,0.054631669,0.054631669
Belgium,2012,0.056530503,0.035524548,0.054268856,0.054268856
Belgium,2013,0.056573923,0.035056296,0.053988482,0.053988482
Belgium,2014,0.056681222,0.034641042,0.053784499,0.053784499
Belize,1980,0.053626226,0.075691981,0.062318322,0.062318322
Belize,1981,0.054341775,0.076806233,0.062210033,0.062210033
Belize,1982,0.055018534,0.077867121,0.061961619,0.061961619
Belize,1983,0.055786776,0.079019787,0.061793182,0.061793182
Belize,1984,0.056628986,0.080215364,0.061750025,0.061750025
Belize,1985,0.057520479,0.081471565,0.061902311,0.061902311
Belize,1986,0.058470614,0.08284567,0.062280409,0.062280409
Belize,1987,0.059502798,0.084342673,0.062892795,0.062892795
Belize,1988,0.060635253,0.085970316,0.06374777,0.06374777
Belize,1989,0.06180534,0.087741013,0.064915181,0.064915181
Belize,1990,0.063003571,0.089628945,0.066380724,0.066380724
Belize,1991,0.064295457,0.091693757,0.068215774,0.068215774
Belize,1992,0.065598697,0.093832626,0.070312133,0.070312133
Belize,1993,0.066893608,0.095996377,0.07252551,0.07252551
Belize,1994,0.068254745,0.098198818,0.074743808,0.074743808
Belize,1995,0.069637449,0.100402768,0.076818415,0.076818415
Belize,1996,0.071051284,0.102649269,0.078751547,0.078751547
Belize,1997,0.072576546,0.105010393,0.080642447,0.080642447
Belize,1998,0.074196329,0.107478406,0.082484411,0.082484411
Belize,1999,0.075878279,0.110066457,0.08434082,0.08434082
Belize,2000,0.077647676,0.112794463,0.086254122,0.086254122
Belize,2001,0.079354783,0.115470959,0.088077418,0.088077418
Belize,2002,0.081003432,0.118171299,0.089884639,0.089884639
Belize,2003,0.082625138,0.12086278,0.091686021,0.091686021
Belize,2004,0.084159509,0.123530272,0.093516598,0.093516598
Belize,2005,0.085633229,0.126178285,0.095416639,0.095416639
Belize,2006,0.087019332,0.1287905,0.097382824,0.097382824
Belize,2007,0.088366464,0.131393405,0.09945099,0.09945099
Belize,2008,0.089708507,0.134002884,0.101696494,0.101696494
Belize,2009,0.091128476,0.136724025,0.104263678,0.104263678
Belize,2010,0.092731893,0.139578132,0.107219301,0.107219301
Belize,2011,0.094522323,0.142616231,0.110623705,0.110623705
Belize,2012,0.096267977,0.14559192,0.114253983,0.114253983
Belize,2013,0.098070413,0.148643494,0.118168006,0.118168006
Belize,2014,0.099988558,0.151836179,0.122353456,0.122353456
Benin,1980,0.030957791,0.027018229,0.021415576,0.021415576
Benin,1981,0.031870109,0.027773244,0.021916167,0.021916167
Benin,1982,0.032799686,0.028553274,0.022420551,0.022420551
Benin,1983,0.03373149,0.02934674,0.022925168,0.022925168
Benin,1984,0.034718518,0.030192752,0.023470181,0.023470181
Benin,1985,0.035798239,0.031120086,0.024084021,0.024084021
Benin,1986,0.036942359,0.032102397,0.024748106,0.024748106
Benin,1987,0.0381269,0.033122758,0.025446831,0.025446831
Benin,1988,0.039381491,0.034192743,0.026181968,0.026181968
Benin,1989,0.040649273,0.035269133,0.026908356,0.026908356
Benin,1990,0.04199806,0.036420529,0.027675615,0.027675615
Benin,1991,0.043388607,0.037618859,0.028457916,0.028457916
Benin,1992,0.044823168,0.03886995,0.029265156,0.029265156
Benin,1993,0.046308188,0.040163058,0.030099718,0.030099718
Benin,1994,0.047793756,0.041473356,0.030956365,0.030956365
Benin,1995,0.049349868,0.042847495,0.031880667,0.031880667
Benin,1996,0.050904628,0.044230161,0.032832993,0.032832993
Benin,1997,0.052439728,0.045633518,0.033818594,0.033818594
Benin,1998,0.053942018,0.047018475,0.034793943,0.034793943
Benin,1999,0.055413401,0.048401891,0.035755904,0.035755904
Benin,2000,0.056863171,0.049783778,0.036693896,0.036693896
Benin,2001,0.058317792,0.051176876,0.03761576,0.03761576
Benin,2002,0.059737746,0.05254341,0.038499225,0.038499225
Benin,2003,0.061132784,0.053893146,0.039364287,0.039364287
Benin,2004,0.062477241,0.05522175,0.040223117,0.040223117
Benin,2005,0.063842324,0.056593943,0.04113729,0.04113729
Benin,2006,0.065218216,0.058005895,0.042107212,0.042107212
Benin,2007,0.06647935,0.059406932,0.043091871,0.043091871
Benin,2008,0.067701404,0.060877791,0.044152722,0.044152722
Benin,2009,0.068744066,0.062279807,0.045179747,0.045179747
Benin,2010,0.069714346,0.063677776,0.046222172,0.046222172
Benin,2011,0.070660034,0.065097953,0.047302015,0.047302015
Benin,2012,0.071689655,0.066626701,0.048489692,0.048489692
Benin,2013,0.072757039,0.068234277,0.049763399,0.049763399
Benin,2014,0.073902467,0.069945431,0.051142909,0.051142909
Bermuda,1980,0.106121244,0.112425219,,
Bermuda,1981,0.106524009,0.112568588,,
Bermuda,1982,0.107048815,0.112842778,,
Bermuda,1983,0.10766514,0.113163042,,
Bermuda,1984,0.108330429,0.113516749,,
Bermuda,1985,0.109050776,0.113884936,,
Bermuda,1986,0.109796286,0.114349093,,
Bermuda,1987,0.110580145,0.114960326,,
Bermuda,1988,0.111334486,0.115556442,,
Bermuda,1989,0.111998046,0.11609706,,
Bermuda,1990,0.112546609,0.116615863,,
Bermuda,1991,0.11296451,0.117114749,,
Bermuda,1992,0.113268464,0.117571311,,
Bermuda,1993,0.113520653,0.118029886,,
Bermuda,1994,0.113748303,0.118555427,,
Bermuda,1995,0.113780738,0.11905911,,
Bermuda,1996,0.113718808,0.119556798,,
Bermuda,1997,0.113762057,0.120179514,,
Bermuda,1998,0.113914579,0.120924378,,
Bermuda,1999,0.114246653,0.121900058,,
Bermuda,2000,0.114806146,0.123106991,,
Bermuda,2001,0.115690616,0.124561658,,
Bermuda,2002,0.116947226,0.126358714,,
Bermuda,2003,0.1184634,0.128387744,,
Bermuda,2004,0.120234819,0.130629678,,
Bermuda,2005,0.122238458,0.133059477,,
Bermuda,2006,0.124365383,0.135564557,,
Bermuda,2007,0.126603298,0.138069577,,
Bermuda,2008,0.128779988,0.14043537,,
Bermuda,2009,0.130881929,0.142658606,,
Bermuda,2010,0.132926746,0.144822472,,
Bermuda,2011,0.135053812,0.147000431,,
Bermuda,2012,0.137368165,0.14935596,,
Bermuda,2013,0.139724269,0.151797388,,
Bermuda,2014,0.142209391,0.154304971,,
Bhutan,1980,0.039090543,0.045853982,0.032336331,0.032336331
Bhutan,1981,0.040677319,0.047283331,0.033601946,0.033601946
Bhutan,1982,0.042374747,0.048795549,0.034959923,0.034959923
Bhutan,1983,0.044212123,0.050436926,0.036440819,0.036440819
Bhutan,1984,0.046163075,0.052155332,0.037979634,0.037979634
Bhutan,1985,0.048211663,0.053940512,0.039557789,0.039557789
Bhutan,1986,0.050399751,0.055839548,0.041203717,0.041203717
Bhutan,1987,0.052802497,0.057972387,0.043008262,0.043008262
Bhutan,1988,0.055304396,0.060168803,0.044841399,0.044841399
Bhutan,1989,0.057883838,0.062429899,0.046700552,0.046700552
Bhutan,1990,0.060576831,0.064773053,0.048601084,0.048601084
Bhutan,1991,0.063313322,0.067126037,0.050474469,0.050474469
Bhutan,1992,0.066129417,0.069548588,0.052355713,0.052355713
Bhutan,1993,0.068989448,0.071988409,0.054188772,0.054188772
