Entity,Year,Sex ratio by age (one-year olds),Sex ratio by age (five-year olds),Sex ratio by age (10 year olds),Sex ratio by age (15 year olds),Sex ratio by age (20 year olds),Sex ratio by age (30 year olds),Sex ratio by age (40 year olds),Sex ratio by age (50 year olds),Sex ratio by age (60 year olds),Sex ratio by age (70 year olds),Sex ratio by age (80 year olds),Sex ratio by age (90 year olds),Sex ratio by age (100 year olds)
Albania,1999,107.667863,106.6088075,104.3309174,99.60804808,95.62277988,90.98750611,103.5740672,112.2947829,112.4285451,103.746275,70.84705178,47.78156997,54.54545455
Albania,2000,107.6746538,106.776575,104.6486648,99.65174606,93.99977229,91.78465146,105.1972789,115.9253543,116.346516,105.8564321,67.80018056,44.11764706,50
Albania,2001,108.3739006,107.6132183,105.5049782,100.8594365,94.14983959,92.17782264,103.464511,115.0849953,118.2305378,107.0140845,65.72111078,45.85152838,46.15384615
Albania,2002,108.2604595,107.906212,105.9318351,101.8723352,93.57209476,92.50692066,101.2301139,113.5319638,119.6113239,107.9170725,62.86894923,46.11260054,46.15384615
Albania,2003,107.8136265,107.8340156,106.0478244,102.529171,93.04681785,92.42489995,98.82819231,111.8613139,120.0387668,108.037889,62.99483649,47.02842377,50
Albania,2004,107.3780604,107.6857287,106.1279615,102.8392906,93.36760191,91.41092069,96.64461659,110.526928,119.375,107.4021444,66.9581853,46.90026954,46.66666667
Albania,2005,107.2700891,107.6643972,106.3742611,103.0941286,94.62369338,89.46579097,94.83942908,109.5597273,118.1971133,106.5882929,72.11761671,45.75799722,43.75
Albania,2006,107.4121338,107.6824034,106.8732729,104.6229498,97.70904123,87.82376642,93.30328397,107.60648,114.6144599,105.7723577,77.03831041,49.87684729,38.88888889
Albania,2007,107.5618139,107.9790624,107.0582697,106.216189,101.1899687,86.65918684,91.77565632,106.2172673,111.2420595,104.5364675,80.48609488,52.3644752,35
Albania,2008,108.0837453,108.5797524,107.1088983,107.5994713,104.5202481,86.27270263,90.80089264,104.7211165,108.0636048,103.6499421,82.97011907,50.84554679,31.81818182
Albania,2009,108.5643684,109.4812815,107.4341463,108.5668277,107.1797579,86.89246493,90.55158325,102.8889217,105.1887155,103.1685808,85.58637257,46.92671395,32
Albania,2010,108.8303878,110.6175575,108.2358273,109.0384334,109.1815361,88.32925835,90.67712935,101.0300305,102.6609629,102.6013309,88.81118881,38.07169345,28.57142857
Albania,2011,107.5389523,110.3507423,107.9635043,108.6747989,112.4721964,90.24314537,90.75126427,99.51645018,102.020979,101.7133802,91.96728188,34.85016648,29.03225806
Albania,2012,108.0556907,109.9831744,108.2342221,106.6353964,115.7702903,91.75572519,90.97533049,98.45531103,101.0122679,100.8289157,94.80925578,35.60371517,25.71428571
Albania,2013,107.4775791,109.5518715,108.927267,104.1930014,117.9961089,94.45949157,90.93693226,97.6142132,100.1403957,99.99061121,95.76612903,39.21001927,25.64102564
Albania,2014,106.9858074,109.15137,109.1659646,102.8981441,117.7452839,99.79052607,90.65179217,96.66125667,99.60142521,99.54541238,94.01297498,42.08530806,27.27272727
Albania,2015,106.6543864,108.927603,108.5286961,103.1169167,114.688507,108.2070518,90.52110952,95.45006339,99.19162018,99.77593129,90.92705417,44.81216458,26.53061224
Algeria,1950,104.5128512,102.1076739,101.2975391,106.0883228,104.8382048,103.240604,98.34858481,101.6877519,111.3301282,108.5914559,,,
Algeria,1951,105.0055819,102.6949775,101.3121955,104.2993582,105.7687511,102.8076189,98.17369511,103.2920719,114.5200621,108.9465531,,,
Algeria,1952,103.4245737,103.4310441,101.4098856,102.9024518,107.1160125,102.5774966,97.99941556,105.4281586,118.6192834,109.6049114,,,
Algeria,1953,103.2460324,104.1540479,101.6958562,102.1312127,107.656344,101.6054797,97.48077011,105.7932492,118.3115339,109.0953737,,,
Algeria,1954,103.2221288,104.7133847,102.3212586,102.0651194,106.852047,99.54292947,96.44028103,103.1037827,112.1914957,106.994382,,,
Algeria,1955,103.33103,104.9499423,103.304211,102.4034939,105.4173754,97.09247859,95.17798102,99.20066381,105.1269142,104.4362616,,,
Algeria,1956,102.8360693,104.6925993,103.8814011,102.2050157,104.1823436,96.06504429,94.87484355,96.33194117,100.1750726,102.2923116,,,
Algeria,1957,103.4571831,104.3381749,104.4357262,102.0294109,103.0003969,94.9379411,94.63610776,93.78422915,95.95578501,99.82703043,,,
Algeria,1958,103.5755416,104.0033093,104.8616954,102.1731459,102.115212,95.06823776,94.63225756,92.15809431,93.94495413,99.40412529,,,
Algeria,1959,103.6956112,103.7879724,104.908598,102.6650358,101.7647917,96.8598316,94.92056609,91.62008571,94.31339246,101.6435582,,,
Algeria,1960,103.7848095,103.7958559,104.5933741,103.3119272,101.7990541,99.44948772,95.36671014,91.72309827,96.10096314,105.2183778,,,
Algeria,1961,103.9828495,103.829262,104.401948,103.7966228,101.4290972,101.5691714,95.89975833,91.80054859,97.76364526,108.5913248,,,
Algeria,1962,103.8908194,103.8921969,104.2252878,104.4173726,101.0760322,103.5581023,96.69747102,91.90782017,99.7481015,112.5241694,,,
Algeria,1963,103.8914901,103.9801713,104.0856866,104.8265406,101.0398297,104.2999778,96.89596455,91.94127077,99.98873493,111.4564906,,,
Algeria,1964,103.9048607,104.0826102,104.0777444,104.8197856,101.428586,103.3047105,96.1620343,91.75688793,97.49370768,104.7270885,,,
Algeria,1965,103.955085,104.1683285,104.2199957,104.5979942,102.1458183,101.2895439,95.08957579,91.48976814,94.05177994,97.66666667,,,
Algeria,1966,103.9481725,104.1580983,104.218164,104.3307199,102.8555386,100.028917,94.2128607,91.28673918,91.42033384,93.13777968,,,
Algeria,1967,103.9759879,104.1990236,104.2232723,104.1832801,103.623418,98.82554289,93.27498152,91.13018279,89.12617499,89.43903835,,,
Algeria,1968,104.0225369,104.272752,104.2555154,104.1652183,104.0962894,98.05368881,93.45375002,91.20146424,87.66012072,87.82349487,,,
Algeria,1969,104.0627758,104.360411,104.3303175,104.2342483,104.1592734,97.9096148,95.14921882,91.60387043,87.14750691,88.33203179,,,
Algeria,1970,104.0823114,104.4497363,104.4436767,104.3144967,104.0558256,98.10603317,97.62354806,92.22671345,87.20558546,89.96707341,,,
Algeria,1971,104.041294,104.4568775,104.515237,104.3078773,104.0531277,98.06825963,99.66458961,92.95183983,87.47848043,91.52800325,,,
Algeria,1972,104.0634,104.4544951,104.5781423,104.304098,104.0231998,97.9799304,101.7998833,93.77954201,87.96440424,93.23864241,,,
Algeria,1973,104.0417784,104.4473114,104.6331726,104.3431897,103.985777,98.20342273,102.8104856,93.96465108,88.47977849,93.14407005,,,
Algeria,1974,104.0346206,104.44186,104.6710467,104.4228544,103.9928646,98.8781354,102.0892191,93.25670162,88.73126415,90.54100876,,,
Algeria,1975,104.0522764,104.4450343,104.6927182,104.512467,104.049342,99.85805866,100.3032208,92.25160091,88.76836468,87.191941,,,
Algeria,1976,104.0206258,104.3841773,104.6987884,104.6134056,104.1272509,100.8364227,98.46822289,91.5426597,88.73865481,84.90478793,,,
Algeria,1977,104.2283591,104.3193768,104.66956,104.720352,104.165733,101.9388365,96.62038429,90.52617816,88.82307692,82.92289536,,,
Algeria,1978,104.3207052,104.2685168,104.6154859,104.8052567,104.219091,102.7921896,95.15674915,90.53243848,89.08260793,81.80750284,,,
Algeria,1979,104.3857391,104.2542629,104.5514615,104.8346009,104.3320978,103.1361432,94.40775286,92.062722,89.55302763,81.63713464,,,
Algeria,1980,104.4108655,104.2967646,104.4961894,104.8097596,104.5011281,103.1634619,94.20471212,94.34761334,90.14761941,81.98991959,,,
Algeria,1981,104.4089285,104.2590177,104.3859682,104.6923495,104.5832517,103.2353228,94.36783608,96.43138801,90.59162834,82.26789622,,,
Algeria,1982,104.2427303,104.2467837,104.2867672,104.6081748,104.642101,103.3309573,94.54519058,98.49761056,91.44263935,82.50780725,,,
Algeria,1983,104.1489572,104.2538136,104.2186787,104.5454734,104.6522238,103.4543549,95.15913137,99.30275,91.79424531,82.72058824,,,
Algeria,1984,104.1030291,104.2686443,104.209994,104.4916897,104.6333703,103.6210228,96.30211727,98.3914619,91.1838978,82.81920096,,,
Algeria,1985,104.1301752,104.2754264,104.2616598,104.4451959,104.6264316,103.8112344,97.74488724,96.58817515,90.1535682,82.84091315,,,
Algeria,1986,104.0680522,104.2271717,104.2538881,104.3277232,104.5656907,104.0227229,99.12914967,95.22547597,89.96144072,83.54339091,,,
Algeria,1987,104.2720969,104.1904757,104.2726476,104.2332697,104.5299123,104.1966404,100.5381938,93.79639603,89.73587568,84.30053174,,,
Algeria,1988,104.4004735,104.1637484,104.2904596,104.1829382,104.4795283,104.3454278,101.7142402,92.71726002,90.60522152,85.33780546,,,
Algeria,1989,104.4988985,104.1490961,104.2650932,104.1756441,104.3898448,104.4407497,102.50739,92.38754325,92.77838085,86.77836285,,,
Algeria,1990,104.5293674,104.1580068,104.183855,104.1778891,104.2678365,104.4524174,103.0530836,92.66494603,95.3712419,88.52369126,74.13403908,64.8217636,41.66666667
Algeria,1991,104.6680415,104.2340586,104.1395506,104.0561185,103.8325094,104.4852516,103.48404,93.08587446,97.41735166,90.40975036,75.55624227,69.47456214,38.46153846
Algeria,1992,104.4749058,104.3079252,104.1003644,104.0416279,103.4011579,104.4419914,103.80257,93.36435278,99.58671201,92.61457303,77.14682509,71.39516758,46.15384615
Algeria,1993,104.378753,104.3693539,104.0774255,104.0634791,103.0721146,104.2899623,104.0244277,93.91090063,100.5626381,94.09576189,79.06607129,70.23809524,42.85714286
Algeria,1994,104.2952134,104.4060099,104.1058553,104.0477803,102.9380823,103.9404091,104.2681763,94.95712951,99.74200206,94.23389197,80.89595376,67.42268041,43.75
Algeria,1995,104.2588588,104.3944277,104.1901536,103.9986448,102.9965952,103.3727735,104.589934,96.42141843,97.85097475,93.63766049,82.32089349,62.4005305,44.44444444
Algeria,1996,104.1713256,104.38111,104.2360434,103.90001,103.2134181,102.9447182,104.8360862,98.10522229,96.20206783,92.74487716,82.67967604,64.05782652,45.45454545
Algeria,1997,104.3479979,104.3519168,104.3123477,103.8462063,103.3720552,102.626154,105.0299393,99.39279467,94.98924831,91.90245625,82.69024011,65.54731792,48.14814815
Algeria,1998,104.4407132,104.3057984,104.3870576,103.848678,103.4090875,102.4498011,105.0673459,100.3181911,94.48622689,92.280059,83.16854449,67.35197368,50
Algeria,1999,104.5114043,104.2476125,104.3953207,103.8992051,103.3508914,102.3679494,104.8592807,101.0945164,94.77022962,93.93625175,84.39712263,68.73385013,51.28205128
Algeria,2000,104.5206805,104.1963397,104.3129019,103.9603701,103.276416,102.2932297,104.4474949,101.8740942,95.51739947,95.88332157,85.98981285,69.23791822,52.17391304
Algeria,2001,104.7203749,104.2573186,104.2993037,104.1118387,103.3820544,101.9396949,103.8931385,102.774119,95.53986492,96.73825917,87.81942078,71.95704057,54.71698113
Algeria,2002,104.5232106,104.3197849,104.2638692,104.2456389,103.4745988,101.6028228,103.2275529,103.4499526,96.04079874,97.3030028,89.36002699,74.14669572,57.37704918
Algeria,2003,104.44773,104.3730513,104.2165623,104.3093877,103.5709964,101.3759644,102.5120361,103.8935962,96.83654049,96.7978893,89.78145624,75.53790136,58.57142857
Algeria,2004,104.3573658,104.395371,104.1947956,104.2877768,103.679583,101.3268994,101.8201712,104.143174,97.56745538,95.08628736,89.09063474,76.08906099,60.97560976
Algeria,2005,104.2780189,104.3505695,104.2134371,104.2185282,103.7913257,101.4313726,101.1689374,104.240306,98.13752999,92.89949181,88.07568066,75.13529765,64.58333333
Algeria,2006,104.1861671,104.3209454,104.1901959,104.0047328,103.6716513,101.5797117,100.7284726,104.2648475,98.46481933,91.89240191,88.09585158,76.03264902,67.54385965
Algeria,2007,104.1890148,104.2597993,104.2146343,103.8310927,103.546959,101.6860745,100.3305034,104.181106,99.12429782,90.79537526,87.82738335,77.00440529,69.62962963
Algeria,2008,104.1687898,104.1836889,104.2716628,103.7351176,103.4028894,101.7220274,100.0046153,103.7960671,100.2268468,90.1697988,88.25733207,78.5054576,72.61146497
Algeria,2009,104.1814926,104.1196977,104.3036629,103.7406198,103.2642255,101.6856492,99.76545583,103.1010156,101.4616913,90.21189272,89.7600397,80.15184382,75.55555556
Algeria,2010,104.2300118,104.0952309,104.2858718,103.8367078,103.1783744,101.6156409,99.61325481,102.280834,102.4700423,90.59964285,91.72957224,82.96728972,79.10447761
Algeria,2011,104.2536276,104.0514634,104.2223773,103.9528733,103.0898604,101.5917461,99.57181616,101.6203176,103.4855419,90.90145838,93.01470588,85.81270183,83.18181818
Algeria,2012,104.262849,104.0554177,104.1453307,104.1833907,103.0957182,101.5631852,99.55769584,100.9209983,104.4870242,91.24254929,94.06156605,88.24239984,87.81512605
Algeria,2013,104.3163246,104.087029,104.061558,104.409106,103.1956491,101.5221411,99.63203481,100.3229113,105.2799298,91.93228588,93.70495912,89.6887889,92.578125
Algeria,2014,104.3616232,104.1233085,104.026887,104.4963201,103.371285,101.4462247,99.80738537,99.94286874,105.7062889,93.20700486,91.78733462,90.5785124,97.11191336
Algeria,2015,104.3834134,104.1449958,104.0489426,104.4295978,103.6038728,101.3231565,100.0248917,99.75096184,105.7401369,95.05716747,89.28987496,89.81830648,100.9966777
Angola,1950,99.63178344,98.62522899,98.77563284,98.31412457,93.60780065,89.93970617,94.06244944,90.92841956,84.61612469,77.73508965,,,
Angola,1951,99.72301188,98.72632681,98.67415438,98.480409,94.81855016,90.01759629,92.9269446,91.15126785,84.84904441,78.20583379,,,
Angola,1952,98.00975707,98.86227078,98.58723934,98.7510258,96.11582076,90.22735455,91.94954482,91.29406335,85.01023041,78.6725501,,,
Angola,1953,97.69916113,98.92443548,98.52315349,98.94592663,97.13840891,90.29665072,91.1893442,91.47436626,84.96935164,78.79348631,,,
Angola,1954,97.56312077,98.80359807,98.57573907,99.01742641,97.69312491,90.08231225,90.68002652,91.74041298,84.72269192,78.45117845,,,
Angola,1955,97.55374159,98.4063745,98.73627173,98.9923795,97.97538028,89.72518404,90.34633901,92.01324791,84.38720399,77.8762731,,,
Angola,1956,97.24912639,98.03628106,98.82226591,98.81038002,98.19804469,89.50994411,89.88101581,92.20102123,84.28820164,77.78414518,,,
Angola,1957,97.73051248,97.61514805,98.90324897,98.61376308,98.44046765,89.24417115,89.4949918,92.35685612,84.12295082,77.63233879,,,
Angola,1958,97.89437772,97.22871017,98.86918307,98.56049872,98.57778335,89.49550096,89.27714971,92.08462332,84.08687228,77.63257576,,,
Angola,1959,98.07239501,96.94164783,98.4922827,98.70028988,98.62409084,90.46365255,89.22999158,91.29276993,84.26323319,77.78785131,,,
Angola,1960,98.22634469,96.81357167,97.83513862,98.93294716,98.64074471,91.81970367,89.30268097,90.24891193,84.5395509,77.87124464,,,
Angola,1961,98.66987065,96.89936321,97.35987999,98.97688446,98.46204122,93.07515835,89.28184771,89.28742,84.87427466,78.1612956,,,
Angola,1962,98.22870144,97.07225728,97.02486847,99.15141974,98.26251713,94.35077568,89.47915989,88.36502967,85.05430626,78.36137758,,,
Angola,1963,98.20035846,97.27172607,96.80775429,99.07118429,98.1912611,95.37583776,89.54282035,87.61909124,85.25481314,78.32618026,,,
Angola,1964,98.18654497,97.41260722,96.7461589,98.59694098,98.31888732,95.94212951,89.33096244,87.12199506,85.54136343,78.04288735,,,
Angola,1965,98.20596151,97.38241515,96.81034282,97.99971783,98.57603603,96.16262237,89.01688989,86.81241185,85.79950531,77.64530551,,,
Angola,1966,98.22148977,97.47190183,96.85792509,97.44487528,98.66852676,96.43505124,88.68520468,86.48459995,86.13832853,77.62073027,,,
Angola,1967,98.24666738,97.52975393,96.95474395,97.02336498,98.83631528,96.6893723,88.39083277,86.15272039,86.40369581,77.55190939,,,
Angola,1968,98.31536692,97.55479586,97.07053894,96.80491008,98.72150183,96.85322326,88.63381009,85.9439284,86.20905923,77.59954168,,,
Angola,1969,98.40263392,97.55645618,97.1320328,96.79731187,98.23906183,96.90285797,89.62859992,85.90777978,85.43873947,77.80759994,,,
Angola,1970,98.4988219,97.5451342,97.10495375,96.91786348,97.68138881,96.83821056,91.06798457,86.00041212,84.38406753,78.03419992,,,
Angola,1971,98.62009396,97.65377019,97.11909615,96.92892804,97.14603238,96.74333158,92.2863936,86.13784666,83.61057382,78.41235141,,,
Angola,1972,98.5975371,97.75537738,97.18606957,97.02750665,96.69036424,96.57090551,93.57016412,86.38817274,82.85157723,78.57238516,,,
Angola,1973,98.66040327,97.83814166,97.26500456,97.1389928,96.42471073,96.52105251,94.59459459,86.44558025,82.23635919,78.8184438,,,
Angola,1974,98.73216306,97.89194907,97.32736522,97.19641751,96.39841551,96.64490346,95.16238259,86.21572354,81.80844098,79.18263091,,,
Angola,1975,98.81239243,97.90889921,97.35619371,97.22020202,96.55561756,96.82576676,95.42752762,85.90802334,81.49606299,79.52375047,,,
Angola,1976,98.90466341,98.0276438,97.4122371,97.1840018,96.60738749,96.99279768,95.62075196,85.68076866,81.28904032,79.94675057,,,
Angola,1977,98.9267815,98.13005964,97.50565404,97.23066162,96.7056405,97.19694297,95.86753467,85.42785143,81.05467666,80.27836754,,,
Angola,1978,98.98142534,98.20249345,97.60740323,97.30482876,96.79033934,97.13028289,96.02959654,85.69378162,80.92993009,80.09836441,,,
Angola,1979,99.00416897,98.23623474,97.67967164,97.37650477,96.82764743,96.65679309,96.08021376,86.69732885,80.94432401,79.30427125,,,
Angola,1980,98.98394478,98.22278979,97.70821118,97.44365008,96.86897995,96.01493475,96.0505958,88.13624454,81.04363056,78.25766354,,,
Angola,1981,98.9672594,98.26441771,97.75716653,97.42822849,96.83305877,95.52005906,95.85178467,89.36957499,81.21904377,77.53608457,,,
Angola,1982,98.77890311,98.26585392,97.83349847,97.47943171,96.84047749,95.08274232,95.64111218,90.58779381,81.46611342,76.87714146,,,
Angola,1983,98.66330212,98.22311289,97.90242595,97.55826349,96.86558816,94.84537552,95.5703127,91.52082076,81.51317054,76.3269539,,,
Angola,1984,98.57669812,98.1327859,97.91544794,97.64508139,96.92010444,94.81767162,95.69558184,92.03115244,81.26369783,75.86770852,,,
Angola,1985,98.53383392,97.98705417,97.85707406,97.731021,97.02697481,94.88969026,95.91944886,92.29307568,80.93191586,75.45319205,,,
Angola,1986,98.50205092,97.94580049,97.828943,97.72900936,97.03284461,94.95293493,95.98505126,92.5284796,80.75094423,75.24338173,,,
Angola,1987,98.52475804,97.86913107,97.8345147,97.78074526,97.05842259,95.02671766,96.13790649,92.75736219,80.51868669,75.00208664,,,
Angola,1988,98.56013517,97.76276056,97.82268587,97.82851165,97.09872321,95.09978928,96.02846309,92.86848743,80.76012568,74.83237939,,,
Angola,1989,98.58181328,97.63781479,97.72861357,97.84844816,97.1753181,95.12345436,95.54642155,92.8683748,81.6912203,74.77975332,,,
Angola,1990,98.57141759,97.50862232,97.53214765,97.84800269,97.29837601,95.09039663,94.95548361,92.82252903,82.9851752,74.77132359,66.5232358,41.25560538,25
Angola,1991,98.63082977,97.52009753,97.37673594,97.746694,97.28238992,95.06648394,94.37245396,92.64940299,84.16401407,74.92706894,66.46820027,44.44444444,25
