Entity,Year,ghg_kg,ghg_1000kcal,ghg_100gprotein,ghg_100gfat,land_use_kg,land_use_1000kcal,land_use_100gprotein,land_use_100gfat,eutrophication_kg,eutrophication_1000kcal,eutrophication_100gprotein,eutrophication_100gfat,water_scarcity_kg,water_scarcity_1000kcal,water_scarcity_100gprotein,water_scarcity_100gfat,water_kg,water_1000kcal,water_100gprotein,water_100gfat,biodiversity_kg,biodiversity_1000kcal,biodiversity_100gprotein,biodiversity_100gfat
Coffee pods,2022,20.299763557894735,167.07753943401306,153.46469035900083,537.9404928467851,13.771382379605264,106.97450934026247,104.6217613832863,343.65377424791023,76.7912479256579,633.511276512943,589.0026385731802,2038.5896973632844,2873.8087577763163,7639.36265978471,41818.1066418577,18631.087283478602,199.54930151578947,562.8196734270133,3229.996393689056,1402.1380228496253,2637.3527862105266,22158.037260852663,19230.152281961007,71625.99548075756
Cookies,2022,3.3572777805192344,0.7698623027140273,7.480966464534528,2.258581502669663,7.1841136765092575,1.6253862106562322,12.931059913035703,4.648645641098837,14.74036539438248,3.479943912441947,34.10258290467873,11.718888148631947,14563.952825779583,3495.3147214030278,33832.642629581474,12384.824307368963,765.9077675918891,181.21071610608405,1843.9788102404943,613.4680986597841,461.15587556726376,104.00440431261588,917.4097990138487,285.00284036779124
Cottage cheese,2022,25.278503140540536,29.346968292364863,22.337566082269987,244.47797269689025,29.91505998918919,34.69433735316729,26.410036153515655,288.28947925451496,85.78630901891891,99.6876302622627,76.01481521938864,830.1219128912006,49595.30732972973,57659.88218189064,43951.59820145474,479632.1463842189,2418.437820810811,2811.564825287026,2145.792646901753,23317.381954764533,1657.886035,1919.381579376756,1461.0118855244561,15800.25344728914
Cottage pie,2022,11.851271288888888,9.550542030431751,21.977756508519462,19.02055779805299,24.564192800000004,19.82043561854198,45.582553565565966,39.525736909960145,173.7045951111111,140.25962564241607,322.453006615254,279.9424311340162,22821.1221,18390.394294978003,42320.73121451699,36625.052951642705,1100.1531733333334,887.0038863186293,2040.7031306264819,1767.3877776253087,465.98592877777776,375.68575413439083,864.3489920032522,748.4584245606103
Courgettes,2022,0.846479423076923,3.2540149479082587,4.4998128715943375,16.354527351676612,1.2674798173076924,4.761213352696596,6.560221394297846,24.104360698044758,2.9427011596153845,11.23674883880686,15.359895584024288,56.850427927625404,27733.458076903844,107680.21463642092,149397.28450925794,538835.6256548717,322.9623508846154,1243.2310584005259,1723.210048523808,6239.232720457392,22.650903076923075,86.52188297928754,119.61127831512539,435.1218648540221
Couscous,2022,1.1579787751631005,0.8528795102303496,2.243638167735644,11.950850085033546,2.951479593207873,2.083871621314363,5.475134335903671,33.279610011300484,6.147697419967892,4.333451553492142,11.445688167265287,67.26504774489194,13862.811205845683,13338.66005192454,31802.680308269963,161541.74285555715,333.85393095861025,265.07198887154715,668.2389709616868,3664.23708114103,38.037013447807254,27.057208008754717,72.4497742992266,387.7207352331178
Cow's milk,2022,3.703236627327327,7.1335065822847845,10.883788388722056,17.611815203539937,4.06814125945946,7.76786552128058,14.562372149054022,18.659429145587964,11.470646796996997,22.076967533243078,34.45938211067778,54.35419241111694,6564.578481351351,12606.919291865976,20734.32727103387,30834.422052777547,309.7745958618618,594.8726408370912,973.6460773597043,1455.6338669382367,181.51828610210208,348.5832390712596,577.8170135462708,851.9850324262359
Cracker biscuits,2022,2.4484662921875,0.5914839902756013,2.917729656659782,4.349617875146262,4.458004853125,1.0610498815051361,5.088896697627367,7.170919520311865,13.9996352453125,3.427779974748179,16.5413100465911,26.764078109301664,18728.168233953907,4727.206053000028,21897.108123642243,43323.160539616394,787.9183487093751,197.66473238780395,959.9751304495106,1768.1027593860265,132.85888968125,30.255475595517332,172.88200980202936,142.11418474017435
Crisps,2022,3.0317244478740157,0.8152002811007388,4.163390665466625,4.210433823577175,7.5259483060629915,1.96785719671322,9.331719898579797,8.975822791717881,32.28633896212599,8.818890105644574,40.103993617306784,38.181796535712685,11529.829115176379,3237.490824727616,17031.712541553472,30059.494987113663,420.95062989464566,117.66540000953465,647.8891268715486,982.486185110011,192.36387075574805,48.37304929630938,266.5972539676017,185.61329474679638
Croissants,2022,1.6822277803614705,0.39842818505649785,3.5737688451005987,0.703665125807392,3.670050556025579,0.8795282025442868,6.8356797819893425,1.6168505097110448,9.591091510877707,2.306043182383252,17.968644959333783,4.181861455398168,9674.86021421196,2291.711031855088,15889.083787325246,4145.997393387885,366.33673380059224,87.60123853881639,631.9371433966396,159.56346236128326,112.75074561172116,27.0786245255013,224.1796516055177,49.6134416283606
Cucumber,2022,0.8471137361163819,4.115565019829921,7.338881910721147,22.65742083129422,1.080248658570525,5.3918939521237235,9.537908527536958,29.53106349111158,2.508988135357369,12.102295941068226,21.631090157767353,66.75659312804228,27682.78065612853,137648.28333908794,243094.25557220107,752357.2844456931,318.78141130044276,1572.4309333971005,2784.7570761052953,8614.223013566267,20.765439953194182,104.57371956683367,184.23580706345604,571.834827794391
Dairy-free cheese,2022,1.9761740150000002,0.5155037698196617,9.88942896652538,0.6740413763396946,4.213885965,0.9746453012397177,18.55447566730358,1.2367901650147322,11.73218946,2.998924920377861,113.17020512501892,3.8018098092915182,68787.90944,12868.93861659074,163563.98471845817,15561.78320463282,1416.94984495,286.2425817256698,6423.274306150067,349.3937018688147,164.180779465,38.893653548698495,409.9750103168797,50.369071925585416
Dairy-free ice cream,2022,2.4511965433333334,1.3503767324916671,17.79560628596031,4.2802150741396465,3.487246816666667,1.9636436199758487,25.492887663922087,6.4415970939970935,8.904248579999999,5.480431913093981,70.96918282113623,19.00563044955895,8127.093552333334,5346.89707012899,79176.83276247003,16160.36212367922,407.8971621333334,266.97821574638266,3608.633828284021,940.9247301885409,449.38391907333335,232.87690549438605,3057.723293625687,712.441252408246
Dark chocolate,2022,20.62003664137931,3.6915178413637904,26.65550272769794,4.471022850536171,48.788232653448276,9.642099515448363,53.56111369971467,18.080407235281566,41.64075582068966,7.5359309592914405,53.07872833071201,9.693363663437518,3196.4791863103446,583.9581696481393,4121.85847651359,777.1320454234564,301.4868316448276,54.86074972019709,393.42103944263005,71.34648220265373,5400.690730344828,987.8024028623358,6756.460583884124,1344.5411085353917
Doughnuts,2022,2.199664934458113,0.5851883933921237,3.8863472686286054,1.9317055624085842,3.038467878525881,0.8069338626034459,5.392462870324242,2.8294954093569977,7.435008776427133,2.000943847522808,13.137721147505028,7.844453698603276,6221.497015971316,1731.4968947186405,11136.15591532956,8449.158468984988,252.75561714438595,70.15148036089491,452.17632950603735,359.2150645611379,262.60302840301716,66.95610952084172,465.24100335920855,144.65895647531136
Egg noodles,2022,1.3815115279411767,0.885474538535494,2.9010540233255306,11.837024235705455,2.9990484029411766,1.9823105899194688,5.939931866262202,29.739904100262173,8.33485838382353,6.064219685629775,17.758364431326413,80.80616699245097,9421.295975955882,6476.630230423416,19979.417777899576,109089.00465458666,273.119589775,199.9619923951617,620.2662390623047,3254.9014730952777,63.57328689852942,36.24774391308937,114.70423044458332,420.53045544816285
Eggs,2022,4.436600070403587,2.7650863317201475,3.143944729907423,3.9599051325966146,6.824728514798206,4.365401504893748,5.0726664507752215,6.293575669743545,19.98266117085202,12.878897175404937,14.83677185950121,18.53576512051332,29742.158764573986,20686.49470179944,22735.958897656074,29928.51348747574,830.0307519085202,560.0402699850648,621.6855903627726,807.9552647311727,126.6135099811659,61.54267073074511,76.66503216476889,86.23148197019165
Falafels,2022,1.098106175,0.5128938512804742,1.3797814228631733,1.0453505968158683,6.5675244875,3.1446144841507455,8.339008050749653,6.107914222722209,12.311576100000002,5.520099231320158,15.616010410905782,10.7405277713933,4303.70192875,1954.2707328072104,5245.226165564589,4998.091538748468,81.75136895,37.01925886528292,104.17066905787087,98.68659288143233,73.0010303625,31.919554508837095,92.31955840859554,61.67477252083666
Feta cheese,2022,14.838609167741934,5.042113494137814,8.418577641977484,5.9843984452917764,17.472120806451613,5.934871858645117,9.90700191169016,7.04467882128925,50.18991671935484,17.058971478909985,28.475712789486952,20.249634501384577,28194.19296661613,9585.429693883823,16011.340546140642,11372.034375166913,1366.755041829032,464.62697772307956,776.0994023671346,551.1968145587919,960.3596110387098,325.90604137348583,543.8299292792268,386.9235631657571
Flapjack,2022,1.9476826133333334,0.44421693798141687,3.723422701015397,0.9381995505795542,3.9942669483333333,0.9092736977884234,7.593092382872116,1.915274786376255,11.800425521666668,2.6978720692756015,22.5526719501202,5.763323687145337,8508.627858666667,1956.6803716728314,18199.09664777269,4159.802140216341,473.4238545166667,108.51442963300833,907.5641403384461,234.12263115740748,119.82209052833333,27.209095718202395,211.85340107929403,57.90651295913054
Frozen chips (french fries),2022,0.7534718473684211,0.5310242993242185,3.8221193319108053,3.244333340609104,2.105976590789474,1.455529837609086,10.762101564069662,8.036323323640696,9.52157812631579,6.518773197516443,48.44670764241615,32.3231978699996,1796.4606835151314,1324.6438301110745,8958.983057291141,17743.354630815695,49.58995175394737,35.11073395808305,243.25274059550233,291.40878717292435,41.41088322039473,27.48389351310552,215.91442733535365,96.03899374276594
Frozen jacket potatoes,2022,0.5175197588235294,0.644653518188277,2.3039999298165745,18.453430851228646,1.1024362882352943,1.3743123527071872,4.888810137161785,39.538003695753375,4.566649652941177,5.679237321550992,20.606339407799155,159.81811145612375,874.7261677058823,1096.3438784715897,3717.759919790469,33152.53774968956,15.157336570588235,18.9700531769072,65.26980542099864,565.3516524139582,10.497555858823532,13.189045108611548,44.524859941549344,400.2258107551806
Frozen mashed potato,2022,0.8266427090909091,0.8713561515952553,4.204594479636785,2.9598884289565843,1.250121709090909,1.3160209805800205,6.369410455449515,4.495615889705833,4.916698245454546,5.168654477793687,25.053911330982288,17.698617711291114,1349.0418352727272,1422.6990911676146,6848.168500675592,4827.0194194793485,45.348681118181815,47.9590242482648,229.77033212579508,161.24593125361486,23.68078270909091,25.099911748568292,120.32089236987964,84.43723069800008
Frozen onion rings,2022,0.7711746933333334,0.3002176512543363,1.8919465784150042,0.6180786662888732,2.103162206666667,0.8027106679180198,5.195846771058828,1.6509252930744136,8.195520646666667,3.1279724286514377,20.371756222569097,6.428285709134167,3483.442973333333,1352.904871736953,8492.240879776518,2784.91062559434,87.99821924666666,34.10147404689988,214.56054610541338,70.22354349660208,49.43879235333333,18.74568189908337,122.28439650668248,38.65858915559387
Frozen potato wedges,2022,0.66477544,0.48001977137115603,3.096824045497503,4.353587408336522,1.68886116,1.2163008763764132,7.897628582095682,9.015119755468513,7.2823608533333335,5.258853018337537,34.104614599137214,40.28911222476591,1512.0090567333332,1102.612054209316,6853.923425250898,14102.791762596706,34.65756647333333,25.38850526715968,156.6247270417822,361.74949177788807,29.566167699999998,20.841906100321715,137.79924381582518,97.05883640995914
Frozen roast potatoes,2022,1.203417143902439,0.9455872584450327,5.078765938530468,3.754610669625047,2.443412731707317,1.9206786365440915,10.184158989787882,7.851872116339615,13.332376204878049,10.26416378577585,53.76576610300159,40.22536533585411,2611.2894863902443,2084.0678210070546,11198.887447318755,7981.454755307808,100.72029047560976,80.02046113499966,424.95133653092284,291.498313101814,41.15115406585366,32.06605309836767,167.03975009857984,119.4939404332121
Frozen sweet potato fries,2022,0.40988481764705875,0.2816726317058862,2.6419788892609875,0.6941941849924337,1.9676616235294118,1.3629672827035724,12.57939110738842,3.3354972771846776,6.744577435294117,4.634670505831717,43.49534181310053,11.423551908425976,8263.908129411766,5810.0355254123715,51987.17661428028,14027.796212638092,110.32078095294118,76.66988952021475,702.5888171762847,187.00046433339037,43.03291073529412,29.62461998401363,277.1062497332759,72.89582031173558
Fruit cake,2022,3.452116065517241,0.9676893030022011,9.638522065317755,4.117100695680977,2.203406451724138,0.6070727594654368,5.857200928844296,2.3527641281601186,9.602413343103448,2.6568180448426135,26.068910554986104,10.5747116693706,14778.853921206897,4133.98401893324,41081.1154120643,17513.387187385128,551.0160840862069,153.336092430035,1526.66478227892,627.3928626225758,55.917448520689646,15.453127206610548,151.50821834461254,60.94126503401846
Fruit smoothies,2022,1.6489147438016527,3.1023627310277293,44.78385739844033,31.115230739186945,1.2942647049586775,2.500552718205979,43.132967072357346,24.276348934088716,3.6714335892561984,7.016497420013506,112.95031174591887,69.80907639918675,5162.963915884297,10190.803671575422,146464.90381356754,76913.20106430877,172.43288664586777,335.83165179256406,5255.19262400547,2997.1891854849664,54.55111891033057,101.79943521442662,1766.2998758901995,1138.4451795074845
Garden peas,2022,1.00383673125,0.912950793673248,1.216551188006175,13.524964425366301,6.60847461875,6.020375873570078,8.021190381761267,89.05312371565934,12.425872175000002,11.294505902166218,15.062710446906035,167.43192078754578,24784.79111875,23240.09115803333,30717.000906798625,334628.02053434995,346.7919445625,324.43575293912625,429.03268574770294,4681.323187284937,68.08511980625,62.422598495997256,83.06708072134171,917.9642707440476
Goat's cheese,2022,19.312073018867927,6.2202507824856665,12.548149271371612,7.478561081531907,22.61793603962264,7.295756348323036,14.445830583300415,8.773460181733247,65.87334550188679,21.202517414804387,42.20303680638852,25.488804579191033,37119.24236773585,12006.6398427435,23946.195665531573,14440.067232891712,1782.2338281886796,576.2090757953179,1141.8728888884389,693.21262799285,1224.4535906377357,395.81587300082106,767.6338449688818,476.19908568731563
Granola,2022,1.7811926156448203,0.429799816814155,1.7639026220398555,1.114546433353198,5.141597698942918,1.2194694376174247,4.95548566178825,3.1309666211518152,15.093532882663848,3.581678346917988,14.710996454077996,8.925361692044262,18338.64540158562,4170.0317315022185,16131.67546009419,9754.445413244464,499.27591250782245,115.1066972987617,457.4549497608222,285.4868289900706,164.65613954291754,38.53546154773397,162.16509642369076,90.28855182457083
Grapes,2022,8.278876373015873,12.671418777595665,116.82045504499814,203.72444870823884,1.5365324888888887,2.3498448339283153,21.63915608306162,37.78550728291986,4.925588680952381,7.53517304289554,69.4020669652906,121.14195361685864,3122.2244565079363,4768.026429666842,43677.46640035101,76561.14789274165,46.548261604761905,70.98891654878949,649.669287766498,1140.725281699738,26.04113161904762,39.821529610057055,365.5671377239231,639.3484845328528
Haddock risotto,2022,4.898891066666667,3.349294527655875,9.09084294947899,5.604170922428305,3.738225866666667,2.5560875117067487,6.936962297452181,4.277272114914509,21.3072113,14.566919406800707,39.53925525043009,24.37370760756863,17220.136400000003,11773.498481690125,31954.76814482169,19700.51645728597,1172.09625,801.5191455328784,2175.0419392329572,1341.3045216619716,141.44145566666666,96.7084610519973,262.47628167964587,161.8208480463629
Halloumi cheese,2022,16.172452393333334,5.282518810262882,7.035951016239538,7.14184129823119,19.101110773333335,6.247765318929019,8.302601264652719,8.456865261983829,54.05539590666667,17.640107625214213,23.532474586105625,23.830071105944334,31598.034326333334,10294.403768435717,13766.5221537733,13889.482876318156,1534.2174020666666,500.8115093428871,667.6339985482234,676.8141354472282,1062.1295420666665,348.35737334786256,460.78382113194937,472.68139706393157
Ice cream,2022,3.661809453757829,1.9419912297337525,16.984422863851332,10.156266899679265,5.287275175574113,2.5840622764939822,20.8483251553585,11.366739477523726,12.550810098329855,6.7198302926901805,66.77379686282873,40.72172703730194,7961.440015457202,4415.67176522348,47409.528184708965,34997.480120735054,463.3415495217119,257.1539059415246,3052.99140715556,2036.1971253502948,418.6183031121086,197.53581460429152,1565.0106630987018,715.1677252784075
Ice lollies,2022,1.3143929374999999,1.0706999052824266,23.56016653412357,20.909494599328916,1.9413439875000003,1.3516635476656178,29.53276682015511,25.654887978671965,8.102486424999999,6.995741634580936,118.53188940178521,148.7542895304184,20251.384305833333,9238.561913329651,118488.04767986966,182121.07943526388,653.0928727916667,446.32594438793086,6880.685597152522,9475.914858867127,77.55139590416667,59.78773870165403,2263.66296268887,1097.4220197342931
Instant coffee,2022,28.783641316666667,302.6357414987589,370.5497375054232,879.856448613849,18.368179943137257,192.12277143114636,235.15071981817397,558.462195124642,109.19572430588234,1147.278644800815,1404.7241780535808,3334.276065526645,582.531205822549,4430.106657352404,5944.981236619149,13212.378467796065,43.081001199999996,313.75968775737505,434.90034516385174,939.8734581083223,3834.515462629411,40393.20746063905,49452.59373433905,117426.31117789795
Kale,2022,0.9034191734693877,2.6418026274817437,3.153993046120678,14.83247386574957,0.8103920489795918,2.3699110486980475,2.8282444174788273,13.287118574130584,6.329730410204082,18.50927860074267,22.10004741742323,103.9568774437345,4714.708586122449,13786.077276292503,16464.983795161632,77501.43016199775,133.3457062857143,389.91043391029285,465.67800653520413,2191.9711448021962,3.4222050918367346,10.007089048134969,11.948798285537201,56.21007312194036
Kiwis,2022,1.6137066606060604,2.795142279196842,13.80525202771027,32.54210664313544,1.0652690893939394,1.8962666519706988,9.639250748490555,21.736200124623608,13.202448943939395,23.68256909214302,121.3389258507209,270.2965397303154,13204.745031212122,23704.807206660866,121622.5771027004,270490.8695720471,726.6945575606062,1306.5681378358001,6708.732127905616,14891.90131512836,33.858203025757575,60.57080270938319,309.4875539158499,692.3690616228655
Lamb (leg),2022,30.74094725519043,15.182483192767954,16.62852859645675,23.442815005599492,43.422118258673706,21.444984725794153,23.48803092954267,33.11252388121522,23.40692831449602,11.558788960113493,12.657158181339003,17.8637477186011,1019.9472640617188,502.14675472829606,548.4945949794874,788.287928879368,88.01058658013702,43.37236466467436,47.2994721446951,68.15820342491132,555.2700657321607,274.2285374392494,300.3488795288386,423.46555943282345
Lamb burgers,2022,26.92828869900683,10.81535071554516,15.773419726622578,14.478753485119949,38.0973729462661,15.302500019773754,22.316933613684018,20.493201802602155,21.02919381755111,8.453370535562923,12.307295075032892,11.368825711958582,2310.035002766529,950.6742842472289,1340.1336252969202,1425.4450695533583,106.4520233986762,43.29112860047991,62.240093898031965,61.43770857087747,486.8048263426307,195.5275055011631,285.1595054903077,261.8124962763499
Lamb casserole,2022,30.877309999999998,11.95055183229376,18.292245260663506,14.301672070402963,43.66,16.89788045001153,25.864928909952607,20.22232515053265,23.504350000000002,9.096969682895752,13.92437796208531,10.886683649837888,995.2800000000001,385.2066526405744,589.6208530805688,460.99119962945815,86.27000000000001,33.38937577696966,51.10781990521328,39.95831403427513,558.23,216.05368308772188,330.70497630331755,258.5595182955072
Lamb chops,2022,30.901992941176474,11.828167677291187,17.188501010854036,14.53544545235245,43.66,16.711249458434636,24.28465120799922,20.53613194415182,23.504929411764707,8.99672241394298,13.073961277598558,11.055899447131047,995.2800000000001,380.9521841729461,553.5966022514309,468.14478702188336,86.27000000000001,33.02060217084645,47.98526934755139,40.578380733439715,558.23,213.66744812601846,310.49979028496125,262.57180337113766
Lamb curry,2022,10.192564702241118,7.817066965338552,13.64426969531645,13.075890614008875,16.24347882138017,12.458993106025167,21.74506733965634,20.83863302762795,13.049658097931298,10.003834944552702,17.46625536182007,16.740720150525913,3309.17987385743,2533.2844032963076,4427.04346571413,4244.725291787283,151.81605653753914,116.1303074725583,203.04726594912316,194.73229665346275,213.73784512427886,163.93636045462688,286.1275628323535,274.20219952414215
Lamb Hotpot,2022,11.22625366261194,7.164108985213675,14.457106459768498,13.36726325204822,15.960923737882224,10.201666641109162,20.613193598266374,19.046509530403206,10.639524732741034,7.147407870579214,14.793585732202954,13.77967312641521,2636.497491266926,1999.4316911750836,4419.814511468777,3921.3364191468245,94.12394148205959,69.34108528332362,151.45286707748346,137.0621527508963,203.0269689513543,129.51495360060414,261.4845331761431,241.26270141352853
Lamb moussaka,2022,7.25916164,5.772825612032356,14.279828129161487,9.283217739666913,9.82535584,7.813575044643306,19.327914807361015,12.564939249291813,12.5042918,9.943957430709391,24.597736476722314,15.990790399137383,8521.204514,6776.17636280375,16762.224372736862,10896.822026783282,286.8188972,228.09460491372042,564.2146215717246,366.79424791931285,217.6048232,173.05598159703885,428.06649901596126,278.2873069725371
Lasagne sheets,2022,1.96138175,0.7251143747503258,3.045457286635201,16.63517337316856,3.551825222413793,1.3541093244843845,4.639506421627463,27.213349206924736,12.750267596551723,4.635801577265462,19.292393433187936,105.97837061300537,21190.656471024136,7907.976590869354,33544.90810025477,182152.811438576,834.8795131862071,300.3090327429963,1338.5495687428142,7162.052011436388,40.996500853448275,15.28253104809572,50.81589847773189,299.96128843318274
Lemons,2022,0.47015285999999995,1.1016914512596663,4.813572468116643,18.59927490145482,0.6113751457142858,1.4809500749051674,6.255151292099346,24.007350993169364,1.6169002885714288,3.8199690945263614,16.55161583363909,63.87058806856947,9155.021509142856,20826.584304194534,93788.02792673932,364630.4955379163,123.26191180000001,288.44874442007443,1262.0326332693053,4879.305156655615,16.44033714,38.1062138126611,168.35906019973595,652.1486516191638
Lentils,2022,2.536520218918919,1.963402321607242,2.038744689946509,20.297439588195125,27.474860575675674,20.53519063733603,20.900057027737194,218.49203088360412,27.72644895945946,21.97192919073923,22.08635627677707,220.92260953667906,746.9618568648649,759.5562092269289,1354.5234992119872,7673.764975463699,14.314525478378378,15.857079585857546,29.507986533391183,162.16340369793323,472.2841691621622,333.1092821338463,348.6480997725797,3742.867364110471
Lettuce,2022,4.926023126492997,25.324299069071692,39.949626433416626,64.42395283551114,6.781334481008403,34.68156014388527,54.33093586604406,87.01894851579365,5.119083671540617,26.979679602441003,43.65242671022845,80.82207783083201,23105.835613994444,130338.06226421578,224704.0375721855,534406.4302231235,294.9870220729468,1672.0128546612318,2909.537594796506,6672.8697301113,92.30087430378151,474.65738846660724,747.8814565311419,1242.5635622797815
Limes,2022,0.4630078571428571,1.4209943690364868,5.020168519220831,18.86154858697766,0.6261871428571429,1.9984802998947166,6.82054427012483,25.44210532062087,1.6172164285714286,4.9697562826079205,17.53730072662071,65.8749221932661,8802.706197857144,26083.544971717874,95065.26206552779,359408.99044861604,121.70077142857141,373.23343543183955,1319.4316806989864,4957.961196968995,16.221449285714286,49.17095466962673,175.63243193658096,661.3481462185418
Macaroni cheese,2022,16.849313125000002,5.245218565840563,9.361865738125728,7.742616436028765,20.686935124999998,6.597463499689409,12.132912445988229,10.102667916767668,57.791389249999995,18.256969373883155,33.19037559865739,27.564367673103806,36337.255525,12125.6353202977,23485.961476883524,19784.673286567762,1668.2072232500002,531.0754696720301,974.5115555027297,811.2202841532081,1109.70117025,343.42678093432005,608.3381645323699,502.33562024855286
Mackerel,2022,13.606384471999998,6.25030121581932,7.133691285048532,11.290380895038913,5.801549458,2.6170009630372695,3.0549481203333637,4.667267294861517,63.7540337,29.300058337545167,33.419111260542834,52.850943059427856,39541.631164000006,18146.045370456835,20727.67043987842,32717.904981858668,3961.7235294,1807.2188511103661,2071.1175090005963,3247.0655193588086,132.60407374,59.39996781235246,70.79479224898395,105.43682719152491
Marmalade,2022,1.5489212745945946,0.7631642318181505,50.15882069417509,75.68263556964234,1.73009918,0.7576715553019703,54.982652702123794,83.31498416314346,13.646863607567568,5.582646854455995,464.9081480271682,674.5926453337609,13067.233767351352,5914.371933012906,395769.92675855925,627231.6538320635,917.8675170248648,369.13433831111774,30785.65611413831,44429.91693593645,54.20589412864865,23.20189601727735,1810.3205413063179,2691.384289591076
Meat pizza,2022,7.400659903436843,2.3680933973528915,4.607044533775703,4.369108704242537,8.356963704511628,2.657870496239583,5.448153164763039,5.125696856491178,33.68068273737219,10.480136848478883,22.017192708966217,20.012804212410025,29485.73139845547,9130.11645891585,18846.023986986886,17319.39243688835,883.3655337994494,277.3414092926492,566.119482761834,529.8767945200748,240.11180619006382,78.22419061841617,153.23036726132122,150.09501246404363
Meat-free burger,2022,1.0183294723880598,0.5448594295359517,1.5503934214144277,1.2268413370919324,3.7972161358208956,2.0523671630118834,4.9447322388486645,4.589026578859463,9.036999479850746,4.912258509139985,14.467637384672095,10.753433307836714,9440.000487179104,4903.466129443099,14459.137557338125,11803.178387580943,211.81026189179104,111.09749800269098,371.2782834294853,261.17296144531207,53.622858840298505,28.947837226377022,82.70222896676307,61.917050862095145
Meat-free mince,2022,0.8770376238095239,0.7545434991816132,0.6667476097149695,13.748115107591701,5.802559076190476,4.743768775985209,3.5289637586075324,105.71857695320847,9.005541723809523,7.395579169516907,6.122436928395506,154.3097828472757,7431.131521552381,6644.1475715140705,6006.541073387337,31773.719242388437,107.63291059999999,97.25590288369116,119.26849161265729,580.4620263422851,55.520379771428566,45.0737257947894,37.550613470337204,875.8404432005136
Meat-free nuggets,2022,0.8618467304347827,0.5434009727977308,0.7878700518931305,2.0039188346062913,1.9581447956521743,1.1220457702232824,1.7380778220961508,3.830406247186268,4.044626573913044,2.373373312527201,3.616786106060741,8.250103215585387,18010.28020217391,11789.298138421751,16578.998000608535,46375.916051321714,251.34492595652176,162.50807980380372,230.9130026738481,624.7303299361517,28.55171800869565,17.237413131771266,25.755615282996132,61.32360630271022
Meat-free sausages,2022,0.9625576706896553,0.6986149176480697,1.1512909480286537,1.9167068333386956,3.720544686206897,2.508641336525144,3.5800815820716467,7.047265467790662,7.423425129310345,4.996341364979319,7.933917242094167,13.58933670362705,10216.00446948276,7828.033281778649,13679.706583803101,21217.446780736045,173.4083564948276,131.19465677229428,234.7073571593711,351.1384990944641,46.31943778448276,30.570112998432382,50.29111702577364,81.62280584001405
Melon,2022,1.0565359743589744,2.5724132276623064,14.771406897052245,31.12462425731079,0.987464335897436,2.33220835157136,13.47292422894886,26.558708472875832,11.07363856923077,24.868012136851792,145.1372035092465,250.1594188871972,11885.66284205128,27030.273735401162,157280.74280586853,282750.53508174967,619.1902868205128,1388.8973737265162,8104.1030536784465,13913.521906748167,31.00369706153846,71.81641050747251,416.5352500939984,782.178022740066
Milk chocolate,2022,10.800274824937029,2.2109990918014817,15.107684159342952,4.808329106772755,17.273873918891688,3.5640596423067055,22.83401228155022,8.021104093209736,26.79452401234257,5.520428222158864,38.932272104585685,12.404200758389203,8151.760939193955,1694.3128509061935,13645.562678266453,3584.86211719096,551.84745321335,112.37766432467356,965.9742640053361,259.11077181827386,2196.0068588108315,439.2200322584276,3060.3602507492938,936.1418729296215
Mixed salad,2022,0.9209,3.5269042626475677,5.493118448895287,29.39458693602914,1.1609733333333332,3.989306181566125,6.7100402988977725,30.8743477293987,2.4391416666666665,8.186546477361187,14.005762858732604,62.230334548525434,28975.097833333333,92398.7517451576,164094.43185328247,673619.0714327116,343.0868683333333,1193.9203253492337,1989.9944577297465,9327.006270206432,22.225721666666665,73.20628735503482,126.96763816664259,548.2389473910512
Mozzarella cheese,2022,16.233199963265307,6.764519896917329,8.797818811047756,9.417881783730705,19.061285536734694,7.936335216784964,10.34143457246021,11.016421397233536,55.03168965510205,22.89996676106159,29.81944417431479,31.83785235128731,31345.40732755102,12995.0128301846,16930.572433170444,18051.2541373696,1507.3516586734693,625.5654673358666,814.9631158077028,868.4724509071915,1041.6602370408164,433.7331245045585,565.8816288481503,599.3496820467635
Muesli,2022,2.271910570798898,0.7112110895284025,2.3523594994033457,3.3216924095369826,3.953067796418732,1.1579615070306768,3.7553099360123694,5.176218837994222,10.505155971900827,3.07342990854349,10.233165942901687,13.013132932078406,13749.667275096417,3894.9396202580783,13293.134842153026,17936.74076857551,343.1821637628099,99.59251918366661,345.6531306540579,437.519188312899,80.95656631404958,25.891210844734662,80.55278480447316,101.4372229687612
Muffins,2022,2.5836309558468336,1.220356249876971,7.732066242547145,10.00416880417619,3.0761592881997357,1.0219946537642295,7.049428204831254,6.084001021608763,9.15721534180717,3.0823142881989076,22.042626031416308,18.381593078235298,7872.7081626807085,2722.528770069492,19242.62894432175,18304.248420816104,412.9297207973426,130.56090554350035,1020.8222859009396,747.4115850529824,240.75731864755346,68.56127544856706,547.9490035781034,292.4516589743592
Mushrooms,2022,2.3529166740331493,7.880979359147524,8.303933089185318,32.11434363588352,2.8723417099447515,12.976246023078014,13.761348246103836,39.968013747731476,13.401495345303868,45.91840773482682,46.01545328809241,169.03017915837216,87304.04857182321,389086.0138211631,407961.62309141306,1181752.826548941,1459.0838797513811,6402.3811539821545,6553.659183399803,18806.711217890268,70.15158597734808,317.38725380591137,330.71883529097306,943.3187999030603
