Entity,Year,"Health Expenditure, Total (World Bank (WDI) (2016))","World Health Expenditure, Private (World Bank (WDI) (2016))","World Health Expenditure, Public (World Bank (WDI) (2016))","Health Expenditure, Public Share (World Bank (WDI) (2016))","Health Expenditure, Out-of-Pocket Share (World Bank (WDI) (2016))","Health Expenditure, Public Share (World Bank (WDI by region) (2016))",Health Expenditure per capita (World Bank (WDI) (2016))
Bolivia,2006,4.79771748,,,69.88959062,21.19133082,,207.8875177
Bolivia,2007,4.69560083,,,68.14902107,23.20494532,,214.8057398
Bolivia,2008,4.93074356,,,65.05015879,26.8471375,,240.1952864
Bolivia,2009,5.76479721,,,66.05674547,26.82370712,,287.8238699
Bolivia,2010,5.46985961,,,66.16898271,26.299459,,283.1861083
Bolivia,2011,4.97586477,,,70.77272926,25.81930716,,271.7695571
Bolivia,2012,5.7748552,,,71.75367801,23.22917453,,332.0087635
Bolivia,2013,6.0650518,,,78.39501752,19.81327183,,371.7611518
Bosnia and Herzegovina,1995,8.96587612,,,38.92200338,61.07799662,,123.7574979
Bosnia and Herzegovina,1996,10.22733668,,,48.9130177,51.0869823,,252.5047715
Bosnia and Herzegovina,1997,7.97893258,,,44.05525615,55.94474385,,278.0172258
Bosnia and Herzegovina,1998,7.99751529,,,41.89415319,58.10584681,,315.2951347
Bosnia and Herzegovina,1999,8.89631094,,,53.42777133,46.57222867,,368.2280767
Bosnia and Herzegovina,2000,7.1391537,,,56.72307382,43.27692618,,314.6752246
Bosnia and Herzegovina,2001,7.24244963,,,59.85650404,40.14349596,,337.0271743
Bosnia and Herzegovina,2002,7.07111592,,,62.54382686,37.45617314,,351.0936162
Bosnia and Herzegovina,2003,7.99144171,,,68.55518776,31.44481224,,422.7135436
Bosnia and Herzegovina,2004,9.0438333,,,57.2022061,42.79689749,,521.6012337
Bosnia and Herzegovina,2005,8.71078832,,,57.27214817,42.72698732,,538.3033932
Bosnia and Herzegovina,2006,8.51994508,,,60.12006275,39.87915688,,602.1152465
Bosnia and Herzegovina,2007,8.55332087,,,63.72967094,36.27032906,,666.2777212
Bosnia and Herzegovina,2008,8.76122254,,,67.73393227,32.26606773,,750.6898697
Bosnia and Herzegovina,2009,9.82851971,,,70.57247627,28.63218526,,837.4217555
Bosnia and Herzegovina,2010,9.75850149,,,70.87802547,28.29815629,,853.5569549
Bosnia and Herzegovina,2011,9.87784245,,,71.2828813,27.81357051,,915.1691885
Bosnia and Herzegovina,2012,10.1170436,,,71.23125615,27.80850541,,934.444592
Bosnia and Herzegovina,2013,9.62599669,,,70.04172307,29.03590889,,928.4479104
Botswana,1995,4.18872279,,,52.17708673,18.04314068,,269.9517924
Botswana,1996,4.14933234,,,52.57982836,16.25489876,,282.8730408
Botswana,1997,4.41406895,,,56.5669794,14.98442076,,330.6162691
Botswana,1998,3.96278226,,,56.51084738,15.87803079,,323.9552693
Botswana,1999,3.84731459,,,57.78896139,15.26467098,,325.8105194
Botswana,2000,4.73767285,,,62.17366758,13.88189675,,374.1040993
Botswana,2001,5.17403946,,,72.1659075,10.52901283,,465.7841384
Botswana,2002,5.7210222,,,75.35894122,9.02407544,,557.2133781
Botswana,2003,4.30510913,,,64.07469661,11.1496851,,424.5824521
Botswana,2004,4.94125344,,,70.14111423,7.95161405,,529.4354715
Botswana,2005,5.62370393,,,72.73628618,6.25153535,,573.104625
Botswana,2006,4.92954437,,,70.57690768,5.88840869,,553.0839889
Botswana,2007,4.71308553,,,70.35149009,5.20426844,,584.0342347
Botswana,2008,5.34315601,,,69.64254878,3.86313738,,694.6601752
Botswana,2009,6.14250169,,,69.17154435,4.15578568,,734.7920391
Botswana,2010,5.64268375,,,62.81572006,4.43858284,,735.2451247
Botswana,2011,5.24915726,,,61.64819188,4.85364387,,734.0496838
Botswana,2012,5.53536324,,,58.14542301,5.29919947,,814.0811238
Botswana,2013,5.42946713,,,57.07851815,5.43436977,,851.0788575
Brazil,1995,6.65233539,,,43.0143059,38.73962046,,522.4514624
Brazil,1996,6.84886222,,,40.53838968,40.81173662,,550.9716216
Brazil,1997,6.80873175,,,42.95008132,38.15838859,,567.1778593
Brazil,1998,6.73858034,,,42.63918544,38.36985693,,559.0942848
Brazil,1999,7.0868891,,,42.72960671,38.42316727,,589.1062445
Brazil,2000,7.16416105,,,40.30413495,37.95266721,,626.1899401
Brazil,2001,7.26895808,,,42.29053629,36.12190037,,649.2867731
Brazil,2002,7.19452275,,,44.64187361,34.61176138,,660.7867619
Brazil,2003,7.02514253,,,44.36618439,34.83058691,,657.0305965
Brazil,2004,7.13057282,,,47.02470384,33.18549552,,715.4366618
Brazil,2005,8.36133828,,,41.51321726,36.71479018,,882.929711
Brazil,2006,8.49788751,,,41.79959872,35.97707543,,951.3392269
Brazil,2007,8.45697079,,,41.72587073,34.06422031,,1021.016443
Brazil,2008,8.44263776,,,43.84057688,31.47055836,,1082.837195
Brazil,2009,8.88610991,,,44.41337192,31.78974282,,1134.511018
Brazil,2010,9.00821164,,,47.01910948,30.60416609,,1240.690604
Brazil,2011,9.17399884,,,47.37790199,30.39691125,,1311.949786
Brazil,2012,9.52283808,,,47.49409447,30.32980117,,1387.815109
Brazil,2013,9.67087495,,,48.18839961,29.92875681,,1453.898185
Brunei,1995,2.94670073,,,77.85109373,21.90017523,,1688.167789
Brunei,1996,3.70512633,,,81.41417388,18.37710828,,2168.462502
Brunei,1997,3.71657997,,,81.17263586,18.61593385,,2127.832497
Brunei,1998,4.4339233,,,83.82675803,15.99161732,,2492.931114
Brunei,1999,4.09413877,,,77.75828582,22.07317837,,2351.995151
Brunei,2000,3.00454621,,,86.48866013,13.34605115,,1775.62233
Brunei,2001,3.1787238,,,81.05956113,18.77467085,,1931.750735
Brunei,2002,3.11739947,,,82.35612616,17.47960646,,1956.012072
Brunei,2003,3.10014097,,,83.65737456,16.16638033,,1999.862384
Brunei,2004,3.01491426,,,83.66079253,16.16301798,,1968.487457
Brunei,2005,2.5909625,,,85.52373136,14.30290016,,1719.264815
Brunei,2006,2.22224399,,,86.80860952,13.01312845,,1557.626376
Brunei,2007,2.29884374,,,88.68485247,11.13971889,,1627.350814
Brunei,2008,2.21212225,,,91.12445715,8.71562316,,1539.045829
Brunei,2009,2.81601903,,,92.04134831,7.78563752,,1908.051358
Brunei,2010,2.73318412,,,92.19921806,7.63119972,,1893.439162
Brunei,2011,2.24589933,,,92.02239912,7.80417477,,1616.847291
Brunei,2012,2.30069058,,,91.82123398,8.00096676,,1677.600797
Brunei,2013,2.52461127,,,91.87932591,7.9441377,,1811.612281
Bulgaria,1995,5.24923112,,,73.96002864,26.03997136,,289.7118733
Bulgaria,1996,5.2,,,69.60042803,30.39957197,,240.755406
Bulgaria,1997,5.28038986,,,71.66345594,28.33654406,,255.7245828
Bulgaria,1998,5.23019176,,,69.87883677,30.10369976,,285.1550821
Bulgaria,1999,5.97382083,,,66.32695221,33.67304779,,337.603211
Bulgaria,2000,6.18446131,,,60.93155232,39.06844768,,384.5038303
Bulgaria,2001,7.37359772,,,58.39254758,41.58238661,,491.0253643
Bulgaria,2002,7.58273876,,,61.25755974,38.14640271,,573.099069
Bulgaria,2003,7.58101299,,,62.11318805,36.9811423,,621.0276362
Bulgaria,2004,7.31335439,,,60.75614922,38.21663683,,646.7461148
Bulgaria,2005,7.30680374,,,60.91956098,37.88651542,,714.8055463
Bulgaria,2006,6.89356566,,,56.95402585,41.79301241,,762.4628402
Bulgaria,2007,6.81355363,,,58.19821446,40.60199331,,850.1224599
Bulgaria,2008,6.9741078,,,58.53860817,40.37220954,,984.0864716
Bulgaria,2009,7.22684188,,,55.35176347,43.3734603,,1009.025656
Bulgaria,2010,7.58041843,,,55.68633298,42.8835946,,1088.417856
Bulgaria,2011,7.35314408,,,54.59058521,43.94398085,,1138.139809
Bulgaria,2012,7.42002923,,,56.29029865,42.52249135,,1171.052638
Bulgaria,2013,7.62626857,,,59.2518154,39.63302014,,1212.516856
Burkina Faso,1995,4.3020645,,,38.72777438,57.69720131,,31.10630334
Burkina Faso,1996,4.5185307,,,38.36727792,58.07681198,,35.78326055
Burkina Faso,1997,4.53355274,,,41.04831914,55.52189601,,37.61483529
Burkina Faso,1998,4.68279738,,,39.90961709,56.63060303,,40.67738863
Burkina Faso,1999,5.26499091,,,41.18093678,55.49379754,,43.90440361
Burkina Faso,2000,5.13142499,,,39.64011067,56.94761674,,43.32006065
Burkina Faso,2001,4.93974364,,,37.37199606,59.08674198,,44.17945124
Burkina Faso,2002,5.01066447,,,43.90051729,52.86881122,,47.69885171
Burkina Faso,2003,5.52342011,,,46.41891053,49.40457253,,55.5656331
Burkina Faso,2004,6.11149319,,,53.66823687,44.06948856,,66.6532111
Burkina Faso,2005,6.87428915,,,59.53938087,38.13275032,,77.32925822
Burkina Faso,2006,7.36714503,,,56.86460313,39.3744429,,78.6819491
Burkina Faso,2007,7.65176196,,,60.27284559,37.23621828,,82.48730844
Burkina Faso,2008,6.78390714,,,59.05205816,38.06009176,,88.21152098
Burkina Faso,2009,7.42401067,,,49.40130211,37.4268028,,97.27489834
Burkina Faso,2010,7.15984382,,,55.38566228,32.9135478,,97.20954939
Burkina Faso,2011,6.43375135,,,56.25684751,36.18073914,,90.48624166
Burkina Faso,2012,6.13597067,,,58.45764052,34.35010558,,95.38794968
Burkina Faso,2013,6.40730513,,,58.45764052,33.23437551,,109.1455025
Burundi,1995,5.45877158,,,32.24090029,51.18977595,,33.30887974
Burundi,1996,5.41273904,,,32.23279906,46.45159679,,30.52215336
Burundi,1997,5.00773218,,,27.24746281,50.37638835,,27.93311477
Burundi,1998,5.74008165,,,30.75390593,47.73685093,,33.49070326
Burundi,1999,5.59712588,,,31.17687907,47.35676303,,32.30532039
Burundi,2000,6.2999267,,,30.6493838,50.63142813,,29.45116559
Burundi,2001,6.76648528,,,35.31283865,48.16336039,,29.88318913
Burundi,2002,7.07511723,,,33.51879182,50.68864892,,32.43978943
Burundi,2003,7.14754325,,,28.39997726,54.01435674,,31.90103699
Burundi,2004,9.72013011,,,37.17215075,42.74310529,,44.2360327
Burundi,2005,10.10329961,,,31.69705234,47.72664062,,62.2968627
Burundi,2006,11.59093133,,,31.3143788,47.51953881,,75.02712589
Burundi,2007,10.02676743,,,37.70343958,37.68008298,,67.41393391
Burundi,2008,7.85946357,,,42.69135774,37.45956835,,54.6539622
Burundi,2009,6.96418727,,,44.41351246,37.53800357,,49.77828172
Burundi,2010,8.82066864,,,62.34965816,26.26002658,,62.90671609
Burundi,2011,8.58207122,,,62.97494869,25.79495284,,63.14280616
Burundi,2012,8.20498282,,,60.07716167,21.91697172,,62.46885333
Burundi,2013,8.01771651,,,54.70000576,20.23334679,,61.83295809
Cambodia,1995,5.3065952,,,19.66275838,79.77464823,,42.30609551
Cambodia,1996,7.21105848,,,33.66063967,65.80951594,,59.91913722
Cambodia,1997,6.30104078,,,30.10033569,69.40698804,,54.73895716
Cambodia,1998,5.92572616,,,21.25666241,78.13413006,,53.29027005
Cambodia,1999,5.53905311,,,20.29623024,79.1719231,,55.24094888
Cambodia,2000,5.82025253,,,22.20875035,77.29129705,,63.18242175
Cambodia,2001,5.65799977,,,22.09092952,77.43243254,,66.51982925
Cambodia,2002,5.90654592,,,24.95187407,74.55197504,,73.82328185
Cambodia,2003,6.68653353,,,35.14741629,64.39056606,,90.88350253
Cambodia,2004,6.33979165,,,36.09906327,63.41246965,,96.09009487
Cambodia,2005,5.76652363,,,26.5685036,72.89014571,,100.5732172
Cambodia,2006,4.19548631,,,22.51337001,76.77828177,,82.32194195
Cambodia,2007,3.48655038,,,30.38090643,68.79427954,,76.3167691
Cambodia,2008,5.45994986,,,18.62530182,61.75121739,,128.1985178
Cambodia,2009,6.260039,,,19.44617437,61.17902556,,146.1091463
Cambodia,2010,5.82000183,,,22.47375788,61.6464811,,143.4429145
Cambodia,2011,5.55971631,,,22.62963926,62.10983589,,147.1287494
Cambodia,2012,7.34787673,,,19.70992028,60.25022242,,208.6220596
Cambodia,2013,7.51883297,,,20.49912878,59.73979912,,228.7115134
Cameroon,1995,3.86124335,,,23.31552278,71.89970251,,58.78845237
Cameroon,1996,5.16753583,,,17.28807417,78.8535488,,81.84370162
Cameroon,1997,4.6446831,,,21.07713904,74.61704628,,76.53904972
Cameroon,1998,4.42319,,,17.73901174,77.74656195,,75.35138432
Cameroon,1999,4.4340098,,,18.80317185,76.70326742,,77.88892477
Cameroon,2000,4.44519015,,,20.98062178,74.55962908,,81.05050036
Cameroon,2001,4.66638113,,,24.19860811,71.54702048,,88.61001207
Cameroon,2002,4.82878597,,,26.72271513,69.16571068,,94.34507511
Cameroon,2003,4.92535467,,,27.03807451,68.91817288,,99.49556905
Cameroon,2004,4.63286837,,,24.38312966,71.34008403,,97.16386135
Cameroon,2005,4.87616046,,,22.97042692,72.90701949,,105.2156927
Cameroon,2006,4.77436657,,,22.53890862,73.26445361,,106.8150136
Cameroon,2007,4.70890098,,,22.63323535,73.12514385,,108.3888693
Cameroon,2008,4.98223077,,,20.69388456,75.30257427,,118.0863405
Cameroon,2009,5.10721625,,,26.50239921,69.56209283,,121.1139601
Cameroon,2010,5.25531063,,,30.12733588,66.06578328,,127.0626237
Cameroon,2011,5.32933708,,,34.6565088,61.63008422,,133.3336108
Cameroon,2012,5.00631356,,,32.41298718,63.65650785,,129.9660961
Cameroon,2013,5.10627758,,,34.67345955,61.48367448,,138.4332474
Canada,1995,8.86134865,,,71.24762334,15.9887488,,2070.039587
Canada,1996,8.63665607,,,70.77298361,16.25963134,,2070.100076
Canada,1997,8.60408836,,,70.11913089,16.89576974,,2163.027619
Canada,1998,8.82742109,,,70.56387797,16.28139879,,2319.645156
Canada,1999,8.72990972,,,69.96290543,16.38299102,,2427.162709
Canada,2000,8.66856152,,,70.35108373,15.91349107,,2534.079007
Canada,2001,9.09586934,,,69.97577223,15.23035759,,2752.738564
Canada,2002,9.36996101,,,69.52329533,15.19913605,,2887.673632
Canada,2003,9.54031488,,,70.16795414,14.53152962,,3074.933613
Canada,2004,9.55593921,,,70.32173425,14.622556,,3236.290706
Canada,2005,9.57259886,,,70.23755872,14.61756058,,3469.042465
Canada,2006,9.71744281,,,69.75753472,14.96740538,,3699.19752
Canada,2007,9.79382663,,,70.19195757,14.76250258,,3867.500298
Canada,2008,9.98856148,,,70.49321225,14.60992438,,4029.972187
Canada,2009,11.12263099,,,70.92004331,14.24659678,,4335.46233
Canada,2010,11.11280749,,,70.76492989,14.39826972,,4467.968692
Canada,2011,10.93981888,,,70.55082702,14.547885,,4545.099885
Canada,2012,10.9285189,,,70.05434231,14.99378148,,4609.73087
Canada,2013,10.86069579,,,69.79873842,15.12176028,,4759.314874
Cape Verde,1995,5.28728442,,,80.42691498,18.40158802,,91.82996141
Cape Verde,1996,4.82373976,,,81.68337606,17.01601234,,92.7179085
Cape Verde,1997,4.73245519,,,81.62438072,17.09012714,,100.7581137
Cape Verde,1998,5.23817847,,,74.9548814,23.85012313,,124.3923454
Cape Verde,1999,4.64854913,,,73.67150627,25.06262733,,122.2490085
Cape Verde,2000,4.81197137,,,73.25341011,25.45331442,,143.9264615
Cape Verde,2001,5.18842561,,,75.42819303,23.35613255,,159.4081946
Cape Verde,2002,5.17292778,,,75.25951819,23.51712369,,166.8149159
Cape Verde,2003,4.99736722,,,74.97691239,23.78169014,,168.2815009
Cape Verde,2004,5.06127652,,,74.86950246,23.88677455,,190.2555689
Cape Verde,2005,4.85837167,,,75.12785684,23.63208541,,207.467934
Cape Verde,2006,5.11488034,,,77.4735679,21.3952626,,247.5552689
Cape Verde,2007,4.30181632,,,78.71875979,20.11364956,,229.8808741
Cape Verde,2008,3.96261016,,,76.65022845,22.1101035,,229.8010844
Cape Verde,2009,4.24249163,,,76.35289839,22.16790535,,244.2441926
Cape Verde,2010,4.84668288,,,71.128648,25.93805837,,285.4366071
Cape Verde,2011,4.6030394,,,72.56572184,24.21794684,,285.6525788
Cape Verde,2012,4.59506368,,,72.43859577,24.33464553,,291.4425863
Cape Verde,2013,4.35316076,,,73.70835018,23.05627772,,279.1393582
Central African Republic,1995,3.88625425,,,42.36868268,53.85799858,,20.67208036
Central African Republic,1996,3.98468748,,,38.03936293,57.90837696,,20.25809313
Central African Republic,1997,3.90577687,,,39.23667653,56.80642491,,20.80485579
Central African Republic,1998,3.7668952,,,38.11619189,57.668022,,20.79039198
Central African Republic,1999,4.12340104,,,46.62497761,49.8740918,,23.43580463
Central African Republic,2000,4.283569,,,50.19587926,46.3207476,,23.82040108
Central African Republic,2001,3.98545859,,,47.6640442,48.44466942,,23.26235267
Central African Republic,2002,4.2057845,,,50.00366056,46.32675288,,25.39370624
Central African Republic,2003,4.36058735,,,48.80518048,47.57997917,,24.99118427
Central African Republic,2004,4.13592335,,,45.44548458,50.55840125,,25.38932577
Central African Republic,2005,4.3534172,,,50.02984823,46.19198116,,27.35917429
Central African Republic,2006,4.03481925,,,48.90345905,47.0253832,,27.62626191
Central African Republic,2007,4.30854421,,,53.51344279,42.56603141,,32.14689012
Central African Republic,2008,4.30491314,,,53.20685669,39.81111831,,33.38602138
Central African Republic,2009,3.57683853,,,41.857135,48.4313105,,29.86388464
Central African Republic,2010,3.89138103,,,52.03417401,43.38467453,,34.39079761
Central African Republic,2011,3.79407716,,,50.66327561,44.62595109,,34.63059212
Central African Republic,2012,3.75905101,,,51.13299097,44.19245428,,35.62737589
Central African Republic,2013,3.91753254,,,50.26321242,45.00596849,,23.64602882
Chad,1995,5.7786033,,,34.69019381,63.0127655,,44.07942222
Chad,1996,5.49120459,,,37.18280457,60.41953649,,42.17107343
Chad,1997,5.54344972,,,35.17765795,62.34608909,,44.23444163
Chad,1998,5.41150051,,,30.66426777,66.71096115,,45.10707014
Chad,1999,5.8664633,,,33.91892953,63.58434938,,47.54431551
Chad,2000,6.27665152,,,42.49852284,55.31536262,,49.71410306
Chad,2001,6.02437653,,,39.77975837,57.9313101,,52.47795249
Chad,2002,8.0087553,,,30.99053976,66.48193411,,73.94254233
Chad,2003,5.77983885,,,46.84287229,51.1365575,,60.08732342
Chad,2004,5.58604425,,,41.16249444,56.84037671,,76.81083853
Chad,2005,4.22624962,,,36.86415873,61.00870325,,67.91723276
Chad,2006,4.04332392,,,27.92204689,69.69417632,,65.18059282
Chad,2007,3.67392164,,,34.03042692,63.77710165,,60.80467731
Chad,2008,3.21889763,,,30.96104021,66.74447857,,54.26633231
Chad,2009,3.4640762,,,35.55126165,62.30681123,,59.4937406
Chad,2010,3.33421864,,,35.54467458,62.31317938,,63.84772038
Chad,2011,3.89542403,,,43.77042982,54.36080371,,73.85852309
Chad,2012,3.57882413,,,38.13189748,59.81194176,,72.95151272
Chad,2013,3.55683574,,,36.88165219,61.02063567,,74.00846607
Chile,1995,6.01468026,,,32.98034619,41.7587156,,460.4011738
Chile,1996,6.45198701,,,32.05574409,43.18769288,,532.9861326
Chile,1997,6.69966386,,,30.96865803,45.93630432,,592.2991287
Chile,1998,7.15522614,,,31.23347959,45.4500344,,651.7284765
Chile,1999,7.2704932,,,32.21422681,44.91451155,,658.2308684
Chile,2000,7.21734986,,,36.0931832,41.87657214,,688.2321048
Chile,2001,7.68478782,,,39.63849594,39.78010265,,765.8621114
Chile,2002,7.56798249,,,38.67994757,40.96651184,,774.4289146
Chile,2003,7.40048618,,,36.31583986,42.09906226,,795.0556793
Chile,2004,6.9928572,,,37.72627902,41.24433269,,817.6440208
Chile,2005,6.74336436,,,37.61166808,41.46610044,,855.714978
Chile,2006,6.22187128,,,40.46395647,39.55707011,,969.671677
Chile,2007,6.39646977,,,41.51754186,37.94745005,,1077.207654
Chile,2008,6.90646865,,,42.60627582,36.53323311,,1139.645884
Chile,2009,7.40405693,,,46.66860144,33.63932098,,1207.581092
Chile,2010,7.05173745,,,46.99060259,33.45565387,,1308.901883
Chile,2011,7.11656053,,,47.25267302,33.31212121,,1482.464543
Chile,2012,7.32119863,,,47.73088321,32.43575096,,1609.920923
Chile,2013,7.73083228,,,47.36654132,31.74534472,,1677.597752
China,1995,3.54497552,,,50.50032029,46.40008838,,61.30495856
China,1996,3.80661864,,,46.59047117,50.64362465,,73.73269171
China,1997,4.04785992,,,44.24433671,52.83829601,,87.08379308
China,1998,4.35857139,,,41.81212234,54.84569492,,102.9162363
China,1999,4.51342567,,,40.88670169,55.85054933,,115.8482073
China,2000,4.62293725,,,38.28318409,58.97951001,,129.829255
China,2001,4.58339533,,,35.57145866,59.96668052,,141.7682196
China,2002,4.81168835,,,35.83377409,57.7222223,,163.8973982
China,2003,4.84756578,,,36.22579582,55.87198214,,184.2445975
China,2004,4.74754122,,,37.97351616,53.63892552,,202.9085254
China,2005,4.68261231,,,38.76638298,52.20579914,,228.5656362
China,2006,4.55047783,,,40.65388374,49.30806007,,256.4196062
China,2007,4.35422169,,,46.92996439,44.05281852,,285.7785967
China,2008,4.62859791,,,49.94764686,40.42309042,,337.4399185
China,2009,5.1457217,,,52.49844515,37.4597749,,410.256131
China,2010,4.97627728,,,54.31100194,35.29105288,,440.7001699
China,2011,5.14599544,,,55.89040807,34.77083754,,504.6926946
China,2012,5.41301608,,,55.95604396,34.34090828,,577.8502108
China,2013,5.56750228,,,55.80431866,33.87805738,,645.6303663
Colombia,1995,6.75685008,,,55.06367274,38.06465567,,426.7294896
Colombia,1996,8.16065798,,,62.09801487,32.35912148,,526.0638115
Colombia,1997,8.95554088,,,62.46316252,32.24591073,,596.6646065
Colombia,1998,8.72644583,,,69.94185836,24.14994256,,580.8393963
Colombia,1999,8.67189032,,,74.48493942,18.46311549,,551.3178085
Colombia,2000,5.90658559,,,79.29839113,12.2214291,,394.3473727
Colombia,2001,5.96000372,,,78.70001533,12.58777386,,407.1186414
Colombia,2002,5.66898945,,,80.25656245,11.0296473,,396.604914
Colombia,2003,5.92269295,,,82.72043609,8.1509702,,432.3163778
Colombia,2004,5.37077635,,,76.02004809,14.50678639,,417.7168382
Colombia,2005,5.8158369,,,74.2114583,17.00622715,,481.3819513
Colombia,2006,6.11170444,,,74.20257458,18.47900262,,548.0029723
Colombia,2007,6.25336641,,,72.59332368,19.86113806,,606.2194915
Colombia,2008,6.61993576,,,70.96756248,21.39340335,,667.676192
Colombia,2009,7.01240695,,,73.41664027,18.66813447,,714.2008064
Colombia,2010,6.75752472,,,73.63129734,17.76488216,,714.2241858
Colombia,2011,6.53834333,,,75.22882722,15.86130626,,740.9474262
Colombia,2012,6.82500642,,,75.78069336,14.75947307,,808.080228
Colombia,2013,6.81192426,,,76.03452236,13.92491991,,842.6993605
