Entity,Year,Economic Complexity Index (ECI) (Observatory of Economic Complexity (2016)),ECI+ (Observatory of Economic Complexity (2016)),Economic Complexity Index (ECI) (Atlas of Economic Complexity (2016)),OEC ECI Ranking (Observatory of Economic Complexity (2016)),Atlas of Economic Complexity ECI Ranking (Atlas of Economic Complexity (2016))
Mongolia,1997,-.67165399,-1.17116,-.50700003,83,78
Mongolia,1998,-.72325999,-1.19069,-.51520002,88,81
Mongolia,1999,-.81850302,-1.1135,-.61000001,95,87
Mongolia,2000,-.72538799,-1.19891,-.8951,88,94.5
Mongolia,2001,-.73588401,-1.25088,-.98989999,86,98
Mongolia,2002,-.74677598,-1.19656,-1.0342,89,97
Mongolia,2003,-.681431,-1.08928,-1.2801,87,105
Mongolia,2004,-.865264,-1.23545,-1.2453001,95,107
Mongolia,2005,-.92429501,-1.24274,-1.1355,100,99
Mongolia,2006,-.97172302,-1.17278,-1.3938,101,111
Mongolia,2007,-1.03852,-1.2364,-1.3961999,103,113
Mongolia,2008,-.99634898,-1.31398,-1.347,102,112
Mongolia,2009,-.92028803,-1.52393,-1.0697,97,98
Mongolia,2010,-1.0525,-1.6708,-1.3747,102,110
Mongolia,2011,-1.20509,-2.07411,-1.2365,107,105
Mongolia,2012,-1.35158,-2.30075,-1.2885,111,111
Mongolia,2013,-1.67769,-3.2144599,-1.3288,107,112
Mongolia,2014,-1.55696,-2.9353399,-1.2323,101,103
Mongolia,2015,-1.2741899,-2.7369001,-1.118,99,101
Mongolia,2016,-1.7649699,,-1.114,84,99
Morocco,1964,-.169306,-.17565501,,46,
Morocco,1965,-.127142,-.208913,,41,
Morocco,1966,-.24937201,-.22629499,,50,
Morocco,1967,-.34404999,-.32883,,56,
Morocco,1968,-.38701299,-.321881,,57,
Morocco,1969,-.411634,-.34630901,,55,
Morocco,1970,-.31513801,-.32450601,,54,
Morocco,1971,-.19440299,-.278734,,49,
Morocco,1972,-.18728,-.270659,,49,
Morocco,1973,-.26061001,-.29238901,,52,
Morocco,1974,-.32908499,-.37169099,,59,
Morocco,1975,-.22359499,-.371344,,57,
Morocco,1976,-.22921699,-.38543499,,58,
Morocco,1977,-.171619,-.37907901,,56,
Morocco,1978,-.15365601,-.39824101,,55,
Morocco,1979,-.15558501,-.43315601,,58,
Morocco,1980,-.167354,-.42483401,,58,
Morocco,1981,-.167639,-.43525901,,57,
Morocco,1982,-.13626599,-.38753,,53,
Morocco,1983,-.156858,-.357537,,54,
Morocco,1984,-.139479,-.149702,,54,
Morocco,1985,-.165684,-.11966,,51,
Morocco,1986,-.197346,-.190892,,57,
Morocco,1987,-.33415899,-.209103,,61,
Morocco,1988,-.29907301,-.189972,,60,
Morocco,1989,-.41867399,-.183916,,65,
Morocco,1990,-.38411701,-.174539,,63,
Morocco,1991,-.367125,-.14636999,,62,
Morocco,1992,-.359833,-.117901,,72,
Morocco,1993,-.50479603,-.183273,,80,
Morocco,1994,-.66840702,-.271276,,88,
Morocco,1995,-.61885899,-.23451,-.7051,81,88
Morocco,1996,-.76859498,-.37017199,-.71030003,89,88
Morocco,1997,-.720285,-.44650301,-.72790003,89,87
Morocco,1998,-.78699899,-.471782,-.82179999,92,93
Morocco,1999,-.71775502,-.43970901,-.77069998,84,90
Morocco,2000,-.65600002,-.464665,-.77939999,86,93
Morocco,2001,-.70303202,-.464719,-.88529998,84,91
Morocco,2002,-.67615902,-.440119,-1.0046999,85,94
Morocco,2003,-.76984,-.329712,-.85640001,90,91
Morocco,2004,-.64862502,-.276494,-.88300002,84,89
Morocco,2005,-.48776001,-.207258,-.73070002,78,86
Morocco,2006,-.50493401,-.217741,-.76300001,80,89
Morocco,2007,-.52212697,-.224981,-.77789998,82,87
Morocco,2008,-.42218301,-.237795,-.68610001,75,84
Morocco,2009,-.49502599,-.257682,-.76499999,80,87
Morocco,2010,-.54396403,-.286751,-.87300003,84,91
Morocco,2011,-.50926799,-.31690899,-.75419998,77,84
Morocco,2012,-.53580499,-.310929,-.66509998,80,87
Morocco,2013,-.77447498,-.59432602,-.64639997,83,83
Morocco,2014,-.55965102,-.43263501,-.80339998,78,91
Morocco,2015,-.74762499,-.40125799,-.89319998,81,97
Morocco,2016,-1.09205,,-.77490002,75,87
Mozambique,1964,-.90840101,-.66444898,,78,
Mozambique,1965,-1.02569,-.74279398,,82,
Mozambique,1966,-.92549902,-.73667002,,76,
Mozambique,1967,-.96065402,-.75184202,,79,
Mozambique,1968,-.86906898,-.68348902,,74,
Mozambique,1969,-.82181299,-.70451599,,71,
Mozambique,1970,-.80825001,-.70648903,,71,
Mozambique,1971,-.79559201,-.66106302,,71,
Mozambique,1972,-.90092802,-.56543499,,76,
Mozambique,1973,-.73104,-.44084999,,71,
Mozambique,1974,-.74680102,-.489117,,72,
Mozambique,1975,-.85922998,-.55137002,,75,
Mozambique,1976,-1.01832,-.79843402,,81,
Mozambique,1977,-1.00105,-.92165101,,80,
Mozambique,1978,-.91898501,-.89832997,,78,
Mozambique,1979,-.48465699,-.33006799,,69,
Mozambique,1980,-.58024698,-.223785,,72,
Mozambique,1981,-.62307501,-.297387,,75,
Mozambique,1982,-.47178,-.295975,,67,
Mozambique,1983,-.42297,-.457185,,67,
Mozambique,1984,-.411569,-.50304902,,64,
Mozambique,1985,-.31526101,-.44690499,,59,
Mozambique,1986,-.19087,-.29486999,,55,
Mozambique,1987,-.051954001,-.169017,,44,
Mozambique,1988,-.34533501,-.31226701,,64,
Mozambique,1989,-.37433401,-.304362,,64,
Mozambique,1990,-.280503,-.245261,,60,
Mozambique,1991,-.20246699,-.241393,,53,
Mozambique,1992,-.064139001,-.37968799,,56,
Mozambique,1993,-.153745,-.58896703,,66,
Mozambique,1994,-.26666,-.940705,,69,
Mozambique,1995,-.45673001,-1.08735,-1.0183001,75,97
Mozambique,1996,-.83141297,-1.3840801,-.92619997,92,97
Mozambique,1997,-.56985599,-1.23708,-.5503,78,80
Mozambique,1998,-.64256102,-1.30331,-.66509998,83,85
Mozambique,1999,-.134453,-1.24862,-.417,65,78
Mozambique,2000,-.30884799,-1.32936,-.64829999,70,87
Mozambique,2001,-.75413299,-1.47764,-1.302,88,105
Mozambique,2002,-.949386,-1.39513,-1.0714999,101,99
Mozambique,2003,-1.20899,-1.39263,-.86549997,109,92
Mozambique,2004,-1.34734,-1.17893,-1.0985,113,102
Mozambique,2005,-1.1731,-1.09948,-1.3498,106,106
Mozambique,2006,-1.2241,-1.13134,-1.322,111,107
Mozambique,2007,-1.27774,-1.18292,-1.5321,112,117
Mozambique,2008,-1.30539,-1.20059,-1.2049,112,107
Mozambique,2009,-1.27566,-1.2823499,-1.0912,111,99
Mozambique,2010,-1.34061,-1.33611,-1.8377,112,119
Mozambique,2011,-1.3111,-1.0283999,-1.3695,115,112
Mozambique,2012,-1.16195,-1.01037,-1.6088001,109,117
Mozambique,2013,-1.22607,-1.44638,-1.4201,101,113
Mozambique,2014,-1.2084,-1.27947,-1.3415,98,110
Mozambique,2015,-1.1467201,-1.15741,-1.2774,97,109
Mozambique,2016,,,-1.6322,,115
Myanmar,1964,-.85524797,-1.4140199,,73,
Myanmar,1965,-1.0671999,-1.3293999,,83,
Myanmar,1966,-1.03755,-1.3659,,82,
Myanmar,1967,-.98018301,-1.2329201,,81,
Myanmar,1968,-1.06872,-1.3326,,85,
Myanmar,1969,-1.13729,-1.1982599,,87,
Myanmar,1970,-1.1461,-1.12953,,87,
Myanmar,1971,-1.37593,-1.26419,,93,
Myanmar,1972,-1.0584199,-1.09516,,82,
Myanmar,1973,-.86873603,-1.04137,,76,
Myanmar,1974,-.92627603,-1.02766,,76,
Myanmar,1975,-1.1076699,-1.38625,,84,
Myanmar,1976,-1.0050499,-1.5112,,80,
Myanmar,1977,-1.04818,-1.4471,,81,
Myanmar,1978,-.88207197,-1.1808,,77,
Myanmar,1979,-.83087099,-1.07321,,77,
Myanmar,1980,-.80717099,-.94541699,,78,
Myanmar,1981,-.667566,-.83410001,,76,
Myanmar,1982,-.69409698,-.854909,,75,
Myanmar,1983,-.76673597,-.85741299,,78,
Myanmar,1984,-.82677603,-.87517399,,78,
Myanmar,1985,-.71580398,-.90353101,,74,
Myanmar,1986,-.811849,-.90994698,,77,
Myanmar,1987,-.98429501,-.95665598,,83,
Myanmar,1988,-1.13781,-.97558397,,86,
Myanmar,1989,-1.09078,-1.00114,,85,
Myanmar,1990,-1.05308,-1.15732,,86,
Myanmar,1991,-1.1297899,-1.33421,,88,
Myanmar,1992,-1.2243201,-1.20149,,106,
Myanmar,1993,-1.28022,-1.34184,,108,
Myanmar,1994,-1.19653,-1.31139,,108,
Myanmar,1995,-1.25906,-1.32014,,107,
Myanmar,1996,-1.25981,-1.41162,,107,
Myanmar,1997,-1.2446001,-1.37407,,107,
Myanmar,1998,-1.24911,-1.36272,,107,
Myanmar,1999,-1.15924,-1.28629,,107,
Myanmar,2000,-1.30999,-1.18858,,113,
Myanmar,2001,-1.29669,-1.22361,,114,
Myanmar,2002,-1.1861399,-1.25805,,111,
Myanmar,2003,-1.23973,-1.26538,,111,
Myanmar,2004,-1.3013999,-1.32332,,111,
Myanmar,2005,-1.2391599,-1.34972,,112,
Myanmar,2006,-1.24742,-1.3552099,,112,
Myanmar,2007,-1.2065901,-1.3769701,,111,
Myanmar,2008,-1.19618,-1.37106,,110,
Myanmar,2009,-1.24182,-1.36453,,110,
Myanmar,2010,-1.20578,-1.35677,,110,
Myanmar,2011,-1.27821,-1.5803,,113,
Namibia,2000,-.81129903,-1.0014,-.3793,92,70
Namibia,2001,-.75327098,-.91356498,-.61769998,87,77
Namibia,2002,-.66316098,-.77004999,-.32139999,84,69
Namibia,2003,-.55492097,-.70660597,-.26890001,80,65
Namibia,2004,-.655761,-.73458099,-.47119999,86,76
Namibia,2005,-.80575401,-.78526098,-.42840001,91,75
Namibia,2006,-.84613401,-.76275998,-.55779999,94,77
Namibia,2007,-.936692,-.78015,-.57139999,100,78
Namibia,2008,-.64927,-.72121298,-.29660001,88,62
Namibia,2009,-.455053,-.65741599,-.1645,78,58
Namibia,2010,-.52892101,-.64163399,-.56959999,83,75
Namibia,2011,-.60230899,-1.0906301,-.3906,81,67
Namibia,2012,-.24115101,-.334923,-.2428,66,65
Namibia,2013,-.328879,-.42525399,-.26550001,62,65
Namibia,2014,-.381863,-.378203,-.35879999,67,66
Namibia,2015,-.39784199,-.342255,-.3039,65,64
Namibia,2016,-.57206303,,-.38929999,58,74
Netherlands,1964,1.37968,1.54242,,14,
Netherlands,1965,1.3778501,1.51946,,14,
Netherlands,1966,1.3389699,1.46187,,13,
Netherlands,1967,1.33455,1.46163,,12,
Netherlands,1968,1.30488,1.4477201,,14,
Netherlands,1969,1.28544,1.42507,,14,
Netherlands,1970,1.2836601,1.4241101,,15,
Netherlands,1971,1.24771,1.41264,,13,
Netherlands,1972,1.24832,1.3916301,,14,
Netherlands,1973,1.2507,1.3658299,,15,
Netherlands,1974,1.1773,1.35673,,14,
Netherlands,1975,1.1329401,1.33211,,15,
Netherlands,1976,1.01535,1.28079,,17,
Netherlands,1977,1.06845,1.25263,,15,
Netherlands,1978,1.07978,1.23546,,16,
Netherlands,1979,1.16236,1.2677,,13,
Netherlands,1980,1.14066,1.22219,,14,
Netherlands,1981,1.15826,1.23332,,14,
Netherlands,1982,1.1105601,1.1697201,,14,
Netherlands,1983,1.0928,1.13481,,16,
Netherlands,1984,1.10124,1.19359,,16,
Netherlands,1985,1.22685,1.24489,,16,
Netherlands,1986,1.25089,1.2716,,14,
Netherlands,1987,1.23651,1.26791,,14,
Netherlands,1988,1.25419,1.2541,,14,
Netherlands,1989,1.256,1.24762,,14,
Netherlands,1990,1.20143,1.22027,,14,
Netherlands,1991,1.2656699,1.2280101,,14,
Netherlands,1992,1.35762,1.23624,,15,
Netherlands,1993,1.34249,1.2377501,,15,
Netherlands,1994,1.38627,1.22616,,16,
Netherlands,1995,1.31958,1.22162,1.398,15,16
Netherlands,1996,1.33851,1.21895,1.4293,16,16
Netherlands,1997,1.28338,1.19253,1.2637,16,18
Netherlands,1998,1.2877001,1.1515599,1.3899,16,16
Netherlands,1999,1.27953,1.152,1.3773,17,17
Netherlands,2000,1.31034,1.18775,1.2934,17,15
Netherlands,2001,1.23203,1.19514,1.2563,19,17
Netherlands,2002,1.15767,1.19419,1.3268,19,16
Netherlands,2003,1.21646,1.18694,1.2522,18,18
Netherlands,2004,1.18126,1.17777,1.2799,19,19
Netherlands,2005,1.18347,1.1454901,1.197,19,21
Netherlands,2006,1.09357,1.12773,1.1357,21,21
Netherlands,2007,1.09737,1.10645,1.1035,20,21
Netherlands,2008,1.10431,1.08324,1.0595,21,20
Netherlands,2009,1.04799,1.0415699,1.1243,21,21
Netherlands,2010,1.09691,1.0387,1.2478,20,18
Netherlands,2011,.952353,1.03852,1.1882,24,18
Netherlands,2012,.88512897,1.0117,1.073,28,19
Netherlands,2013,.81822699,.95899302,1.0578001,26,22
Netherlands,2014,.756212,.936041,1.1409,29,19
Netherlands,2015,.86027497,.95363301,1.1296,26,19
Netherlands,2016,,,1.1038001,,21
New Zealand,1964,.214995,.31417501,,32,
New Zealand,1965,.27690801,.434093,,31,
New Zealand,1966,.29145101,.427371,,33,
New Zealand,1967,.23007999,.43436399,,35,
New Zealand,1968,.116224,.48963001,,39,
New Zealand,1969,.122129,.49986801,,39,
New Zealand,1970,.13676199,.52497101,,39,
New Zealand,1971,.22548001,.54295498,,38,
New Zealand,1972,.35304499,.586182,,34,
New Zealand,1973,.46266201,.60721099,,32,
New Zealand,1974,.40566799,.56861699,,33,
New Zealand,1975,.293033,.51449698,,39,
New Zealand,1976,.19094799,.463797,,44,
New Zealand,1977,.262797,.50781602,,42,
New Zealand,1978,.29081699,.48895901,,37,
New Zealand,1979,.29327199,.518659,,35,
New Zealand,1980,.28753799,.50071597,,35,
New Zealand,1981,.417413,.51894999,,30,
New Zealand,1982,.41158801,.596632,,29,
New Zealand,1983,.39262,.61499399,,32,
New Zealand,1984,.48833799,.66900802,,32,
New Zealand,1985,.49214199,.65995097,,29,
New Zealand,1986,.52979201,.63994801,,29,
New Zealand,1987,.41787499,.56302702,,31,
New Zealand,1988,.34395,.56262797,,31,
New Zealand,1989,.35548899,.51364797,,29,
New Zealand,1990,.318537,.45578301,,31,
New Zealand,1991,.386536,.465691,,29,
New Zealand,1992,.28545099,.49497101,,36,
New Zealand,1993,.36901501,.52148098,,37,
New Zealand,1994,.42402899,.493435,,32,
New Zealand,1995,.44124001,.49741399,.6196,35,31
New Zealand,1996,.33429,.47253099,.67559999,38,33
New Zealand,1997,.34167001,.443941,.69499999,40,29
New Zealand,1998,.359696,.41640401,.70679998,38,31
New Zealand,1999,.29193199,.40216801,.66180003,41,29
New Zealand,2000,.27660999,.42289501,.62150002,42,31
New Zealand,2001,.25517699,.40294299,.52950001,43,31
New Zealand,2002,.192239,.39926499,.59829998,42,31
New Zealand,2003,.25454,.39699301,.69279999,41,29
New Zealand,2004,.287348,.39197001,.65079999,42,31
New Zealand,2005,.334674,.39915499,.64039999,42,30
New Zealand,2006,.34833601,.40010801,.45050001,45,36
New Zealand,2007,.34008801,.399095,.50629997,45,37
New Zealand,2008,.314978,.37618399,.4217,46,42
New Zealand,2009,.22434901,.30951101,.33199999,50,41
New Zealand,2010,.14369,.273323,.3159,54,42
New Zealand,2011,.064003997,.18984701,.34889999,52,41
New Zealand,2012,.166665,.14250299,.3788,49,41
New Zealand,2013,-.096978001,-.018693,.30680001,52,42
New Zealand,2014,-.119421,-.016548,.28749999,53,44
New Zealand,2015,-.206663,-.056598,.25440001,56,44
New Zealand,2016,-.126994,,.3064,46,43
Nicaragua,1964,-.71404397,-.97185099,,70,
Nicaragua,1965,-.295313,-.71195,,52,
Nicaragua,1966,-.196804,-.52152097,,47,
Nicaragua,1967,.022910001,-.32989901,,41,
Nicaragua,1968,.080425002,-.074034996,,40,
Nicaragua,1969,.111926,.029007999,,42,
Nicaragua,1970,.23714399,.134864,,37,
Nicaragua,1971,.158069,.19599,,39,
Nicaragua,1972,.16893101,.25713101,,41,
Nicaragua,1973,.028206,.197872,,46,
Nicaragua,1974,.082135998,.060998,,45,
Nicaragua,1975,.052110001,-.007094,,44,
Nicaragua,1976,-.19950099,-.166292,,57,
Nicaragua,1977,-.25525799,-.19089399,,60,
Nicaragua,1978,-.16466901,-.161887,,56,
Nicaragua,1979,-.105189,-.221727,,49,
Nicaragua,1980,-.110342,.087950997,,53,
Nicaragua,1981,-.232164,-.034402002,,61,
Nicaragua,1982,-.194655,-.137613,,58,
Nicaragua,1983,-.193166,-.137292,,60,
Nicaragua,1984,-.63290602,-.480791,,71,
Nicaragua,1985,-1.08428,-1.17171,,86,
Nicaragua,1986,-.51290101,-.75028002,,69,
Nicaragua,1987,-.238517,-.53952998,,58,
Nicaragua,1988,-.44016099,-.36732101,,67,
Nicaragua,1989,-.48099399,-.481814,,67,
Nicaragua,1990,-.441603,-.49166301,,65,
Nicaragua,1991,-.60121799,-.57796299,,72,
Nicaragua,1992,-.41365901,-.475732,,77,
Nicaragua,1993,-.36577401,-.56888598,,73,
Nicaragua,1994,-.35129601,-.79721099,,72,
Nicaragua,1995,-.61136401,-.82409698,-.4188,78,78
Nicaragua,1996,-.759552,-1.0204999,-.73250002,88,90
Nicaragua,1997,-.65849501,-.70941401,-.73009998,81,88
Nicaragua,1998,-.71383899,-.77990299,-.76130003,87,89
Nicaragua,1999,-.793998,-.76227599,-.45559999,90,81
Nicaragua,2000,-.83971101,-.72794801,-.74610001,95,92
Nicaragua,2001,-.75545001,-.816324,-.91170001,89,94
Nicaragua,2002,-.80557799,-.833148,-.50510001,92,75
Nicaragua,2003,-.80770701,-.78194398,-.80159998,92,87
Nicaragua,2004,-.763565,-.69422501,-.99409997,91,97
Nicaragua,2005,-.82023197,-.72433698,-1.2485,93,102
Nicaragua,2006,-.89217597,-.79241598,-1.1237,99,100
Nicaragua,2007,-.90082699,-.85377198,-1.0622,97,98
Nicaragua,2008,-.69023001,-.92366499,-.87410003,91,91
Nicaragua,2009,-.69023401,-.949368,-1.1461999,90,104
Nicaragua,2010,-.76381302,-1.01035,-1.0818,91,100
Nicaragua,2011,-.88310701,-1.07662,-1.2286,97,103
Nicaragua,2012,-.71228999,-.85900199,-.93290001,87,98
Nicaragua,2013,-.95506102,-1.06819,-.84039998,91,92
Nicaragua,2014,-1.00073,-.90445399,-1.0944,92,100
Nicaragua,2015,-1.1350501,-.97169298,-1.2883,95,110
Nicaragua,2016,,,-1.1932,,103.5
Nigeria,1964,-1.4784499,-1.34847,,93,
Nigeria,1965,-1.55156,-1.33189,,94,
Nigeria,1966,-1.58372,-1.48252,,94,
Nigeria,1967,-1.50863,-1.26454,,93,
Nigeria,1968,-1.43376,-1.26361,,95,
Nigeria,1969,-1.6612,-1.45732,,96,
Nigeria,1970,-1.70208,-1.54242,,96,
Nigeria,1971,-1.86444,-1.64413,,96,
Nigeria,1972,-2.0280099,-1.67821,,97,
Nigeria,1973,-2.01528,-1.65029,,97,
Nigeria,1974,-2.0608799,-1.58375,,98,
Nigeria,1975,-2.09044,-1.58567,,98,
Nigeria,1976,-2.4758699,-1.52722,,98,
Nigeria,1977,-2.2144201,-1.54936,,98,
Nigeria,1978,-2.3168199,-1.62903,,98,
Nigeria,1979,-2.2981,-1.78213,,98,
Nigeria,1980,-2.36218,-1.6955,,99,
Nigeria,1981,-1.97928,-1.55785,,98,
Nigeria,1982,-2.1451099,-1.48829,,98,
Nigeria,1983,-2.0307901,-1.30567,,98,
Nigeria,1984,-2.0899899,-1.1601,,100,
Nigeria,1985,-2.0732501,-1.29908,,100,
Nigeria,1986,-2.00898,-1.37578,,100,
Nigeria,1987,-1.73325,-1.57811,,98,
Nigeria,1988,-1.64319,-1.73926,,97,
Nigeria,1989,-1.7246799,-1.78654,,98,
Nigeria,1990,-2.01211,-1.7036099,,100,
Nigeria,1991,-1.84259,-1.55013,,99,
Nigeria,1992,-2.1752701,-1.3795201,,115,
Nigeria,1993,-2.0137701,-1.49041,,118,
Nigeria,1994,-2.0840299,-1.5508699,,118,
Nigeria,1995,-2.08757,-1.58637,-2.1689,118,117
Nigeria,1996,-2.1024201,-1.60912,-2.391,118,119
Nigeria,1997,-2.1501501,-1.56285,-2.3262999,118,118
Nigeria,1998,-2.10267,-1.50468,-1.888,118,117
Nigeria,1999,-2.0675001,-1.54035,-1.9682,118,118
Nigeria,2000,-2.0289099,-1.48932,-2.1396999,120,121
Nigeria,2001,-1.99444,-1.53295,-2.2442999,120,121
Nigeria,2002,-1.9163899,-1.52917,-2.0685999,119,120
Nigeria,2003,-2.0596299,-1.55198,-2.1854999,119,120
Nigeria,2004,-2.40836,-1.65376,-2.5469,120,121
Nigeria,2005,-2.3218801,-1.85506,-2.5151999,120,121
Nigeria,2006,-2.1849,-1.8286901,-2.075,121,120
Nigeria,2007,-2.0646601,-1.70524,-2.5927,120,122
Nigeria,2008,-2.5307701,-1.6241601,-2.8412001,121,122
Nigeria,2009,-2.76425,-1.65509,-2.119,121,121
Nigeria,2010,-2.3595099,-1.6892101,-2.4999001,121,122
Nigeria,2011,-1.71191,-1.3608299,-2.2196,117,122
Nigeria,2012,-1.61348,-1.2787,-2.3734,115,121
Nigeria,2013,-1.73702,-1.74281,-1.6718,108,117
Nigeria,2014,-1.72001,-1.2984,-1.3037,103,107
Nigeria,2015,-1.79177,-1.34207,-2.2756,107,122
Nigeria,2016,,,-2.2500999,,122
Norway,1964,1.43712,1.17101,,12,
Norway,1965,1.4240299,1.1449701,,12,
Norway,1966,1.4278001,1.13762,,11,
Norway,1967,1.41304,1.18989,,11,
Norway,1968,1.38974,1.22185,,11,
Norway,1969,1.3892699,1.15451,,12,
Norway,1970,1.3102601,1.12411,,13,
Norway,1971,1.24371,1.0881701,,14,
Norway,1972,1.23394,1.07636,,15,
Norway,1973,1.38708,1.1137,,11,
Norway,1974,1.3066601,1.01878,,12,
Norway,1975,1.22566,1.01948,,13,
Norway,1976,1.12291,1.02028,,13,
Norway,1977,1.20319,1.0233901,,13,
Norway,1978,1.13072,.98338199,,14,
Norway,1979,1.0665801,.97920901,,15,
Norway,1980,1.02257,.90320402,,16,
Norway,1981,.96630597,.82769698,,19,
Norway,1982,.999488,.83924198,,18,
Norway,1983,.91961998,.82385498,,21,
Norway,1984,.85535198,.95329303,,19,
Norway,1985,.87666303,.95475698,,19,
Norway,1986,.866243,.93117797,,19,
Norway,1987,.95572799,.91108602,,17,
Norway,1988,1.01949,.90371901,,17,
Norway,1989,1.03702,.886105,,17,
Norway,1990,1.03133,.91135502,,17,
Norway,1991,.85693401,.89995098,,19,
Norway,1992,.88643301,.87404799,,22,
Norway,1993,.85598201,.81557,,23,
Norway,1994,.836537,.78029698,,23,
Norway,1995,.75593799,.75186998,1.2311,26,20
Norway,1996,.76175201,.70792401,1.3940001,24,17
Norway,1997,.82981402,.71647501,1.2138,24,19
Norway,1998,.92820501,.70292598,1.3463,23,17
Norway,1999,.84026098,.71348703,1.3549,23,18
Norway,2000,.77172899,.72667098,1.1766,26,19
Norway,2001,.71267498,.72542101,1.1082,27,21
Norway,2002,.66816002,.726385,1.1821001,28,20
Norway,2003,.75813901,.73122698,1.3617001,26,16
Norway,2004,.77504897,.71813798,1.3257,28,18
Norway,2005,.75727099,.693766,1.2918,28,20
Norway,2006,.71631902,.66234899,1.2232,29,19
Norway,2007,.66050601,.62556398,1.1561,32,19
Norway,2008,.563568,.60172403,.97549999,37,22
Norway,2009,.588332,.568111,1.0165,36,22
Norway,2010,.63597703,.53189403,1.0224,33,22
Norway,2011,.53550702,.47622401,.89780003,39,23
Norway,2012,.57173401,.441706,.89670002,36,25
Norway,2013,.614676,.34690699,.89740002,35,25
Norway,2014,.66796899,.33770999,1.1002001,33,21
Norway,2015,.68278903,.329303,1.0253,32,22
Norway,2016,.82222801,,.9472,20,25
Oman,1964,-.152937,.047545999,,43,
Oman,1965,-.56729299,-.011522,,61,
Oman,1966,-.88072097,-.033454999,,75,
Oman,1967,-.54642302,-.127461,,61,
Oman,1968,-1.33728,-.728921,,94,
Oman,1969,-1.40809,-.75777501,,94,
Oman,1970,-1.1488,-1.19529,,88,
Oman,1971,-1.3518699,-1.2029999,,91,
Oman,1972,-1.13284,-1.1467,,88,
Oman,1973,-.85209799,-.92243499,,73,
Oman,1974,-.37968799,-.462632,,62,
Oman,1975,-.81421101,-.18410601,,74,
Oman,1976,1.0337,.207606,,15,
Oman,1977,.32723799,.116579,,37,
Oman,1978,-.50948399,.402659,,68,
Oman,1979,-.61225897,.214811,,73,
Oman,1980,-.124307,.46788901,,55,
Oman,1981,-.036912002,.50133002,,48,
Oman,1982,-.71946698,.65654403,,78,
Oman,1983,.78724998,.73121899,,27,
Oman,1984,.573659,.70057201,,30,
Oman,1985,-.116269,.74454999,,50,
Oman,1986,-.86173201,.57658303,,79,
Oman,1987,-.81236702,.47002301,,78,
Oman,1988,-.064173996,.42714199,,48,
Oman,1989,.288311,.30389699,,32,
Oman,1990,-.011874,.27507001,,46,
Oman,1991,-.26352501,.18903001,,56,
Oman,1992,-.66105503,.30816299,,87,
Oman,1993,-.73234099,.19858,,88,
Oman,1994,-.40114999,.237689,,73,
Oman,1995,-.67747998,.157445,-.32969999,85,71
Oman,1996,-.498061,.198782,-.31510001,77,72
Oman,1997,-.68537802,.16296899,-.2318,86,65
Oman,1998,-.51899099,.191122,-.4729,75,78
Oman,1999,-.61545098,-.056864001,-.31569999,81,70
Oman,2000,-.62044299,-.16327301,-.6656,84,88
Oman,2001,-.94792497,-.29919201,-.55940002,101,72
Oman,2002,-.93264598,-.15404101,-.85970002,98,88
Oman,2003,-.745175,-.109173,-.69440001,88,83
Oman,2004,-.54039901,-.049648002,-.336,78,67
Oman,2005,-.79267901,-.087684996,-.2343,90,67
Oman,2006,-.52001703,-.192149,-.7978,82,91
Oman,2007,-.267441,-.233633,-.46219999,72,71
Oman,2008,-.41382101,-.24022301,-.55879998,74,77
Oman,2009,-.38596499,-.237423,-.69999999,75,83
Oman,2010,-.217931,-.240724,-.4337,68,68
Oman,2011,-.43195599,-.30068099,-.45519999,75,70
Oman,2012,-.74294198,-.302439,-.65899998,91,86
Oman,2013,-.87450498,-.58949703,-.68830001,86,86
Oman,2014,-.77465802,-.58334899,-.44530001,82,73
Oman,2015,-.67141402,-.57761699,-.50629997,79,77
Oman,2016,-.52902001,,-.1696,56,61
Pakistan,1964,-.38159299,-.039760999,,55,
Pakistan,1965,-.186295,.015685,,46,
Pakistan,1966,-.30205601,.003332,,56,
Pakistan,1967,-.196449,.074928001,,47,
Pakistan,1968,-.36767301,-.01359,,54,
Pakistan,1969,-.36816201,.01739,,53,
Pakistan,1970,-.23193499,.0091509996,,52,
Pakistan,1971,-.247639,.017885,,53,
Pakistan,1972,-.317045,-.27041301,,55,
Pakistan,1973,-.280222,-.109712,,53,
Pakistan,1974,-.101056,-.059852,,48,
Pakistan,1975,-.025431,-.062396001,,47,
Pakistan,1976,.031358998,-.057587001,,50,
Pakistan,1977,.079415001,-.053394999,,46,
Pakistan,1978,.099331997,-.0057529998,,46,
Pakistan,1979,.031184001,-.054999001,,45,
Pakistan,1980,-.115404,-.085156001,,54,
Pakistan,1981,-.13179,-.088735998,,53,
Pakistan,1982,-.073381998,-.040307,,50,
Pakistan,1983,-.15900201,.0082240002,,57,
Pakistan,1984,-.10831,-.032403,,53,
Pakistan,1985,-.21513399,-.036947999,,55,
Pakistan,1986,-.28839001,-.096611001,,61,
Pakistan,1987,-.38337401,-.12869599,,65,
