Entity,Year,regime_bti,state_basic_bti,electfreefair_bti,effective_power_bti,freeassoc_bti,freeexpr_bti,sep_power_bti,civ_rights_bti,democracy_bti,state_bti,political_participation_bti,rule_of_law_bti,stability_dem_inst_bti,pol_soc_integr_bti,number_hardaut_bti,number_modaut_bti,number_hdefdem_bti,number_defdem_bti,number_consdem_bti,pop_hardaut_bti,pop_modaut_bti,pop_hdefdem_bti,pop_defdem_bti,pop_consdem_bti,pop_missreg_bti,popw_democracy_bti,region
Kazakhstan,2015,1,9,2,2,3,3,2,3,3.733333349227905,8.75,2.5,2.75,2,2.6666667,,,,,,,,,,,,,Asia
Kazakhstan,2017,1,8.5,2,2,3,3,2,3,3.799999952316284,8.5,2.5,3,2,3,,,,,,,,,,,,,Asia
Kazakhstan,2019,1,8.5,2,2,3,2,2,4,3.783333333333334,8.5,2.25,3.5,2,2.666666666666667,,,,,,,,,,,,,Asia
Kazakhstan,2021,1,8,2,2,4,2,2,4,3.783333333333334,8.25,2.5,3.5,2,2.666666666666667,,,,,,,,,,,,,Asia
Kenya,2005,4,5.5,9,7,6,6,6,6,6.449999809265137,7.5,7,5.5,5.5,6.75,,,,,,,,,,,,,Africa
Kenya,2007,4,5.5,9,7,8,8,7,8,7,7.5,8,6,7,6.5,,,,,,,,,,,,,Africa
Kenya,2009,3,5.5,6,6,5,6,5,7,5.849999904632568,7,5.75,4.75,6,5.75,,,,,,,,,,,,,Africa
Kenya,2011,4,6,6,6,7,8,6,7,6.349999904632568,7,6.75,5.5,6.5,6,,,,,,,,,,,,,Africa
Kenya,2013,4,5.5,7,7,7,8,7,6,6.550000190734863,7,7.25,5.75,6.5,6.25,,,,,,,,,,,,,Africa
Kenya,2015,4,5.5,8,6,5,7,6,6,6.25,6.75,6.5,5.5,6.5,6,,,,,,,,,,,,,Africa
Kenya,2017,4,5.5,8,6,5,7,6,6,6.25,6.75,6.5,5.5,6.5,6,,,,,,,,,,,,,Africa
Kenya,2019,2,5.5,5,3,5,5,6,5,4.85,6.25,4.5,5.5,3,5,,,,,,,,,,,,,Africa
Kenya,2021,2,5,5,3,5,5,6,6,4.916666666666666,6,4.5,5.75,3,5.333333333333333,,,,,,,,,,,,,Africa
Kosovo,2009,4,8,9,8,9,7,6,6,6.949999809265137,7.75,8.25,5.5,7,6.25,,,,,,,,,,,,,Europe
Kosovo,2011,4,7.5,7,8,9,6,6,6,6.699999809265137,7.75,7.5,5.5,6.5,6.25,,,,,,,,,,,,,Europe
Kosovo,2013,4,7,7,7,9,6,6,6,6.599999904632568,7.5,7.25,5.5,6.5,6.25,,,,,,,,,,,,,Europe
Kosovo,2015,4,7.5,7,7,9,6,6,6,6.650000095367432,7.75,7.25,5.5,6.5,6.25,,,,,,,,,,,,,Europe
Kosovo,2017,4,7.5,7,7,9,6,6,6,6.449999809265137,7.5,7.25,5.75,6,5.75,,,,,,,,,,,,,Europe
Kosovo,2019,4,8,8,7,9,6,5,7,6.55,7.75,7.5,5.5,6.5,5.5,,,,,,,,,,,,,Europe
Kosovo,2021,4,8,9,8,9,6,5,7,6.7,7.75,8,5.5,6.5,5.75,,,,,,,,,,,,,Europe
Kuwait,2007,2,9,4,2,5,6,3,7,4.083333492279053,7,4.25,4.5,2,2.6666667,,,,,,,,,,,,,Asia
Kuwait,2009,2,8.5,4,2,6,7,4,7,4.683333396911621,8,4.75,5,2,3.6666667,,,,,,,,,,,,,Asia
Kuwait,2011,2,9,4,2,6,6,5,7,4.949999809265137,8,4.5,5.25,3,4,,,,,,,,,,,,,Asia
Kuwait,2013,2,9,4,2,6,6,5,7,4.699999809265137,7.75,4.5,5.25,2,4,,,,,,,,,,,,,Asia
Kuwait,2015,2,9,3,2,4,5,4,6,4.383333206176758,7.5,3.5,4.75,2.5,3.6666667,,,,,,,,,,,,,Asia
Kuwait,2017,2,9,4,3,4,4,4,5,4.5,7.25,3.75,4.5,3,4,,,,,,,,,,,,,Asia
Kuwait,2019,2,9,4,3,4,4,4,6,4.7,7.75,3.75,5,3,4,,,,,,,,,,,,,Asia
Kuwait,2021,2,9,4,3,4,4,4,5,4.65,7.75,3.75,4.75,3,4,,,,,,,,,,,,,Asia
Kyrgyzstan,2005,2,5.5,4,1,6,4,4,5,4.083333492279053,7.25,3.75,3.75,2,3.6666667,,,,,,,,,,,,,Asia
Kyrgyzstan,2007,3,6.5,7,5,8,7,6,7,5.949999809265137,8,6.75,5.25,5,4.75,,,,,,,,,,,,,Asia
Kyrgyzstan,2009,2,7,4,2,4,4,3,6,4.349999904632568,8.25,3.5,4,2,4,,,,,,,,,,,,,Asia
Kyrgyzstan,2011,3,5.5,6,4,7,7,5,6,5.433333396911621,7.25,6,4.25,5,4.6666667,,,,,,,,,,,,,Asia
Kyrgyzstan,2013,3,6,6,5,7,7,6,6,5.800000190734863,7.5,6.25,4.5,5.5,5.25,,,,,,,,,,,,,Asia
Kyrgyzstan,2015,3,6.5,6,5,7,7,6,6,5.949999809265137,7.5,6.25,5,6,5,,,,,,,,,,,,,Asia
Kyrgyzstan,2017,4,7.5,7,6,7,6,6,6,6.150000095367432,8,6.5,5.25,6,5,,,,,,,,,,,,,Asia
Kyrgyzstan,2019,4,8,6,6,7,6,5,6,6.1,8.25,6.25,5,6,5,,,,,,,,,,,,,Asia
Kyrgyzstan,2021,3,7,6,6,6,5,5,5,5.55,7.75,5.75,4.25,5,5,,,,,,,,,,,,,Asia
Laos,2005,1,7.5,1,1,1,1,1,3,2.833333253860474,8.25,1,2.25,1,1.6666667,,,,,,,,,,,,,Asia
Laos,2007,1,7.5,2,2,1,1,1,2,2.783333301544189,8.25,1.5,1.5,1,1.6666667,,,,,,,,,,,,,Asia
Laos,2009,1,8.5,1,2,1,1,1,3,2.883333444595337,8.75,1.25,1.75,1,1.6666667,,,,,,,,,,,,,Asia
Laos,2011,1,8,1,1,1,1,1,3,2.833333253860474,8.5,1,2,1,1.6666667,,,,,,,,,,,,,Asia
Laos,2013,1,8,1,1,1,1,1,3,2.950000047683716,8.5,1,2.25,1,2,,,,,,,,,,,,,Asia
Laos,2015,1,8,1,1,1,1,1,3,2.900000095367432,8.5,1,2,1,2,,,,,,,,,,,,,Asia
Laos,2017,1,7.5,1,1,1,1,1,3,2.916666746139526,8.25,1,2,1,2.3333333,,,,,,,,,,,,,Asia
Laos,2019,1,7.5,1,1,1,1,1,3,2.966666666666667,8.25,1,2.25,1,2.333333333333333,,,,,,,,,,,,,Asia
Laos,2021,1,7.5,1,1,1,2,2,3,3.183333333333333,8.5,1.25,2.5,1,2.666666666666667,,,,,,,,,,,,,Asia
Latvia,2005,5,9.5,8,10,10,10,10,9,8.300000190734863,8.75,9.5,8.5,8.5,6.25,,,,,,,,,,,,,Europe
Latvia,2007,5,10,9,10,10,10,10,9,8.699999809265137,9.5,9.75,8.5,9,6.75,,,,,,,,,,,,,Europe
Latvia,2009,5,10,9,10,10,10,10,9,8.850000381469727,9.5,9.75,8.5,9.5,7,,,,,,,,,,,,,Europe
Latvia,2011,5,10,9,10,10,9,10,9,8.800000190734863,9.5,9.5,8.5,9.5,7,,,,,,,,,,,,,Europe
Latvia,2013,5,10,9,10,10,9,9,9,8.75,9.5,9.5,8.25,9.5,7,,,,,,,,,,,,,Europe
Latvia,2015,5,10,9,9,10,8,9,9,8.75,9.5,9,8.25,10,7,,,,,,,,,,,,,Europe
Latvia,2017,5,10,9,9,10,8,9,9,8.75,9.5,9,8.25,10,7,,,,,,,,,,,,,Europe
Latvia,2019,5,10,9,10,10,8,9,9,8.9,9.5,9.25,8.25,10,7.5,,,,,,,,,,,,,Europe
Latvia,2021,5,10,9,10,10,9,9,9,9,9.5,9.5,8.5,10,7.5,,,,,,,,,,,,,Europe
Lebanon,2005,3,4.5,7,4,7,6,6,6,5.599999904632568,5.5,6,5,5.5,6,,,,,,,,,,,,,Asia
Lebanon,2007,4,5.5,7,5,9,8,6,7,6.25,6.25,7.25,5.5,6,6.25,,,,,,,,,,,,,Asia
Lebanon,2009,4,5.5,7,4,7,7,7,7,6.25,6.5,6.25,6.25,6,6.25,,,,,,,,,,,,,Asia
Lebanon,2011,4,5,7,4,8,7,6,7,6.150000095367432,6.25,6.5,5.75,6,6.25,,,,,,,,,,,,,Asia
Lebanon,2013,4,4,7,4,8,6,6,7,6,5.75,6.25,5.75,6,6.25,,,,,,,,,,,,,Asia
Lebanon,2015,3,5,6,4,7,7,5,7,5.699999809265137,6.25,6,5.25,5,6,,,,,,,,,,,,,Asia
Lebanon,2017,2,4.5,5,3,8,7,5,6,4.866666793823242,5.5,5.75,4.75,3,5.3333333,,,,,,,,,,,,,Asia
Lebanon,2019,3,4.5,6,4,8,6,5,6,5.3,5.5,6,4.75,5,5.25,,,,,,,,,,,,,Asia
Lebanon,2021,3,4.5,6,4,7,6,5,6,5.35,5.5,5.75,4.75,5,5.75,,,,,,,,,,,,,Asia
Lesotho,2009,3,6,6,6,6,4,4,6,5.699999809265137,7.25,5.5,5.25,5.5,5,,,,,,,,,,,,,Africa
Lesotho,2011,3,5.5,6,6,6,4,4,6,5.599999904632568,7,5.5,5.25,5.5,4.75,,,,,,,,,,,,,Africa
Lesotho,2013,4,6.5,8,8,7,6,5,6,6.25,7.5,7.25,6,5.5,5,,,,,,,,,,,,,Africa
Lesotho,2015,3,5.5,8,4,7,6,4,6,5.650000095367432,7,6.25,5.5,4.5,5,,,,,,,,,,,,,Africa
Lesotho,2017,3,6.5,8,4,6,5,4,6,5.599999904632568,7.5,5.75,5.5,4.5,4.75,,,,,,,,,,,,,Africa
Lesotho,2019,3,6,8,4,6,6,4,6,5.45,7,6,5,4.5,4.75,,,,,,,,,,,,,Africa
Lesotho,2021,3,6,8,4,7,5,4,6,5.45,7,6,5.25,4.5,4.5,,,,,,,,,,,,,Africa
Liberia,2005,1,3.5,1,1,7,5,3,3,3.183333396911621,5,3.5,2.75,2,2.6666667,,,,,,,,,,,,,Africa
Liberia,2007,3,5,8,5,8,5,5,6,5.25,6.75,6.5,4.5,5.5,3,,,,,,,,,,,,,Africa
Liberia,2009,4,6,8,6,8,5,6,6,6.183333396911621,7.25,6.75,5.25,7,4.6666667,,,,,,,,,,,,,Africa
Liberia,2011,4,6,8,6,8,6,6,6,6.5,7.25,7,5.25,7.5,5.5,,,,,,,,,,,,,Africa
Liberia,2013,4,6.5,8,6,8,6,6,5,6.449999809265137,7.5,7,5.25,7.5,5,,,,,,,,,,,,,Africa
Liberia,2015,4,6.5,8,6,8,6,6,5,6.550000190734863,7.5,7,5.25,7.5,5.5,,,,,,,,,,,,,Africa
Liberia,2017,4,7,8,7,8,7,6,5,6.550000190734863,7.75,7.5,5.25,7,5.25,,,,,,,,,,,,,Africa
Liberia,2019,4,7,8,7,7,7,6,6,6.6,7.75,7.25,5.5,7,5.5,,,,,,,,,,,,,Africa
Liberia,2021,4,7,8,7,7,8,6,6,6.45,7.5,7.5,5.25,6.5,5.5,,,,,,,,,,,,,Africa
Libya,2005,1,8,1,1,2,1,2,3,3,7.5,1.25,3.25,1,2,,,,,,,,,,,,,Africa
Libya,2007,1,8,2,1,2,2,2,3,2.983333349227905,7.5,1.75,3,1,1.6666667,,,,,,,,,,,,,Africa
Libya,2009,1,8,1,1,2,2,2,3,3.200000047683716,7.5,1.5,3,2,2,,,,,,,,,,,,,Africa
Libya,2011,1,8,1,1,2,1,2,3,3.099999904632568,7.5,1.25,2.75,2,2,,,,,,,,,,,,,Africa
Libya,2013,2,3.5,8,3,8,7,4,2,4.133333206176758,4.5,6.5,3,3,3.6666667,,,,,,,,,,,,,Africa
Libya,2015,1,1,4,1,4,6,2,1,2.383333444595337,1.75,3.75,1.75,2,2.6666667,,,,,,,,,,,,,Africa
Libya,2017,1,1,4,2,4,4,2,1,2.566666603088379,1.75,3.5,1.75,2.5,3.3333333,,,,,,,,,,,,,Africa
Libya,2019,1,1,3,1,3,4,3,2,2.45,1.75,2.75,2.75,2,3,,,,,,,,,,,,,Africa
Libya,2021,1,1.5,3,1,3,3,2,2,2.4,2.25,2.5,2.25,2,3,,,,,,,,,,,,,Africa
Lithuania,2005,5,10,10,10,10,10,10,9,9.25,10,10,9.25,9.5,7.5,,,,,,,,,,,,,Europe
Lithuania,2007,5,10,10,10,10,10,10,10,9.350000381469727,10,10,9.5,9.5,7.75,,,,,,,,,,,,,Europe
Lithuania,2009,5,10,10,10,10,9,10,9,9.300000190734863,10,9.75,9,10,7.75,,,,,,,,,,,,,Europe
Lithuania,2011,5,10,10,10,10,9,10,9,9.350000381469727,10,9.75,9,10,8,,,,,,,,,,,,,Europe
Lithuania,2013,5,10,9,10,10,9,10,8,9.25,10,9.5,8.75,10,8,,,,,,,,,,,,,Europe
Lithuania,2015,5,10,9,10,10,9,10,9,9.300000190734863,10,9.5,9,10,8,,,,,,,,,,,,,Europe
Lithuania,2017,5,10,10,10,10,9,10,9,9.449999809265137,10,9.75,9.5,10,8,,,,,,,,,,,,,Europe
Lithuania,2019,5,10,10,10,10,9,10,9,9.5,10,9.75,9.75,10,8,,,,,,,,,,,,,Europe
Lithuania,2021,5,10,10,10,10,9,10,9,9.5,10,9.75,9.75,10,8,,,,,,,,,,,,,Europe
Madagascar,2005,4,8.5,9,10,10,7,6,8,7.5,8.75,9,6.75,8,5,,,,,,,,,,,,,Africa
Madagascar,2007,4,7.5,8,9,9,8,5,7,7.449999809265137,8.25,8.5,6.25,8.5,5.75,,,,,,,,,,,,,Africa
Madagascar,2009,4,7,6,6,5,6,5,6,6,7.75,5.75,5.5,6,5,,,,,,,,,,,,,Africa
Madagascar,2011,2,6,2,2,5,5,4,5,4.449999809265137,7.25,3.5,4.5,3,4,,,,,,,,,,,,,Africa
Madagascar,2013,2,6,2,2,6,4,3,4,4.366666793823242,7.25,3.5,3.75,3,4.3333333,,,,,,,,,,,,,Africa
Madagascar,2015,3,6,7,7,5,4,4,5,5.400000095367432,7.25,5.75,4.25,5.5,4.25,,,,,,,,,,,,,Africa
Madagascar,2017,3,5.5,6,7,5,4,4,5,5.349999904632568,6.75,5.5,4.25,6,4.25,,,,,,,,,,,,,Africa
Madagascar,2019,3,5.5,7,7,5,4,4,5,5.4,6.75,5.75,4.25,6,4.25,,,,,,,,,,,,,Africa
Madagascar,2021,2,4.5,7,7,4,3,4,5,4.566666666666666,6,5.25,4.25,3,4.333333333333333,,,,,,,,,,,,,Africa
Malawi,2005,4,7.5,7,6,7,6,8,7,6.25,8,6.5,6.25,6.5,4,,,,,,,,,,,,,Africa
Malawi,2007,4,7.5,6,9,8,6,7,6,6.599999904632568,8.25,7.25,6,7,4.5,,,,,,,,,,,,,Africa
Malawi,2009,4,7.5,6,7,7,7,5,6,6.400000095367432,8.25,6.75,5.75,6.5,4.75,,,,,,,,,,,,,Africa
Malawi,2011,4,7.5,6,8,6,6,5,6,6.25,8.25,6.5,5.75,6,4.75,,,,,,,,,,,,,Africa
Malawi,2013,4,7.5,6,8,8,7,7,6,6.650000095367432,8.25,7.25,6.25,7,4.5,,,,,,,,,,,,,Africa
Malawi,2015,4,7.5,6,8,8,7,7,6,6.5,7.75,7.25,6,7,4.5,,,,,,,,,,,,,Africa
Malawi,2017,4,7.5,6,8,8,7,6,6,6.449999809265137,7.75,7.25,5.75,7,4.5,,,,,,,,,,,,,Africa
Malawi,2019,4,7.5,7,7,8,7,5,6,6.35,7.5,7.25,5.5,6.5,5,,,,,,,,,,,,,Africa
Malawi,2021,4,7,7,8,8,7,5,6,6.55,7.75,7.5,6,6.5,5,,,,,,,,,,,,,Africa
Malaysia,2005,2,9,5,2,5,5,4,6,5.066666603088379,8.5,4.25,5.25,2,5.3333333,,,,,,,,,,,,,Asia
Malaysia,2007,2,10,5,2,5,6,4,7,5.333333492279053,9,4.5,5.5,2,5.6666667,,,,,,,,,,,,,Asia
Malaysia,2009,2,10,5,2,5,5,5,6,5.283333301544189,9,4.25,5.5,2,5.6666667,,,,,,,,,,,,,Asia
Malaysia,2011,2,9.5,5,2,5,5,4,6,5,8.5,4.25,5.25,2,5,,,,,,,,,,,,,Asia
Malaysia,2013,2,9.5,5,2,4,5,5,6,5.233333110809326,8.5,4,5.5,2.5,5.6666667,,,,,,,,,,,,,Asia
Malaysia,2015,2,9,4,3,4,4,4,5,4.983333110809326,8.25,3.75,4.75,2.5,5.6666667,,,,,,,,,,,,,Asia
Malaysia,2017,2,9,4,3,4,4,3,5,4.783333301544189,8,3.75,4,2.5,5.6666667,,,,,,,,,,,,,Asia
Malaysia,2019,3,9,6,5,5,6,5,6,5.85,8,5.5,5.5,5,5.25,,,,,,,,,,,,,Asia
Malaysia,2021,3,9,6,4,4,5,4,5,5.3,8,4.75,5,4,4.75,,,,,,,,,,,,,Asia
Mali,2005,4,5.5,9,8,10,9,6,8,7.349999904632568,7,9,5.75,7.5,7.5,,,,,,,,,,,,,Africa
Mali,2007,4,5,9,8,10,9,6,8,7.25,6.75,9,5.75,7.5,7.25,,,,,,,,,,,,,Africa
Mali,2009,4,5,9,8,9,8,6,8,7.150000095367432,6.75,8.5,5.75,7.5,7.25,,,,,,,,,,,,,Africa
Mali,2011,4,5.5,9,8,9,8,5,8,7.150000095367432,7,8.5,5.5,7.5,7.25,,,,,,,,,,,,,Africa
Mali,2013,2,3.5,3,3,7,5,3,4,4.25,4.25,4.5,3.5,3,6,,,,,,,,,,,,,Africa
Mali,2015,3,5,7,6,8,7,4,6,5.849999904632568,5.5,7,4.75,6,6,,,,,,,,,,,,,Africa
Mali,2017,3,4.5,7,7,8,7,4,6,5.949999809265137,5.5,7.25,4.75,6,6.25,,,,,,,,,,,,,Africa
Mali,2019,3,4.5,7,7,7,6,4,6,5.8,5.5,6.75,4.5,6,6.25,,,,,,,,,,,,,Africa
Mali,2021,2,4,3,1,6,6,3,4,4.4,5.25,4,3.75,3,6,,,,,,,,,,,,,Africa
Mauritania,2007,2,7.5,6,3,6,8,3,6,4.466666698455811,6.25,5.75,4,3,3.3333333,,,,,,,,,,,,,Africa
Mauritania,2009,1,5.5,2,1,6,6,3,5,3.633333444595337,5.25,3.75,3.5,2,3.6666667,,,,,,,,,,,,,Africa
Mauritania,2011,2,6,5,2,8,7,4,6,4.5,5.5,5.5,4.5,3,4,,,,,,,,,,,,,Africa
Mauritania,2013,2,6.5,3,2,7,7,4,6,4.400000095367432,5.75,4.75,4.5,3,4,,,,,,,,,,,,,Africa
Mauritania,2015,2,7,3,2,6,7,3,5,4.266666889190674,6,4.5,4,2.5,4.3333333,,,,,,,,,,,,,Africa
Mauritania,2017,2,7,3,2,6,6,3,5,4.216666698455811,6,4.25,4,2.5,4.3333333,,,,,,,,,,,,,Africa
Mauritania,2019,2,7.5,3,2,6,6,3,5,4.266666666666667,6.25,4.25,4,2.5,4.333333333333333,,,,,,,,,,,,,Africa
Mauritania,2021,2,6.5,4,2,7,6,3,5,4.416666666666666,5.75,4.75,4.25,3,4.333333333333333,,,,,,,,,,,,,Africa
Mauritius,2005,5,8.5,10,8,9,9,9,7,8.583333015441895,9,9,7.75,9.5,7.6666667,,,,,,,,,,,,,Africa
Mauritius,2007,5,9,10,10,10,9,9,8,8.800000190734863,9.25,9.75,8,9.5,7.5,,,,,,,,,,,,,Africa
Mauritius,2009,5,9.5,9,8,9,9,9,8,8.449999809265137,9,8.75,8.25,9,7.25,,,,,,,,,,,,,Africa
Mauritius,2011,5,9.5,9,10,8,8,9,8,8.533333778381348,9.25,8.75,8,9,7.6666667,,,,,,,,,,,,,Africa
Mauritius,2013,5,9.5,9,10,9,8,9,8,8.550000190734863,9,9,8,9,7.75,,,,,,,,,,,,,Africa
Mauritius,2015,5,9.5,9,10,9,7,9,8,8.600000381469727,9,8.75,8.25,9.5,7.5,,,,,,,,,,,,,Africa
Mauritius,2017,5,9.5,9,10,9,7,9,8,8.5,9,8.75,8.25,9,7.5,,,,,,,,,,,,,Africa
Mauritius,2019,5,10,9,10,9,7,9,8,8.6,9.25,8.75,8.25,9,7.75,,,,,,,,,,,,,Africa
Mauritius,2021,5,9.5,8,10,9,7,9,8,8.550000000000001,9,8.5,8.25,9,8,,,,,,,,,,,,,Africa
Mexico,2005,4,7,10,9,8,7,9,6,7.550000190734863,8,8.5,6.5,8,6.75,,,,,,,,,,,,,North America
Mexico,2007,4,7.5,8,9,8,7,9,6,7.449999809265137,8.5,8,6.5,7.5,6.75,,,,,,,,,,,,,North America
Mexico,2009,4,7,9,7,8,7,9,6,7.25,8.25,7.75,6.25,7.5,6.5,,,,,,,,,,,,,North America
Mexico,2011,4,6.5,8,7,8,6,8,6,6.949999809265137,8,7.25,5.75,7.5,6.25,,,,,,,,,,,,,North America
Mexico,2013,4,6.5,7,7,8,6,8,6,6.800000190734863,7.75,7,5.75,7,6.5,,,,,,,,,,,,,North America
Mexico,2015,4,6.5,7,6,7,6,7,4,6.300000190734863,7.5,6.5,5,6.5,6,,,,,,,,,,,,,North America
Mexico,2017,4,6,7,6,7,5,7,4,6.099999904632568,7.25,6.25,5,6.5,5.5,,,,,,,,,,,,,North America
Mexico,2019,4,6,7,6,7,5,7,4,6.05,7,6.25,5,6.5,5.5,,,,,,,,,,,,,North America
Mexico,2021,3,6,7,6,7,5,6,4,5.95,7.25,6.25,4.75,6,5.5,,,,,,,,,,,,,North America
Moldova,2005,3,4,7,7,7,6,4,7,5.400000095367432,6.5,6.75,4.75,4.5,4.5,,,,,,,,,,,,,Europe
Moldova,2007,4,6.5,8,7,8,7,5,7,6.849999904632568,8,7.5,6,7,5.75,,,,,,,,,,,,,Europe
Moldova,2009,4,7,6,7,7,6,5,6,6.650000095367432,8,6.5,5.75,7,6,,,,,,,,,,,,,Europe
Moldova,2011,4,7.5,7,7,7,7,6,7,7.050000190734863,8.25,7,6.25,7.5,6.25,,,,,,,,,,,,,Europe
Moldova,2013,4,7.5,8,7,7,7,7,7,7.150000095367432,8.25,7.25,6.5,7.5,6.25,,,,,,,,,,,,,Europe
Moldova,2015,4,6,6,6,8,7,7,7,6.699999809265137,7.25,6.75,6.5,7,6,,,,,,,,,,,,,Europe
Moldova,2017,4,6,6,5,8,6,5,7,6.199999809265137,7.25,6.25,5.5,6.5,5.5,,,,,,,,,,,,,Europe
Moldova,2019,3,6.5,6,5,7,6,4,6,5.8,7.25,6,4.5,6,5.25,,,,,,,,,,,,,Europe
Moldova,2021,4,6.5,7,6,8,7,5,6,6.15,7.25,7,5,6,5.5,,,,,,,,,,,,,Europe
Mongolia,2005,4,7,6,7,8,6,8,6,7.050000190734863,8.5,6.75,6.25,7.5,6.25,,,,,,,,,,,,,Asia
Mongolia,2007,4,7,7,7,8,6,7,7,7,8.5,7,6,7.5,6,,,,,,,,,,,,,Asia
Mongolia,2009,4,7,6,7,8,6,7,6,6.900000095367432,8.5,6.75,5.75,7.5,6,,,,,,,,,,,,,Asia
Mongolia,2011,4,7,6,7,8,6,7,7,6.849999904632568,8.25,6.75,6,7,6.25,,,,,,,,,,,,,Asia
Mongolia,2013,4,7,8,7,8,6,7,7,7.150000095367432,8.5,7.25,6.25,7.5,6.25,,,,,,,,,,,,,Asia
Mongolia,2015,4,8,8,7,9,6,7,7,7.300000190734863,9,7.5,6.25,7.5,6.25,,,,,,,,,,,,,Asia
Mongolia,2017,4,8,8,7,9,7,7,7,7.400000095367432,9,7.75,6.25,7.5,6.5,,,,,,,,,,,,,Asia
Mongolia,2019,4,8,8,7,9,7,7,7,7.3,9,7.75,6.25,7,6.5,,,,,,,,,,,,,Asia
Mongolia,2021,4,8,8,7,9,6,7,7,7.25,9,7.5,6.25,7,6.5,,,,,,,,,,,,,Asia
Montenegro,2007,4,9.5,9,9,9,7,8,8,7.849999904632568,9.25,8.5,6.75,8,6.75,,,,,,,,,,,,,Europe
Montenegro,2009,4,9.5,9,9,10,7,7,8,7.800000190734863,9,8.75,6.5,8,6.75,,,,,,,,,,,,,Europe
Montenegro,2011,4,9.5,8,9,9,6,7,8,7.599999904632568,8.75,8,6.5,8,6.75,,,,,,,,,,,,,Europe
Montenegro,2013,4,9.5,8,9,9,6,7,8,7.900000095367432,9,8,6.75,8.5,7.25,,,,,,,,,,,,,Europe
Montenegro,2015,4,10,7,9,9,6,7,8,7.849999904632568,9.25,7.75,7,8,7.25,,,,,,,,,,,,,Europe
Montenegro,2017,4,10,7,9,8,6,7,8,7.550000190734863,9,7.5,7,7,7.25,,,,,,,,,,,,,Europe
Montenegro,2019,4,10,6,9,8,6,6,8,7.35,9,7.25,6.75,6.5,7.25,,,,,,,,,,,,,Europe
Montenegro,2021,4,10,6,8,8,6,6,8,7.1,8.75,7,6.5,6,7.25,,,,,,,,,,,,,Europe
Morocco,2005,2,7,4,2,6,5,4,6,4.483333110809326,6.75,4.25,4.75,2,4.6666667,,,,,,,,,,,,,Africa
Morocco,2007,2,7,5,2,5,5,3,6,4.400000095367432,6.75,4.25,4,2,5,,,,,,,,,,,,,Africa
Morocco,2009,2,7,3,2,4,5,3,6,4.050000190734863,6.75,3.5,4,2,4,,,,,,,,,,,,,Africa
Morocco,2011,1,7,3,2,4,4,2,6,3.900000095367432,6.75,3.25,3.5,2,4,,,,,,,,,,,,,Africa
Morocco,2013,2,7,4,2,4,4,2,6,4,6.75,3.5,3.75,2,4,,,,,,,,,,,,,Africa
Morocco,2015,1,7,4,2,4,4,2,5,3.833333253860474,6.75,3.5,3.25,2,3.6666667,,,,,,,,,,,,,Africa
Morocco,2017,1,7,3,2,4,3,2,5,3.799999952316284,6.75,3,3.25,2,4,,,,,,,,,,,,,Africa
Morocco,2019,1,7,3,2,3,3,2,5,3.683333333333334,6.75,2.75,3.25,2,3.666666666666667,,,,,,,,,,,,,Africa
Morocco,2021,1,7,3,2,3,2,2,4,3.583333333333333,6.75,2.5,3,2,3.666666666666667,,,,,,,,,,,,,Africa
Mozambique,2005,4,7.5,7,9,9,7,5,7,6.949999809265137,8.5,8,5.75,7,5.5,,,,,,,,,,,,,Africa
Mozambique,2007,4,7,8,8,7,7,4,6,6.550000190734863,8.25,7.5,4.75,7,5.25,,,,,,,,,,,,,Africa
Mozambique,2009,4,6.5,7,8,7,6,5,6,6.349999904632568,7.75,7,5.25,6.5,5.25,,,,,,,,,,,,,Africa
Mozambique,2011,4,6.5,7,7,7,7,4,6,6.150000095367432,7.75,7,4.75,6,5.25,,,,,,,,,,,,,Africa
Mozambique,2013,4,6,7,7,7,7,4,6,6.099999904632568,7.5,7,4.5,6,5.5,,,,,,,,,,,,,Africa
Mozambique,2015,3,6,7,6,6,6,4,5,5.599999904632568,7.5,6.25,4.25,5.5,4.5,,,,,,,,,,,,,Africa
Mozambique,2017,2,5,6,3,5,5,3,3,4.483333110809326,7,4.75,3,3,4.6666667,,,,,,,,,,,,,Africa
Mozambique,2019,2,5,6,5,4,4,3,3,4.483333333333333,7,4.75,3,3,4.666666666666667,,,,,,,,,,,,,Africa
Mozambique,2021,2,5,3,3,4,4,2,3,4.183333333333334,7,3.5,2.75,3,4.666666666666667,,,,,,,,,,,,,Africa
Myanmar,2005,1,3.5,1,1,1,1,1,1,1.649999976158142,4.25,1,1,1,1,,,,,,,,,,,,,Asia
Myanmar,2007,1,3.5,1,1,1,1,1,1,1.700000047683716,4.5,1,1,1,1,,,,,,,,,,,,,Asia
Myanmar,2009,1,3,1,1,1,1,1,1,1.716666698455811,4.25,1,1,1,1.3333333,,,,,,,,,,,,,Asia
Myanmar,2011,1,3,2,2,2,1,1,1,1.933333396911621,4.25,1.75,1,1,1.6666667,,,,,,,,,,,,,Asia
Myanmar,2013,1,3,4,3,4,5,4,1,3,4,4,2,2,3,,,,,,,,,,,,,Asia
Myanmar,2015,1,3.5,4,3,4,5,4,2,3.200000047683716,4.25,4,2.75,2,3,,,,,,,,,,,,,Asia
