Entity,Year,below 1.25$ a day (World Bank (2017)),1.25 - 1.9$ a day (World Bank (2017)),1.9 - 3.10$ a day (World Bank (2017)),3.10 - 10$ a day (World Bank (2017)),above 10$ a day (World Bank (2017))
Serbia,2010,0.0000000,0.0072900,0.1129950,2.8627830,4.3069320
Serbia,2011,0.0014460,0.0079530,0.0954360,2.7727051,4.3524599
Serbia,2012,0.0028800,0.0086400,0.0907200,2.8799999,4.2177601
Serbia,2013,0.0042960,0.0093080,0.0816240,2.8940721,4.1707001
Seychelles,1981,0.0006720,0.0011280,0.0034800,0.0330840,0.0216360
Seychelles,1984,0.0006720,0.0011280,0.0034020,0.0329940,0.0218040
Seychelles,1987,0.0005320,0.0011270,0.0032060,0.0358960,0.0292390
Seychelles,1990,0.0000840,0.0008680,0.0020860,0.0289800,0.0379820
Seychelles,1993,0.0000840,0.0007000,0.0014210,0.0257390,0.0420560
Seychelles,1996,0.0000960,0.0009920,0.0017040,0.0306240,0.0465840
Seychelles,1999,0.0000240,0.0004400,0.0014320,0.0227840,0.0553200
Seychelles,2002,0.0000160,0.0005120,0.0014320,0.0275600,0.0504800
Seychelles,2005,0.0000080,0.0004240,0.0014320,0.0313520,0.0467840
Seychelles,2008,0.0000000,0.0003330,0.0005400,0.0321390,0.0569880
Seychelles,2010,0.0006390,0.0006480,0.0019620,0.0284760,0.0582750
Seychelles,2011,0.0006390,0.0004770,0.0017730,0.0231840,0.0639270
Seychelles,2012,0.0005850,0.0004500,0.0011790,0.0207900,0.0669960
Seychelles,2013,0.0005850,0.0003690,0.0012600,0.0190170,0.0687690
Sierra Leone,1981,1.7933100,0.3211950,0.4336650,0.7921200,0.1097099
Sierra Leone,1984,1.9273300,0.3455801,0.4654601,0.8458197,0.1158101
Sierra Leone,1987,2.1483932,0.3852680,0.5122130,0.8757188,0.1084071
Sierra Leone,1990,2.3618798,0.4404821,0.5654721,0.8525181,0.0896478
Sierra Leone,1993,2.2653360,0.6107268,0.6615851,0.7141674,0.0581847
Sierra Leone,1996,2.1237359,0.7472880,0.7096241,0.6561241,0.0432279
Sierra Leone,1999,2.1778200,0.9035401,0.7339320,0.5896318,0.0350761
Sierra Leone,2002,1.8614880,1.2008160,1.0177922,0.8308001,0.0491037
Sierra Leone,2005,1.7064899,1.5327281,1.3300998,1.0250263,0.0656559
Sierra Leone,2008,1.6473899,1.7325361,1.5807540,1.1556411,0.0536789
Sierra Leone,2010,1.5781779,1.8520823,1.7422619,1.2441959,0.0432820
Sierra Leone,2011,1.5374861,1.9215269,1.8263431,1.2863059,0.0383381
Sierra Leone,2012,1.0913240,1.9010161,2.0330305,1.6830225,0.0616069
Sierra Leone,2013,0.6241840,1.5881399,2.3479559,2.2400041,0.1197161
Slovakia,1981,0.0000000,0.0000000,0.0000000,0.1852380,4.8347621
Slovakia,1984,0.0000000,0.0000000,0.0000000,0.1641600,4.9658399
Slovakia,1987,0.0000000,0.0000000,0.0000000,0.1451160,5.0748839
Slovakia,1990,0.0000000,0.0000000,0.0000000,0.2453900,5.0546098
Slovakia,1993,0.0005330,0.0106600,0.0234520,0.6278740,4.6674809
Slovakia,1996,0.0000000,0.0279240,0.0767910,1.0799069,4.1853781
Slovakia,1999,0.0016200,0.0162000,0.0604800,1.1242800,4.1974201
Slovakia,2002,0.0026900,0.0059180,0.0441160,1.1405600,4.1867161
Slovakia,2005,0.0000000,0.0026850,0.0080550,1.5626700,3.7965899
Slovakia,2008,0.0000000,0.0000000,0.0000000,0.8188360,4.5611639
Slovakia,2010,0.0145530,0.0080850,0.0048510,0.2651880,5.0973229
Slovakia,2011,0.0129600,0.0032400,0.0086400,0.2046600,5.1704998
Slovakia,2012,0.0091970,0.0037870,0.0097380,0.2840250,5.1032529
Slovakia,2013,0.0129840,0.0000000,0.0265090,0.5004250,4.8700819
Slovenia,1981,0.0003820,0.0001910,0.0011460,0.3273740,1.5809070
Slovenia,1984,0.0003860,0.0001930,0.0007720,0.2344950,1.6941540
Slovenia,1987,0.0003980,0.0000000,0.0007960,0.1629810,1.8258250
Slovenia,1990,0.0004000,0.0002000,0.0008000,0.1428000,1.8558000
Slovenia,1993,0.0005970,0.0003980,0.0009950,0.1958160,1.7921940
Slovenia,1996,0.0003980,0.0007960,0.0009950,0.0998980,1.8879130
Slovenia,1999,0.0001980,0.0001980,0.0011880,0.1370160,1.8414000
Slovenia,2002,0.0000000,0.0000000,0.0025870,0.1663640,1.8210490
Slovenia,2005,0.0016000,0.0004000,0.0016000,0.0358000,1.9606000
Slovenia,2008,0.0000000,0.0000000,0.0000000,0.0232300,1.9967700
Slovenia,2010,0.0002050,0.0000000,0.0000000,0.0293150,2.0204799
Slovenia,2011,0.0000000,0.0000000,0.0002050,0.0278800,2.0219150
Slovenia,2012,0.0000000,0.0006180,0.0004120,0.0383160,2.0206540
Slovenia,2013,0.0000000,0.0000000,0.0000000,0.0515000,2.0085001
Solomon Islands,1981,0.0762240,0.0556800,0.0491520,0.0525360,0.0064080
Solomon Islands,1984,0.0710580,0.0575640,0.0583440,0.0649220,0.0081120
Solomon Islands,1987,0.0698610,0.0594790,0.0682370,0.0810260,0.0113970
Solomon Islands,1990,0.0615660,0.0623720,0.0768800,0.0947050,0.0144770
Solomon Islands,1993,0.0522920,0.0587520,0.0879240,0.1209040,0.0201280
Solomon Islands,1996,0.0438820,0.0590150,0.0973470,0.1397120,0.0300440
Solomon Islands,1999,0.0598000,0.0680800,0.1041200,0.1436000,0.0244000
Solomon Islands,2002,0.1246520,0.0969760,0.1003640,0.1048080,0.0132000
Solomon Islands,2005,0.1175470,0.0967730,0.1112490,0.1269940,0.0174370
Solomon Islands,2008,0.0844500,0.0982500,0.1378000,0.1599500,0.0195500
Solomon Islands,2010,0.0788110,0.1031910,0.1566150,0.1736280,0.0177550
Solomon Islands,2011,0.0622620,0.0959040,0.1634040,0.1983960,0.0200340
Solomon Islands,2012,0.0547250,0.0936650,0.1689600,0.2129050,0.0197450
Solomon Islands,2013,0.0482160,0.0925680,0.1765120,0.2237200,0.0189840
South Africa,1981,2.3237569,4.2298937,5.2113008,10.7626650,7.3023834
South Africa,1984,3.0235801,4.6142602,5.6285601,11.4245600,7.5090399
South Africa,1987,3.9043181,4.9898081,6.0201616,11.9714050,7.5743074
South Africa,1990,4.2161341,5.3308706,6.4235344,12.7661290,8.0533323
South Africa,1993,5.7845201,5.8201780,6.8859558,13.2568510,7.8724947
South Africa,1996,7.9945741,6.2766261,8.0410042,12.2788910,7.6189051
South Africa,1999,8.4744682,6.4841175,7.9437065,13.8572600,7.4704480
South Africa,2002,7.7319956,6.9248600,8.3144178,14.7302300,8.1584959
South Africa,2005,6.1036019,7.2795691,9.7457676,15.1542610,9.3268003
South Africa,2008,3.2610481,5.6448841,9.5502100,18.6841240,12.4197340
South Africa,2010,3.1862500,5.5772123,9.4160061,19.3774970,13.4230350
South Africa,2011,3.0779350,5.4885530,9.3734760,19.6315350,14.1585010
South Africa,2012,3.0560820,5.4610405,9.5620708,19.9590490,14.4717580
South Africa,2013,2.9853601,5.5282469,9.6864262,20.2631320,14.8468350
South Asia,1981,224.0300000,280.3200100,270.5099800,139.8599900,6.5500488
South Asia,1984,216.3999900,300.6499900,302.5800200,161.3399700,7.8500366
South Asia,1987,188.7599900,321.3400300,344.1199600,193.9300500,11.3699950
South Asia,1990,170.8500100,334.8899800,383.1600300,231.6300000,12.2999270
South Asia,1993,171.3400000,370.5400100,410.4500100,244.7399300,11.3400880
South Asia,1996,148.5000000,365.0399800,456.0100100,299.3800700,15.8898930
South Asia,2002,149.5300000,406.4800100,506.5100100,350.8199500,24.1099850
South Asia,2005,122.8500000,385.8400000,542.4800400,428.3299600,33.0200200
South Asia,2008,103.7700000,361.2400200,577.9599600,502.6700400,38.6099850
South Asia,2010,81.1299970,319.4700000,606.9499500,578.6599700,44.5200200
South Asia,2011,53.8899990,274.1099900,609.2899800,661.4199800,55.0500490
South Asia,2012,43.0200000,250.6299900,600.4899900,720.2099600,62.2600100
South Asia,2013,32.0299990,217.0600000,595.5500500,783.5499300,71.1201170
South Korea,1981,0.3910720,0.6427520,1.8082240,22.8486710,13.0292810
South Korea,1984,0.2707470,0.4041000,1.2163409,19.3927590,19.1260530
South Korea,1987,0.2788540,0.1415080,0.8282380,14.4338160,25.9375840
South Korea,1990,0.1414710,0.1457580,0.4287000,9.1484585,33.0056110
South Korea,1993,0.1458270,0.1502460,0.1502460,6.4782538,37.2654270
South Korea,1996,0.1502160,0.0000000,0.1547680,3.9465837,41.2684330
South Korea,1999,0.1538460,0.0000000,0.1585080,3.8834462,42.4241980
South Korea,2002,0.1572120,0.0000000,0.1619760,2.3820000,44.9388120
South Korea,2005,0.1589940,0.0000000,0.1638120,2.2500057,45.6071890
South Korea,2008,0.1667700,0.0000000,0.1618650,1.9620001,46.7593650
South Korea,2010,0.1635150,0.0000000,0.1684700,1.9820001,47.2360150
South Korea,2011,0.1697960,0.0000000,0.1648020,1.8327981,47.7726020
South Korea,2012,0.0000000,0.1706800,0.1656600,1.8473599,48.0163000
South Korea,2013,0.0000000,0.1714620,0.1664190,1.6894051,48.4027140
South Sudan,1981,1.5680050,0.8269252,1.0238349,1.3148351,0.1163999
South Sudan,1984,1.6763321,0.9118480,1.1241159,1.4672561,0.1404479
South Sudan,1987,1.7423910,0.9644669,1.1969371,1.6119812,0.1542238
South Sudan,1990,1.7350390,0.9866700,1.2151618,1.6675303,0.1655989
South Sudan,1993,1.6096679,0.9497701,1.1528997,1.6107662,0.1668961
South Sudan,1996,1.6043299,0.9553310,1.1794901,1.6753230,0.1755260
South Sudan,1999,1.8069789,1.0788031,1.3371260,1.9768438,0.2102481
South Sudan,2002,1.9967920,1.2155958,1.5051963,2.2740836,0.2483323
South Sudan,2005,2.1872668,1.3616691,1.6779594,2.5903339,0.2927707
South Sudan,2008,2.4566782,1.5186400,1.9251540,3.0039439,0.3555839
South Sudan,2010,2.6181998,1.6494660,2.0663643,3.3210859,0.4148839
South Sudan,2011,2.9845200,1.7629151,2.1913648,3.1778450,0.3333551
South Sudan,2012,5.9748044,1.9356980,1.6814280,1.1815434,0.0465263
South Sudan,2013,5.7107439,2.0582380,1.8860664,1.4634619,0.0614898
Spain,1981,0.3398400,0.1397120,0.2492161,6.4569602,30.5742720
Spain,1984,0.3449700,0.1418210,0.2683100,6.7384138,30.8364850
Spain,1987,0.3249120,0.1353800,0.2127400,5.1367040,32.8702660
Spain,1990,0.3031860,0.1127230,0.1515930,3.7470679,34.5554310
Spain,1993,0.3030720,0.1102080,0.1574400,3.6211202,35.1681590
Spain,1996,0.3031640,0.1037140,0.1635490,3.3028920,36.0166820
Spain,1999,0.2827300,0.0888580,0.1898330,2.4435952,37.3849830
Spain,2002,0.2692950,0.0952890,0.1657200,2.0715001,38.8281970
Spain,2005,0.2575350,0.0698400,0.1222200,2.0035350,41.1968690
Spain,2008,0.1975850,0.0275700,0.1746100,1.6633899,43.8868450
Spain,2010,0.2887960,0.0279480,0.1723460,2.1846020,43.9063070
Spain,2011,0.4533780,0.0794580,0.2196780,2.5052643,43.4822240
Spain,2012,0.3133590,0.1262790,0.2572350,2.7594299,43.3136980
Spain,2013,0.4615380,0.1165501,0.2330999,3.2680619,42.5407490
Sri Lanka,1981,0.7825950,2.6626048,5.0727596,5.9593058,0.3727346
Sri Lanka,1984,0.4113120,2.0331903,4.8640757,7.7074265,0.5639954
Sri Lanka,1987,0.2843160,1.6438041,4.9853339,8.7353640,0.6911820
Sri Lanka,1990,0.2425360,1.4774199,5.6329842,9.0216560,0.7054043
Sri Lanka,1993,0.2180790,1.3208851,5.3775091,9.8064632,1.0070634
Sri Lanka,1996,0.2950020,1.5332820,5.5667973,9.6203442,1.1945753
Sri Lanka,1999,0.2019770,1.3063650,4.8604193,10.4138600,1.7473786
Sri Lanka,2002,0.1685660,1.3939841,4.8581095,10.3526040,2.1667361
Sri Lanka,2005,0.0987870,0.9103900,4.0599518,11.6626770,2.6381941
Sri Lanka,2008,0.0535140,0.4816260,3.0839920,13.1109300,3.0899374
Sri Lanka,2010,0.0503000,0.4164840,2.7423561,13.8465830,3.0642767
Sri Lanka,2011,0.0385130,0.3668870,2.5114532,13.9092730,3.4438739
Sri Lanka,2012,0.0367740,0.3820410,2.6497707,13.8474540,3.5139596
Sri Lanka,2013,0.0308850,0.3067910,2.3802040,13.9291340,3.9429853
Sub-Saharan Africa,1990,178.4500000,99.6100010,99.3699950,112.4400000,21.5400090
Sub-Saharan Africa,1993,220.1700000,108.0000200,100.0199900,107.9600200,19.6199950
Sub-Saharan Africa,1996,233.7500000,116.5400100,112.9400000,116.7900100,22.6799930
Sub-Saharan Africa,1999,246.8200100,128.8100000,128.0100100,126.0299700,22.6900020
Sub-Saharan Africa,2002,254.9700000,141.3400000,147.0600000,139.2800300,23.2799680
Sub-Saharan Africa,2005,229.9200000,154.7800100,176.1599700,177.0600000,26.9500120
Sub-Saharan Africa,2008,223.8600000,165.7899900,193.7500300,211.2699600,35.4400020
Sub-Saharan Africa,2010,226.9600100,173.5800000,205.8899800,230.7600100,39.8300170
Sub-Saharan Africa,2011,222.5700100,175.8599900,214.9000200,244.9400000,43.1900020
Sub-Saharan Africa,2012,219.0800000,175.9699900,222.1400100,262.4299900,46.9299930
Sub-Saharan Africa,2013,214.6700000,175.5900100,229.2199700,282.1900000,50.6100460
Sudan,1981,3.0811501,3.3982830,4.3752327,4.0130100,0.1623242
Sudan,1984,4.0167260,3.9600821,4.7447677,3.8118086,0.1266157
Sudan,1987,4.0937099,4.2620707,5.2777195,4.5127802,0.1537197
Sudan,1990,4.9931698,4.9004803,5.6440144,4.4733009,0.1390347
Sudan,1993,4.5147619,5.0354366,6.6064730,6.1353893,0.2479392
Sudan,1996,4.4324522,5.3992624,7.4022942,7.2510738,0.3049174
Sudan,1999,3.8770769,5.1969328,8.1133890,8.9542656,0.4683355
Sudan,2002,3.1834800,4.9759798,8.5953960,11.2769760,0.6481683
Sudan,2005,2.6397140,4.7106838,8.7351656,13.9002270,0.9242098
Sudan,2008,1.6117440,3.4113603,7.9631352,18.0752640,1.8984976
Sudan,2010,1.6472809,3.3495862,8.1985760,19.1208420,2.0737159
Sudan,2011,1.3364600,2.8241510,7.7620182,20.6096190,2.6377506
Sudan,2012,1.0185170,2.0802219,6.7049370,22.4073720,3.7789519
Sudan,2013,1.0023201,2.0267498,6.6366854,23.0865250,4.0977187
Suriname,1981,0.0582840,0.0124200,0.0370080,0.1536840,0.0986040
Suriname,1984,0.0623820,0.0157990,0.0449920,0.1576940,0.0891330
Suriname,1987,0.0715540,0.0276260,0.0634600,0.1477060,0.0696540
Suriname,1990,0.0730620,0.0147190,0.0764240,0.1635900,0.0822050
Suriname,1993,0.0809690,0.0301000,0.0729710,0.1659370,0.0800230
Suriname,1996,0.0847350,0.0315000,0.0763650,0.1728000,0.0846000
Suriname,1999,0.0885010,0.0213850,0.0816860,0.1900680,0.0883600
Suriname,2002,0.0855360,0.0172320,0.0894720,0.1915200,0.0962400
Suriname,2005,0.0843000,0.0200500,0.0589500,0.2162500,0.1204500
Suriname,2008,0.0841880,0.0165360,0.0548600,0.2185040,0.1459120
Suriname,2010,0.0843760,0.0154230,0.0572930,0.2147030,0.1582050
Suriname,2011,0.0843760,0.0154230,0.0413400,0.2176710,0.1711900
Suriname,2012,0.0859680,0.0102600,0.0447120,0.2246400,0.1744200
Suriname,2013,0.0831060,0.0131220,0.0432540,0.2251800,0.1753380
Swaziland,1981,0.5126780,0.0513980,0.0326740,0.0222580,0.0009920
Swaziland,1984,0.5634480,0.0559640,0.0354280,0.0241400,0.0010200
Swaziland,1987,0.6024480,0.0771540,0.0512819,0.0366520,0.0024640
Swaziland,1990,0.6001080,0.1103380,0.0804100,0.0629520,0.0061920
Swaziland,1993,0.6388480,0.1189560,0.0870320,0.0684480,0.0067160
Swaziland,1996,0.4827480,0.1647380,0.1523900,0.1537620,0.0263620
Swaziland,1999,0.3166800,0.2123100,0.2185050,0.2418150,0.0606900
Swaziland,2002,0.2739960,0.2387880,0.2309040,0.2648161,0.0714960
Swaziland,2005,0.2665110,0.2325450,0.2345430,0.2992559,0.0771451
Swaziland,2008,0.2708600,0.2239960,0.2456880,0.3348920,0.0845640
Swaziland,2010,0.2748000,0.2212800,0.2538000,0.3603600,0.0897600
Swaziland,2011,0.2810550,0.2253360,0.2578080,0.3718291,0.0939719
Swaziland,2012,0.2766250,0.2241250,0.2620000,0.3878750,0.0993750
Swaziland,2013,0.2609850,0.2239010,0.2655570,0.4103370,0.1092201
Sweden,1981,0.0299520,0.0074880,0.0158080,0.1763840,8.0903683
Sweden,1984,0.0300240,0.0075060,0.0158460,0.1768080,8.1098156
Sweden,1987,0.0285600,0.0084000,0.0134400,0.1411200,8.2084799
Sweden,1990,0.0291040,0.0068480,0.0154080,0.1378160,8.3708239
Sweden,1993,0.0296480,0.0087200,0.0165680,0.1552160,8.5098476
Sweden,1996,0.0300560,0.0088400,0.0141440,0.1502800,8.6366796
Sweden,1999,0.0301240,0.0062020,0.0132900,0.1284700,8.6819143
Sweden,2002,0.0303280,0.0053520,0.0142720,0.0972280,8.7728195
Sweden,2005,0.0722400,0.0216720,0.0099330,0.1255170,8.8006382
Sweden,2008,0.0350360,0.0036880,0.0138300,0.0737600,9.0936861
Sweden,2010,0.0206360,0.0103180,0.0093800,0.0750400,9.2646255
Sweden,2011,0.0302400,0.0047250,0.0141750,0.0859950,9.3148651
Sweden,2012,0.0266560,0.0095200,0.0038080,0.0999600,9.3800564
Sweden,2013,0.0470400,0.0000000,0.0000000,0.0940800,9.4588804
Switzerland,1981,0.0012700,0.0031750,0.0038100,0.1041400,6.2376051
Switzerland,1984,0.0012880,0.0032200,0.0038640,0.1030400,6.3285880
Switzerland,1987,0.0013100,0.0032750,0.0039300,0.0910450,6.4504399
Switzerland,1990,0.0013440,0.0026880,0.0047040,0.0887040,6.6225600
Switzerland,1993,0.0013880,0.0027760,0.0048580,0.0929960,6.8379822
Switzerland,1996,0.0014140,0.0028280,0.0049490,0.0933240,6.9674850
Switzerland,1999,0.0014280,0.0028560,0.0042840,0.0799680,7.0514641
Switzerland,2002,0.0014560,0.0029120,0.0036400,0.0720720,7.1999202
Switzerland,2005,0.0014880,0.0029760,0.0022320,0.0729120,7.3603921
Switzerland,2008,0.0030600,0.0022950,0.0061200,0.0543150,7.5842099
Switzerland,2010,0.0015640,0.0031280,0.0039100,0.0555220,7.7558761
Switzerland,2011,0.0000000,0.0000000,0.0007910,0.0387590,7.8704500
Switzerland,2012,0.0000000,0.0008000,0.0000000,0.0152000,7.9840002
Switzerland,2013,0.0000000,0.0000000,0.0000000,0.0194160,8.0705843
Syria,1981,0.0388500,0.3135750,1.6918250,6.0300756,1.1756744
Syria,1984,0.0720300,0.5710950,2.3358300,6.3201180,0.9909268
Syria,1987,0.1192800,0.8292800,2.8661280,6.6262884,0.9190239
Syria,1990,0.1232550,0.8553150,3.0975599,7.3405199,1.0333502
Syria,1993,0.0569520,0.4623960,2.4869041,8.8316278,1.7221198
Syria,1996,0.0324720,0.3380040,2.1402001,9.9644756,2.2848480
Syria,1999,0.0480600,0.4341420,2.5599959,10.6805330,2.2972684
Syria,2002,0.0153810,0.3212920,2.3003139,11.6058200,2.8471935
Syria,2005,0.0091450,0.2450860,2.0192161,12.5396230,3.4769297
Syria,2008,0.0101650,0.1972010,1.8967891,13.9748420,4.2510033
Syria,2010,0.0105100,0.1576500,1.7593741,14.3987010,4.6937652
Syria,2011,0.0104300,0.1397620,1.6145641,14.2578100,4.8374343
Syria,2012,0.0081680,0.1286460,1.4600300,13.9019370,4.9212198
Syria,2013,0.0059430,0.1109360,1.3371750,13.4054270,4.9505191
Tajikistan,1981,0.0132660,0.0277380,0.0852240,2.2383358,1.6554360
Tajikistan,1984,0.0145200,0.0303600,0.0932800,2.4274800,1.8343600
Tajikistan,1987,0.0159720,0.0363000,0.1205160,2.8067160,1.8604962
Tajikistan,1990,0.0195360,0.0406560,0.1409760,3.1584961,1.9203358
Tajikistan,1993,0.4863300,0.9335300,2.0839520,2.0420268,0.0441612
Tajikistan,1996,2.5336349,1.8948152,1.0840049,0.3322802,0.0052649
Tajikistan,1999,1.3943020,1.9277049,1.9362590,0.8437910,0.0079430
Tajikistan,2002,0.7423950,1.3783650,2.2658854,1.9911146,0.0722401
Tajikistan,2005,0.2692050,0.6226649,1.9419751,3.7517447,0.2644101
Tajikistan,2008,0.1864050,0.3618450,1.4342220,4.9357119,0.3918162
Tajikistan,2010,0.1803040,0.7311480,1.9268079,4.3318796,0.4698602
Tajikistan,2011,0.2916860,1.1597059,2.4734662,3.5854697,0.3096722
Tajikistan,2012,0.3976000,1.5599999,3.1096001,2.8127999,0.1199999
Tajikistan,2013,0.4122720,1.4331361,3.1296682,3.0707717,0.1341521
Tanzania,1981,9.3932161,4.8797674,3.3971367,1.5693913,0.0404885
Tanzania,1984,10.1298460,5.3750620,3.8042488,1.8142700,0.0465736
Tanzania,1987,10.7601600,6.0807190,4.1644001,2.1390400,0.0556805
Tanzania,1990,10.9172480,7.0473289,4.6235352,2.7980537,0.0738344
Tanzania,1993,14.3339800,6.7954092,4.7010498,2.2604465,0.0591148
Tanzania,1996,18.3627610,6.3961563,4.1038914,1.8978958,0.0492960
Tanzania,1999,22.2044300,5.9089756,3.5753460,1.5646286,0.0366202
Tanzania,2002,21.0376850,7.5867119,4.8026314,2.5926971,0.0902742
Tanzania,2005,14.4319420,10.3648300,8.5283241,5.7302132,0.3546907
Tanzania,2008,12.0982910,11.3713570,10.8001920,8.2991867,0.7009730
Tanzania,2010,11.5157790,12.4931010,12.2441600,9.0955276,0.7514321
Tanzania,2011,10.8412030,12.9200120,13.3861960,9.6234131,0.7991756
Tanzania,2012,10.4491320,13.5019080,14.2135680,10.0908470,0.8245450
Tanzania,2013,9.6773043,13.5765830,15.0755310,11.3636130,0.9469687
Thailand,1981,3.0502541,6.4147186,10.6154640,22.7971460,5.4624176
Thailand,1984,2.0750661,6.8794055,11.6786350,24.6912420,5.7856517
Thailand,1987,1.0144479,7.2953920,12.8101030,26.7263850,6.1136713
Thailand,1990,0.8034360,4.4981103,14.1110530,28.7030320,8.4643688
Thailand,1993,0.3326520,2.5269878,10.4055880,33.1076280,11.9871440
Thailand,1996,0.1082700,1.2451050,7.0255198,36.8899960,14.8811090
Thailand,1999,0.0685410,1.5141330,9.1097221,36.9809880,14.6366190
Thailand,2002,0.1345470,0.5958510,6.1571269,39.0442580,18.1382180
Thailand,2005,0.0588870,0.3598650,3.7164237,36.3921660,24.9026570
Thailand,2008,0.0066550,0.0931700,1.8767099,35.0651930,29.5082700
Thailand,2010,0.0067210,0.0873730,1.3105949,33.2353440,32.5699650
Thailand,2011,0.0067530,0.0202590,0.7630890,32.3198590,34.4200400
Thailand,2012,0.0135680,0.0271360,0.7937279,30.3312630,36.6743050
Thailand,2013,0.0000000,0.0272560,0.5996320,29.2184310,38.2946820
Timor,1981,0.5882890,0.0015930,0.0001180,0.0000000,0.0000000
Timor,1984,0.6435650,0.0045500,0.0018200,0.0000650,0.0000000
Timor,1987,0.6798400,0.0135100,0.0050400,0.0016100,0.0000000
Timor,1990,0.6867000,0.0437250,0.0144750,0.0051000,0.0000000
Timor,1993,0.6601820,0.1027540,0.0488870,0.0180940,0.0000830
Timor,1996,0.5023920,0.2105840,0.1144880,0.0505120,0.0020240
Timor,1999,0.2717600,0.2342640,0.2145700,0.1335580,0.0058480
Timor,2002,0.1571360,0.2317480,0.2776561,0.2408560,0.0126040
Timor,2005,0.1611950,0.2960220,0.3338230,0.2302050,0.0087550
Timor,2008,0.1450440,0.3256200,0.3828600,0.2203199,0.0061560
Timor,2010,0.0798090,0.2683980,0.4261290,0.3223440,0.0133201
Timor,2011,0.0631670,0.2480350,0.4411520,0.3619390,0.0157070
Timor,2012,0.0242440,0.1598480,0.4428880,0.5062240,0.0267960
Timor,2013,0.0310340,0.1774720,0.4501700,0.4957179,0.0256061
Togo,1981,0.4802290,0.6179190,0.7297570,0.8651991,0.1168960
Togo,1984,0.7746380,0.7174900,0.7702419,0.7950480,0.0825821
Togo,1987,0.9004650,0.8092040,0.8199610,0.8560491,0.0843210
Togo,1990,0.9516690,0.8773850,0.9145271,0.9501531,0.0962658
Togo,1993,1.6341500,0.9248679,0.7539420,0.6991322,0.0479079
Togo,1996,1.2548800,1.0366399,0.9966002,1.0159600,0.0959200
Togo,1999,1.2635280,1.1278049,1.1316690,1.1910779,0.1159201
Togo,2002,1.7104501,1.2484499,1.0867500,1.1145749,0.0897751
Togo,2005,1.8460000,1.3495681,1.1791682,1.2075677,0.0976960
Togo,2008,2.0839279,1.3681362,1.2547922,1.3385677,0.1145760
Togo,2010,2.2483499,1.3494000,1.3156002,1.4520998,0.1345501
Togo,2011,2.2618480,1.3573761,1.3600478,1.5397401,0.1609880
Togo,2012,2.2411621,1.4001257,1.4268804,1.6319938,0.1598381
Togo,2013,2.2098560,1.4629121,1.4967041,1.7135358,0.1569920
Tonga,1981,0.0027270,0.0034650,0.0139770,0.0545940,0.0152370
Tonga,1984,0.0019620,0.0027090,0.0127080,0.0544140,0.0182070
Tonga,1987,0.0016560,0.0024570,0.0086310,0.0548010,0.0224550
Tonga,1990,0.0020200,0.0026900,0.0119000,0.0611200,0.0222700
Tonga,1993,0.0015600,0.0025300,0.0089300,0.0601100,0.0268700
Tonga,1996,0.0014600,0.0017400,0.0071300,0.0583000,0.0313700
Tonga,1999,0.0012900,0.0018600,0.0056700,0.0570800,0.0341000
Tonga,2002,0.0007800,0.0014400,0.0049800,0.0546400,0.0381600
Tonga,2005,0.0004900,0.0012600,0.0056000,0.0553600,0.0372900
Tonga,2008,0.0004800,0.0009700,0.0070800,0.0589700,0.0325000
Tonga,2010,0.0002400,0.0008700,0.0062900,0.0576600,0.0349400
Tonga,2011,0.0002400,0.0007400,0.0051700,0.0570200,0.0368300
Tonga,2012,0.0002400,0.0007400,0.0051700,0.0569000,0.0369500
Tonga,2013,0.0002640,0.0009570,0.0072050,0.0634810,0.0380930
Trinidad and Tobago,1981,0.0000000,0.0000000,0.0345400,0.3412200,0.7242400
Trinidad and Tobago,1984,0.0000000,0.0000000,0.0704120,0.4286200,0.6609680
Trinidad and Tobago,1987,0.0000000,0.0052800,0.0824400,0.4700400,0.6422400
Trinidad and Tobago,1990,0.0079300,0.0389180,0.1176080,0.6129280,0.4426160
Trinidad and Tobago,1993,0.0093000,0.0255440,0.0974640,0.6291760,0.4785160
Trinidad and Tobago,1996,0.0099540,0.0274680,0.1025640,0.6462541,0.4737600
Trinidad and Tobago,1999,0.0031500,0.0060480,0.0332640,0.4354560,0.7820820
Trinidad and Tobago,2002,0.0021760,0.0029440,0.0166400,0.3393280,0.9189120
Trinidad and Tobago,2005,0.0046800,0.0107900,0.0546000,0.5327400,0.6971900
Trinidad and Tobago,2008,0.0027720,0.0044880,0.0253440,0.4045800,0.8828160
Trinidad and Tobago,2010,0.0027930,0.0049210,0.0269990,0.4168220,0.8784650
Trinidad and Tobago,2011,0.0018620,0.0023940,0.0121030,0.3035060,1.0101349
Trinidad and Tobago,2012,0.0014740,0.0014740,0.0069680,0.2311500,1.0989339
Trinidad and Tobago,2013,0.0027000,0.0040500,0.0232200,0.3966300,0.9234000
Tunisia,1981,0.2875450,0.6936450,1.3866351,3.4380951,0.7440799
Tunisia,1984,0.2730790,0.7072960,1.4652150,3.8124108,0.8719991
Tunisia,1987,0.2799160,0.7067109,1.5195440,4.2264242,0.9574050
Tunisia,1990,0.2189180,0.5892680,1.4484799,4.8030281,1.1703057
Tunisia,1993,0.2344260,0.6804500,1.5549381,4.9817715,1.3284142
