Entity,Year,% global domestic CO2,% global domestic RPKs,% global international CO2,% global international RPKs,% global total CO2,% global total RPKs,Domestic RPKs (billions),Domestic aviation CO2 (Mt),International RPKs (billions),International aviation CO2 (Mt),Total RPKs (billions),Total aviation CO2 (Mt),Per capita total RPKs,Per capita domestic RPKs,Per capita international RPKs,Per capita aviation CO2,Per capita domestic aviation CO2,Per capita international aviation CO2,Inbound-outbound flight ratio,Per capita international RPKs - adjusted,Per capita international CO2 - adjusted,Per capita total RPKs - adjusted,Per capita aviation CO2 - adjusted
New Zealand,2018,0.0011062906916407959,0.0009011574125555071,0.0040664802595768035,0.004282966149192198,0.0051727709512176,0.005184123561747705,7.662227713,0.826176231,36.4165699188098,3.0368413651842525,44.0787976318098,3.8630175961842523,9293.442469283113,1615.4812804132405,7677.961188869872,0.8144671297036163,0.17418853700189754,0.6402785927017188,0.8241996744438416,6328.173112258999,0.5277174076581177,7943.65439267224,0.7019059446600152
Nigeria,2018,0.0005200760434616353,0.00022095437692310678,0.0010794796189076054,0.0010369308530700754,0.0015995556623692407,0.0012578852299931823,1.8786981348440002,0.388392010045076,8.816662003952473,0.8061537620529629,10.695360138796474,1.1945457720980388,54.6029850770777,9.591311081626097,45.011673995451595,0.006098510393413941,0.001982856383827568,0.004115654009586373,,,,,
Norway,2018,0.0014955449298273884,0.0010520259295745355,0.002130274433881834,0.0023280651885365673,0.003625819363709222,0.003380091118111103,8.945010183649885,1.1168707128714916,19.79472770987911,1.5908857555059361,28.739737893528993,2.707756468377428,5383.989863905768,1675.7231516766362,3708.2667122291323,0.5072604848964832,0.20923018225393247,0.2980303026425508,1.4258087201125176,5287.279014799273,0.42493420436552165,6963.002166475909,0.6341643866194542
Oman,2018,0.00012352294127695765,9.236166395080953e-05,0.0018716411226782955,0.0018519135958229465,0.001995164063955253,0.0019442752597737562,0.7853190699900002,0.09224674747545161,15.7461765040101,1.3977387862005408,16.5314955740001,1.4899855336759924,3423.3786651480846,162.62560985504248,3260.753055293042,0.30854949962228045,0.019102660483630483,0.28944683913865,1.4558887440243373,4747.2936702441075,0.4214023950953835,4909.91928009915,0.440505055579014
Pakistan,2018,0.0004443013206026646,0.0004264369730873866,0.0021697427138074807,0.002290920753907448,0.002614044034410145,0.0027173577269948347,3.625845104877,0.33180356054466137,19.478901515217,1.620360607820441,23.104746620094,1.9521641683651023,108.86756987812166,17.084668869692027,91.78290100842962,0.009198428898944072,0.0015634297102392774,0.007634999188704794,,,,,
Panama,2018,4.31686271969923e-05,1.4856522849364118e-05,0.0024997750786190623,0.0025996509228571074,0.0025429437058160542,0.0026145074457064716,0.126319841028,0.0322382661126424,22.10392664779288,1.8668282833855732,22.230246488820878,1.8990665494982155,5322.06044740744,30.24176227627484,5291.818685131166,0.45464844373909874,0.007718043120096337,0.4469304006190024,0.3815126050420168,2018.895531974411,0.1705095814126278,2049.137294250686,0.17822762453272412
Papua New Guinea,2018,0.00023193189357011748,0.00011785918858418785,0.00011901699469780676,0.00012380701420567895,0.00035094888826792424,0.0002416662027898668,1.0021156441919994,0.1732063906225736,1.0526879345312008,0.08888171332124672,2.0548035787232,0.2620881039438203,238.76406910564722,116.44383502114796,122.32023408449926,0.0304541138675134,0.020126236419076644,0.010327877448436756,,,,,
Peru,2018,0.0012636036393959137,0.0010245431760072458,0.002372263270186839,0.002649367503676686,0.0036358669095827526,0.003673910679683932,8.711333899041989,0.9436573046869354,22.526649424129044,1.771602655894952,31.237983323171033,2.7152599605818875,976.5226585129586,272.3227953059486,704.19986320701,0.0848810516296817,0.029499431200942058,0.055381620428739634,0.6965376782077393,490.50173771241833,0.03857538530881661,762.824533018367,0.06807481650975866
Philippines,2018,0.0023110927789132367,0.0018842425085132438,0.005202427304053667,0.005572669381097267,0.007513520082966903,0.007456911889610511,16.021057992300022,1.725920624661472,47.38246744943684,3.885164916049132,63.40352544173686,5.611085540710604,594.495367523388,150.21948216425557,444.2758853591325,0.05261165428088442,0.016182882717100375,0.03642877156378404,,,,,
Poland,2018,0.00014228959253115276,7.01650574646896e-05,0.0032678797002575555,0.0034730015163689427,0.003410169292788708,0.0035431665738336325,0.5965890534768998,0.1062616545146555,29.52972266027277,2.440447664000427,30.126311713749672,2.546709318515082,794.4283453865744,15.73200394169347,778.6963414448809,0.0671565138577892,0.0028021110309228285,0.06435440282686639,0.6523290184486801,507.9662200843174,0.04198024442890071,523.6982240260108,0.04478235545982354
Portugal,2018,0.000589858444801075,0.000513364762384505,0.0053226221550464895,0.0057478281131264,0.0059124805998475635,0.006261192875510904,4.364961830659,0.4405054028127943,48.871781160924385,3.9749262506867553,53.236742991583384,4.4154316534995495,5190.790073282311,425.6008025213534,4765.189270760959,0.4305218070884896,0.04295099481404,0.3875708122744496,0.1535895218089707,731.8831414254134,0.05952681572434707,1157.4839439467669,0.10247781053838707
Qatar,2018,0.0,0.0,0.00921137197719447,0.009494006893943877,0.00921137197719447,0.009494006893943877,0.0,0.0,80.72423498564858,6.879038791486574,80.72423498564858,6.879038791486574,29016.61933344665,0.0,29016.61933344665,2.472695467824074,0.0,2.472695467824074,,,,,
Rest of the World,2018,0.0015734857229892651,0.0006756465403584544,0.023220959591355506,0.024237112183560394,0.024794445314344493,0.024912758723919293,5.744787285330403,1.1750767804289808,206.0797259929641,17.341377831657667,211.82451327828858,18.516454612087387,,,,,,,,,,,
Romania,2018,0.00011474784745597843,6.481076683472554e-05,0.0015847921993668846,0.001730259665642777,0.0016995400468228633,0.0017950704324775026,0.5510633845129997,0.08569352055736601,14.711795493284688,1.1835204400474688,15.262858877797688,1.269213960604835,782.4699516967952,28.250968138675265,754.21898355812,0.06506787453116143,0.004393187765680612,0.060674686765480816,1.795136518771331,1353.9260405357754,0.10891934597772619,1382.1770086744507,0.1133125337434068
Russia,2018,0.012360880576014989,0.011858336428500177,0.009443777217410214,0.009977271033063563,0.021804657793425202,0.02183560746156374,100.82730580317438,9.231087094285176,84.8332616971543,7.052598676674901,185.66056750032868,16.283685770960076,1273.968789028838,691.8584942647178,582.1102947641202,0.1117356675241198,0.06334202790210368,0.04839363962201614,1.709258278685186,994.9768404334463,0.08271722915963853,1686.8353346981642,0.14605925706174222
Rwanda,2018,2.353789292309671e-06,6.803636370392417e-07,0.0002034139696962183,0.00015434545914852084,0.00020576775898852796,0.00015502582278556008,0.005784895116,0.0017578063168952095,1.3123456989715003,0.15190924780097154,1.3181305940875003,0.15366705411786674,107.14766656539591,0.4702402142741018,106.6774263511218,0.012491225338795866,0.00014288784887784176,0.012348337489918024,,,,,
Saudi Arabia,2018,0.002944427345885901,0.0022629502275202515,0.0076431946266526125,0.007586485452749624,0.010587621972538513,0.009849435680269875,19.241077868154704,2.1988939303732287,64.50524433404583,5.707926295648177,83.74632220220053,7.906820226021406,2484.8328695427863,570.9010434725308,1913.9318260702555,0.23460286105158015,0.06524327004638247,0.16935959100519765,1.4259814790661276,2729.2313361713973,0.2415036400756262,3300.1323796439283,0.30674691012200866
Serbia,2018,0.0,0.0,0.000428283554302866,0.0004111517257445779,0.000428283554302866,0.0004111517257445779,0.0,0.0,3.495879968754997,0.3198415166708408,3.495879968754997,0.3198415166708408,397.1237042775187,0.0,397.1237042775187,0.03633324056240382,0.0,0.03633324056240382,,,,,
Singapore,2018,0.0,0.0,0.013423818597075154,0.014030339614423959,0.013423818597075154,0.014030339614423959,0.0,0.0,119.29509264267331,10.024887615849378,119.29509264267331,10.024887615849378,20718.147384972788,0.0,20718.147384972788,1.7410364042808923,0.0,1.7410364042808923,0.6739589722619778,13963.181318748442,1.1733871056998395,13963.181318748442,1.1733871056998395
South Africa,2018,0.0019414478943536185,0.0014916311304055253,0.004630084913758589,0.004408730276267126,0.006571532808112208,0.005900361406672651,12.682820144103012,1.4498703786985836,37.485898502638555,3.4577404764977144,50.16871864674157,4.907610855196298,868.0760411596831,219.45253134640893,648.6235098132742,0.08491704627197581,0.025087300861671543,0.05982974541030427,,,,,
South Korea,2018,0.0018946828131606555,0.001283733068439234,0.01440176117796685,0.014466228567393108,0.016296443991127504,0.01574996163583234,10.915135309374994,1.4149462861301938,123.00130464148438,10.755213670041517,133.91643995085937,12.17015995617171,2616.9866323547913,213.3028865273,2403.6837458274913,0.23782849910442644,0.02765079117740549,0.21017770792702095,1.8698116895810255,4494.43596600415,0.39299273517129035,4707.73885253145,0.42064352634869584
Spain,2018,0.0038503564003217828,0.0033979849229847847,0.020950277705452502,0.02392478852260407,0.024800634105774284,0.027322773445588856,28.891882686085637,2.875440390903558,203.42414664904035,15.645636001350406,232.316029335126,18.521076392253963,4975.393085368813,618.7626129416751,4356.630472427138,0.39665638087623334,0.061581830058114885,0.33507455081811843,0.23094487332825922,1006.1414725927194,0.07738374969421372,1624.9040855343947,0.1389655797523286
Sri Lanka,2018,1.2852531553500389e-05,1.2171259162899876e-06,0.0016636959639358569,0.0018519646964590488,0.0016765484954893574,0.0018531818223753386,0.010348797885999999,0.0095982513076475,15.746610994926602,1.2424456532087769,15.756959792812602,1.2520439045164244,742.2374955397146,0.4874840023552687,741.7500115373593,0.05897799729221463,0.0004521292245347167,0.05852586806767991,0.6323907455012854,469.0758427716977,0.03701121733842997,469.56332677405294,0.03746334656296469
Suriname,2018,0.0,0.0,0.0001263140644341129,0.00013940941717513518,0.0001263140644341129,0.00013940941717513518,0.0,0.0,1.1853497345189996,0.09433115406737119,1.1853497345189996,0.09433115406737119,2057.8988446510407,0.0,2057.8988446510407,0.1637693647002972,0.0,0.1637693647002972,,,,,
Sweden,2018,0.0007313768944693845,0.0005208183873612995,0.0030680860929256184,0.0034101838454295486,0.0037994629873950025,0.0039310022327908485,4.428337408625504,0.5461911689928554,28.995605876199498,2.291242097388836,33.423943284825,2.8374332663816912,3351.7793105520454,444.0771569018757,2907.70215365017,0.2845400387466598,0.0547724798428455,0.22976755890381428,,,,,
Switzerland,2018,4.469396771269431e-05,2.232702206781315e-05,0.005860033175937886,0.006017106258893331,0.00590472714365058,0.0060394332809611435,0.189838894796,0.03337738812440336,51.16135947682549,4.376263995903976,51.351198371621486,4.4096413840283795,6022.894484121685,22.265880224724373,6000.628603896961,0.517199317854607,0.0039147769322546745,0.5132845409223523,1.4751013317892299,8851.535245180954,0.7571467099013853,8873.801125405678,0.76106148683364
Tajikistan,2018,5.269286234632414e-07,2.2754122280939424e-07,0.00025513667865189357,0.00030376962974089014,0.0002556636072753568,0.00030399717096369955,0.0019347037920000002,0.00039350950652329017,2.5828473948496,0.1905356893547115,2.5847820986416,0.19092919886123477,284.01077888601253,0.21258145170860346,283.7981974343039,0.02097892526768869,4.323805148041865e-05,0.02093568721620827,0.02995169082125604,8.50023586518205,0.0006270592306303926,8.712817316890654,0.0006702972821108113
Thailand,2018,0.0034633171988348033,0.002702637219625768,0.014042166617397538,0.015368545309874805,0.01750548381623234,0.018071182529500573,22.979583271336956,2.586400095120624,130.67338973319005,10.486668990976534,153.652973004527,13.073069086097158,2213.1268797103044,330.9843762075381,1882.1425035027662,0.1882967835181362,0.037252982876082044,0.15104380064205414,0.26104038975326105,491.3152126855406,0.03942853258941567,822.2995888930786,0.07668151546549772
Trinidad and Tobago,2018,3.083276898404603e-05,7.61424887938187e-06,0.00025387323590820275,0.0002612322937892514,0.0002847060048922488,0.00026884654266863333,0.064741307084,0.023025865681606795,2.2211672379483085,0.18959215220669606,2.2859085450323087,0.21261801788830287,1644.5385216059774,46.57647991654676,1597.9620416894306,0.1529626027973402,0.01656537099396172,0.13639723180337848,,,,,
Tunisia,2018,2.1889845823510325e-05,1.163058034846585e-05,0.0009100790640068675,0.0008768115063391517,0.0009319689098303778,0.0008884420866876176,0.098890775155,0.01634730406419335,7.455222949226205,0.6796456814601248,7.554113724381205,0.6959929855243182,653.187524805984,8.550866853004756,644.6366579529792,0.06018097583435522,0.001413515267115724,0.058767460567239506,0.303048560067478,195.3562109593617,0.017809394303724226,203.90707781236645,0.019222909570839948
Turkey,2018,0.004676784729063566,0.003961949135902644,0.011294293047364559,0.01258143841142475,0.015971077776428127,0.016543387547327395,33.68707402685851,3.4926158285987414,106.97559019355401,8.434561125920496,140.66266422041252,11.927176954519238,1708.315086475741,409.12161800896905,1299.1934684667722,0.144852768454205,0.04241700059022032,0.10243576786398464,0.18316290858241566,237.9640544956509,0.018762433184840572,647.08567250462,0.061179433775060896
Turkmenistan,2018,0.0001011512898962959,5.5810692561108745e-05,0.00019328359322801992,0.00016944795086889602,0.0002944348831243158,0.00022525864343000477,0.47453888662000004,0.0755396317430503,1.4407569276680008,0.1443438978325161,1.9152958142880008,0.2198835295755664,327.34503747872174,81.10389448299436,246.2411429957274,0.03758050411477805,0.012910550631182755,0.024669953483595304,,,,,
Ukraine,2018,9.433131696560031e-05,5.112463672905277e-05,0.0018495425391623435,0.0018238621367961153,0.0019438738561279435,0.001874986773525168,0.4346949854759999,0.07044648617653802,15.5076647148922,1.3812355971403765,15.9423597003682,1.4516820833169144,360.3118858285088,9.824503581702297,350.4873822468065,0.03280934058032171,0.0015921549106481495,0.03121718566967356,1.971851956891662,691.1092305492012,0.06155566865139616,700.9337341309035,0.0631478235620443
United Arab Emirates,2018,1.7774216496927448e-06,2.2194238416307222e-07,0.02830900317502212,0.0274279275235644,0.02831078059667181,0.027428149465948567,0.0018870988164000004,0.0013273758249407318,233.21011784749183,21.14112115669937,233.21200494630824,21.14244853252431,24214.723802960052,0.195940070231544,24214.52786288982,2.195249562093688,0.00013782326081826724,2.1951117388328703,0.8880954618058818,21504.812304804527,1.9494687734142901,21505.00824487476,1.9496065966751084
United Kingdom,2018,0.0020212495084015493,0.0014128667458378024,0.03794827770061138,0.03979238831230559,0.03996952720901293,0.04120525505814339,12.013114006392,1.509466104505561,338.3408228628701,28.33971693021548,350.3539368692621,29.84918303472104,5218.103971720563,178.92100334205116,5039.182968378513,0.4445679758529838,0.022481697067492194,0.42208627878549165,1.938153981716048,9766.712534758508,0.8180682018558105,9945.63353810056,0.8405498989233027
United States,2018,0.16885703363242352,0.15613167074273213,0.07472284150381625,0.07623457317458791,0.24357987513623977,0.23236624391732003,1327.5332342320003,126.102179724,648.1960322676416,55.802906080382996,1975.7292664996419,181.905085804383,6040.2122511423,4058.543162349892,1981.6690887924083,0.5561214010699703,0.3855203968376256,0.17060100423234462,1.160736499121209,2300.1956405416163,0.19802281239921427,6358.738802891508,0.5835432092368399
Uzbekistan,2018,7.266578791994085e-05,4.858152279042488e-05,0.0006604151668673315,0.0006845738172759689,0.0007330809547872724,0.0007331553400663938,0.41307177311999993,0.054266701545957585,5.820692812647798,0.4931970571391614,6.233764585767798,0.547463758685119,191.94988871067244,12.719293420371965,179.23059529030047,0.016857487334804747,0.0016709786163923385,0.015186508718412407,,,,,
Venezuela,2018,0.00016204849329669074,7.325167233120633e-05,0.00042000493807647633,0.00038682026935226593,0.000582053431373167,0.00046007194168347224,0.6228334649859996,0.12101757200227689,3.288998066803888,0.3136590584765394,3.9118315317898875,0.4346766304788163,135.41840730397368,21.56102970145739,113.8573776025163,0.015047482621207333,0.004189343718706577,0.01085813890250076,,,,,
Vietnam,2018,0.003018108692017634,0.0030499145334096775,0.004292584050508901,0.00504891072641085,0.007310692742526536,0.008098825259820527,25.932361355052013,2.2539190492701766,42.92912997149131,3.2056953374887986,68.86149132654332,5.459614386758975,720.7155854409742,271.4123182032949,449.30326723767934,0.05714121351766662,0.023589883922615042,0.03355132959505159,,,,,
World,2018,0.40593947199739727,0.37702115204940556,0.5940605280026031,0.622978847950594,0.9999999999999998,0.9999999999999998,3205.6795842448955,303.15498948248796,5296.972234676963,443.6435122518582,8502.651818921859,746.7985017343464,1114.2117943659039,420.0814143388688,694.1303800270351,0.09786260996780466,0.03972629621861785,0.058136313749186784,1.0843317337212597,752.6675984033119,0.06303904987981881,1172.7490127421806,0.10276534609843666
