Entity,Year,"GDP per capita in current USD, 1960-2014 (World Bank EdStats (2015))"
Madagascar,1976,279.7364538
Madagascar,1977,293.7065637
Madagascar,1978,322.8669436
Madagascar,1979,407.0972002
Madagascar,1980,462.142858
Madagascar,1981,400.1637011
Madagascar,1982,382.4222399
Madagascar,1983,371.1104102
Madagascar,1984,302.5923394
Madagascar,1985,286.3297623
Madagascar,1986,317.4368739
Madagascar,1987,242.8775092
Madagascar,1988,224.5414738
Madagascar,1989,222.9305532
Madagascar,1990,266.8922556
Madagascar,1991,222.9855792
Madagascar,1992,246.614824
Madagascar,1993,266.5990563
Madagascar,1994,228.3049883
Madagascar,1995,234.892771
Madagascar,1996,287.7713967
Madagascar,1997,247.4504622
Madagascar,1998,252.7817884
Madagascar,1999,243.566786
Madagascar,2000,246.282641
Madagascar,2001,278.9874499
Madagascar,2002,262.7418198
Madagascar,2003,317.4220317
Madagascar,2004,245.6704529
Madagascar,2005,275.5158225
Madagascar,2006,292.9909443
Madagascar,2007,379.0674153
Madagascar,2008,472.3793998
Madagascar,2009,417.178526
Madagascar,2010,414.1427872
Madagascar,2011,456.3278968
Madagascar,2012,444.9546285
Madagascar,2013,462.9680687
Madagascar,2014,449.3960887
Malawi,1960,46.22815888
Malawi,1961,48.39523288
Malawi,1962,49.5766139
Malawi,1963,50.43127757
Malawi,1964,50.22663262
Malawi,1965,57.74093964
Malawi,1966,63.92107603
Malawi,1967,64.58950652
Malawi,1968,57.1944714
Malawi,1969,60.36323901
Malawi,1970,64.13602966
Malawi,1971,78.30569589
Malawi,1972,84.38611166
Malawi,1973,89.44795585
Malawi,1974,106.9450053
Malawi,1975,115.7077402
Malawi,1976,122.3464215
Malawi,1977,142.2442566
Malawi,1978,161.8841171
Malawi,1979,174.8402711
Malawi,1980,198.4442819
Malawi,1981,193.2697876
Malawi,1982,179.9121069
Malawi,1983,181.7254415
Malawi,1984,173.6099189
Malawi,1985,155.7363935
Malawi,1986,154.3685086
Malawi,1987,145.161418
Malawi,1988,159.4331964
Malawi,1989,174.6432435
Malawi,1990,199.0853924
Malawi,1991,228.1679445
Malawi,1992,184.3887009
Malawi,1993,211.2768333
Malawi,1994,119.9587362
Malawi,1995,140.2493984
Malawi,1996,224.659542
Malawi,1997,255.9758444
Malawi,1998,163.6033417
Malawi,1999,161.2609906
Malawi,2000,153.9996382
Malawi,2001,147.6793904
Malawi,2002,223.4600948
Malawi,2003,198.1132751
Malawi,2004,208.8557635
Malawi,2005,213.1566745
Malawi,2006,234.2124678
Malawi,2007,265.9968821
Malawi,2008,302.497302
Malawi,2009,345.1948684
Malawi,2010,359.5794214
Malawi,2011,364.0876592
Malawi,2012,266.5889122
Malawi,2013,237.3418043
Malawi,2014,253.0154603
Malaysia,1960,299.1089261
Malaysia,1961,287.4146984
Malaysia,1962,292.0336215
Malaysia,1963,300.9668366
Malaysia,1964,312.2228252
Malaysia,1965,333.1163262
Malaysia,1966,344.6493011
Malaysia,1967,347.6937071
Malaysia,1968,353.4361248
Malaysia,1969,380.6983949
Malaysia,1970,392.044073
Malaysia,1971,403.7116085
Malaysia,1972,468.0907954
Malaysia,1973,694.1571765
Malaysia,1974,839.9236993
Malaysia,1975,803.3247547
Malaysia,1976,932.8489455
Malaysia,1977,1084.051162
Malaysia,1978,1262.788251
Malaysia,1979,1599.670649
Malaysia,1980,1802.625099
Malaysia,1981,1795.689098
Malaysia,1982,1876.233649
Malaysia,1983,2055.511001
Malaysia,1984,2254.289272
Malaysia,1985,2015.450329
Malaysia,1986,1741.062055
Malaysia,1987,1926.643859
Malaysia,1988,2050.448578
Malaysia,1989,2193.958631
Malaysia,1990,2417.416598
Malaysia,1991,2626.079563
Malaysia,1992,3079.996829
Malaysia,1993,3395.414238
Malaysia,1994,3685.99339
Malaysia,1995,4286.16895
Malaysia,1996,4743.753099
Malaysia,1997,4593.671688
Malaysia,1998,3228.601397
Malaysia,1999,3456.848052
Malaysia,2000,4004.545955
Malaysia,2001,3877.996652
Malaysia,2002,4130.678017
Malaysia,2003,4427.459737
Malaysia,2004,4918.166731
Malaysia,2005,5553.992577
Malaysia,2006,6179.629629
Malaysia,2007,7218.265223
Malaysia,2008,8453.931914
Malaysia,2009,7277.981293
Malaysia,2010,8754.242832
Malaysia,2011,10060.39274
Malaysia,2012,10429.45598
Malaysia,2013,10538.02929
Malaysia,2014,10829.93806
Maldives,1980,275.1728671
Maldives,1981,280.8336748
Maldives,1982,290.4269768
Maldives,1983,338.1562274
Maldives,1984,617.920503
Maldives,1985,692.7989276
Maldives,1986,746.9553618
Maldives,1987,718.8785499
Maldives,1988,830.2989992
Maldives,1989,904.5092855
Maldives,1990,996.4328809
Maldives,1991,1101.392091
Maldives,1992,1250.107997
Maldives,1993,1379.757984
Maldives,1994,1487.245166
Maldives,1995,1628.759027
Maldives,1996,1796.792966
Maldives,1997,1982.561147
Maldives,1998,2061.649092
Maldives,1999,2203.127818
Maldives,2000,2289.087409
Maldives,2001,3182.85313
Maldives,2002,3221.526799
Maldives,2003,3628.042798
Maldives,2004,4110.152047
Maldives,2005,3763.094141
Maldives,2006,4869.803108
Maldives,2007,5664.432276
Maldives,2008,6747.875851
Maldives,2009,6776.982385
Maldives,2010,7161.526773
Maldives,2011,7412.548914
Maldives,2012,7488.848519
Maldives,2013,7840.478197
Maldives,2014,8624.803676
Mali,1967,50.10304116
Mali,1968,61.7665031
Mali,1969,60.29057606
Mali,1970,62.93803556
Mali,1971,74.13579552
Mali,1972,82.5738925
Mali,1973,94.10663777
Mali,1974,88.46943118
Mali,1975,134.1774566
Mali,1976,149.244475
Mali,1977,164.1298273
Mali,1978,188.0301856
Mali,1979,241.1804936
Mali,1980,265.3708328
Mali,1981,217.5584626
Mali,1982,189.5049237
Mali,1983,181.1474935
Mali,1984,180.0986852
Mali,1985,177.4003174
Mali,1986,223.3372796
Mali,1987,253.6837243
Mali,1988,252.5307153
Mali,1989,256.541051
Mali,1990,304.0121085
Mali,1991,297.994996
Mali,1992,342.7453852
Mali,1993,313.7505398
Mali,1994,201.2346288
Mali,1995,274.3576088
Mali,1996,283.999332
Mali,1997,261.5851399
Mali,1998,267.3734292
Mali,1999,257.627574
Mali,2000,236.0961101
Mali,2001,248.9630623
Mali,2002,307.1697219
Mali,2003,388.8183731
Mali,2004,421.1704288
Mali,2005,444.2846436
Mali,2006,496.7442831
Mali,2007,561.4963327
Mali,2008,665.0546888
Mali,2009,661.1317114
Mali,2010,673.6946614
Mali,2011,738.554478
Mali,2012,696.1823129
Mali,2013,726.1733235
Mali,2014,765.7470305
Malta,1970,828.4448343
Malta,1971,874.0611461
Malta,1972,975.720863
Malta,1973,1143.666676
Malta,1974,1245.318421
Malta,1975,1560.105097
Malta,1976,1726.559135
Malta,1977,2037.864767
Malta,1978,2558.735434
Malta,1979,3195.512396
Malta,1980,3948.267165
Malta,1981,3898.369997
Malta,1982,3787.917514
Malta,1983,3526.915361
Malta,1984,3332.821024
Malta,1985,3322.308159
Malta,1986,4194.533622
Malta,1987,5083.801082
Malta,1988,5814.449842
Malta,1989,6040.839467
Malta,1990,7192.394285
Malta,1991,7688.027507
Malta,1992,8365.0131
Malta,1993,7428.475601
Malta,1994,8149.416324
Malta,1995,9717.501938
Malta,1996,9852.310011
Malta,1997,9683.145408
Malta,1998,10091.2798
Malta,1999,10301.42329
Malta,2000,10377.03732
Malta,2001,9967.790407
Malta,2002,10849.75028
Malta,2003,12844.58799
Malta,2004,14064.2296
Malta,2005,14834.43237
Malta,2006,15705.34022
Malta,2007,18356.96828
Malta,2008,20895.7805
Malta,2009,19636.00628
Malta,2010,19694.08316
Malta,2011,22347.70842
Malta,2012,21176.30998
Malta,2013,22776.19469
Marshall Islands,1981,972.566233
Marshall Islands,1982,1047.51905
Marshall Islands,1983,1196.417825
Marshall Islands,1984,1234.555747
Marshall Islands,1985,1144.649658
Marshall Islands,1986,1392.657264
Marshall Islands,1987,1494.329506
Marshall Islands,1988,1604.248462
Marshall Islands,1989,1589.024949
Marshall Islands,1990,1659.112051
Marshall Islands,1991,1701.841959
Marshall Islands,1992,1844.052489
Marshall Islands,1993,1987.153361
Marshall Islands,1994,2136.761769
Marshall Islands,1995,2356.526852
Marshall Islands,1996,2156.896317
Marshall Islands,1997,2056.001496
Marshall Islands,1998,2093.564732
Marshall Islands,1999,2073.486695
Marshall Islands,2000,2126.832872
Marshall Islands,2001,2206.656116
Marshall Islands,2002,2391.347403
Marshall Islands,2003,2434.761306
Marshall Islands,2004,2517.693389
Marshall Islands,2005,2645.981405
Marshall Islands,2006,2757.372706
Marshall Islands,2007,2877.117929
Marshall Islands,2008,2924.396593
Marshall Islands,2009,2906.251314
Marshall Islands,2010,3126.516365
Marshall Islands,2011,3294.727117
Marshall Islands,2012,3507.919323
Marshall Islands,2013,3627.210548
Mauritania,1960,107.8964434
Mauritania,1961,121.9496852
Mauritania,1962,122.2340135
Mauritania,1963,121.5596987
Mauritania,1964,157.5917816
Mauritania,1965,174.0773183
Mauritania,1966,176.4633991
Mauritania,1967,181.7075685
Mauritania,1968,194.431745
Mauritania,1969,178.9185915
Mauritania,1970,182.2105461
Mauritania,1971,191.9350097
Mauritania,1972,217.5928651
Mauritania,1973,266.1697518
Mauritania,1974,321.3443797
Mauritania,1975,358.1896041
Mauritania,1976,383.443134
Mauritania,1977,384.0779367
Mauritania,1978,375.808125
Mauritania,1979,432.0178735
Mauritania,1980,462.1748993
Mauritania,1981,473.8131911
Mauritania,1982,461.8332505
Mauritania,1983,471.7306565
Mauritania,1984,422.9239357
Mauritania,1985,386.618903
Mauritania,1986,442.1245942
Mauritania,1987,487.6600869
Mauritania,1988,499.5158373
Mauritania,1989,498.4166568
Mauritania,1990,503.7147627
Mauritania,1991,693.6209966
Mauritania,1992,683.989644
Mauritania,1993,567.3918705
Mauritania,1994,580.3623062
Mauritania,1995,606.281691
Mauritania,1996,600.1312215
Mauritania,1997,566.2770651
Mauritania,1998,539.1960789
Mauritania,1999,534.9324567
Mauritania,2000,477.6989638
Mauritania,2001,464.1176671
Mauritania,2002,460.2809265
Mauritania,2003,527.0567664
Mauritania,2004,600.0620995
Mauritania,2005,694.3200828
Mauritania,2006,939.1557186
Mauritania,2007,1008.024084
Mauritania,2008,1177.669966
Mauritania,2009,1041.581759
Mauritania,2010,1201.797389
Mauritania,2011,1383.587745
Mauritania,2012,1276.33965
Mauritania,2013,1300.234182
Mauritania,2014,1270.230892
Mauritius,1976,779.9042122
Mauritius,1977,897.6692874
Mauritius,1978,1092.27217
Mauritius,1979,1280.390747
Mauritius,1980,1176.499325
Mauritius,1981,1170.047965
Mauritius,1982,1091.094699
Mauritius,1983,1093.009081
Mauritius,1984,1032.310234
Mauritius,1985,1058.90598
Mauritius,1986,1428.537339
Mauritius,1987,1822.975601
Mauritius,1988,2054.639922
Mauritius,1989,2084.262363
Mauritius,1990,2506.184933
Mauritius,1991,2669.326282
Mauritius,1992,2973.205388
Mauritius,1993,2973.793609
Mauritius,1994,3197.336956
Mauritius,1995,3599.551751
Mauritius,1996,3899.442433
Mauritius,1997,3646.637842
Mauritius,1998,3593.241569
Mauritius,1999,3651.231078
Mauritius,2000,3861.038542
Mauritius,2001,3792.187576
Mauritius,2002,3957.512905
Mauritius,2003,4623.351784
Mauritius,2004,5229.873567
Mauritius,2005,5116.039642
Mauritius,2006,5455.06563
Mauritius,2007,6285.78905
Mauritius,2008,7749.318438
Mauritius,2009,7082.2957
Mauritius,2010,7772.100057
Mauritius,2011,8984.629769
Mauritius,2012,9110.805399
Mauritius,2013,9476.841829
Mauritius,2014,10005.61575
Mexico,1960,337.5694522
Mexico,1961,354.3868978
Mexico,1962,369.1352771
Mexico,1963,397.9025126
Mexico,1964,456.8517201
Mexico,1965,481.4794909
Mexico,1966,520.209296
Mexico,1967,550.225824
Mexico,1968,589.7779271
Mexico,1969,633.0844767
Mexico,1970,670.7484507
Mexico,1971,717.0582055
Mexico,1972,801.0900976
Mexico,1973,950.4039625
Mexico,1974,1200.983354
Mexico,1975,1426.127187
Mexico,1976,1402.256265
Mexico,1977,1253.817911
Mexico,1978,1529.817355
Mexico,1979,1957.934293
Mexico,1980,2762.594201
Mexico,1981,3477.418796
Mexico,1982,2366.261779
Mexico,1983,1988.064421
Mexico,1984,2300.32245
Mexico,1985,2369.312247
Mexico,1986,1630.019343
Mexico,1987,1731.667933
Mexico,1988,2216.295038
Mexico,1989,2644.197603
Mexico,1990,3052.032173
Mexico,1991,3577.808161
Mexico,1992,4050.999455
Mexico,1993,5498.546395
Mexico,1994,5637.266192
Mexico,1995,3603.975688
Mexico,1996,4088.455459
Mexico,1997,4855.629476
Mexico,1998,4986.252659
Mexico,1999,5663.388512
Mexico,2000,6581.536932
Mexico,2001,6879.669807
Mexico,2002,6948.407618
Mexico,2003,6601.042065
Mexico,2004,7042.024783
Mexico,2005,7823.825498
Mexico,2006,8623.786755
Mexico,2007,9191.165203
Mexico,2008,9578.968979
Mexico,2009,7687.060596
Mexico,2010,8916.453172
Mexico,2011,9812.12651
Mexico,2012,9819.480785
Mexico,2013,10318.1891
Mexico,2014,10361.29312
Micronesia (country),1983,1320.062471
Micronesia (country),1986,1275.867558
Micronesia (country),1987,1296.320981
Micronesia (country),1988,1355.140187
Micronesia (country),1989,1436.906824
Micronesia (country),1990,1528.064694
Micronesia (country),1991,1682.186235
Micronesia (country),1992,1756.202422
Micronesia (country),1993,1908.848629
Micronesia (country),1994,1909.350632
Micronesia (country),1995,2065.004277
Micronesia (country),1996,2019.952558
Micronesia (country),1997,1906.809762
Micronesia (country),1998,2029.326657
Micronesia (country),1999,2046.791518
Micronesia (country),2000,2170.960626
Micronesia (country),2001,2239.916954
Micronesia (country),2002,2257.773665
Micronesia (country),2003,2293.579614
Micronesia (country),2004,2247.837673
Micronesia (country),2005,2352.639409
Micronesia (country),2006,2393.800503
Micronesia (country),2007,2434.805941
Micronesia (country),2008,2500.90528
Micronesia (country),2009,2668.810286
Micronesia (country),2010,2838.448547
Micronesia (country),2011,3000.149869
Micronesia (country),2012,3154.514242
Micronesia (country),2013,3054.068122
Moldova,1990,972.0930952
Moldova,1991,835.0154102
Moldova,1992,625.3015386
Moldova,1993,640.1654203
Moldova,1994,460.832253
Moldova,1995,476.99268
Moldova,1996,462.1720172
Moldova,1997,528.1777761
Moldova,1998,448.8413622
Moldova,1999,321.0267965
Moldova,2000,354.001279
Moldova,2001,407.7302432
Moldova,2002,458.6778168
Moldova,2003,548.2896867
Moldova,2004,720.9409321
Moldova,2005,831.2036369
Moldova,2006,950.6482044
Moldova,2007,1230.434685
Moldova,2008,1695.972811
Moldova,2009,1525.526119
Moldova,2010,1631.535832
Moldova,2011,1970.571373
Moldova,2012,2046.536787
Moldova,2013,2243.979662
Moldova,2014,2233.771491
Monaco,1970,12479.72526
Monaco,1971,13812.13591
Monaco,1972,16732.92588
Monaco,1973,21421.96461
Monaco,1974,22707.45604
Monaco,1975,28249.79145
Monaco,1976,28813.13083
Monaco,1977,31432.86944
Monaco,1978,38355.27622
Monaco,1979,45845.10983
Monaco,1980,51526.62064
Monaco,1981,44364.66135
Monaco,1982,41377.86644
Monaco,1983,38883.61382
Monaco,1984,36379.14555
Monaco,1985,37552.05564
Monaco,1986,52162.26894
Monaco,1987,63049.66215
Monaco,1988,68427.20662
Monaco,1989,68574.24526
Monaco,1990,84289.55954
Monaco,1991,83727.0488
Monaco,1992,91651.04996
Monaco,1993,85421.72583
Monaco,1994,89415.82812
Monaco,1995,101963.2221
Monaco,1996,101315.7077
Monaco,1997,90909.10287
Monaco,1998,93110.98102
Monaco,1999,91398.3113
Monaco,2000,82537.44647
Monaco,2001,82537.26388
Monaco,2002,88995.59067
Monaco,2003,108862.7942
Monaco,2004,123263.6132
Monaco,2005,126599.4033
Monaco,2006,135688.7999
Monaco,2007,170632.9562
Monaco,2008,193892.3223
Monaco,2009,153033.1311
Monaco,2010,145221.1916
Monaco,2011,163035.9998
Mongolia,1981,1332.639025
Mongolia,1982,1435.76952
Mongolia,1983,1495.019849
Mongolia,1984,1121.66836
Mongolia,1985,1137.690354
Mongolia,1986,1465.448402
Mongolia,1987,1485.536704
Mongolia,1988,1533.439903
Mongolia,1989,1670.686627
Mongolia,1990,1172.435551
Mongolia,1991,1072.626646
Mongolia,1992,587.2953784
Mongolia,1993,339.5164004
Mongolia,1994,405.9677159
Mongolia,1995,631.9082865
Mongolia,1996,580.9033053
Mongolia,1997,505.5968612
Mongolia,1998,477.3440507
Mongolia,1999,445.000397
Mongolia,2000,474.2060337
Mongolia,2001,524.0377601
Mongolia,2002,571.6020188
Mongolia,2003,646.2369491
Mongolia,2004,798.0243785
Mongolia,2005,998.8005558
Mongolia,2006,1333.8781
Mongolia,2007,1631.941707
Mongolia,2008,2135.803704
Mongolia,2009,1715.369701
Mongolia,2010,2650.267748
Mongolia,2011,3779.596006
Mongolia,2012,4395.795088
Mongolia,2013,4418.772583
Mongolia,2014,4170.154017
Montenegro,2000,1627.042893
Montenegro,2001,1909.635435
Montenegro,2002,2106.339013
Montenegro,2003,2789.081582
Montenegro,2004,3380.199535
Montenegro,2005,3674.52653
Montenegro,2006,4383.595097
Montenegro,2007,5957.145693
Montenegro,2008,7325.703474
Montenegro,2009,6698.079439
Montenegro,2010,6636.875029
Montenegro,2011,7249.876624
Montenegro,2012,6519.186971
Montenegro,2013,7110.762932
Montenegro,2014,7370.857005
Morocco,1960,164.8011138
Morocco,1961,159.2127043
Morocco,1962,181.9528941
Morocco,1963,197.8633762
Morocco,1964,203.0217655
Morocco,1965,208.4618292
Morocco,1966,198.2191408
Morocco,1967,204.6516653
Morocco,1968,214.3594774
Morocco,1969,233.5987368
Morocco,1970,247.3747023
Morocco,1971,266.5719685
Morocco,1972,304.1043089
Morocco,1973,366.5724246
Morocco,1974,441.5229
Morocco,1975,505.8942298
Morocco,1976,527.7799715
Morocco,1977,594.7171691
Morocco,1978,695.9331288
Morocco,1979,816.942689
Morocco,1980,1056.631924
Morocco,1981,837.1754122
Morocco,1982,816.3921793
Morocco,1983,729.4960781
Morocco,1984,645.5059549
Morocco,1985,636.4323434
Morocco,1986,815.4181613
Morocco,1987,880.6888381
Morocco,1988,1028.874081
Morocco,1989,1034.810607
Morocco,1990,1158.589603
Morocco,1991,1223.360627
Morocco,1992,1241.914995
Morocco,1993,1148.578988
Morocco,1994,1278.186783
Morocco,1995,1372.790947
Morocco,1996,1504.980954
Morocco,1997,1335.573893
Morocco,1998,1414.639694
Morocco,1999,1386.212022
Morocco,2000,1275.880346
Morocco,2001,1285.44743
Morocco,2002,1362.532449
Morocco,2003,1662.707186
Morocco,2004,1881.964721
Morocco,2005,1948.200167
Morocco,2006,2128.171467
Morocco,2007,2416.175066
Morocco,2008,2827.178364
Morocco,2009,2860.991558
Morocco,2010,2822.719347
Morocco,2011,3044.097224
Morocco,2012,2899.980526
Morocco,2013,3094.963069
Morocco,2014,3139.950751
Mozambique,1980,290.4180335
Mozambique,1981,283.965987
Mozambique,1982,283.996497
Mozambique,1983,249.2020992
Mozambique,1984,255.4968733
Mozambique,1985,334.2293822
Mozambique,1986,391.5677285
Mozambique,1987,175.9948781
Mozambique,1988,156.8206539
Mozambique,1989,172.7632065
Mozambique,1990,185.1501413
Mozambique,1991,197.8584354
Mozambique,1992,137.2012876
Mozambique,1993,136.1458966
Mozambique,1994,139.9538279
Mozambique,1995,140.586391
Mozambique,1996,196.9042991
Mozambique,1997,225.2503234
Mozambique,1998,249.2386065
Mozambique,1999,254.8743084
Mozambique,2000,235.8383061
Mozambique,2001,216.9227347
Mozambique,2002,217.4614874
Mozambique,2003,234.7954103
Mozambique,2004,278.7826935
Mozambique,2005,313.1079297
Mozambique,2006,328.7077426
Mozambique,2007,411.1389989
Mozambique,2008,485.4585391
Mozambique,2009,458.8199228
Mozambique,2010,422.2079265
Mozambique,2011,536.8754951
Mozambique,2012,592.5540678
Mozambique,2013,598.3334074
Mozambique,2014,618.9551299
Myanmar,2012,1414.672794
Myanmar,2013,1101.264046
Myanmar,2014,1197.529533
Namibia,1980,2404.100748
Namibia,1981,2184.00316
Namibia,1982,2013.761505
Namibia,1983,2133.694745
Namibia,1984,1763.057013
Namibia,1985,1405.785984
Namibia,1986,1520.56914
Namibia,1987,1852.504065
Namibia,1988,1922.410315
Namibia,1989,1871.793321
Namibia,1990,1981.251916
Namibia,1991,2054.852234
Namibia,1992,2278.083364
Namibia,1993,2063.787252
Namibia,1994,2264.655805
Namibia,1995,2383.303799
Namibia,1996,2313.537112
Namibia,1997,2333.76291
Namibia,1998,2114.437982
Namibia,1999,2056.358615
Namibia,2000,2059.400607
Namibia,2001,1836.495967
Namibia,2002,1716.402577
Namibia,2003,2488.990513
Namibia,2004,3297.958617
Namibia,2005,3582.24386
Namibia,2006,3886.508802
Namibia,2007,4200.858838
Namibia,2008,4008.933045
Namibia,2009,4140.54261
Namibia,2010,5173.666685
Namibia,2011,5596.644922
Namibia,2012,5762.690454
Namibia,2013,5614.605858
Namibia,2014,5719.579182
Nepal,1960,53.25696372
Nepal,1961,54.78386684
Nepal,1962,58.09590277
Nepal,1963,49.3951377
Nepal,1964,48.4101104
Nepal,1965,70.40136668
Nepal,1966,85.1509234
Nepal,1967,77.49846656
Nepal,1968,69.64423938
Nepal,1969,69.66740271
Nepal,1970,74.91489077
Nepal,1971,74.77073856
Nepal,1972,84.91070891
Nepal,1973,78.8840044
Nepal,1974,96.71500067
Nepal,1975,122.4292849
Nepal,1976,110.4241923
Nepal,1977,102.7831145
Nepal,1978,116.6534518
Nepal,1979,131.6396709
Nepal,1980,135.2752854
Nepal,1981,154.6098699
Nepal,1982,159.0271213
Nepal,1983,158.7301019
Nepal,1984,163.5953534
Nepal,1985,162.2843182
Nepal,1986,172.636033
Nepal,1987,175.1128205
Nepal,1988,201.8692391
Nepal,1989,199.3959596
Nepal,1990,200.2936996
Nepal,1991,211.1789601
Nepal,1992,178.5330525
Nepal,1993,187.2000443
Nepal,1994,202.6758936
Nepal,1995,213.7791254
Nepal,1996,214.137928
Nepal,1997,227.2195969
Nepal,1998,218.9925889
Nepal,1999,221.8425444
Nepal,2000,236.9828443
Nepal,2001,253.9433949
Nepal,2002,251.0438722
Nepal,2003,258.1178555
Nepal,2004,291.8690418
Nepal,2005,321.4550186
Nepal,2006,352.8009747
Nepal,2007,397.9040179
Nepal,2008,477.9321764
Nepal,2009,484.2724832
Nepal,2010,596.0905497
Nepal,2011,696.4692431
Nepal,2012,686.1489122
Nepal,2013,692.3023716
Nepal,2014,698.2812852
Netherlands,1960,1068.784587
Netherlands,1961,1159.392357
Netherlands,1962,1240.677894
Netherlands,1963,1328.036649
Netherlands,1964,1541.947365
Netherlands,1965,1708.096356
Netherlands,1966,1835.801424
Netherlands,1967,1991.360686
Netherlands,1968,2185.248659
Netherlands,1969,2446.335454
Netherlands,1970,2878.410077
Netherlands,1971,3322.443434
Netherlands,1972,4036.212508
Netherlands,1973,5256.698267
Netherlands,1974,6333.892887
Netherlands,1975,7213.549313
Netherlands,1976,7793.918778
Netherlands,1977,9014.399052
Netherlands,1978,10993.52192
Netherlands,1979,12585.76039
Netherlands,1980,13562.56338
Netherlands,1981,11328.91228
Netherlands,1982,10888.56679
Netherlands,1983,10502.78824
Netherlands,1984,9811.280926
Netherlands,1985,9761.101172
Netherlands,1986,13554.68074
Netherlands,1987,16431.75251
Netherlands,1988,17449.48415
Netherlands,1989,17108.44246
Netherlands,1990,20936.88201
Netherlands,1991,21370.91674
Netherlands,1992,23506.61346
Netherlands,1993,22737.97763
Netherlands,1994,24236.54566
Netherlands,1995,28771.69291
Netherlands,1996,28498.68
Netherlands,1997,26250.37444
Netherlands,1998,27450.71919
Netherlands,1999,27822.83658
Netherlands,2000,25958.15308
Netherlands,2001,26554.06303
Netherlands,2002,28762.19453
Netherlands,2003,35186.87093
Netherlands,2004,39678.81633
Netherlands,2005,41199.72556
Netherlands,2006,44011.28267
Netherlands,2007,50861.06642
Netherlands,2008,56628.75117
Netherlands,2009,51909.5849
Netherlands,2010,50341.25192
Netherlands,2011,53537.27515
Netherlands,2012,49128.08727
Netherlands,2013,50792.51426
Netherlands,2014,51590.04892
New Caledonia,1965,1763.475067
New Caledonia,1966,1756.219653
New Caledonia,1967,1865.665999
New Caledonia,1968,2165.901146
New Caledonia,1969,2529.89264
New Caledonia,1970,3203.711446
New Caledonia,1971,3446.952794
New Caledonia,1972,4031.016039
New Caledonia,1973,4220.1935
New Caledonia,1974,4865.650375
New Caledonia,1975,6163.380119
New Caledonia,1976,5957.541117
New Caledonia,1977,6158.946739
New Caledonia,1978,6152.782529
New Caledonia,1979,7561.192276
New Caledonia,1980,8443.107052
New Caledonia,1981,6817.832529
New Caledonia,1982,6208.782634
New Caledonia,1983,5540.234973
New Caledonia,1984,5249.0536
New Caledonia,1985,5534.631413
New Caledonia,1986,7634.3344
New Caledonia,1987,9271.735404
New Caledonia,1988,12665.66323
New Caledonia,1989,13092.26473
New Caledonia,1990,14800.02869
New Caledonia,1991,15133.16224
New Caledonia,1992,16261.29693
New Caledonia,1993,16640.80235
New Caledonia,1994,16037.02524
New Caledonia,1995,18721.05644
New Caledonia,1996,18257.21505
New Caledonia,1997,16341.58735
New Caledonia,1998,15387.86958
New Caledonia,1999,14611.8328
New Caledonia,2000,12579.59511
New Zealand,1960,2312.949992
New Zealand,1961,2343.292213
New Zealand,1962,2448.628633
New Zealand,1963,2622.220271
New Zealand,1964,2813.546976
New Zealand,1965,2151.294927
New Zealand,1966,2191.312542
New Zealand,1967,2188.399139
New Zealand,1968,1885.156152
New Zealand,1969,2077.895543
New Zealand,1971,2772.959048
New Zealand,1972,3294.60709
New Zealand,1973,4323.290507
New Zealand,1974,4610.752843
New Zealand,1975,4171.733107
New Zealand,1976,4373.778353
New Zealand,1977,4950.619853
New Zealand,1978,5937.119203
New Zealand,1979,6668.009788
New Zealand,1980,7467.230042
New Zealand,1981,7813.807614
New Zealand,1982,7656.475732
New Zealand,1983,7598.270955
New Zealand,1984,6713.711929
New Zealand,1985,7600.6125
New Zealand,1986,9427.586476
New Zealand,1987,12330.91683
New Zealand,1988,13759.07716
New Zealand,1989,13312.38559
New Zealand,1990,13663.03957
New Zealand,1991,12230.08955
New Zealand,1992,11793.1543
New Zealand,1993,13094.32997
New Zealand,1994,15280.24532
New Zealand,1995,17400.34786
New Zealand,1996,18794.5104
New Zealand,1997,17474.17036
New Zealand,1998,14738.47316
New Zealand,1999,15322.2509
New Zealand,2000,13641.05719
New Zealand,2001,13882.89997
New Zealand,2002,16895.45795
New Zealand,2003,21941.05064
New Zealand,2004,25461.13844
New Zealand,2005,27833.60146
New Zealand,2006,26630.35668
New Zealand,2007,32382.26671
New Zealand,2008,30972.12382
New Zealand,2009,27998.56192
New Zealand,2010,33394.06934
New Zealand,2011,37896.85961
New Zealand,2012,39573.81053
New Zealand,2013,42408.96414
Nicaragua,1960,128.0438698
Nicaragua,1961,133.3899924
Nicaragua,1962,142.7422384
Nicaragua,1963,152.9758475
Nicaragua,1964,173.3654431
Nicaragua,1965,273.5378677
Nicaragua,1966,285.6090516
Nicaragua,1967,299.965587
Nicaragua,1968,306.8572244
Nicaragua,1969,322.2283434
Nicaragua,1970,324.4478065
Nicaragua,1971,334.8688256
Nicaragua,1972,344.3448447
Nicaragua,1973,415.38313
Nicaragua,1974,560.7221099
Nicaragua,1975,565.2511889
Nicaragua,1976,636.6450959
Nicaragua,1977,748.6436082
Nicaragua,1978,694.0068167
Nicaragua,1979,496.4011177
Nicaragua,1980,659.6892161
Nicaragua,1981,740.1446334
Nicaragua,1982,714.1366691
Nicaragua,1983,779.9293918
Nicaragua,1984,860.9616646
Nicaragua,1985,723.4261929
