Entity,Year,Primary energy (TWh),Fossil Fuels (TWh),Low-carbon energy (TWh),Coal (% primary direct energy),Gas (% primary direct energy),Oil (% primary direct energy),Nuclear (% primary direct energy),Hydro (% primary direct energy),Renewables (% primary direct energy),Solar (% primary direct energy),Wind (% primary direct energy),Other renewables (% primary direct energy),Coal (% sub energy),Gas (% sub energy),Oil (% sub energy),Nuclear (% sub energy),Hydro (% sub energy),Renewables (% sub energy),Solar (% sub energy),Wind (% sub energy),Other renewables (% sub energy),Fossil fuels (% sub energy),Low-carbon energy (% sub energy),Coal (% growth),Coal (TWh growth – sub method),Gas (% growth),Gas (TWh growth – sub method),Oil (% growth),Oil (TWh growth – sub method),Nuclear (% growth),Nuclear (TWh growth – sub method),Hydro (% growth),Hydro (TWh growth – sub method),Solar (% growth),Solar (TWh growth – sub method),Wind (% growth),Wind (TWh growth – sub method),Other renewables (% growth),Other renewables (TWh growth – sub method),Renewables (% growth),Renewables ((TWh growth – sub method),Fossil fuels (% growth),Fossil fuels (TWh growth – sub method),Low-carbon energy (% growth),Low-carbon energy (TWh growth – sub method),Fossil Fuels (% primary direct energy),Low-carbon energy (% primary direct energy),Coal per capita (kWh),Oil per capita (kWh),Gas per capita (kWh),Nuclear per capita (kWh),Solar per capita (kWh),Wind per capita (kWh),Hydro per capita (kWh),Renewables per capita (kWh),Fossil fuels per capita (kWh),Low-carbon energy per capita(kWh),Other renewables per capita (kWh),Hydro (TWh – sub method),Nuclear (TWh – sub method),Renewables (TWh – sub method),Solar (TWh – sub method),Wind (TWh – sub method),Other renewables (TWh – sub method),Low-carbon energy (TWh – sub method),Primary energy – direct (TWh),Biofuels (TWh),Biofuels (% primary direct energy),Biofuels (% sub energy),Biofuels (% growth),Biofuels (TWh growth – sub method),Biofuels per capita (kWh)
Africa,1975,,1101.143845636594,,,,,,,,,,,37.390845931699616,4.446178216689037,49.4386275658775,0.0,8.684744456405234,,0.0,0.0,0.039603829328611805,91.27565171426616,,5.975450019228101,25.434297847422044,20.48562409044108,9.119897295911997,4.630486088787689,26.395133338311894,,0.0,5.7501091419769335,5.696937057546009,,0.0,,0.0,-1.7142857142857237,-0.008333340000000022,,,5.8594164337983035,60.949328481646035,,,,,1087.7937077787772,1438.2939633303822,129.3505019012431,0.0,0.0,0.0,252.66104946117227,,2655.438173010403,,1.1521749581783332,104.7722227066,0.0,,0.0,0.0,0.47777816,,,,,,,,
Africa,1976,,1204.2656414672979,,,,,,,,,,,36.42064576312023,4.616713608742919,50.13381805960395,0.0,8.789917620208252,,0.0,0.0,0.03890494832464644,91.1711774314671,,6.649290372757544,29.993676494921885,13.689848280738914,7.3430183744099935,11.029911457470165,65.785100961372,,0.0,10.816232156714701,11.332406843696006,,0.0,,0.0,7.558139534883734,0.0361111400000001,,,9.36497045679685,103.12179583070383,,,,,1128.9013595649265,1553.9574925653064,143.100545320624,0.0,0.0,0.0,272.4539816360104,,2825.9593974508566,,1.205905280844034,116.10462955029601,0.0,,0.0,0.0,0.5138893000000001,,,,,,,,
Africa,1977,,1261.0377274404862,,,,,,,,,,,35.39584764310016,4.91196789053748,50.47030896609027,0.0,9.18408235763387,,0.0,0.0,0.03779312264185899,90.77812449972792,,2.208453468956484,10.624307388328077,11.893465913671907,7.252806635573997,5.873513208603187,38.89497194928617,,0.0,9.883657479438334,11.475383902521997,,0.0,,0.0,2.16216216216214,0.011111119999999919,,,4.714249416268013,56.77208597318827,,,,,1122.459141840844,1600.4945060713383,155.76638589801487,0.0,0.0,0.0,291.24199272438864,,2878.720033810197,,1.198480579863614,127.58001345281801,0.0,,0.0,0.0,0.52500042,,,,,,,,
Africa,1978,,1313.3402056713244,,,,,,,,,,,33.12387317238841,6.750027125631733,51.171434284096364,0.0,8.917115141550646,,0.0,0.0,0.037550257076319656,91.04533458211651,,-2.823452480081956,-13.882883328519938,42.69957126861872,29.135730253010024,5.284465331926547,37.04963130634803,,0.0,0.8233850278253074,1.0504747292680179,,0.0,,0.0,3.1746031746031855,0.016666680000000045,,,4.147574421662692,52.30247823083823,,,,,1060.8608383367912,1638.8714686534404,216.1836388524436,0.0,0.0,0.0,285.58913371569975,,2915.9159458426752,,1.2026249766875963,128.63048818208603,0.0,,0.0,0.0,0.5416671000000001,,,,,,,,
Africa,1979,,1443.222226243524,,,,,,,,,,,32.07458938939753,9.411730843953125,49.77242274862866,0.0,8.705952084829995,,0.0,0.0,0.03530491562605646,91.25874298197931,,6.159575926764815,29.431437156241884,52.86327625918792,51.47295923389001,6.635147489696069,48.97762418206787,,0.0,7.036298212475001,9.05082474065398,,0.0,,0.0,3.076923076923088,0.016666680000000045,,,9.889442203272015,129.8820205721995,,,,,1095.1315291255441,1699.3935221196157,321.34731533815074,0.0,0.0,0.0,297.24971700823,,3115.87236658331,,1.2054254464748353,137.68131292274,0.0,,0.0,0.0,0.5583337800000001,,,,,,,,
Africa,1980,,1563.34735623244,,,,,,,,,,,32.00933369565963,11.00710912558857,49.04687657650552,0.0,7.90281965303456,,0.0,0.0,0.03386096556967898,92.06331939775373,,7.158260830334795,36.310092103605996,25.578098059847942,38.07119184581799,5.811458876214659,45.74384603949204,,0.0,-2.5288867299383067,-3.4818044521080083,,0.0,,0.0,2.985074626865636,0.016666679999999823,,,8.323398005141769,120.12512998891611,,,,,1141.002280810369,1748.3212419384365,392.35857693370764,0.0,0.0,0.0,281.7033098745239,,3281.6820996825127,,1.2070054101339807,134.199508470632,0.0,,0.0,0.0,0.5750004599999999,,,,,,,,
Africa,1981,,1750.6686266448921,,,,,,,,,,,33.62773666443021,12.08501908036417,46.88096731656034,0.0,7.374248797115819,,0.0,0.0,0.032028156221288184,92.59372306135472,,16.970016723389982,92.24179768226816,22.24401808081895,41.57721215063202,6.423798691579674,53.502260579551944,,0.0,3.893711903549568,5.2253422358260195,,0.0,,0.0,5.314009661835772,0.030555580000000138,,,11.982063337727045,187.32127041245212,,,,,1297.5389832988305,1808.9199185486161,466.3050483343728,0.0,0.0,0.0,284.5381888851071,,3572.7639501818194,,1.2358185647464104,139.42485070645802,0.0,,0.0,0.0,0.6055560400000001,,,,,,,,
Africa,1982,,1878.450722759376,,,,,,,,,,,34.73632732316092,12.223206074348388,46.09903948610142,0.0,6.908950811123206,,0.0,0.0,0.03247629150492692,93.05857288361072,,10.282671323136338,65.3771514683458,7.983850583314944,18.242407093913982,4.982359418109739,44.16253755222408,,0.0,0.02655953009265133,0.03703058518001967,,0.0,,0.0,8.25688073394495,0.05000004000000002,,,7.299045300159102,127.78209611448392,,,,,1391.1293002035077,1846.1860962944913,489.5180758247246,0.0,0.0,0.0,276.6914250203376,,3726.833472322723,,1.3006188090682393,139.46188129163804,0.0,,0.0,0.0,0.6555560800000001,,,,,,,,
Africa,1983,,1946.6696542789223,,,,,,,,,,,34.406573531762156,13.086164596843929,46.41339605931532,0.0,6.063046184518384,,0.0,0.0,0.030819627560210748,93.90613418792142,,1.7214175534941312,12.070174378354181,9.946680729670398,24.541817966772015,3.3966214305171327,31.60693917441995,,0.0,-9.877412222952698,-13.775224909060029,,0.0,,0.0,-2.5423728813559365,-0.016666680000000045,,,3.6316593612493175,68.21893151954623,,,,,1375.649239737425,1855.7079781190018,523.2131691959613,0.0,0.0,0.0,242.41370232714476,,3754.5703870523885,,1.2322353803425399,125.68665638257801,0.0,,0.0,0.0,0.6388894,,,,,,,,
Africa,1984,,2005.43979601722,,,,,,,,,,,35.639869968987945,12.141731741028702,45.90532420274995,0.5093389256046463,5.773369477911184,,0.0,0.0,0.030365683717576364,93.6869259127666,,6.961387958309229,49.65186416590393,-4.192259457774449,-11.372575486942026,2.1296998272205547,20.49085305933602,,10.902786500000001,-1.6734460203172041,-2.103298349304012,,0.0,,0.0,1.7391304347826209,0.01111112000000003,,,3.0190094970205417,58.77014173829775,,,,,1430.4033851038091,1842.4065854066857,487.3074508549618,20.442277819306874,0.0,0.0,231.71373105022798,,3760.1174213654563,,1.2187243336860658,123.583358033274,10.902786500000001,,0.0,0.0,0.6500005200000001,,,,,,,,
Africa,1985,,2070.7415540919183,,,,,,,,,,,35.40033768107898,12.540085303645082,45.184663612865975,0.6639599850057823,6.177349421925994,,0.0,0.0,0.033603995478185406,93.12508659759004,,3.181030997603984,24.26803719219197,7.287327341555838,18.939981540861993,2.2484100983113153,22.093739341643982,35.414012738853515,3.861114200000001,11.147931617212281,13.776988243804013,,0.0,,0.0,14.957264957264925,0.09722229999999987,,,3.256231286742528,65.30175807469823,,,,,1434.7962767603003,1831.3606978121547,508.2569512760118,26.910684383479733,0.0,0.0,250.37156511543935,,3774.4139258484674,,1.3619894824376382,137.360346277078,14.763900700000002,,0.0,0.0,0.74722282,,,,,,,,
Africa,1986,,2108.4749003896823,,,,,,,,,,,35.37186120714756,13.759112949801839,43.474796390079845,1.0739848690077052,6.239845171413232,,0.0,0.0,0.08039941254982141,92.60577054702924,,2.31084796589478,18.19022149660998,12.346907327811895,34.428483098320044,-1.4815251565306609,-14.885358297166022,65.6255879586077,9.688896639999998,3.4291182978635204,4.7102487681959815,,0.0,,0.0,144.98141263940525,1.0833342000000004,,,1.8222141832813676,37.733346297764,,,,,1427.1101239607692,1754.0304622952387,555.1240086686234,43.33090279207209,0.0,0.0,251.75226612819935,,3736.2645949246316,,3.2437879063927655,142.070595045274,24.45279734,,0.0,0.0,1.8305570200000003,,,,,,,,
Africa,1987,,2191.5944204963566,,,,,,,,,,,35.295425481921605,13.779689217030395,44.31055832509155,0.7299478975985793,5.806495874754851,,0.0,0.0,0.07788320360302661,93.38567302404354,,2.851364251950095,22.963654204242175,3.2282426988232915,10.11316281274594,5.05560131241225,50.04270308968614,-29.944337157787114,-7.322228079999999,-4.084265819602484,-5.8025407531399935,,0.0,,0.0,-0.15174506828529166,-0.002777780000000174,,,3.9421631289664694,83.11952010667437,,,,,1427.0953559432555,1791.6030517150223,557.1523850318181,29.513888571113533,0.0,0.0,234.7732938199213,,3775.8507926900966,,3.1490414593469604,136.268054292134,17.13056926,,0.0,0.0,1.8277792400000001,,,,,,,,
Africa,1988,,2336.99157098065,,,,,,,,,,,35.36950566845307,14.242377491516262,43.24568824948464,1.158131020979129,5.915204839257832,,0.0,0.0,0.06909273030905697,92.85757140945398,,7.465845626312939,61.84112197285776,10.841644795218341,35.06021138148003,4.66355524713693,48.49581712995587,70.14755959137342,12.016676279999999,9.248519098716956,12.602777026658003,,0.0,,0.0,-4.863221884498481,-0.08888896000000002,,,6.634309209975253,145.39715048429343,,,,,1491.434987838509,1823.5519923018187,600.5619727899362,48.83520684118602,0.0,0.0,249.4279546962818,,3915.548952930264,,2.913450822699176,148.870831318792,29.14724554,,0.0,0.0,1.7388902800000001,,,,,,,,
Africa,1989,,2335.638186009054,,,,,,,,,,,33.10040311642607,14.714617318486406,44.70361709971964,1.2212522014081857,6.192220128968368,,0.0,0.0,0.0678901349913371,92.51863753463212,,-6.126976439363341,-54.53998640973191,3.634174630018272,13.026510976756015,3.6898783143878067,40.16009046137992,5.775278757266777,1.683334680000005,5.005757381977705,7.452112628352012,,0.0,,0.0,-1.4376996805111841,-0.02500002000000001,,,-0.05791141861192228,-1.353384971595915,,,,,1362.0296431710121,1839.4836894469481,605.483410736781,50.25261155446023,0.0,0.0,254.80014074238812,,3806.9967433547413,,2.793572513659065,156.322943947144,30.830580220000005,,0.0,0.0,1.71389026,,,,,,,,
Africa,1990,2607.4628804130807,2422.8255371477685,66.469390463,35.2634215375718,16.014402268652564,46.05196666071731,0.33941337791216936,2.300035182048644,2.3307961551461527,0.0,0.0,0.030760973097508817,33.665313901005504,15.28864346690639,43.964931529399294,0.9000881045632246,6.099448169810935,6.181022987472402,0.0,0.0,0.08157481766146692,92.9188888973112,7.081111092035626,5.048820747039873,42.18903319564413,7.315332913179962,27.17436507280803,1.5793741374269032,17.823952870262247,-23.87602486710515,-7.361117000000004,1.738646253088083,2.7179030076540016,,0.0,,0.0,24.10555915721233,0.41314283051400014,,,3.7329134136008024,87.18735113871435,,,97.32979046694167,2.670209533058322,1392.5764120814715,1818.6233696395086,632.4195974332331,37.23243059297392,0.0,0.0,252.30561262458667,255.67998089066765,3843.619379154213,292.91241148364156,3.37436826608092,159.040846954798,23.46946322,161.16788004531205,0.0,0.0,2.1270330905140002,184.63734326531204,2489.2949276107684,0.0,0.0,0.0,,,0.0
Africa,1991,2605.202313604628,2409.136911196876,70.58348841,34.40691342870865,16.196822610633987,46.54983464462682,0.36875125120758173,2.445900288581544,2.4776780648229675,0.0,0.0,0.031777776241423264,32.74967347876573,15.41668807319289,44.307719966245216,0.9749730447942004,6.4669254502021145,6.550945437001965,0.0,0.0,0.08401998679985018,92.47408151820383,7.525918481796165,-2.8041713656339007,-24.6153124700121,0.750092369758204,2.9902110032779206,0.6923140494512481,7.936475515841948,8.225825541484188,1.930557099999998,5.932843463563642,9.435644492953998,,0.0,,0.0,2.9081611264943685,0.061857549486000085,5.8929248431943915,9.497502042439947,-0.5649860355610659,-13.688625950892401,6.189462510852195,11.428059142439963,97.15357068396945,2.846429316030549,1317.993603349635,1783.1411825336763,620.4366061383591,39.23728391705183,0.0,0.0,260.2580566866334,263.6393974266418,3721.57139202167,302.87668134369363,3.381340740008404,168.476491447752,25.40002032,170.665382087752,0.0,0.0,2.1888906400000003,196.065402407752,2479.720399606876,0.0,0.0,0.0,,0.0,0.0
Africa,1992,2649.3224391784784,2460.5096714617184,67.972541965,33.94532222288974,16.66100683956484,46.70539646189148,0.3673350057864344,2.2883408620693837,2.320939469867496,0.0,0.0,0.03259860779811212,32.39701676185186,15.901069204956295,44.57508171846202,0.9738347092751105,6.0665760687198285,6.152997605454708,0.0,0.0,0.08642153673487821,92.87316768527018,7.1268323147298185,0.5984777250465534,5.10618352938809,4.888676398191771,19.63468015217603,2.307178724810921,26.63189658327792,1.5748064304462073,0.4000011533340029,-4.60202506753321,-7.753330369325994,,0.0,,0.0,4.60025380710658,0.10069452499999976,-4.484000065339067,-7.652635844325971,2.13241348078137,51.37276026484233,-3.6990894884702197,-7.252634690991982,97.31172552434607,2.6882744756539303,1291.6266895047104,1777.150212862007,633.9548337971414,38.82551627861348,0.0,0.0,241.86645399695718,245.3119676445663,3702.7317361638593,284.13748392317973,3.4455136476090726,160.72316107842602,25.800021473334002,163.01274624342602,0.0,0.0,2.289585165,188.81276771676002,2528.4822134267183,0.0,0.0,0.0,,0.0,0.0
Africa,1993,2659.103027002943,2478.9495289913707,64.855207323,34.26426137345384,16.22154018838128,46.96466283910131,0.285202710311465,2.228257006554886,2.264332888752103,0.0,7.86223868305918e-05,0.03599725981038645,32.778568371399224,15.518176748622517,44.928282420349156,0.7578794042665322,5.921227329115731,6.017093065808883,0.0,0.0002089260906465135,0.09565681060250619,93.2250275403709,6.774972470075415,1.5512579201983456,13.314468984900032,-2.04768313129724,-8.626286901023946,1.1644709215621996,13.751675445776073,-21.888459671992045,-5.647227295556,-2.035565956194463,-3.2716259506320284,,0.0,,0.005555560000000001,11.094934789202293,0.2540279809999997,-1.847734290135905,-3.0120424096320164,0.7494324344068826,18.439857529652272,-4.586167455676449,-8.659269705188024,97.45046440093644,2.5495355990635677,1278.2747329872043,1752.0804314491165,605.1665531891235,29.55522895779077,0.0,0.008147547498391012,230.91171027732258,234.65021244695933,3635.521717625445,264.20544140475005,3.7303546221383233,157.451535127794,20.152794177778002,160.000703833794,0.0,0.005555560000000001,2.5436131459999998,180.153498011572,2543.8047363143705,0.0,0.0,0.0,,0.0,0.0
Africa,1994,2737.4625374682782,2548.2416958139484,68.119448424,34.17607114895285,16.50491938529228,46.715414447000654,0.370629256414232,2.201379908765449,2.232965762339983,0.0,0.00020639352529342145,0.031379460049240554,32.66417107157996,15.774765565477878,44.648791914261366,0.983981772034293,5.844432561415338,5.928289686793789,0.0,0.0005479531425987931,0.08330917223585355,93.08772855131919,6.912271458828083,2.5875551825081056,22.55354248726394,4.649037855453053,19.183990069402,2.306426772030745,27.554634265912,33.65954192061278,6.783338204444,1.6116811755785054,2.5376167523140225,,0.0,169.99999999999997,0.009444452,-10.341815004914256,-0.26305576599999947,1.4274971194418118,2.28400543831404,2.795222976999101,69.29216682257766,5.0331210566755935,9.067343642758061,97.3964049812458,2.6035950187542145,1278.3985251099177,1747.448285341424,617.3870749289517,38.51072305943682,0.0,0.021445592107406212,228.73728986554528,232.01925973916767,3643.233885380294,270.52998279860446,3.2605242815149076,159.989151880108,26.936132382222002,162.28470927210805,0.0,0.015000012000000002,2.2805573800000003,189.22084165433006,2616.3611442379483,0.0,0.0,0.0,,0.0,0.0
Africa,1995,2848.310686424504,2648.04142537589,72.0968763,33.8881143239792,16.956632921509964,46.50476706944177,0.41545679581944056,2.197273456028913,2.2350288892496155,0.0,0.00023160587077938427,0.03752382734992342,32.363168163358615,16.193593939066133,44.412078603063485,1.1021160808343997,5.828886281057733,5.929043194172597,0.0,0.0006143997591272076,0.09954251335573662,92.96884070548823,7.031159275006997,3.090480377334659,27.634131273953813,6.811866949367373,29.41556908799197,3.4976674772172034,42.75002919999588,16.541193323101933,4.455557731110002,3.772530152354925,6.035638995173997,,0.0,16.66666666666665,0.0025000019999999994,24.323995127892783,0.5547226659999995,4.062527944095784,6.592861663173977,3.9164153748007857,99.7997295619416,5.838901940023766,11.048419394283968,97.34951431493094,2.6504856850690564,1285.1555995368303,1763.6231167385674,643.0547164717617,43.765512865564986,0.0,0.024398083859119523,231.467630281205,235.44490522141388,3691.8334327471593,279.21041808697885,3.952876856349729,166.024790875282,31.391690113332004,168.87757093528202,0.0,0.017500014,2.835280046,200.26926104861403,2720.13830167589,0.0,0.0,0.0,,0.0,0.0
Africa,1996,2924.536144627044,2715.206388552262,75.35865184800001,33.48972601328566,17.351042831795255,46.45875111747151,0.4219575576819763,2.2331125692401597,2.278522479765601,0.0,0.00025442875895061086,0.04515548176649054,31.95558337659838,16.55620280865848,44.3305058488097,1.1184118832539094,5.918935655243134,6.039296063683162,0.0,0.000674371490757164,0.11968603694926991,92.84229203406656,7.157707946937071,1.3830504808502342,12.749008810310102,4.975300549132955,22.94826863637803,2.4875759251282936,31.467685729684035,4.194325503636409,1.316669664445996,4.262388607807344,7.076621772403996,,0.0,12.698412698412698,0.0022222239999999983,23.45381600862155,0.6649813653180008,4.585467045052205,7.743825361722003,2.536401528040222,67.16496317637211,4.524156617309649,9.060495026168013,97.29951996255241,2.7004800374475777,1270.8758769523554,1763.0274444498245,658.4413908357401,44.47932200684327,0.0,0.0268198032752957,235.3965018517027,240.183244056465,3692.34471223792,284.6625660633083,4.759922401486975,173.101412647686,32.708359777778,176.62139629700403,0.0,0.019722238,3.5002614113180006,209.32975607478204,2790.565040400262,0.0,0.0,0.0,,0.0,0.0
Africa,1997,2980.7956443568305,2764.4195326449685,77.895337848,33.71625627309811,16.693291817076105,46.84989214086217,0.4449542171169275,2.246496270447527,2.2956055518466676,0.0,0.00025331465119313954,0.04885596674794709,32.14987810669224,15.917760642561543,44.6733560642139,1.178563967144119,5.950363997671601,6.080441265982801,0.0,0.0006709623334019047,0.12940630597779923,92.74099481346768,7.25900523312692,2.5434180934126527,23.769579571203963,-2.0066868102282642,-9.716219717414049,2.711980241054013,35.15978423891602,7.405518408445699,2.4222236044439995,2.464900817606974,4.266778135642028,,0.0,1.4084507042253724,0.00027777800000000283,10.2014128956027,0.3570761189939997,2.6181041083267687,4.62413203263597,1.8125010422852972,49.21314409270644,3.3661509807342727,7.046355637079955,97.2594402310364,2.7405597689635948,1271.4261270714812,1766.6901222927384,629.4971538697724,46.60848216218064,0.0,0.026534440912559878,235.31810065091273,240.46224573662988,3667.6134032339924,287.0707278988105,5.117610644804655,177.36819078332803,35.130583382222,181.24552832964,0.0,0.020000016000000002,3.8573375303120003,216.376111711862,2842.3148704929686,0.0,0.0,0.0,,0.0,0.0
